case_id,prefix,k,next_act
37314,assign_seriousness take_in_charge_ticket resolve_ticket,2,resolve_ticket
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,3,take_in_charge_ticket
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket,4,wait
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait,5,take_in_charge_ticket
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket,6,resolve_ticket
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,7,closed
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,8,assign_seriousness
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness,9,take_in_charge_ticket
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket,10,resolve_ticket
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket,11,resolve_ticket
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,12,resolve_ticket
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket resolve_ticket,13,take_in_charge_ticket
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket resolve_ticket take_in_charge_ticket,14,wait
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait,15,take_in_charge_ticket
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket,16,resolve_ticket
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,17,closed
37314,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,18,[EOC]
38,assign_seriousness take_in_charge_ticket,1,resolve_ticket
38,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
38,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
41,assign_seriousness take_in_charge_ticket,1,resolve_ticket
41,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
41,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
42,assign_seriousness take_in_charge_ticket,1,resolve_ticket
42,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
42,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
44865,take_in_charge_ticket resolve_ticket,1,closed
44865,take_in_charge_ticket resolve_ticket closed,2,take_in_charge_ticket
44865,take_in_charge_ticket resolve_ticket closed take_in_charge_ticket,3,resolve_ticket
44865,take_in_charge_ticket resolve_ticket closed take_in_charge_ticket resolve_ticket,4,closed
44865,take_in_charge_ticket resolve_ticket closed take_in_charge_ticket resolve_ticket closed,5,[EOC]
451614,assign_seriousness take_in_charge_ticket,1,resolve_ticket
451614,assign_seriousness take_in_charge_ticket resolve_ticket,2,assign_seriousness
451614,assign_seriousness take_in_charge_ticket resolve_ticket assign_seriousness,3,take_in_charge_ticket
451614,assign_seriousness take_in_charge_ticket resolve_ticket assign_seriousness take_in_charge_ticket,4,resolve_ticket
451614,assign_seriousness take_in_charge_ticket resolve_ticket assign_seriousness take_in_charge_ticket resolve_ticket,5,[EOC]
47,assign_seriousness take_in_charge_ticket,1,resolve_ticket
47,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
47,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
48,insert_ticket assign_seriousness,1,take_in_charge_ticket
48,insert_ticket assign_seriousness take_in_charge_ticket,2,resolve_ticket
48,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
48,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
49,assign_seriousness take_in_charge_ticket,1,wait
49,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
49,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
49,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
501478,assign_seriousness take_in_charge_ticket,1,resolve_ticket
501478,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
501478,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,assign_seriousness
501478,assign_seriousness take_in_charge_ticket resolve_ticket closed assign_seriousness,4,take_in_charge_ticket
501478,assign_seriousness take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket,5,resolve_ticket
501478,assign_seriousness take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket,6,closed
501478,assign_seriousness take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket closed,7,[EOC]
53702,assign_seriousness take_in_charge_ticket,1,wait
53702,assign_seriousness take_in_charge_ticket wait,2,wait
53702,assign_seriousness take_in_charge_ticket wait wait,3,take_in_charge_ticket
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket,4,resolve_ticket
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket,5,closed
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed,6,assign_seriousness
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed assign_seriousness,7,take_in_charge_ticket
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket,8,wait
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket wait,9,wait
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket wait wait,10,wait
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket wait wait wait,11,wait
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket wait wait wait wait,12,take_in_charge_ticket
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket wait wait wait wait take_in_charge_ticket,13,resolve_ticket
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket wait wait wait wait take_in_charge_ticket resolve_ticket,14,closed
53702,assign_seriousness take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket wait wait wait wait take_in_charge_ticket resolve_ticket closed,15,[EOC]
55,assign_seriousness take_in_charge_ticket,1,wait
55,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
55,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
55,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
56,assign_seriousness resolve_ticket,1,closed
56,assign_seriousness resolve_ticket closed,2,[EOC]
57,assign_seriousness take_in_charge_ticket,1,resolve_ticket
57,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
57,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
60,assign_seriousness take_in_charge_ticket,1,wait
60,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
60,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
60,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
60,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
61,assign_seriousness take_in_charge_ticket,1,resolve_ticket
61,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
61,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
64,assign_seriousness assign_seriousness,1,wait
64,assign_seriousness assign_seriousness wait,2,take_in_charge_ticket
64,assign_seriousness assign_seriousness wait take_in_charge_ticket,3,wait
64,assign_seriousness assign_seriousness wait take_in_charge_ticket wait,4,take_in_charge_ticket
64,assign_seriousness assign_seriousness wait take_in_charge_ticket wait take_in_charge_ticket,5,resolve_ticket
64,assign_seriousness assign_seriousness wait take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,6,closed
64,assign_seriousness assign_seriousness wait take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,7,[EOC]
67,assign_seriousness take_in_charge_ticket,1,resolve_ticket
67,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
67,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
70,assign_seriousness take_in_charge_ticket,1,wait
70,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
70,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
70,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
71,assign_seriousness take_in_charge_ticket,1,resolve_ticket
71,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
71,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
72,assign_seriousness take_in_charge_ticket,1,resolve_ticket
72,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
72,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
74389,resolve_ticket resolve_ticket,1,[EOC]
75,assign_seriousness assign_seriousness,1,take_in_charge_ticket
75,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
75,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
75,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
76905,resolve_ticket closed,1,resolve_ticket
76905,resolve_ticket closed resolve_ticket,2,closed
76905,resolve_ticket closed resolve_ticket closed,3,[EOC]
781620,assign_seriousness resolve_ticket,1,closed
781620,assign_seriousness resolve_ticket closed,2,assign_seriousness
781620,assign_seriousness resolve_ticket closed assign_seriousness,3,resolve_ticket
781620,assign_seriousness resolve_ticket closed assign_seriousness resolve_ticket,4,closed
781620,assign_seriousness resolve_ticket closed assign_seriousness resolve_ticket closed,5,[EOC]
81682,assign_seriousness take_in_charge_ticket,1,wait
81682,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
81682,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
81682,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
81682,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,assign_seriousness
81682,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness,6,take_in_charge_ticket
81682,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket,7,wait
81682,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket wait,8,take_in_charge_ticket
81682,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,9,resolve_ticket
81682,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,10,closed
81682,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,11,[EOC]
84,assign_seriousness take_in_charge_ticket,1,resolve_ticket
84,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
84,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
85,assign_seriousness take_in_charge_ticket,1,resolve_ticket
85,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
85,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
87,assign_seriousness take_in_charge_ticket,1,wait
87,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
87,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,take_in_charge_ticket
87,assign_seriousness take_in_charge_ticket wait resolve_ticket take_in_charge_ticket,4,wait
87,assign_seriousness take_in_charge_ticket wait resolve_ticket take_in_charge_ticket wait,5,resolve_ticket
87,assign_seriousness take_in_charge_ticket wait resolve_ticket take_in_charge_ticket wait resolve_ticket,6,closed
87,assign_seriousness take_in_charge_ticket wait resolve_ticket take_in_charge_ticket wait resolve_ticket closed,7,[EOC]
881151,assign_seriousness assign_seriousness,1,wait
881151,assign_seriousness assign_seriousness wait,2,take_in_charge_ticket
881151,assign_seriousness assign_seriousness wait take_in_charge_ticket,3,resolve_ticket
881151,assign_seriousness assign_seriousness wait take_in_charge_ticket resolve_ticket,4,closed
881151,assign_seriousness assign_seriousness wait take_in_charge_ticket resolve_ticket closed,5,assign_seriousness
881151,assign_seriousness assign_seriousness wait take_in_charge_ticket resolve_ticket closed assign_seriousness,6,assign_seriousness
881151,assign_seriousness assign_seriousness wait take_in_charge_ticket resolve_ticket closed assign_seriousness assign_seriousness,7,assign_seriousness
881151,assign_seriousness assign_seriousness wait take_in_charge_ticket resolve_ticket closed assign_seriousness assign_seriousness assign_seriousness,8,wait
881151,assign_seriousness assign_seriousness wait take_in_charge_ticket resolve_ticket closed assign_seriousness assign_seriousness assign_seriousness wait,9,take_in_charge_ticket
881151,assign_seriousness assign_seriousness wait take_in_charge_ticket resolve_ticket closed assign_seriousness assign_seriousness assign_seriousness wait take_in_charge_ticket,10,resolve_ticket
881151,assign_seriousness assign_seriousness wait take_in_charge_ticket resolve_ticket closed assign_seriousness assign_seriousness assign_seriousness wait take_in_charge_ticket resolve_ticket,11,closed
881151,assign_seriousness assign_seriousness wait take_in_charge_ticket resolve_ticket closed assign_seriousness assign_seriousness assign_seriousness wait take_in_charge_ticket resolve_ticket closed,12,[EOC]
90,assign_seriousness take_in_charge_ticket,1,resolve_ticket
90,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
90,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
91,assign_seriousness take_in_charge_ticket,1,resolve_ticket
91,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
91,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
92,assign_seriousness take_in_charge_ticket,1,resolve_ticket
92,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
92,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
94,assign_seriousness take_in_charge_ticket,1,resolve_ticket
94,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
94,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
95,assign_seriousness take_in_charge_ticket,1,resolve_ticket
95,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
95,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
96305,assign_seriousness take_in_charge_ticket,1,resolve_ticket
96305,assign_seriousness take_in_charge_ticket resolve_ticket,2,resolve_ticket
96305,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,3,closed
96305,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed,4,assign_seriousness
96305,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed assign_seriousness,5,take_in_charge_ticket
96305,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket,6,resolve_ticket
96305,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket,7,resolve_ticket
96305,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,8,resolve_ticket
96305,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket resolve_ticket,9,closed
96305,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket resolve_ticket closed,10,[EOC]
991066,assign_seriousness take_in_charge_ticket,1,closed
991066,assign_seriousness take_in_charge_ticket closed,2,assign_seriousness
991066,assign_seriousness take_in_charge_ticket closed assign_seriousness,3,take_in_charge_ticket
991066,assign_seriousness take_in_charge_ticket closed assign_seriousness take_in_charge_ticket,4,closed
991066,assign_seriousness take_in_charge_ticket closed assign_seriousness take_in_charge_ticket closed,5,[EOC]
101,insert_ticket assign_seriousness,1,take_in_charge_ticket
101,insert_ticket assign_seriousness take_in_charge_ticket,2,resolve_ticket
101,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
101,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
102,assign_seriousness take_in_charge_ticket,1,resolve_ticket
102,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
102,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
103625,assign_seriousness take_in_charge_ticket,1,wait
103625,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
103625,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,create_sw_anomaly
103625,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly,4,resolve_ticket
103625,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly resolve_ticket,5,closed
103625,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly resolve_ticket closed,6,assign_seriousness
103625,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly resolve_ticket closed assign_seriousness,7,take_in_charge_ticket
103625,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly resolve_ticket closed assign_seriousness take_in_charge_ticket,8,wait
103625,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly resolve_ticket closed assign_seriousness take_in_charge_ticket wait,9,take_in_charge_ticket
103625,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly resolve_ticket closed assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,10,create_sw_anomaly
103625,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly resolve_ticket closed assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly,11,resolve_ticket
103625,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly resolve_ticket closed assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly resolve_ticket,12,closed
103625,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly resolve_ticket closed assign_seriousness take_in_charge_ticket wait take_in_charge_ticket create_sw_anomaly resolve_ticket closed,13,[EOC]
104,assign_seriousness take_in_charge_ticket,1,resolve_ticket
104,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
104,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
108547,take_in_charge_ticket resolve_ticket,1,closed
108547,take_in_charge_ticket resolve_ticket closed,2,take_in_charge_ticket
108547,take_in_charge_ticket resolve_ticket closed take_in_charge_ticket,3,resolve_ticket
108547,take_in_charge_ticket resolve_ticket closed take_in_charge_ticket resolve_ticket,4,closed
108547,take_in_charge_ticket resolve_ticket closed take_in_charge_ticket resolve_ticket closed,5,[EOC]
109,assign_seriousness take_in_charge_ticket,1,wait
109,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
109,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
109,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
109,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
1101073,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1101073,assign_seriousness take_in_charge_ticket resolve_ticket,2,assign_seriousness
1101073,assign_seriousness take_in_charge_ticket resolve_ticket assign_seriousness,3,take_in_charge_ticket
1101073,assign_seriousness take_in_charge_ticket resolve_ticket assign_seriousness take_in_charge_ticket,4,resolve_ticket
1101073,assign_seriousness take_in_charge_ticket resolve_ticket assign_seriousness take_in_charge_ticket resolve_ticket,5,[EOC]
111,assign_seriousness take_in_charge_ticket,1,resolve_ticket
111,assign_seriousness take_in_charge_ticket resolve_ticket,2,take_in_charge_ticket
111,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket,3,wait
111,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait,4,take_in_charge_ticket
111,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket,5,resolve_ticket
111,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,6,closed
111,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,7,[EOC]
112,assign_seriousness take_in_charge_ticket,1,resolve_ticket
112,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
112,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
113965,insert_ticket assign_seriousness,1,insert_ticket
113965,insert_ticket assign_seriousness insert_ticket,2,assign_seriousness
113965,insert_ticket assign_seriousness insert_ticket assign_seriousness,3,[EOC]
113,take_in_charge_ticket resolve_ticket,1,closed
113,take_in_charge_ticket resolve_ticket closed,2,[EOC]
116259835,assign_seriousness take_in_charge_ticket,1,assign_seriousness
116259835,assign_seriousness take_in_charge_ticket assign_seriousness,2,take_in_charge_ticket
116259835,assign_seriousness take_in_charge_ticket assign_seriousness take_in_charge_ticket,3,assign_seriousness
116259835,assign_seriousness take_in_charge_ticket assign_seriousness take_in_charge_ticket assign_seriousness,4,take_in_charge_ticket
