lifecycle:transition,concept:name,case:concept:name,case:label,time:timestamp
complete,01_HOOFD_090,case_2,positive,2024-12-27 16:52:31.186410438+00:00
complete,01_HOOFD_055,case_2,positive,2025-01-06 09:41:21.226557978+00:00
complete,01_HOOFD_530a,case_2,positive,2025-01-06 09:41:21.226657978+00:00
complete,10_UOV_190,case_2,positive,2025-01-15 03:50:46.837852366+00:00
complete,01_HOOFD_530a,case_2,positive,2025-01-21 21:35:28.059561173+00:00
complete,01_HOOFD_195,case_2,positive,2025-01-26 02:49:09.528044489+00:00
complete,01_HOOFD_080,case_2,positive,2025-01-28 10:34:31.525854413+00:00
complete,07_OPS_071,case_2,positive,2025-02-24 20:40:10.642468601+00:00
complete,12_AP_030,case_2,positive,2025-03-02 02:53:14.834923991+00:00
complete,01_HOOFD_380,case_2,positive,2025-03-09 08:27:32.589332025+00:00
complete,01_HOOFD_080,case_2,positive,2025-03-15 16:25:00.264797866+00:00
complete,01_HOOFD_080,case_2,positive,2025-03-23 16:45:23.320804295+00:00
complete,01_HOOFD_110_2,case_2,positive,2025-04-21 09:05:18.740391240+00:00
complete,01_BB_760,case_2,positive,2025-04-23 18:36:25.656834341+00:00
complete,01_HOOFD_065_0,case_2,positive,2025-05-01 08:48:45.262179199+00:00
complete,01_HOOFD_080,case_2,positive,2025-05-05 16:19:49.345972171+00:00
complete,01_HOOFD_065_0,case_2,positive,2025-05-06 01:47:51.256963349+00:00
complete,01_HOOFD_350_1,case_2,positive,2025-05-10 19:22:30.191491795+00:00
complete,01_HOOFD_090,case_2,positive,2025-05-12 20:26:38.151981616+00:00
complete,01_HOOFD_080,case_2,positive,2025-05-22 21:09:37.356631955+00:00
complete,01_HOOFD_410_2,case_2,positive,2025-06-19 00:04:19.992105475+00:00
complete,01_HOOFD_065_0,case_2,positive,2025-06-30 00:10:33.973430835+00:00
complete,10_UOV_140,case_2,positive,2025-07-05 11:25:37.032032318+00:00
complete,01_HOOFD_080,case_2,positive,2025-07-13 14:27:08.739584919+00:00
complete,01_HOOFD_080,case_2,positive,2025-07-18 06:50:59.849863363+00:00
complete,01_HOOFD_080,case_2,positive,2025-07-25 11:22:24.980336062+00:00
complete,01_HOOFD_080,case_2,positive,2025-07-30 10:47:54.085455449+00:00
complete,01_HOOFD_080,case_2,positive,2025-08-09 05:55:05.989555255+00:00
complete,01_HOOFD_080,case_2,positive,2025-08-15 07:37:59.569699329+00:00
complete,01_HOOFD_010,case_3,positive,2024-08-13 09:21:31.592235210+00:00
complete,01_HOOFD_080,case_3,positive,2024-08-24 09:06:14.000035003+00:00
complete,01_HOOFD_080,case_3,positive,2024-09-02 01:28:15.133240010+00:00
complete,01_HOOFD_080,case_3,positive,2024-09-13 07:31:51.097552423+00:00
complete,01_HOOFD_080,case_3,positive,2024-09-18 00:52:26.699401600+00:00
complete,01_HOOFD_493,case_3,positive,2024-10-12 21:24:35.299805782+00:00
complete,01_HOOFD_250_0,case_3,positive,2024-10-12 21:24:35.299905782+00:00
complete,01_HOOFD_080,case_3,positive,2024-10-20 22:13:19.388435793+00:00
complete,08_AWB45_051_0,case_3,positive,2024-11-16 08:15:25.352298869+00:00
complete,01_HOOFD_080,case_3,positive,2024-11-17 16:41:26.408561240+00:00
complete,01_HOOFD_020,case_3,positive,2024-12-15 02:36:24.826639734+00:00
complete,01_HOOFD_080,case_3,positive,2025-01-17 15:20:49.814884337+00:00
complete,02_DRZ_010_1,case_3,positive,2025-02-10 09:15:53.025516669+00:00
complete,01_HOOFD_080,case_3,positive,2025-02-18 11:57:52.095040517+00:00
complete,01_HOOFD_065_0,case_3,positive,2025-02-19 14:28:53.342300655+00:00
complete,01_HOOFD_080,case_3,positive,2025-02-24 06:26:51.885803130+00:00
complete,04_BPT_009,case_3,positive,2025-03-21 03:46:54.228528505+00:00
complete,01_HOOFD_510_2a,case_3,positive,2025-04-02 17:29:00.515005250+00:00
complete,01_HOOFD_080,case_3,positive,2025-04-09 18:09:51.467810309+00:00
complete,14_VRIJ_030_5,case_3,positive,2025-05-05 10:12:54.599544471+00:00
complete,01_HOOFD_065_0,case_3,positive,2025-05-12 09:31:20.662805789+00:00
complete,01_HOOFD_080,case_3,positive,2025-05-17 00:42:31.134622823+00:00
complete,11_AH_II_037_1,case_3,positive,2025-06-13 09:38:27.978347367+00:00
complete,01_HOOFD_100_0,case_3,positive,2025-06-13 09:38:28.737955324+00:00
complete,01_HOOFD_080,case_3,positive,2025-06-26 13:40:02.089647876+00:00
complete,01_HOOFD_110_0,case_3,positive,2025-07-06 11:12:46.176375134+00:00
complete,01_HOOFD_065_0,case_3,positive,2025-07-09 20:28:32.462075191+00:00
complete,02_DRZ_010,case_3,positive,2025-07-14 21:22:00.464217100+00:00
complete,01_HOOFD_015,case_3,positive,2025-07-21 05:39:27.403617782+00:00
complete,01_HOOFD_530a,case_3,positive,2025-07-21 05:39:27.403717782+00:00
complete,01_HOOFD_080,case_3,positive,2025-07-29 02:40:39.037537081+00:00
complete,01_HOOFD_080,case_3,positive,2025-08-04 22:23:54.770030583+00:00
complete,01_HOOFD_809b,case_3,positive,2025-08-31 22:45:48.199504352+00:00
complete,01_HOOFD_080,case_3,positive,2025-09-01 00:40:29.533221400+00:00
complete,01_HOOFD_800,case_3,positive,2025-09-26 11:52:10.962702083+00:00
complete,01_HOOFD_090,case_3,positive,2025-10-07 14:39:15.335340078+00:00
complete,08_AWB45_070_3,case_3,positive,2025-10-16 22:49:14.210384448+00:00
complete,01_HOOFD_080,case_3,positive,2025-10-17 04:20:31.348788688+00:00
complete,01_HOOFD_080,case_3,positive,2025-10-22 15:17:54.726317809+00:00
complete,01_HOOFD_065_0,case_3,positive,2025-10-22 23:02:14.272289265+00:00
complete,01_HOOFD_180,case_3,positive,2025-10-27 16:06:40.290942615+00:00
complete,01_HOOFD_065_0,case_3,positive,2025-10-30 21:18:40.666147538+00:00
complete,10_UOV_065,case_3,positive,2025-11-04 20:55:01.551805308+00:00
complete,01_HOOFD_065_0,case_3,positive,2025-11-09 18:54:56.942561344+00:00
complete,01_HOOFD_080,case_3,positive,2025-11-14 17:46:38.688122911+00:00
complete,01_HOOFD_010,case_4,positive,2024-08-13 06:59:48.057393365+00:00
complete,01_HOOFD_090,case_4,positive,2024-08-14 13:19:11.652532721+00:00
complete,14_VRIJ_055,case_4,positive,2024-08-24 21:34:51.386023228+00:00
complete,01_HOOFD_015,case_4,positive,2024-08-31 17:59:39.734520226+00:00
complete,14_VRIJ_055,case_4,positive,2024-08-31 18:36:04.320207315+00:00
complete,14_VRIJ_055,case_4,positive,2024-09-09 06:21:13.165374811+00:00
complete,01_HOOFD_080,case_4,positive,2024-09-16 17:54:47.786792381+00:00
complete,01_HOOFD_080,case_4,positive,2024-09-22 13:54:41.673827090+00:00
complete,01_HOOFD_410_0,case_4,positive,2024-10-18 03:04:57.730258353+00:00
complete,01_HOOFD_410_0,case_4,positive,2024-10-21 15:17:05.057965573+00:00
complete,01_HOOFD_530a,case_4,positive,2024-10-28 20:47:41.686040409+00:00
complete,10_UOV_190,case_4,positive,2024-11-06 03:44:44.594234253+00:00
complete,01_HOOFD_065_0,case_4,positive,2024-11-14 21:56:49.552620101+00:00
complete,01_HOOFD_090,case_4,positive,2024-11-14 21:56:51.633005426+00:00
complete,01_HOOFD_080,case_4,positive,2024-11-24 07:04:44.058004887+00:00
complete,01_HOOFD_080,case_4,positive,2024-11-29 16:54:44.900024293+00:00
complete,01_HOOFD_080,case_4,positive,2024-12-04 13:55:11.358543131+00:00
complete,01_HOOFD_065_0,case_4,positive,2024-12-04 22:35:03.473811013+00:00
complete,01_HOOFD_080,case_4,positive,2024-12-09 18:29:09.504070001+00:00
complete,01_HOOFD_065_0,case_4,positive,2024-12-10 14:39:54.807310492+00:00
complete,01_HOOFD_080,case_4,positive,2024-12-15 07:31:10.122050441+00:00
complete,01_HOOFD_080,case_4,positive,2024-12-20 03:08:30.108849032+00:00
complete,01_HOOFD_065_2,case_4,positive,2025-01-17 22:06:03.156220838+00:00
complete,01_HOOFD_110_0,case_4,positive,2025-03-18 23:19:53.836084987+00:00
complete,01_HOOFD_080,case_4,positive,2025-03-21 10:19:23.460874472+00:00
complete,01_HOOFD_065_0,case_4,positive,2025-03-21 11:13:21.597027192+00:00
complete,06_VD_060,case_4,positive,2025-03-26 17:28:38.314089923+00:00
complete,01_HOOFD_080,case_4,positive,2025-04-01 03:10:55.620059805+00:00
complete,01_HOOFD_020,case_4,positive,2025-04-26 17:58:55.153210517+00:00
complete,01_HOOFD_110_0,case_4,positive,2025-05-13 05:26:00.589968429+00:00
complete,01_HOOFD_065_0,case_4,positive,2025-05-13 09:28:10.807833181+00:00
complete,01_HOOFD_080,case_4,positive,2025-05-18 02:48:58.332505725+00:00
complete,01_HOOFD_516,case_4,positive,2025-06-11 21:39:50.602311457+00:00
complete,01_HOOFD_065_0,case_4,positive,2025-06-29 02:45:42.322075511+00:00
complete,01_HOOFD_080,case_4,positive,2025-07-03 22:22:01.761831596+00:00
complete,10_UOV_065,case_4,positive,2025-07-29 02:22:01.895660345+00:00
complete,01_HOOFD_065_0,case_4,positive,2025-08-03 00:21:56.983817595+00:00
complete,12_AP_020_1,case_4,positive,2025-08-07 18:04:26.224818789+00:00
complete,01_HOOFD_080,case_4,positive,2025-08-17 22:37:26.782427100+00:00
complete,01_HOOFD_080,case_4,positive,2025-08-24 07:09:57.388363262+00:00
complete,01_HOOFD_080,case_4,positive,2025-09-01 16:59:46.312160058+00:00
complete,01_HOOFD_110_0,case_4,positive,2025-09-15 05:01:43.718292866+00:00
complete,01_HOOFD_180,case_4,positive,2025-09-15 05:50:39.808808606+00:00
complete,01_BB_775,case_4,positive,2025-09-19 08:00:21.745528219+00:00
complete,01_BB_590,case_4,positive,2025-09-19 08:43:37.768748905+00:00
complete,01_HOOFD_010,case_5,positive,2024-08-14 07:54:48.761028532+00:00
complete,01_HOOFD_065_0,case_5,positive,2024-08-17 07:54:48.761028532+00:00
complete,01_HOOFD_020,case_5,positive,2024-08-22 09:55:28.876847013+00:00
complete,01_HOOFD_080,case_5,positive,2024-09-25 14:04:33.158062530+00:00
complete,01_HOOFD_080,case_5,positive,2024-10-02 20:35:42.851256914+00:00
complete,01_HOOFD_090,case_5,positive,2024-10-02 20:35:47.851256914+00:00
complete,01_HOOFD_065_0,case_5,positive,2024-10-12 17:52:55.649520238+00:00
complete,01_HOOFD_080,case_5,positive,2024-10-17 05:54:10.414811495+00:00
complete,01_HOOFD_015,case_5,positive,2024-11-15 01:16:15.168003024+00:00
complete,10_UOV_039,case_5,positive,2024-11-24 14:40:13.154231368+00:00
complete,01_HOOFD_080,case_5,positive,2024-11-25 11:18:13.744284170+00:00
complete,01_HOOFD_080,case_5,positive,2024-12-03 22:50:37.854274315+00:00
complete,05_EIND_020,case_5,positive,2024-12-30 11:43:05.679000201+00:00
complete,01_HOOFD_530a,case_5,positive,2025-01-09 13:08:55.433880736+00:00
complete,01_HOOFD_080,case_5,positive,2025-01-13 14:29:33.025003120+00:00
complete,01_HOOFD_080,case_5,positive,2025-01-20 02:48:27.235605466+00:00
complete,01_HOOFD_065_0,case_5,positive,2025-01-20 02:48:27.235705466+00:00
complete,01_HOOFD_200,case_5,positive,2025-01-25 00:16:55.046646510+00:00
complete,01_HOOFD_080,case_5,positive,2025-01-25 18:10:16.607968940+00:00
complete,02_DRZ_020_0,case_5,positive,2025-02-23 22:57:36.267860041+00:00
complete,01_HOOFD_090,case_5,positive,2025-03-04 13:55:36.285613112+00:00
complete,01_HOOFD_065_0,case_5,positive,2025-03-14 17:14:54.526006349+00:00
complete,14_VRIJ_060_2,case_5,positive,2025-03-19 10:41:28.411128427+00:00
complete,05_EIND_020_0,case_5,positive,2025-03-30 06:17:36.685392309+00:00
complete,04_BPT_009,case_5,positive,2025-04-04 06:58:56.717572632+00:00
complete,01_HOOFD_080,case_5,positive,2025-04-11 10:35:43.060244059+00:00
complete,14_VRIJ_055,case_5,positive,2025-05-07 15:36:15.953672300+00:00
complete,01_HOOFD_080,case_5,positive,2025-05-14 00:48:50.754776068+00:00
complete,06_VD_060_2a,case_5,positive,2025-06-09 05:36:24.403049518+00:00
complete,01_HOOFD_080,case_5,positive,2025-06-14 17:21:41.267292841+00:00
complete,06_VD_060,case_5,positive,2025-07-08 10:26:53.614040602+00:00
complete,01_HOOFD_080,case_5,positive,2025-07-25 03:14:08.318960199+00:00
complete,01_HOOFD_180,case_5,positive,2025-08-22 17:45:17.624469826+00:00
complete,01_HOOFD_080,case_5,positive,2025-08-26 09:58:17.789148012+00:00
complete,12_AP_UOV_010,case_5,positive,2025-09-20 10:14:20.856765086+00:00
complete,06_VD_030,case_5,positive,2025-09-20 10:14:20.905908485+00:00
complete,01_HOOFD_090,case_5,positive,2025-09-28 22:40:59.256951777+00:00
complete,01_HOOFD_090,case_5,positive,2025-10-08 16:43:06.841893907+00:00
complete,01_HOOFD_080,case_5,positive,2025-10-18 23:57:05.461703937+00:00
complete,01_HOOFD_080,case_5,positive,2025-10-26 11:45:27.361929103+00:00
complete,01_HOOFD_080,case_5,positive,2025-11-03 04:02:34.323329751+00:00
complete,01_HOOFD_250_0,case_5,positive,2025-11-29 08:43:33.895560654+00:00
complete,01_HOOFD_080,case_5,positive,2025-12-07 06:49:03.147968257+00:00
complete,01_HOOFD_080,case_5,positive,2025-12-13 16:49:36.983476275+00:00
complete,01_HOOFD_080,case_5,positive,2025-12-19 00:42:31.620971009+00:00
complete,01_HOOFD_010,case_6,positive,2024-08-13 06:38:52.148523853+00:00
complete,14_VRIJ_060_2a,case_6,positive,2024-08-18 10:42:48.628434871+00:00
complete,01_HOOFD_065_0,case_6,positive,2024-08-26 03:49:39.970715937+00:00
complete,01_HOOFD_065_0,case_6,positive,2024-08-31 08:14:19.635061945+00:00
complete,01_HOOFD_410_0,case_6,positive,2024-09-05 03:36:07.630709326+00:00
complete,07_OPS_060_1,case_6,positive,2024-09-11 15:13:58.179478481+00:00
complete,01_HOOFD_080,case_6,positive,2024-09-22 05:21:40.996162845+00:00
complete,01_HOOFD_080,case_6,positive,2024-09-30 06:09:56.685752764+00:00
complete,01_HOOFD_065_0,case_6,positive,2024-09-30 07:05:11.998699220+00:00
complete,01_HOOFD_080,case_6,positive,2024-10-04 10:24:44.566434965+00:00
complete,01_HOOFD_080,case_6,positive,2024-10-10 17:34:54.069664741+00:00
complete,01_HOOFD_080,case_6,positive,2024-10-12 23:26:02.795754201+00:00
complete,01_HOOFD_015,case_6,positive,2024-11-06 13:30:05.074798201+00:00
complete,01_HOOFD_080,case_6,positive,2024-11-08 11:35:27.575673184+00:00
complete,01_HOOFD_080,case_6,positive,2024-11-13 22:50:57.602259744+00:00
complete,01_HOOFD_080,case_6,positive,2024-11-22 08:27:49.112427269+00:00
complete,01_HOOFD_020,case_6,positive,2024-12-20 02:59:19.006977544+00:00
complete,01_HOOFD_530a,case_6,positive,2025-01-16 06:09:22.676206668+00:00
complete,01_HOOFD_080,case_6,positive,2025-01-24 15:53:54.890884370+00:00
complete,01_BB_755,case_6,positive,2025-02-20 20:02:35.972979480+00:00
complete,01_HOOFD_065_0,case_6,positive,2025-02-23 08:49:55.688553773+00:00
complete,08_AWB45_020_0,case_6,positive,2025-02-28 04:18:45.665073930+00:00
complete,01_HOOFD_090,case_6,positive,2025-02-28 04:18:45.665173930+00:00
complete,01_HOOFD_090,case_6,positive,2025-03-10 10:05:00.838093206+00:00
complete,01_HOOFD_580_2,case_6,positive,2025-03-19 11:28:54.276774056+00:00
complete,01_HOOFD_090,case_6,positive,2025-03-31 06:18:22.467552713+00:00
complete,14_VRIJ_055,case_6,positive,2025-04-10 12:29:53.931941271+00:00
complete,01_HOOFD_065_0,case_6,positive,2025-04-15 00:34:41.531908735+00:00
complete,01_HOOFD_080,case_6,positive,2025-04-20 03:03:19.107919912+00:00
complete,01_HOOFD_410_0,case_6,positive,2025-05-17 01:33:56.702950800+00:00
complete,01_HOOFD_446_2,case_6,positive,2025-05-23 23:48:00.875163216+00:00
complete,01_HOOFD_180,case_6,positive,2025-05-31 23:46:11.286415749+00:00
complete,01_HOOFD_080,case_6,positive,2025-06-04 09:13:09.844255310+00:00
complete,01_HOOFD_090,case_6,positive,2025-06-04 09:13:14.844255310+00:00
complete,14_VRIJ_030_5a,case_6,positive,2025-06-14 09:33:00.142812087+00:00
complete,01_HOOFD_110_1,case_6,positive,2025-06-20 18:19:00.340568904+00:00
complete,08_AWB45_090_0,case_6,positive,2025-06-23 00:41:36.005871180+00:00
complete,01_HOOFD_090,case_6,positive,2025-06-23 00:41:36.005971180+00:00
complete,01_HOOFD_065_0,case_6,positive,2025-07-02 21:14:24.621512905+00:00
complete,08_AWB45_052,case_6,positive,2025-07-07 13:45:49.419409916+00:00
complete,01_HOOFD_080,case_6,positive,2025-07-13 08:54:23.211532870+00:00
complete,11_AH_II_145,case_6,positive,2025-08-09 20:26:07.949984799+00:00
complete,01_HOOFD_080,case_6,positive,2025-08-10 12:26:07.759134905+00:00
complete,10_UOV_170,case_6,positive,2025-09-05 09:23:18.493310731+00:00
complete,01_HOOFD_080,case_6,positive,2025-09-16 23:40:23.245608854+00:00
complete,01_HOOFD_010,case_7,positive,2024-08-16 01:16:02.774824001+00:00
complete,01_HOOFD_015,case_7,positive,2024-08-25 09:39:57.380427981+00:00
complete,01_HOOFD_250_2,case_7,positive,2024-08-31 21:27:11.043528988+00:00
complete,01_HOOFD_080,case_7,positive,2024-09-02 09:43:46.378569107+00:00
complete,01_HOOFD_080,case_7,positive,2024-09-07 23:45:31.436212703+00:00
complete,01_HOOFD_065_0,case_7,positive,2024-09-08 05:52:05.689611240+00:00
complete,01_HOOFD_110_0,case_7,positive,2024-09-10 11:09:07.776387909+00:00
complete,01_HOOFD_492_2,case_7,positive,2024-09-12 18:09:28.777499802+00:00
complete,01_HOOFD_020,case_7,positive,2024-09-13 21:29:34.122487064+00:00
complete,01_HOOFD_370,case_7,positive,2024-10-02 06:45:27.639571466+00:00
complete,14_VRIJ_060_2,case_7,positive,2024-10-03 14:29:07.410616143+00:00
complete,01_HOOFD_065_0,case_7,positive,2024-10-10 15:03:05.252110590+00:00
complete,01_HOOFD_410_0,case_7,positive,2024-10-15 06:56:44.613995202+00:00
complete,02_DRZ_010,case_7,positive,2024-10-22 18:58:21.632165424+00:00
complete,11_AH_II_080_2,case_7,positive,2024-10-30 05:58:09.511760562+00:00
complete,01_HOOFD_250_0,case_7,positive,2024-11-07 16:23:21.568829222+00:00
complete,01_HOOFD_510_2,case_7,positive,2024-11-12 14:51:32.133447179+00:00
complete,01_HOOFD_090,case_7,positive,2024-11-29 18:24:59.076884738+00:00
complete,07_OPS_055,case_7,positive,2024-12-09 11:00:42.812220925+00:00
complete,11_AH_II_070_3a,case_7,positive,2024-12-15 00:57:37.504556055+00:00
complete,01_HOOFD_080,case_7,positive,2024-12-18 21:01:07.433983654+00:00
