prefix_length;ground_truth;predicted;prediction_probs
3;14;14;[4.11406904e-02,2.80398596e-03,2.65750736e-01,1.82276830e-01,1.14275049e-03,5.66044636e-03,1.53963894e-01,8.08288809e-04,4.44690976e-03,1.11479829e-04,4.44257772e-03,2.19735689e-03,7.14950031e-03,8.79188813e-03,3.19133878e-01,1.12139656e-04,6.66352280e-05]
4;2;2;[2.6174847e-03,1.3053039e-03,6.0118729e-01,8.8686161e-03,1.3478335e-03,2.9877478e-03,2.9150063e-01,7.4221072e-04,3.3847729e-03,7.1196082e-06,2.5626768e-03,1.2932620e-02,2.7395356e-03,6.9382940e-03,6.0744777e-02,3.9233095e-05,9.3946437e-05]
5;11;6;[1.5204261e-02,1.2027009e-02,4.8812024e-02,2.6184756e-02,7.4615804e-03,5.4856304e-02,6.0812336e-01,3.5779004e-04,6.2138671e-03,2.7231472e-05,4.5832670e-03,1.3004075e-01,5.8097192e-03,2.6640689e-02,5.2997392e-02,2.2819221e-04,4.3173856e-04]
2;9;9;[1.1629981e-03,3.7781660e-02,3.3630684e-02,4.1597063e-04,2.3189032e-02,1.3870606e-03,3.0323721e-02,5.6241569e-03,1.7982008e-02,7.3194635e-01,1.4254509e-03,1.4046722e-03,2.8891217e-02,4.1870318e-02,4.1824512e-02,2.4812753e-04,8.9206302e-04]
3;3;2;[3.9285023e-02,2.0825025e-03,3.0334005e-01,2.1206401e-01,8.6760550e-04,4.2777006e-03,1.3398759e-01,5.7544932e-04,3.7511794e-03,6.8988753e-05,4.5560142e-03,1.7543194e-03,5.9904009e-03,7.2746952e-03,2.8002146e-01,6.8899339e-05,3.4162596e-05]
4;6;0;[4.73347217e-01,7.04024162e-04,1.08421154e-01,6.62993640e-02,8.04514799e-04,8.51419382e-03,6.56763539e-02,3.76622833e-04,1.20278471e-03,3.38442769e-05,4.13780566e-03,9.71062400e-04,1.99188059e-03,2.22710404e-03,2.65245140e-01,3.85111161e-05,8.49269509e-06]
5;2;2;[1.4757438e-02,1.3994082e-03,5.4433340e-01,2.5179563e-04,7.5419736e-03,6.1125834e-03,1.1469557e-02,1.5442506e-03,2.1437181e-03,5.2449541e-06,1.7181240e-03,1.2875304e-03,9.6293734e-03,1.1841886e-02,3.8588822e-01,4.8563466e-05,2.6885362e-05]
6;14;14;[2.50528730e-03,9.62347782e-04,1.34161180e-02,1.05578925e-04,4.02701274e-03,7.44464283e-04,8.24614894e-03,6.51210139e-05,7.19316595e-04,3.45130530e-07,2.28999602e-03,4.81685129e-04,1.99051993e-03,5.69223892e-03,9.58734572e-01,7.12409383e-06,1.21150952e-05]
7;0;0;[8.9758801e-01,1.0668797e-03,2.4438847e-03,2.4286889e-02,3.2949523e-04,6.5296590e-02,1.9919567e-03,7.2469469e-05,2.4136524e-04,2.6023701e-05,3.6302474e-04,9.1699680e-04,7.9851619e-05,3.4448464e-04,4.8177615e-03,9.0323032e-05,4.3943597e-05]
7;5;5;[4.9208954e-02,1.0678752e-03,1.2311979e-02,1.5209378e-01,4.0585385e-04,7.6191318e-01,3.4646769e-03,9.1582158e-04,4.9062207e-04,1.3444776e-04,2.5075700e-03,9.9431742e-03,1.3191471e-04,9.4344368e-04,4.0528821e-03,3.3788593e-04,7.6006174e-05]
8;14;2;[3.5567911e-05,3.5856962e-03,3.8121304e-01,1.0843008e-05,3.0811937e-03,1.8339132e-01,4.0570274e-03,1.3707492e-02,3.2921208e-03,1.4938056e-05,8.2753934e-02,9.1213128e-03,9.1054915e-03,7.5240419e-03,2.9755694e-01,7.7412376e-04,7.7491900e-04]
9;10;2;[6.5005690e-07,7.0723629e-04,8.5526407e-01,1.4581283e-06,4.5813113e-03,2.2742087e-02,2.3110029e-03,6.4645153e-03,2.0281635e-03,2.4688804e-06,2.2250809e-02,1.0387955e-02,1.8931415e-02,1.5226822e-02,3.8420983e-02,2.1333786e-04,4.6576234e-04]
10;11;11;[2.89299242e-05,2.81848875e-03,7.13899285e-02,1.20941945e-06,1.75518566e-03,1.43367322e-02,6.23309112e-04,4.08558249e-01,3.51165724e-03,5.70682678e-05,4.35129032e-02,4.25524324e-01,1.04473345e-02,8.40162765e-03,6.02478627e-03,2.84151966e-03,1.66760670e-04]
2;9;9;[1.1460714e-03,3.3032063e-02,2.8434038e-02,4.7538048e-04,1.9683832e-02,1.4149812e-03,2.7678061e-02,5.3840498e-03,1.6108194e-02,7.6293546e-01,1.2040875e-03,1.2260892e-03,2.4487499e-02,3.9134793e-02,3.6448378e-02,2.2521299e-04,9.8191993e-04]
3;0;14;[4.0969864e-02,2.4707429e-03,2.8577241e-01,1.9773009e-01,9.9856989e-04,5.0735944e-03,1.4529239e-01,6.8705226e-04,4.2077601e-03,9.0575282e-05,4.4023013e-03,1.9881085e-03,6.5407464e-03,8.0156606e-03,2.9562733e-01,8.5921791e-05,4.6855817e-05]
3;14;14;[4.5285020e-03,6.5233591e-03,2.6013589e-01,2.9555333e-03,2.3589837e-03,1.8056566e-02,1.0221998e-01,3.3934901e-03,7.4642263e-03,8.8721958e-05,1.2621468e-02,6.1569391e-03,1.0921293e-02,1.1427995e-02,5.5041927e-01,6.2973524e-04,9.8109638e-05]
4;6;2;[4.27579544e-05,3.23007745e-03,6.21314704e-01,1.55617265e-04,4.04738123e-03,2.31321771e-02,1.56904072e-01,5.89438062e-03,9.66520607e-03,3.97453096e-06,1.43112782e-02,1.39151355e-02,1.04790479e-02,1.66954957e-02,1.20105870e-01,4.04257808e-05,6.23834421e-05]
5;2;2;[3.2419433e-05,4.1566344e-04,9.3940717e-01,1.7316941e-04,1.5446856e-03,7.6480326e-03,4.3226448e-03,3.3748013e-04,2.6802847e-04,4.5945490e-05,3.8034594e-04,4.5946240e-04,2.8106614e-03,1.2326717e-02,2.9123832e-02,4.3026541e-04,2.7358663e-04]
6;3;5;[0.02355368,0.00499172,0.08622514,0.18164894,0.00280421,0.6335156 ,0.00760403,0.00110648,0.00217399,0.00078066,0.00428438,0.00342059,0.00210134,0.00709161,0.03608639,0.00173819,0.00087299]
7;11;0;[5.0634027e-01,9.1896503e-04,3.1110898e-02,1.2364251e-03,4.3229872e-04,2.7004653e-01,4.2540900e-02,1.4612597e-03,8.0836151e-04,8.3599577e-04,5.9883232e-04,3.8069706e-02,9.8367548e-04,2.0777513e-03,8.1541479e-02,1.9193659e-02,1.8029410e-03]
2;9;9;[1.2437929e-03,2.9472128e-02,2.6363438e-02,6.3202472e-04,1.9157050e-02,1.7049011e-03,2.8419103e-02,5.5711097e-03,1.5679490e-02,7.6267171e-01,1.0739461e-03,1.0441137e-03,2.3166044e-02,4.2999748e-02,3.9125614e-02,2.6292016e-04,1.4128728e-03]
3;2;14;[3.80902588e-02,3.36382142e-03,2.27134064e-01,1.59902886e-01,1.40875427e-03,6.35030726e-03,1.52720660e-01,9.89038032e-04,4.46061883e-03,1.43010184e-04,4.54421993e-03,2.46707071e-03,8.44516139e-03,9.97256488e-03,3.79725426e-01,1.72908403e-04,1.09271416e-04]
4;6;14;[8.3388080e-04,3.8052006e-03,1.6917020e-02,2.4981606e-03,3.5754733e-03,3.3667805e-03,9.1534249e-02,1.0665854e-04,1.5231082e-03,1.1758214e-06,3.4695899e-03,3.0306706e-03,3.6591084e-03,6.7762332e-03,8.5879773e-01,9.3722127e-05,1.1213459e-05]
5;14;14;[1.1044391e-04,9.6027565e-04,6.1655710e-03,3.2151989e-03,9.4294467e-04,1.1099960e-03,1.0624737e-03,9.2210546e-05,5.0808489e-04,8.5843476e-06,3.9168372e-04,3.4788186e-03,1.1303293e-03,1.4779810e-03,9.7930235e-01,3.4525772e-05,8.4139447e-06]
6;3;3;[1.5708478e-01,9.0479484e-04,4.3492136e-03,7.2526383e-01,1.6739032e-04,8.3094344e-02,1.4574927e-03,2.0601558e-04,3.1598849e-04,2.3202218e-04,1.8635990e-04,5.6409230e-03,9.0519832e-05,2.6619493e-04,2.0335099e-02,3.9126127e-04,1.3794552e-05]
7;0;0;[9.8472518e-01,1.0531608e-05,1.1595413e-03,5.5666906e-03,3.6208723e-06,3.2312195e-03,5.1236484e-04,1.0771605e-05,1.0477491e-05,1.0053135e-05,9.6474114e-06,9.6496032e-04,5.7342968e-06,2.9252011e-05,3.4756544e-03,2.7338348e-04,9.5281388e-07]
7;11;5;[3.2305524e-03,1.3173019e-03,9.8997355e-03,2.4988391e-03,5.9765542e-05,9.2058802e-01,5.1730606e-03,2.9342872e-04,8.8872778e-04,1.7593862e-04,8.0315751e-04,3.4100723e-02,1.8230475e-04,5.4768595e-04,1.8911269e-02,1.3260910e-03,3.2541575e-06]
2;9;9;[1.1592198e-03,3.6410660e-02,3.2070506e-02,4.3119839e-04,2.2155726e-02,1.3922369e-03,2.9574858e-02,5.5618351e-03,1.7423255e-02,7.4106342e-01,1.3627674e-03,1.3539080e-03,2.7622400e-02,4.1140925e-02,4.0119682e-02,2.4151712e-04,9.1587851e-04]
3;2;2;[3.9863843e-02,2.2035989e-03,2.9925835e-01,2.0704375e-01,9.0665132e-04,4.5241462e-03,1.3841993e-01,6.0039543e-04,3.8929956e-03,7.5227508e-05,4.5005898e-03,1.8180307e-03,6.1515598e-03,7.4880752e-03,2.8314221e-01,7.3311967e-05,3.7328104e-05]
4;14;14;[2.21868372e-03,3.97226820e-03,4.48700376e-02,9.34776664e-03,4.06408915e-03,6.44063391e-03,1.10004514e-01,1.16227689e-04,2.13662116e-03,1.18073103e-06,6.89194631e-03,6.01628656e-03,5.51130483e-03,8.43846239e-03,7.89886892e-01,6.96451316e-05,1.34122738e-05]
5;11;6;[3.3355016e-02,9.8809451e-03,4.8206642e-02,1.1846786e-01,3.7304312e-03,1.1539006e-01,4.3333003e-01,7.6032965e-04,1.5593231e-02,1.7851677e-05,1.5579237e-02,1.1903068e-01,4.7308798e-03,1.6476288e-02,6.5075502e-02,6.8148387e-05,3.0695583e-04]
2;9;9;[1.1421014e-03,3.2487292e-02,2.7885888e-02,4.8289800e-04,1.9301331e-02,1.4183621e-03,2.7373720e-02,5.3488347e-03,1.5903365e-02,7.6632297e-01,1.1795436e-03,1.2054221e-03,2.4024567e-02,3.8776688e-02,3.5929363e-02,2.2270675e-04,9.9491864e-04]
3;0;14;[3.8849086e-02,2.2456681e-03,2.8894791e-01,2.0688003e-01,9.6463715e-04,4.2181863e-03,1.2003800e-01,7.3161896e-04,3.9369897e-03,6.8354202e-05,4.3456662e-03,1.9252609e-03,7.0707845e-03,8.3010793e-03,3.1134534e-01,8.3672276e-05,4.7695215e-05]
3;3;2;[5.15347626e-03,4.67736507e-03,3.93828362e-01,4.32497496e-03,1.61936181e-03,3.14645581e-02,1.22632273e-01,2.59501929e-03,7.60051236e-03,9.19266458e-05,1.17534362e-02,4.88489354e-03,7.75133912e-03,1.03352815e-02,3.90398413e-01,7.34279631e-04,1.54496258e-04]
4;2;2;[1.9245114e-03,4.5482819e-03,4.0904531e-01,2.7420574e-03,8.2885269e-03,1.2773167e-01,2.3885719e-02,2.7974972e-03,5.4663536e-03,6.9487767e-05,2.1744799e-02,1.5989323e-03,1.4984527e-02,1.4650014e-02,3.5946023e-01,7.3703355e-04,3.2508792e-04]
5;14;14;[6.4377225e-04,1.7642783e-02,1.2320302e-01,2.3756120e-07,4.3851659e-03,9.2464536e-03,4.0840223e-02,1.4037741e-03,8.6932750e-03,1.4114358e-06,6.1905892e-03,1.8448719e-03,1.9705297e-02,1.0847734e-02,7.5518769e-01,7.7856334e-05,8.5842548e-05]
6;6;6;[3.9117562e-04,1.0636242e-02,2.5260011e-02,1.3426461e-05,9.2926892e-03,4.9663112e-02,6.3585609e-01,5.5396045e-04,3.4978238e-03,1.7248090e-05,1.8885596e-02,8.5511254e-03,6.8632546e-03,4.5128901e-02,1.8100807e-01,1.6584196e-03,2.7227909e-03]
7;5;5;[2.7386807e-02,2.6728283e-03,2.0975495e-02,1.8079253e-03,3.4435214e-03,8.3746803e-01,1.2255360e-02,1.2606368e-03,7.2489941e-04,8.5116946e-04,9.9455658e-04,1.1516651e-02,1.2083455e-03,6.9549675e-03,6.2643752e-02,7.6101068e-03,2.2505334e-04]
8;5;14;[4.63634133e-05,1.18559226e-03,2.30948001e-01,2.06511526e-04,2.39367760e-03,1.71731845e-01,2.40896852e-03,5.65523794e-03,5.26316406e-04,1.02212034e-04,1.86815798e-01,9.53205582e-03,2.54196697e-03,6.51631597e-03,3.75496089e-01,3.17511451e-03,7.17888994e-04]
9;2;14;[2.3723167e-07,4.5547070e-04,2.0912027e-01,1.1861777e-06,1.1685009e-03,7.1765922e-02,8.5416558e-04,5.4811910e-03,4.1722346e-04,1.4255753e-05,1.0478975e-01,1.4446959e-03,3.3957933e-03,6.4511667e-03,5.9153074e-01,1.9637747e-03,1.1456885e-03]
10;14;14;[2.5384639e-07,1.6750159e-03,2.2869900e-02,9.0672545e-09,8.6496968e-04,3.0293660e-03,6.8892341e-04,1.2462164e-03,4.8407997e-04,2.1042949e-06,2.1349406e-03,2.9809566e-04,4.1184681e-03,1.0311023e-03,9.6099597e-01,5.1926152e-04,4.1199568e-05]
11;14;10;[4.04591083e-06,4.61375993e-03,1.54388696e-01,1.82267343e-06,8.45414307e-03,1.13283485e-01,3.52183310e-03,1.43759213e-02,1.75009039e-03,1.27926996e-05,4.37476754e-01,5.38744591e-03,9.85647459e-03,1.07016796e-02,2.34122664e-01,1.15412928e-03,8.94294470e-04]
12;2;2;[2.3375767e-07,3.2221127e-04,8.4407854e-01,1.0225034e-06,6.7296025e-04,1.0481245e-03,3.7604108e-04,5.5799973e-03,3.8011686e-04,2.3734951e-06,8.7898143e-02,5.3983941e-03,4.5873746e-03,8.1405835e-04,4.8639581e-02,1.7760781e-04,2.3157543e-05]
13;2;10;[1.1174027e-05,1.7855800e-03,1.7344007e-01,1.0666313e-06,2.6548454e-03,5.7269894e-03,2.0013961e-03,4.3071234e-03,4.2545976e-04,1.1625756e-05,7.0592141e-01,5.6666983e-03,7.6556737e-03,3.9120708e-03,8.5288897e-02,7.4183889e-04,4.4800880e-04]
14;2;14;[2.9186972e-06,2.6692757e-03,8.8280208e-02,1.8070369e-07,6.9175288e-04,1.9009721e-03,2.0673226e-04,3.0593914e-03,6.1455963e-04,1.4011256e-05,1.1077418e-02,2.3069361e-03,6.7384774e-03,4.3998004e-04,8.8171291e-01,2.8249514e-04,1.6839253e-06]
15;2;14;[2.3623306e-06,2.5471621e-03,2.6171747e-01,2.5735731e-06,6.7576719e-04,1.3657488e-02,5.5546709e-04,5.0501539e-03,1.0809264e-03,1.2863523e-05,5.1603980e-02,6.5708822e-03,1.3053774e-02,4.0401745e-04,6.4274031e-01,3.2354784e-04,1.2527568e-06]
16;2;14;[2.3204027e-06,1.0374986e-03,4.0733862e-01,2.7664214e-06,2.4903339e-04,1.3818311e-02,4.3047371e-04,2.5528588e-03,1.1189298e-03,1.5978747e-05,2.4592470e-02,3.3419572e-03,5.9850947e-03,2.1804572e-04,5.3900260e-01,2.9271527e-04,3.3258485e-07]
17;14;14;[1.8419290e-06,1.4083046e-03,2.8408679e-01,1.5416847e-06,2.2530303e-04,9.4415341e-03,3.2993042e-04,3.0568754e-03,1.3312233e-03,1.2525235e-05,2.2558659e-02,2.1664363e-03,4.2656283e-03,2.0372395e-04,6.7060316e-01,3.0637323e-04,2.3736099e-07]
18;6;2;[5.5433752e-06,3.3015897e-03,3.4644148e-01,8.0597647e-06,2.1997169e-03,3.3958163e-02,5.2559129e-03,7.7033052e-03,3.5248287e-03,1.6330382e-04,3.3004427e-01,1.7029513e-02,6.0585253e-03,2.2208598e-03,2.3996659e-01,2.0619414e-03,5.6446137e-05]
19;2;2;[1.75869773e-05,1.09875377e-03,7.31471896e-01,8.03738512e-05,1.95033196e-03,1.36153884e-02,2.91951117e-03,1.49022313e-02,9.53286944e-04,6.55446667e-04,1.48559017e-02,1.03388745e-02,1.03969108e-02,2.33525247e-03,1.88073158e-01,6.33085007e-03,4.24475911e-06]
20;14;14;[2.9096007e-06,7.6253908e-03,1.6712920e-01,2.8795557e-06,2.8123660e-03,1.0530242e-02,1.6626714e-03,7.9303999e-03,1.8638767e-03,3.1512849e-05,1.1301213e-01,5.8718105e-03,2.2540452e-02,1.3541803e-03,6.5702111e-01,6.0698861e-04,1.8436399e-06]
21;2;2;[9.2552664e-06,7.8737130e-03,3.4942409e-01,2.9399098e-05,5.7743099e-03,6.1268840e-02,2.2474701e-02,4.7889934e-03,5.3789387e-03,8.7089371e-04,2.8858367e-01,3.4306720e-02,1.0747921e-02,7.2460235e-03,1.9290958e-01,8.0891903e-03,2.2374667e-04]
22;12;14;[5.9180167e-07,3.4554848e-03,4.5873705e-02,1.4849350e-07,4.7717645e-04,1.7576672e-03,5.8302132e-04,2.5868590e-03,7.3038077e-04,1.5908225e-05,1.4057884e-02,9.5693441e-04,4.7325850e-03,4.6487656e-04,9.2391729e-01,3.8759390e-04,1.9983881e-06]
23;11;2;[6.1726801e-08,4.0060662e-02,2.9368711e-01,3.3602365e-08,6.4601854e-04,1.4464685e-03,1.0414717e-03,1.4190583e-01,2.0779952e-02,8.1732176e-04,3.7101174e-03,2.2124881e-01,6.0938317e-02,4.0889559e-03,2.0282120e-01,6.7647947e-03,4.2837626e-05]
2;9;9;[1.1452774e-03,3.2924969e-02,2.8325854e-02,4.7683140e-04,1.9608490e-02,1.4156275e-03,2.7617985e-02,5.3771585e-03,1.6067643e-02,7.6360321e-01,1.1992473e-03,1.2219963e-03,2.4396380e-02,3.9064910e-02,3.6345292e-02,2.2471642e-04,9.8441110e-04]
3;2;14;[3.7445862e-02,2.1365604e-03,2.9509717e-01,2.1283145e-01,9.5687527e-04,3.8534263e-03,1.0595846e-01,7.7615370e-04,3.8195360e-03,5.8117119e-05,4.6338309e-03,1.9757098e-03,7.5615132e-03,8.4184129e-03,3.1435639e-01,7.7790362e-05,4.2755029e-05]
4;14;14;[2.2580607e-03,4.7795670e-03,5.6350671e-02,1.0120496e-02,9.6429596e-03,1.1297268e-02,6.3750409e-02,3.1816942e-04,3.1093629e-03,1.5018454e-06,8.4876129e-03,1.0010585e-02,9.9679874e-03,1.3417290e-02,7.9638308e-01,6.4241802e-05,4.0710886e-05]
5;6;5;[6.09686635e-02,1.32632228e-02,6.94522038e-02,1.68603241e-01,6.52242592e-03,2.18805343e-01,2.06608087e-01,1.37558801e-03,1.77877340e-02,3.32423733e-05,1.38360085e-02,1.24158464e-01,8.85375496e-03,2.22512782e-02,6.67948201e-02,1.01169528e-04,5.84764057e-04]
6;11;3;[1.3555664e-01,2.5579988e-04,1.3903130e-02,7.3449779e-01,2.4061785e-04,1.0789943e-01,9.2789240e-04,9.6464333e-05,1.1189354e-04,7.5483134e-05,8.5073720e-05,1.3450878e-03,1.2983059e-04,6.4873951e-04,4.0547713e-03,1.5556392e-04,1.5812380e-05]
2;9;9;[1.1631874e-03,3.7840933e-02,3.3697587e-02,4.1537467e-04,2.3232589e-02,1.3869239e-03,3.0355029e-02,5.6264861e-03,1.8005965e-02,7.3155814e-01,1.4280520e-03,1.4068073e-03,2.8944351e-02,4.1900963e-02,4.1898087e-02,2.4840530e-04,8.9111592e-04]
3;3;2;[3.9837543e-02,2.2631339e-03,3.0047363e-01,1.9736883e-01,8.8574737e-04,4.7645015e-03,1.5162408e-01,5.3287903e-04,3.7474728e-03,8.2587343e-05,4.3821833e-03,1.7798149e-03,5.6766053e-03,6.9107232e-03,2.7957085e-01,7.1917813e-05,2.7465116e-05]
4;2;0;[4.5150870e-01,6.1327388e-04,1.2333747e-01,5.5729199e-02,5.5655488e-04,7.8577185e-03,8.1964031e-02,2.9164934e-04,1.0689910e-03,2.6652146e-05,3.7822621e-03,1.0625744e-03,1.5311560e-03,2.0055398e-03,2.6862660e-01,3.2535867e-05,5.1043785e-06]
5;6;14;[4.8497654e-03,9.8251263e-03,4.2865358e-02,4.0839409e-06,2.4703331e-03,4.2812093e-03,7.8769006e-02,2.2020642e-04,3.8517271e-03,8.2579373e-07,2.4351929e-03,1.9851807e-03,7.4073961e-03,4.9722446e-03,8.3603108e-01,1.4178431e-05,1.7184821e-05]
6;14;14;[8.8525243e-02,2.0083389e-03,1.5539553e-02,8.3292485e-04,2.0456766e-03,6.7403633e-03,1.2189854e-02,1.9523912e-04,6.4850965e-04,1.2000575e-05,1.7774147e-03,8.7766524e-04,1.5718957e-03,2.7026879e-03,8.6419487e-01,7.4898737e-05,6.2852982e-05]
7;0;0;[9.21904802e-01,4.04101156e-04,2.46072747e-03,5.49930893e-03,2.44425959e-04,6.16904795e-02,1.56791590e-03,5.59391156e-05,1.04574232e-04,1.17763093e-05,2.62723392e-04,5.72849298e-04,4.59764087e-05,1.13102236e-04,4.88674315e-03,1.33394031e-04,4.10588873e-05]
7;5;5;[7.2507113e-02,1.1078726e-03,6.1556646e-03,3.7981950e-02,3.4274717e-04,8.5593444e-01,1.1602957e-02,7.0766814e-04,3.9988285e-04,3.4169442e-04,1.2334102e-03,6.4039463e-03,1.4592154e-04,4.5566342e-04,4.1353279e-03,4.8945611e-04,5.4290449e-05]
8;14;2;[9.7456672e-05,4.3656453e-03,4.3508661e-01,2.4348406e-06,1.9480566e-03,1.7445663e-01,1.1227033e-02,1.7302634e-02,3.0132853e-03,1.4234891e-05,5.6210738e-02,5.3467639e-03,4.5073777e-03,3.4228526e-03,2.7984840e-01,1.4226973e-03,1.7272301e-03]
