prefix_length;ground_truth;predicted;prediction_probs
3;1;1;[1.1395540e-03,9.1883290e-01,3.5088317e-04,1.9283076e-04,1.1975595e-03,1.9425584e-02,4.5234316e-07,1.3801261e-04,2.8872460e-03,3.5787692e-05,2.3077038e-04,9.4724103e-04,5.4017443e-02,4.2464523e-04,1.7909109e-04]
4;13;13;[5.9516492e-06,5.0155922e-08,3.7103333e-12,4.8133388e-06,1.7788619e-09,1.2918679e-06,2.9992600e-10,9.0768892e-11,4.3846187e-04,1.5811132e-11,3.2043270e-06,8.4572849e-07,1.7466557e-06,9.9954337e-01,1.6218564e-07]
2;12;12;[1.4042363e-02,7.2536175e-05,7.9723671e-03,8.0886232e-03,6.1273648e-05,1.4450860e-02,4.1100670e-02,9.7753564e-03,1.9192284e-01,3.8274913e-03,6.0724388e-03,1.0863403e-02,6.8110579e-01,5.8947515e-04,1.0054481e-02]
3;1;1;[4.0566609e-03,8.9356148e-01,2.6092953e-03,4.8532384e-04,1.5290447e-03,3.2664351e-02,3.4578209e-06,2.3571096e-04,4.5257044e-04,2.8514664e-04,3.5472290e-04,2.1586276e-03,6.0330130e-02,3.6790140e-04,9.0558082e-04]
4;13;13;[3.8421081e-06,4.5747637e-08,2.2683984e-12,2.2858064e-06,1.0834326e-09,3.1557772e-07,1.2884296e-10,1.9471319e-10,2.3795164e-04,4.3203006e-12,2.2012823e-06,2.6324889e-07,1.0594342e-06,9.9975187e-01,2.4649140e-07]
2;5;12;[3.26557755e-02,4.96089750e-04,2.08763480e-02,1.33429291e-02,4.69190767e-04,8.48877952e-02,1.73268318e-02,1.35150459e-02,2.82706935e-02,1.22082075e-02,1.51227908e-02,1.29745249e-02,7.28535116e-01,2.59983516e-03,1.67188179e-02]
3;12;12;[3.7437947e-03,2.3107035e-03,1.9954476e-03,2.0815679e-03,1.7672693e-04,2.1922333e-02,6.4068515e-04,1.9381689e-03,2.6662523e-01,4.9332494e-04,5.3637982e-03,4.1727927e-03,6.8616974e-01,3.0466693e-04,2.0609559e-03]
4;1;1;[1.6824875e-04,9.6225137e-01,1.0811182e-05,3.1763255e-05,6.2719261e-04,2.4037959e-02,3.1799532e-09,2.2269979e-04,8.1659638e-04,1.9449189e-06,2.5081830e-04,1.5276096e-04,1.1249369e-02,1.7259218e-04,5.8770297e-06]
5;13;13;[4.5177817e-06,8.3262329e-08,1.9098654e-13,3.4812863e-06,2.1481799e-09,8.2177445e-07,2.4371620e-12,9.8778772e-09,3.0051090e-03,2.3931707e-12,7.9230122e-06,2.5679861e-07,2.0580738e-07,9.9697757e-01,5.8689171e-08]
2;12;12;[1.40495542e-02,7.03924379e-05,7.95897096e-03,8.10358115e-03,5.97906437e-05,1.42042935e-02,4.06979173e-02,9.74464137e-03,1.91433251e-01,3.82160535e-03,6.02569804e-03,1.08235180e-02,6.82351589e-01,5.84113586e-04,1.00710858e-02]
3;12;1;[4.2535439e-03,8.9137918e-01,2.6632138e-03,4.5987542e-04,1.5882907e-03,3.6005210e-02,3.2511982e-06,2.5439396e-04,3.8652704e-04,2.9956343e-04,3.4470647e-04,2.1238925e-03,5.8910985e-02,3.6035705e-04,9.6705894e-04]
4;1;1;[4.2499250e-06,9.9946350e-01,1.6340573e-06,6.4967941e-07,1.7309732e-05,7.7907127e-05,5.0944044e-11,1.2292956e-07,3.2727012e-06,4.8243709e-07,8.5207080e-07,1.6986597e-06,3.9861485e-04,2.7141645e-05,2.6345913e-06]
5;13;13;[8.18659009e-06,1.05130830e-05,2.62845475e-11,5.76274397e-06,8.88073615e-09,3.45565866e-07,8.58325672e-13,2.63308504e-08,5.86189890e-05,1.38509568e-11,1.47669525e-05,5.08164476e-07,2.94961438e-07,9.99898553e-01,2.52527980e-06]
2;8;12;[1.3879355e-02,5.5854980e-05,7.6650060e-03,8.0349185e-03,4.9376162e-05,1.2463313e-02,3.7112441e-02,9.3406895e-03,1.8613495e-01,3.7913260e-03,5.6126132e-03,1.0378089e-02,6.9477135e-01,5.4409978e-04,1.0166595e-02]
3;12;12;[2.0115472e-02,4.9199833e-04,1.9356431e-02,5.0823633e-03,2.2820143e-04,3.5539049e-01,7.4805892e-03,1.3226211e-03,5.2233007e-02,5.9324093e-03,1.7715666e-03,1.3453240e-02,5.0922585e-01,2.5639925e-04,7.6593738e-03]
4;1;1;[1.2363708e-03,9.7818744e-01,1.2701474e-03,1.6648448e-03,4.7135772e-04,1.9396624e-03,6.4448062e-07,2.8504131e-04,3.4120223e-03,7.4453658e-04,6.8895787e-04,1.6032299e-03,7.5136898e-03,1.6764196e-04,8.1427500e-04]
5;13;13;[2.29982925e-05,2.28686602e-07,2.02669236e-11,7.78045141e-05,3.01042080e-09,1.74885292e-06,1.40850365e-09,7.22133420e-09,6.31933042e-04,1.09754594e-10,3.22236338e-05,2.67235691e-06,9.96048243e-07,9.99229074e-01,3.57799877e-07]
2;12;12;[1.40310973e-02,7.59206814e-05,7.99259730e-03,8.06574244e-03,6.35985052e-05,1.48337623e-02,4.17198688e-02,9.82203241e-03,1.92665368e-01,3.83636961e-03,6.14408031e-03,1.09240850e-02,6.79198742e-01,5.97710488e-04,1.00290505e-02]
3;1;1;[2.9378100e-03,9.1021144e-01,1.9485487e-03,4.7445516e-04,1.2340947e-03,2.3084778e-02,3.4893528e-06,1.8739124e-04,5.8093801e-04,2.1043861e-04,3.3656615e-04,1.9876682e-03,5.5713288e-02,3.6052192e-04,7.2845136e-04]
4;13;13;[3.5938735e-06,5.2373647e-08,2.6097605e-12,2.9586120e-06,1.3642295e-09,6.2929911e-07,2.9267011e-10,1.0212067e-10,2.0699282e-04,8.9133223e-12,3.1226377e-06,4.4293998e-07,1.4009026e-06,9.9978048e-01,2.3845513e-07]
2;0;12;[5.0654379e-03,1.2265492e-04,8.7238466e-03,9.9344291e-03,2.8471861e-05,1.2175905e-02,3.3220548e-02,6.3838256e-03,7.2211802e-02,6.1492240e-03,1.3966309e-02,1.6053557e-02,8.0651850e-01,6.9207011e-04,8.7533556e-03]
2;14;12;[2.8486745e-03,2.2484262e-04,5.0949748e-03,3.5289519e-03,4.5647412e-05,5.6209285e-02,4.0260870e-02,1.8846402e-03,3.9861131e-02,1.6477787e-03,7.4185482e-03,5.9911679e-03,8.3138096e-01,4.8346090e-04,3.1191681e-03]
3;14;12;[2.1267558e-02,8.9112453e-02,5.6049269e-02,4.4350224e-03,5.4690428e-04,6.4035870e-02,8.2045227e-02,1.2030822e-02,3.4419648e-02,1.4492758e-03,3.2198288e-02,3.8277067e-02,5.6184721e-01,7.3377177e-04,1.5516225e-03]
4;12;12;[2.2873906e-02,1.9126995e-03,5.3791542e-02,1.5762190e-03,7.2511495e-05,1.0643740e-01,2.2456557e-02,1.4474514e-02,9.6204691e-03,7.2995765e-04,1.1906791e-02,2.2553526e-02,7.3074508e-01,5.6002865e-04,2.8878934e-04]
5;13;1;[4.6894493e-06,9.9698871e-01,7.8293451e-06,1.2981573e-06,1.2603086e-05,7.1801151e-05,1.2629241e-09,9.4364083e-07,6.2035326e-07,6.1435509e-07,7.8667226e-06,1.0031358e-05,2.8740859e-03,1.5220285e-05,3.7132772e-06]
2;0;12;[1.0943174e-02,1.4370776e-04,6.4821751e-03,5.5184546e-03,9.3438088e-05,1.8104568e-02,3.9366055e-02,6.9598062e-03,1.8624648e-01,3.0927251e-03,5.3369119e-03,8.9577241e-03,7.0114034e-01,6.6402066e-04,6.9504902e-03]
2;14;12;[1.3308714e-02,5.9760492e-05,1.3836372e-02,5.2498840e-03,4.1578267e-05,3.6504142e-02,8.0694698e-02,7.3975176e-03,5.3128637e-02,4.3738298e-03,1.1722653e-02,7.2826282e-03,7.6237559e-01,2.6006400e-04,3.7638035e-03]
3;12;12;[1.3838220e-01,2.0245435e-02,1.3302313e-01,5.4584388e-03,4.4667983e-04,7.9618514e-02,1.2936555e-01,1.7362129e-02,6.2097732e-02,3.6251994e-03,6.6969618e-02,2.5337961e-02,3.1527054e-01,2.9070253e-04,2.5062324e-03]
4;1;1;[4.3363352e-03,9.7848034e-01,1.2830774e-03,1.9220573e-04,1.9267006e-04,4.3819812e-03,3.5470291e-07,4.1107018e-04,9.5546886e-04,3.1295705e-05,9.8848727e-04,6.7005056e-04,7.5737755e-03,3.0334157e-04,1.9951783e-04]
5;13;13;[8.1166854e-06,1.2184489e-06,2.2080083e-11,9.2273322e-06,5.0669757e-09,6.6669700e-06,2.5173121e-09,1.3762300e-09,1.7583370e-04,2.3928925e-11,3.1840751e-05,4.9803532e-07,1.4779523e-06,9.9976486e-01,2.3133597e-07]
2;12;12;[1.4034667e-02,7.4844364e-05,7.9862811e-03,8.0729257e-03,6.2861269e-05,1.4712818e-02,4.1525081e-02,9.8074172e-03,1.9243310e-01,3.8335992e-03,6.1215716e-03,1.0905080e-02,6.7979753e-01,5.9512141e-04,1.0037040e-02]
3;1;1;[4.2743180e-03,8.9004618e-01,2.6216917e-03,4.6165343e-04,1.6083297e-03,3.6465518e-02,3.1526986e-06,2.5827342e-04,4.0687612e-04,2.9519634e-04,3.4846881e-04,2.1220620e-03,5.9780564e-02,3.6383624e-04,9.4384182e-04]
4;13;13;[3.8109365e-06,4.5782073e-08,2.1324489e-12,2.0103914e-06,1.0112031e-09,2.5028737e-07,8.8067532e-11,2.4241115e-10,2.2842441e-04,3.2734635e-12,1.7814258e-06,2.1139516e-07,9.1230572e-07,9.9976236e-01,2.3437727e-07]
2;8;12;[1.4033240e-02,7.7989549e-05,8.0167251e-03,8.0613568e-03,6.5060187e-05,1.5058679e-02,4.2184893e-02,9.8704211e-03,1.9300437e-01,3.8503720e-03,6.1938670e-03,1.0978918e-02,6.7796832e-01,6.0321455e-04,1.0032538e-02]
3;8;5;[7.0231752e-03,2.5539035e-03,3.2919706e-03,1.1350515e-03,3.9155092e-04,7.3287827e-01,1.1078458e-03,4.0363194e-04,3.3947740e-02,1.6535127e-03,4.1702882e-04,4.2179879e-03,2.0923582e-01,4.1165214e-04,1.3307787e-03]
4;12;5;[1.6981900e-02,1.5009425e-03,3.6413856e-03,3.0847650e-03,8.1416751e-05,4.7343418e-01,3.5959859e-03,2.6603309e-03,4.1365039e-02,2.8240927e-03,1.4910214e-03,2.8192075e-03,4.4528246e-01,7.9629739e-04,4.4104448e-04]
5;1;1;[4.9492686e-05,9.9565238e-01,3.0350566e-05,6.6007342e-05,4.5823221e-05,1.2095461e-03,1.7614784e-08,9.2336915e-05,1.0178947e-04,6.9812886e-06,1.5613763e-05,4.0671061e-05,2.6669565e-03,1.8783856e-05,3.2798746e-06]
6;13;13;[1.17826430e-05,9.50529568e-07,3.81876267e-11,4.53238172e-05,5.04260855e-09,1.50121214e-05,3.84779275e-09,1.07845910e-08,1.31874243e-04,1.08888766e-10,5.12336510e-06,1.60003799e-06,8.78103765e-06,9.99779403e-01,1.37417402e-07]
2;8;12;[1.4039314e-02,8.0128251e-05,8.0465963e-03,8.0610281e-03,6.6588174e-05,1.5285831e-02,4.2702042e-02,9.9288216e-03,1.9329934e-01,3.8685019e-03,6.2476420e-03,1.1042982e-02,6.7667764e-01,6.0907600e-04,1.0044413e-02]
3;12;5;[1.4180270e-02,8.3043240e-04,1.1422509e-02,3.0862580e-03,2.8723566e-04,4.5389894e-01,4.2070062e-03,8.6599746e-04,4.8986662e-02,3.5805060e-03,1.0899492e-03,9.6008545e-03,4.4309336e-01,2.9426886e-04,4.5758043e-03]
4;1;1;[1.0637860e-03,9.7730607e-01,6.5750809e-04,1.3161779e-03,4.0301785e-04,1.6986239e-03,3.7968181e-07,2.8671607e-04,5.7647638e-03,3.6832065e-04,6.7153783e-04,1.0872479e-03,8.5265106e-03,2.5300746e-04,5.9632253e-04]
5;13;13;[2.2824530e-05,2.8982689e-07,2.6681367e-11,8.6060048e-05,3.4501033e-09,3.0528049e-06,1.7807913e-09,6.4114078e-09,6.1351212e-04,1.4113838e-10,2.2858292e-05,2.8967286e-06,1.5865967e-06,9.9924672e-01,2.7944401e-07]
2;12;12;[2.9168639e-03,5.9136213e-04,1.1102579e-03,8.4038894e-04,8.2677732e-05,1.4850924e-02,1.7906867e-03,1.1310913e-03,2.0110072e-01,5.6321156e-04,1.3654146e-03,2.2781263e-03,7.7022547e-01,5.8828160e-04,5.6453765e-04]
3;1;1;[6.7486236e-04,9.3930984e-01,1.4551103e-04,1.3898563e-04,9.3724363e-04,1.5548875e-02,8.4644270e-08,3.0697844e-04,2.0866932e-03,2.5951291e-05,3.4038900e-04,7.0492184e-04,3.9487612e-02,2.5579537e-04,3.6197525e-05]
4;13;13;[1.0187221e-05,4.7092225e-08,2.0464270e-12,2.6455955e-06,2.0909359e-09,1.1903841e-06,1.5526651e-11,1.1686592e-09,1.2149712e-03,1.5743329e-11,1.9179652e-06,6.9848579e-07,8.4140009e-07,9.9876750e-01,1.1514497e-07]
2;5;12;[7.8017060e-03,1.8769782e-04,4.0969849e-03,2.9978529e-03,9.5187504e-05,1.6338143e-02,2.1928534e-02,3.7074042e-03,1.7509571e-01,1.8298639e-03,3.2374910e-03,5.6871101e-03,7.5289398e-01,6.2384899e-04,3.4784423e-03]
3;8;12;[3.8145834e-03,9.8650868e-05,4.2738952e-03,2.3602073e-03,3.7456182e-05,2.5895387e-01,8.1511080e-02,7.4223429e-03,1.1600652e-01,2.1653534e-03,5.2019036e-03,7.2111012e-03,5.0753766e-01,1.6032741e-04,3.2450901e-03]
4;12;5;[3.2287440e-03,9.3411293e-04,1.0510897e-03,8.7624014e-04,8.8194058e-05,8.1602985e-01,2.8769043e-03,8.0707629e-04,4.4875052e-02,9.8298071e-04,1.1459130e-03,3.6424596e-03,1.2307812e-01,2.2693774e-04,1.5620989e-04]
5;1;1;[3.3663662e-05,9.9418217e-01,1.6324811e-05,3.8861803e-05,2.5308822e-05,2.8017466e-03,1.8363222e-08,3.2326334e-05,2.6194981e-04,3.6987446e-06,2.7200556e-05,2.0652540e-05,2.5359078e-03,1.7455204e-05,2.6566822e-06]
6;13;13;[1.1938707e-05,9.0166179e-07,8.0357450e-11,5.0736573e-05,4.7048769e-09,6.6656881e-05,6.2596834e-09,1.6029963e-09,3.2498498e-04,9.5752101e-11,7.4508307e-06,2.3257435e-06,2.5698415e-05,9.9950910e-01,8.4903817e-08]
2;12;12;[1.3957365e-02,6.1491548e-05,7.7926586e-03,8.0669830e-03,5.3337124e-05,1.3163419e-02,3.8486414e-02,9.5141530e-03,1.8843329e-01,3.8029726e-03,5.7633109e-03,1.0543528e-02,6.8968886e-01,5.6058873e-04,1.0111622e-02]
3;1;1;[3.8445662e-03,8.9924914e-01,2.6280710e-03,4.8899715e-04,1.4310483e-03,2.9853959e-02,3.9280094e-06,2.2079531e-04,4.0863961e-04,2.9178572e-04,3.4733806e-04,2.1475174e-03,5.7788409e-02,3.5456871e-04,9.4126287e-04]
4;13;13;[3.7228447e-06,4.6014591e-08,2.3340017e-12,2.3769715e-06,1.1029014e-09,3.4411499e-07,1.6371168e-10,1.7592534e-10,2.2313045e-04,4.8125388e-12,2.4075587e-06,2.8728832e-07,1.1353612e-06,9.9976629e-01,2.6011776e-07]
1;14;12;[0.01904926,0.01069958,0.00804845,0.00744297,0.00109548,0.08139737,0.16537711,0.0139073 ,0.07169242,0.00940997,0.01134511,0.00883863,0.5743774 ,0.00361992,0.01369892]
2;12;12;[0.00740204,0.04991997,0.00543389,0.00231139,0.00142339,0.2860921 ,0.06775708,0.01327803,0.01079477,0.001311  ,0.02111619,0.01231702,0.51521087,0.00121817,0.00441405]
3;1;1;[2.8373912e-04,9.9709487e-01,1.2647945e-05,3.1052241e-05,2.6960918e-04,5.6957023e-04,5.9788522e-07,1.7217353e-05,3.4732446e-05,5.3388248e-05,2.1677431e-04,2.0536857e-04,1.0057080e-03,4.6777968e-05,1.5796044e-04]
4;13;13;[9.6915684e-08,1.4186071e-07,4.1497245e-14,2.6757814e-06,1.1992773e-09,1.1335649e-07,1.9355226e-10,9.6799700e-11,5.4880802e-06,1.5742935e-12,7.1452628e-06,1.3080567e-07,2.0582253e-07,9.9998391e-01,9.5372933e-08]
2;12;12;[1.40404375e-02,7.31128021e-05,7.97589589e-03,8.08466505e-03,6.16711623e-05,1.45166423e-02,4.12075892e-02,9.78346262e-03,1.92051977e-01,3.82904010e-03,6.08482817e-03,1.08739361e-02,6.80775702e-01,5.90897806e-04,1.00500872e-02]
3;1;1;[3.2136247e-03,9.1383660e-01,1.7524816e-03,2.4450029e-04,1.4107035e-03,3.5018854e-02,1.7769174e-06,2.4862334e-04,2.0220918e-04,2.2296299e-04,2.2256740e-04,1.2573553e-03,4.1458301e-02,2.8500572e-04,6.2447303e-04]
4;13;13;[2.9318417e-06,5.4476345e-08,1.3732408e-12,1.3179091e-06,8.2148321e-10,1.2433257e-07,2.3863824e-11,5.1045401e-10,1.7222593e-04,1.2001907e-12,9.3721326e-07,9.3102678e-08,6.0850152e-07,9.9982160e-01,1.5479755e-07]
2;8;12;[1.4041058e-02,7.2927629e-05,7.9747662e-03,8.0859372e-03,6.1543542e-05,1.4495544e-02,4.1173298e-02,9.7808680e-03,1.9201064e-01,3.8285449e-03,6.0808565e-03,1.0870564e-02,6.8088144e-01,5.9044204e-04,1.0051495e-02]
3;12;5;[1.1368070e-02,1.4546806e-03,6.8222177e-03,2.2082368e-03,3.3878910e-04,5.5804259e-01,2.1386335e-03,5.9984869e-04,3.9647900e-02,2.9860523e-03,7.2223536e-04,7.4835713e-03,3.6285797e-01,3.6039192e-04,2.9688166e-03]
4;1;1;[6.7368511e-04,9.8612481e-01,4.1204327e-04,7.5592438e-04,2.9737889e-04,1.5419393e-03,1.4843357e-07,1.1477975e-04,1.5042522e-03,1.4862175e-04,2.9687450e-04,5.9098093e-04,7.2344304e-03,1.6974092e-04,1.3434568e-04]
5;13;13;[2.4580750e-05,4.7974174e-07,2.5531863e-11,5.6423767e-05,2.7417437e-09,1.9060953e-06,2.7666794e-10,1.0110026e-08,1.0112415e-03,8.0879893e-11,1.0918404e-05,2.0773311e-06,1.3567098e-06,9.9889094e-01,1.9789591e-07]
2;12;12;[1.3897815e-02,5.7128709e-05,7.6948539e-03,8.0425451e-03,5.0278060e-05,1.2624175e-02,3.7430566e-02,9.3812048e-03,1.8667400e-01,3.7941101e-03,5.6476630e-03,1.0416793e-02,6.9358718e-01,5.4792874e-04,1.0153841e-02]
3;1;1;[2.4011405e-03,9.3599647e-01,1.2692696e-03,1.5047616e-04,1.1596633e-03,2.7890455e-02,9.5123664e-07,2.2695061e-04,1.0265145e-04,1.6648092e-04,1.5550379e-04,8.0192322e-04,2.9003913e-02,2.1782478e-04,4.5632245e-04]
4;13;13;[2.7956955e-06,8.3367794e-08,1.3965091e-12,1.1320057e-06,8.8205304e-10,1.0732973e-07,1.3545562e-11,8.2216534e-10,1.3060446e-04,8.2963887e-13,6.7852204e-07,6.2454717e-08,5.0622759e-07,9.9986386e-01,1.3133067e-07]
2;1;1;[1.9528889e-03,8.9439249e-01,8.6777518e-04,9.2263741e-04,5.4938467e-03,2.7411506e-02,2.6321457e-05,3.1214575e-03,3.0074555e-03,5.9519999e-04,1.4069795e-03,9.6639153e-04,5.7228927e-02,7.8139768e-04,1.8248362e-03]
3;13;13;[2.4817127e-05,1.2046289e-05,5.0266802e-10,2.2091297e-05,6.8937666e-08,9.1142218e-05,2.3956206e-10,9.2520345e-08,2.1435106e-04,1.9940975e-10,2.6340199e-06,1.7565122e-06,2.5241836e-05,9.9960309e-01,2.6737525e-06]
2;8;12;[2.9919082e-03,5.3632673e-04,1.1858209e-03,9.0439053e-04,7.7809018e-05,1.4432522e-02,1.9660599e-03,1.1765120e-03,1.9599429e-01,5.9755362e-04,1.4497176e-03,2.3581607e-03,7.7515000e-01,5.7181646e-04,6.0712494e-04]
3;12;5;[6.2778575e-04,3.1341787e-03,1.7103150e-04,4.6856937e-04,6.1637524e-04,8.8356674e-01,3.6066212e-04,1.7967349e-04,5.3119116e-02,3.2139683e-04,3.9752552e-04,3.5131979e-03,5.2859604e-02,2.6642063e-04,3.9770905e-04]
4;1;1;[6.97939890e-04,9.10357356e-01,5.80625092e-05,9.33525153e-04,5.95529564e-04,1.17579615e-02,2.05670972e-07,2.05652264e-04,3.26208957e-02,6.42685482e-05,4.64104029e-04,1.00923108e-03,3.96820828e-02,1.21403125e-03,3.39201360e-04]
5;13;13;[7.0533506e-06,1.0721342e-07,2.0777857e-11,2.9557890e-05,2.4939637e-09,4.8080915e-06,3.7813352e-10,2.9500563e-10,3.8547948e-04,5.3437345e-11,2.1794319e-06,3.0707408e-06,9.6006461e-06,9.9955791e-01,8.4536779e-08]
2;8;12;[8.0805570e-03,1.8231779e-04,4.2954618e-03,3.1872457e-03,9.5015930e-05,1.6443536e-02,2.3288248e-02,3.9484696e-03,1.7625031e-01,1.9269373e-03,3.4070513e-03,5.9515219e-03,7.4857837e-01,6.2607432e-04,3.7388604e-03]
3;8;12;[9.1637671e-03,6.3292333e-04,8.2249213e-03,2.9930817e-03,2.8025656e-04,3.8067260e-01,5.2569634e-03,9.1951806e-04,9.4268709e-02,2.0290869e-03,1.4836264e-03,9.3077552e-03,4.8113024e-01,3.0677769e-04,3.3297625e-03]
4;12;5;[1.3845211e-02,7.7877165e-04,9.6799666e-03,3.0678564e-03,1.7513700e-04,6.9753110e-01,1.6608872e-02,1.8857267e-03,3.4795806e-02,4.1347076e-03,3.3206872e-03,6.3344641e-03,2.0528021e-01,4.5621383e-04,2.1053199e-03]
5;1;1;[5.4817963e-05,9.9474418e-01,4.0375115e-05,1.9513810e-04,7.7888930e-05,9.6351764e-04,6.6398620e-08,1.0194132e-04,3.8490564e-04,1.5669151e-05,4.5358309e-05,5.8418507e-05,3.2213808e-03,4.9876875e-05,4.6577297e-05]
6;13;13;[7.7764780e-06,4.7840530e-07,2.0640493e-11,6.0348997e-05,4.2054396e-09,7.6354618e-06,6.7489179e-09,3.3553063e-09,1.7906209e-04,1.0913584e-10,7.5188564e-06,1.4202310e-06,5.1304764e-06,9.9973029e-01,3.9022697e-07]
2;12;12;[8.1787305e-03,1.8047729e-04,4.3677525e-03,3.2585172e-03,9.4895920e-05,1.6473724e-02,2.3769476e-02,4.0358873e-03,1.7664075e-01,1.9625584e-03,3.4688255e-03,6.0492661e-03,7.4705631e-01,6.2656048e-04,3.8362253e-03]
3;1;1;[2.2783033e-03,8.9617258e-01,9.2250836e-04,3.0926458e-04,1.4257708e-03,2.4832997e-02,1.1969569e-06,1.6268680e-04,1.5932479e-03,8.9445697e-05,2.8723388e-04,1.4224366e-03,6.9734938e-02,4.4968858e-04,3.1770376e-04]
4;13;13;[5.5551050e-06,2.8286136e-08,2.5508666e-12,3.6791562e-06,1.0643716e-09,6.0870923e-07,1.9633169e-10,1.3140219e-10,4.1202392e-04,9.9819519e-12,3.3559402e-06,5.1536324e-07,1.4880565e-06,9.9957258e-01,2.1278531e-07]
2;8;12;[2.9163773e-03,4.7817681e-04,1.0159247e-03,6.9197302e-04,8.0562349e-05,1.1059402e-02,2.3617216e-03,9.2866755e-04,1.7079887e-01,4.2299749e-04,9.6558034e-04,1.6474680e-03,8.0551839e-01,5.6223141e-04,5.5162434e-04]
3;12;5;[1.6757633e-03,1.3146406e-03,4.1454798e-04,6.6053367e-04,4.6061169e-04,7.4496448e-01,6.2317227e-04,2.7043381e-04,9.4996192e-02,3.0216959e-04,6.2213960e-04,3.6166587e-03,1.4887878e-01,3.8210457e-04,8.1777264e-04]
4;1;1;[3.3342832e-04,9.8028892e-01,1.3427703e-04,4.1867458e-04,3.9762267e-04,3.0977845e-03,1.7312385e-07,8.5755390e-05,3.5603121e-03,7.0516304e-05,1.6443447e-04,3.4477978e-04,1.0753259e-02,1.9818457e-04,1.5185907e-04]
5;13;13;[5.7288430e-06,6.6932706e-08,1.1785521e-11,2.4942266e-05,1.5108611e-09,9.3137891e-07,4.2292547e-10,3.1927314e-10,2.6134850e-04,2.0626124e-11,3.5410055e-06,1.0812440e-06,2.5994182e-06,9.9969959e-01,9.1124107e-08]
2;8;12;[1.3618086e-02,1.0738588e-04,8.1446217e-03,7.7576200e-03,8.3721825e-05,1.7840521e-02,4.7624763e-02,1.0150728e-02,1.9517633e-01,3.9624972e-03,6.7113787e-03,1.1291572e-02,6.6689759e-01,6.6698884e-04,9.9661648e-03]
3;12;5;[1.2404223e-02,8.1013754e-04,1.0295297e-02,2.9205321e-03,2.9263645e-04,4.4750565e-01,4.2736321e-03,8.4425107e-04,5.6536950e-02,3.0893555e-03,1.1136730e-03,9.2118243e-03,4.4640207e-01,2.9736856e-04,4.0022950e-03]
4;1;1;[1.1204551e-03,9.7398418e-01,6.7001977e-04,1.3079960e-03,4.2215115e-04,1.8835779e-03,3.9086947e-07,3.2079389e-04,7.4319481e-03,3.7687423e-04,7.8573334e-04,1.1270922e-03,9.5863240e-03,2.8582680e-04,6.9668901e-04]
