prefix_length;ground_truth;predicted;prediction_probs
2;2;2;[1.8968834e-03,9.1170613e-04,9.7008932e-01,1.2688194e-02,1.4413845e-02]
1;2;2;[0.00770827,0.00709018,0.9185116 ,0.00385795,0.06283188]
1;2;2;[7.4608722e-03,3.9651897e-02,7.3845142e-01,6.3414511e-04,2.1380167e-01]
2;0;4;[0.2854884 ,0.14036737,0.00119054,0.00112828,0.57182544]
2;4;2;[0.00112451,0.00969072,0.9390397 ,0.00403466,0.04611049]
3;0;0;[4.8508152e-01,2.1047224e-01,8.5421456e-03,3.9339162e-04,2.9551062e-01]
3;2;2;[1.2218170e-03,2.5758587e-03,9.8337734e-01,3.1169868e-04,1.2513243e-02]
1;2;2;[7.8177219e-03,4.1241217e-02,7.2126263e-01,4.7119678e-04,2.2920720e-01]
2;0;4;[4.2467806e-01,4.2149611e-02,6.3893059e-04,4.1577875e-04,5.3211766e-01]
2;2;2;[0.00350983,0.00260426,0.8356007 ,0.13249826,0.02578695]
1;2;2;[0.00709834,0.00427374,0.9403291 ,0.00480478,0.04349399]
1;2;2;[0.00801245,0.01876622,0.8379131 ,0.0018986 ,0.13340962]
2;4;4;[3.2937801e-03,4.4094525e-02,1.0814277e-03,4.0899690e-07,9.5152980e-01]
3;4;4;[3.4458887e-02,9.6408524e-02,5.0764682e-04,1.5967517e-07,8.6862475e-01]
4;1;4;[4.3417178e-02,1.4492783e-01,1.2890128e-03,3.9874863e-07,8.1036562e-01]
5;4;4;[3.8678651e-03,4.8737019e-02,1.1004955e-03,9.9695612e-08,9.4629455e-01]
6;4;4;[1.8271361e-01,2.7280122e-01,6.2008487e-04,8.5733276e-08,5.4386497e-01]
7;4;1;[2.2238261e-01,3.9004233e-01,1.1644268e-03,2.3115697e-07,3.8641039e-01]
8;4;1;[2.3069020e-01,3.9822873e-01,8.5215765e-04,3.9499739e-07,3.7022856e-01]
9;4;4;[1.5213571e-01,3.9337486e-01,7.3159358e-04,5.1156587e-07,4.5375738e-01]
10;0;1;[1.2580791e-01,4.4386256e-01,1.1158920e-03,5.1921046e-07,4.2921320e-01]
10;2;2;[4.2734458e-03,1.5087549e-03,9.8640370e-01,7.6561428e-06,7.8065149e-03]
2;1;4;[0.1644467 ,0.14475739,0.00188166,0.00082168,0.6880926 ]
3;4;4;[3.3662776e-03,6.3863821e-02,3.9852297e-04,1.1732128e-06,9.3237019e-01]
4;0;4;[3.9821319e-02,1.0680163e-01,4.3178785e-05,9.9635770e-07,8.5333288e-01]
4;2;4;[1.1011670e-02,3.3366755e-02,1.6468044e-01,5.7939327e-05,7.9088324e-01]
1;2;2;[0.00759896,0.00625993,0.92451215,0.00408535,0.05754362]
1;2;2;[0.00801751,0.01925106,0.83494616,0.00185652,0.13592884]
2;4;4;[3.2953206e-03,4.3969072e-02,1.0802364e-03,4.0841689e-07,9.5165491e-01]
3;0;0;[4.4510168e-01,1.3729969e-01,5.8050948e-04,5.8240613e-07,4.1701755e-01]
3;2;2;[4.1818768e-03,5.1713302e-03,8.2924283e-01,1.0464227e-05,1.6139346e-01]
2;1;4;[0.38516426,0.06551231,0.00072694,0.00054937,0.5480471 ]
3;4;4;[2.7653852e-03,3.3054966e-02,1.9372752e-04,7.9144129e-06,9.6397799e-01]
4;1;4;[1.01053745e-01,1.66798294e-01,2.52917991e-04,5.31466912e-06,7.31889784e-01]
5;4;4;[1.0033541e-02,7.7190608e-02,5.2567053e-04,3.9050545e-07,9.1224974e-01]
6;4;4;[7.9450443e-02,2.9259962e-01,3.8625507e-04,5.0268278e-07,6.2756318e-01]
7;0;4;[1.8083735e-01,3.1180146e-01,8.6725689e-04,1.0574756e-06,5.0649285e-01]
7;2;2;[1.8852180e-02,8.2880761e-03,8.2887876e-01,1.0737254e-04,1.4387356e-01]
2;4;4;[3.7959581e-03,3.2031316e-02,9.0179400e-04,4.5149073e-07,9.6327043e-01]
3;4;4;[4.5654856e-02,9.3937807e-02,6.9068332e-04,1.6619413e-07,8.5971648e-01]
4;4;4;[5.4367676e-02,1.2039351e-01,1.4825935e-03,3.8906674e-07,8.2375586e-01]
5;0;0;[6.0886693e-01,1.1025494e-01,1.3200586e-03,6.7005698e-07,2.7955747e-01]
5;2;2;[2.5657163e-04,4.5916822e-04,9.9233043e-01,3.0210826e-06,6.9507509e-03]
1;2;2;[7.5112227e-03,3.5460021e-02,7.4156129e-01,4.0575166e-04,2.1506168e-01]
1;2;2;[7.5958008e-03,3.6216151e-02,7.3784316e-01,4.0831996e-04,2.1793662e-01]
1;2;2;[0.00742314,0.00545671,0.9307132 ,0.00432813,0.05207888]
2;4;4;[4.4173989e-03,2.9822022e-02,8.7447773e-04,5.9860997e-07,9.6488547e-01]
3;4;4;[4.0597764e-01,1.3727896e-01,7.0967578e-04,7.4494733e-07,4.5603302e-01]
4;4;0;[5.6301683e-01,1.6119957e-01,1.4651958e-03,1.1355042e-06,2.7431726e-01]
5;0;4;[3.8220763e-01,1.4316341e-01,7.0944539e-04,3.7112161e-06,4.7391585e-01]
5;2;2;[2.2181456e-03,4.1033882e-03,9.5596391e-01,3.2448843e-05,3.7682015e-02]
2;0;4;[0.16511424,0.14578381,0.00187471,0.00082495,0.6864023 ]
2;2;2;[0.00223469,0.01165073,0.9144832 ,0.00117925,0.07045221]
2;0;4;[0.18228784,0.156383  ,0.00174969,0.00087638,0.65870315]
2;2;2;[1.8846211e-03,8.9638418e-04,9.7035730e-01,1.2642339e-02,1.4219473e-02]
2;0;4;[0.19466572,0.15630595,0.00166513,0.00097953,0.6463837 ]
2;2;2;[0.00279342,0.00942846,0.90608126,0.0056021 ,0.07609467]
1;2;2;[0.00781442,0.00826594,0.91041344,0.00356736,0.06993888]
1;2;2;[0.0079247 ,0.01092054,0.8920284 ,0.00297848,0.0861479 ]
2;4;4;[0.26248446,0.1478812 ,0.00134316,0.00129738,0.5869938 ]
3;0;0;[5.0650102e-01,3.6847975e-02,3.3045764e-04,6.6428554e-05,4.5625409e-01]
3;2;2;[0.00159663,0.00167365,0.9663577 ,0.0111155 ,0.01925656]
2;4;4;[5.7601477e-03,2.6882760e-02,8.0731686e-04,1.2770405e-06,9.6654850e-01]
3;0;4;[1.67520225e-01,1.23894446e-01,1.00480672e-03,8.37575271e-07,7.07579672e-01]
3;2;2;[1.0386255e-02,2.4161467e-03,9.2444950e-01,1.2323429e-05,6.2735744e-02]
2;4;4;[3.2974489e-03,4.3797564e-02,1.0785945e-03,4.0762714e-07,9.5182598e-01]
3;4;4;[2.1869045e-02,7.9043522e-02,1.1254245e-04,1.5698346e-07,8.9897472e-01]
4;0;4;[9.1152236e-02,9.3661331e-02,9.5176708e-04,1.8049010e-06,8.1423289e-01]
4;4;2;[5.7328781e-03,8.4736096e-03,6.7057580e-01,3.7011807e-05,3.1518072e-01]
5;0;4;[1.6287321e-01,2.1876439e-01,2.7740076e-02,5.6351519e-06,5.9061670e-01]
5;2;2;[7.9457797e-03,1.6209660e-03,9.6151745e-01,6.0819793e-06,2.8909717e-02]
2;4;4;[4.2813229e-03,1.0184869e-01,1.5604270e-03,1.2340208e-06,8.9230829e-01]
3;1;4;[6.5578610e-02,1.8754233e-01,3.9266417e-04,5.7053182e-07,7.4648577e-01]
4;4;4;[5.6446856e-03,5.9673071e-02,5.3119060e-04,1.1211289e-07,9.3415093e-01]
5;1;4;[6.9608048e-02,2.5703683e-01,5.2058051e-04,1.4005488e-07,6.7283440e-01]
6;4;4;[7.1309851e-03,7.3779516e-02,5.2988128e-04,4.0071544e-08,9.1855961e-01]
7;4;4;[1.2463982e-01,2.6618645e-01,7.0127530e-04,1.3471040e-07,6.0847235e-01]
8;0;1;[2.6592189e-01,4.1201159e-01,7.8582100e-04,2.0161906e-07,3.2128045e-01]
8;2;2;[8.3015142e-03,7.4598812e-03,9.2192739e-01,1.9125206e-05,6.2292084e-02]
1;2;2;[0.00669394,0.00316693,0.9501769 ,0.00551812,0.03444412]
2;4;4;[4.8181713e-03,2.8693179e-02,8.5323490e-04,7.2460278e-07,9.6563476e-01]
3;1;4;[7.163351e-02,1.041986e-01,8.531492e-04,3.028795e-07,8.233144e-01]
4;4;4;[6.7941709e-03,4.2603578e-02,4.6685946e-04,4.5225644e-08,9.5013535e-01]
5;1;0;[5.5873239e-01,1.2007366e-01,7.6235359e-04,9.8023399e-08,3.2043153e-01]
6;4;4;[1.8917400e-02,5.1094204e-02,7.1307272e-04,5.0019480e-08,9.2927527e-01]
7;4;0;[4.5011538e-01,1.6736931e-01,8.7257678e-04,1.3221886e-07,3.8164255e-01]
8;1;4;[3.6510849e-01,1.9989344e-01,2.0543132e-03,8.6935238e-08,4.3294364e-01]
9;4;4;[3.4577329e-02,7.1624063e-02,2.4983224e-03,9.3573497e-08,8.9130020e-01]
10;1;0;[4.1990253e-01,1.9942373e-01,7.8249763e-04,9.4684204e-08,3.7989113e-01]
11;4;4;[2.3061126e-02,4.3759394e-02,6.5550080e-04,4.8432170e-08,9.3252385e-01]
12;4;0;[6.2848657e-01,1.2840275e-01,8.9232082e-04,9.7499601e-08,2.4221821e-01]
13;0;0;[5.63137770e-01,1.04601204e-01,1.60980853e-03,1.08363459e-07,3.30651104e-01]
13;2;2;[3.8754847e-02,4.4066021e-03,8.7035739e-01,5.7790244e-06,8.6475343e-02]
2;0;4;[0.19190411,0.15634467,0.00168417,0.00095632,0.64911073]
2;2;2;[0.00253972,0.00285263,0.95054185,0.01047365,0.03359209]
1;2;2;[7.8766355e-03,4.1205633e-02,7.2050488e-01,4.6063497e-04,2.2995225e-01]
1;2;2;[0.00797305,0.01634287,0.8534025 ,0.00213934,0.1201422 ]
1;2;2;[0.00790573,0.00994395,0.8992134 ,0.00321095,0.07972595]
2;0;4;[9.0731755e-02,3.1066438e-02,7.3453441e-04,5.7852849e-05,8.7740946e-01]
2;2;2;[0.00390204,0.00940338,0.68729204,0.00160924,0.29779333]
2;1;4;[0.27261108,0.1447953 ,0.00128455,0.0012396 ,0.5800694 ]
3;4;4;[4.2930450e-03,7.3505618e-02,5.8164581e-04,8.3844661e-06,9.2161137e-01]
4;4;4;[1.6097139e-01,2.7731168e-01,1.8251095e-04,6.4731730e-06,5.6152791e-01]
5;1;4;[2.0237496e-01,2.9235673e-01,6.1928964e-04,1.0110463e-05,5.0463885e-01]
6;4;4;[5.1865219e-03,5.4476652e-02,4.5915166e-04,1.7250514e-06,9.3987596e-01]
7;0;0;[5.0840271e-01,2.1166317e-01,3.2928269e-04,1.1852536e-06,2.7960363e-01]
7;2;2;[1.3350843e-02,2.3537233e-02,6.8545073e-01,1.0724205e-05,2.7765045e-01]
2;4;4;[4.7130887e-03,2.8980460e-02,8.5760170e-04,6.8194197e-07,9.6544814e-01]
3;0;0;[5.9965795e-01,1.0352808e-01,5.6574540e-04,7.4816109e-07,2.9624748e-01]
3;2;2;[8.6822230e-03,6.2970663e-03,8.2640952e-01,1.6060727e-05,1.5859511e-01]
1;2;2;[0.00670647,0.00319736,0.94990045,0.00549359,0.03470219]
1;2;2;[0.00800277,0.01767107,0.8447381 ,0.00200034,0.12758769]
2;4;4;[3.2663385e-03,4.7234662e-02,1.1051710e-03,4.2464913e-07,9.4839340e-01]
3;4;4;[3.9111882e-01,1.4618495e-01,5.8474700e-04,5.8748589e-07,4.6211091e-01]
4;1;4;[2.8920075e-01,1.2571970e-01,1.5872834e-03,1.5980530e-06,5.8349067e-01]
5;4;4;[1.3858733e-02,4.1257162e-02,1.1664625e-03,4.0636908e-07,9.4371724e-01]
6;1;4;[1.9274727e-01,2.8908092e-01,8.8773912e-04,2.5007051e-07,5.1728386e-01]
7;4;4;[2.5142092e-02,9.7857721e-02,3.9252597e-03,1.8889506e-07,8.7307477e-01]
8;1;0;[5.1366806e-01,2.0578612e-01,7.5079262e-04,1.6204797e-07,2.7979484e-01]
9;4;4;[2.9091481e-02,5.8548421e-02,1.1397109e-03,1.4600154e-07,9.1122025e-01]
10;4;0;[5.1992738e-01,1.9166681e-01,8.6432573e-04,1.9838997e-07,2.8754130e-01]
11;1;0;[4.0997365e-01,2.1305431e-01,2.3531818e-03,2.4357936e-07,3.7461862e-01]
12;4;4;[6.19376861e-02,1.04240336e-01,6.16190210e-03,3.70783283e-07,8.27659726e-01]
13;4;4;[3.4501675e-01,2.9316202e-01,1.0748445e-03,1.8366320e-07,3.6074620e-01]
14;1;0;[5.2444506e-01,2.7403840e-01,1.2190404e-03,2.7424923e-07,2.0029722e-01]
15;4;4;[3.0699398e-02,7.8217998e-02,1.7425320e-03,1.8639921e-07,8.8933992e-01]
16;4;0;[3.7943265e-01,2.5187808e-01,1.1253034e-03,2.9027561e-07,3.6756372e-01]
17;4;0;[3.4653074e-01,3.4288242e-01,2.6609686e-03,2.7409484e-07,3.0792561e-01]
18;0;0;[5.9230214e-01,2.1131195e-01,8.4460404e-04,3.8165530e-07,1.9554090e-01]
18;2;2;[4.311527e-03,5.659796e-03,9.579779e-01,5.014358e-06,3.204571e-02]
2;4;4;[0.16172226,0.14043996,0.00190874,0.00080719,0.6951218 ]
3;0;4;[4.5850158e-01,6.4887598e-02,5.2246783e-04,4.3916902e-05,4.7604436e-01]
3;4;2;[2.3550016e-04,5.9328059e-04,9.9191040e-01,5.2837975e-04,6.7324224e-03]
4;0;0;[3.9234531e-01,3.1266168e-01,1.3067305e-02,2.7970813e-04,2.8164604e-01]
4;2;2;[2.2901720e-03,1.2716028e-03,9.8800325e-01,3.9244565e-04,8.0425274e-03]
2;4;4;[5.4639173e-03,2.7252957e-02,8.2036963e-04,1.0643828e-06,9.6646166e-01]
3;0;4;[2.9636434e-01,1.3005899e-01,8.9302298e-04,9.7065026e-07,5.7268268e-01]
3;2;2;[1.5569230e-02,1.5223589e-02,5.1666659e-01,9.1786987e-06,4.5253137e-01]
2;4;4;[5.1875743e-03,2.7805768e-02,8.3472586e-04,9.0152491e-07,9.6617103e-01]
3;4;4;[3.6615011e-01,1.3370745e-01,8.0962182e-04,9.7615725e-07,4.9933189e-01]
4;4;4;[3.2980019e-01,1.2742405e-01,1.7167267e-03,1.5684512e-06,5.4105747e-01]
5;4;4;[2.3736462e-01,1.9630150e-01,1.1497810e-03,2.4813664e-06,5.6518161e-01]
6;0;4;[4.2759672e-01,1.1520031e-01,4.6513250e-04,4.3229602e-06,4.5673352e-01]
6;2;2;[2.7455131e-03,7.9686684e-04,9.8491609e-01,6.4235697e-05,1.1477344e-02]
1;2;2;[0.00721905,0.00464929,0.9371361 ,0.00463488,0.0463607 ]
1;2;2;[0.00750436,0.0058175 ,0.9279078 ,0.00421344,0.05455687]
2;4;4;[0.19152746,0.15635483,0.00168692,0.00095312,0.64947766]
3;4;4;[3.1920263e-01,8.7704211e-02,4.6610873e-04,4.6349371e-05,5.9258068e-01]
4;0;4;[4.2937234e-01,8.0433898e-02,2.1701549e-04,7.6392324e-05,4.8990041e-01]
4;2;2;[0.00326997,0.00107197,0.94607055,0.03036574,0.01922176]
1;2;2;[7.6122056e-03,3.6357895e-02,7.3716587e-01,4.0885792e-04,2.1845514e-01]
1;2;2;[7.4481079e-03,3.0022925e-02,7.7319372e-01,5.2580773e-04,1.8880948e-01]
1;2;2;[0.00797154,0.01627082,0.85389143,0.00214774,0.11971858]
1;2;2;[7.4998289e-03,2.9381996e-02,7.7776515e-01,5.5537332e-04,1.8479761e-01]
2;0;4;[0.20679606,0.15595706,0.00158805,0.0010835 ,0.6345753 ]
2;2;2;[0.00134835,0.00782597,0.9501255 ,0.0031751 ,0.03752498]
1;2;2;[7.7758818e-03,3.7793402e-02,7.3012555e-01,4.1505913e-04,2.2389011e-01]
1;2;2;[0.00700998,0.0040202 ,0.9425469 ,0.00493344,0.0414895 ]
1;2;2;[0.00701373,0.00403143,0.94244736,0.0049271 ,0.04158041]
1;2;2;[0.0070138 ,0.00403163,0.9424456 ,0.00492699,0.04158195]
2;4;4;[0.16625285,0.14733343,0.00186442,0.00082984,0.6837195 ]
3;1;4;[1.02040164e-01,2.24197179e-01,8.83114757e-04,1.20197263e-04,6.72759354e-01]
4;4;4;[6.96289539e-03,1.08267166e-01,4.92274587e-04,8.54591519e-07,8.84276807e-01]
5;0;4;[8.7904342e-02,2.6410621e-01,2.5332635e-04,6.2557910e-07,6.4773542e-01]
5;2;4;[1.10820485e-02,5.58849983e-02,3.22534084e-01,7.12918336e-06,6.10491753e-01]
2;4;4;[5.1857526e-03,1.1757774e-01,1.8888194e-03,2.6960129e-06,8.7534499e-01]
3;0;4;[1.1579457e-01,2.0206158e-01,3.8176938e-04,1.1909524e-06,6.8176085e-01]
3;2;2;[4.6229307e-03,1.0511641e-02,7.9623890e-01,1.7814080e-05,1.8860868e-01]
2;4;4;[5.1843654e-03,1.1757573e-01,1.8884798e-03,2.6930845e-06,8.7534875e-01]
3;1;4;[6.2600501e-02,2.1835960e-01,2.6107900e-04,5.8087920e-07,7.1877825e-01]
4;4;4;[1.1010855e-02,3.3145837e-02,7.0793903e-04,7.0602380e-07,9.5513469e-01]
5;0;0;[6.0717112e-01,9.8466597e-02,1.1654005e-03,4.3987663e-07,2.9319638e-01]
5;2;2;[2.5593087e-02,1.8102482e-02,5.8341080e-01,3.2384189e-06,3.7289038e-01]
2;4;4;[5.1824562e-03,1.1757284e-01,1.8880110e-03,2.6890534e-06,8.7535393e-01]
3;0;4;[1.1410751e-01,2.0246875e-01,3.8140066e-04,1.1827377e-06,6.8304116e-01]
3;2;2;[3.1027740e-03,1.6937850e-03,9.5918149e-01,2.6660664e-05,3.5995282e-02]
2;0;4;[0.33140898,0.10201705,0.00087711,0.00074691,0.56495   ]
2;2;2;[8.2433614e-04,5.5245152e-03,9.5765907e-01,3.5792936e-03,3.2412738e-02]
1;2;2;[0.00803132,0.02417753,0.80614036,0.00152754,0.16012327]
2;4;4;[5.1723407e-03,1.1755797e-01,1.8855361e-03,2.6678013e-06,8.7538147e-01]
3;0;4;[1.13451324e-01,2.02428415e-01,3.81206715e-04,1.17491993e-06,6.83737874e-01]
3;2;2;[3.0970590e-03,1.6902041e-03,9.5925915e-01,2.6305941e-05,3.5927359e-02]
2;0;4;[0.20342122,0.15609816,0.00160882,0.00105412,0.6378177 ]
2;2;2;[0.002176  ,0.00129226,0.9606826 ,0.0179369 ,0.01791218]
2;1;4;[9.2750736e-02,6.9533519e-02,1.0857626e-03,1.0663896e-04,8.3652329e-01]
3;4;4;[5.8438885e-03,6.9441691e-02,4.3514904e-04,1.4497767e-06,9.2427784e-01]
4;4;4;[2.7655011e-01,2.2576141e-01,2.5894024e-04,2.1608942e-06,4.9742728e-01]
5;1;4;[1.8279782e-01,2.1566509e-01,1.0071226e-03,1.4463412e-06,6.0052848e-01]
6;4;4;[1.5600116e-02,3.3230480e-02,8.0306799e-04,9.3966122e-07,9.5036536e-01]
7;1;0;[4.8718062e-01,2.2946396e-01,8.3394797e-04,1.0375279e-06,2.8252047e-01]
8;4;4;[5.1518027e-02,7.7704079e-02,8.7408751e-04,4.1133151e-07,8.6990339e-01]
9;1;0;[4.6538267e-01,2.2991844e-01,7.3820056e-04,5.4909151e-07,3.0396023e-01]
10;4;4;[4.5598164e-02,7.3748909e-02,6.7956612e-04,2.7613183e-07,8.7997317e-01]
11;0;0;[6.5330023e-01,1.2969096e-01,4.7765177e-04,2.2861586e-07,2.1653098e-01]
11;2;4;[4.9078051e-02,4.8054915e-02,4.4254759e-01,4.8171014e-06,4.6031463e-01]
2;0;4;[9.2858903e-02,6.4129941e-02,1.0286382e-03,9.6433920e-05,8.4188610e-01]
2;2;2;[4.1278061e-03,1.5513849e-02,6.2035370e-01,4.2027276e-04,3.5958442e-01]
2;0;4;[4.5706800e-01,3.2858945e-02,6.5628916e-04,3.8815232e-04,5.0902861e-01]
