lifecycle:transition,concept:name,case:concept:name,case:label,time:timestamp
complete,Accepted,case_13,positive,2025-01-20 11:19:54.462231825+00:00
complete,Accepted,case_13,positive,2025-01-20 11:19:54.462331825+00:00
complete,Accepted,case_13,positive,2025-01-20 11:19:54.462431825+00:00
complete,Accepted,case_13,positive,2025-07-21 09:46:13.269007027+00:00
complete,Completed,case_13,positive,2026-02-02 08:41:35.564067699+00:00
complete,Unmatched,case_13,positive,2026-09-14 09:29:08.096572143+00:00
complete,Queued,case_14,positive,2024-08-12 21:32:39.332773788+00:00
complete,Accepted,case_14,positive,2024-11-11 08:46:21.993802415+00:00
complete,Accepted,case_14,positive,2024-11-11 08:46:21.993902415+00:00
complete,Accepted,case_14,positive,2025-06-17 08:46:35.903155595+00:00
complete,Accepted,case_14,positive,2025-11-19 08:19:40.407013361+00:00
complete,Completed,case_14,positive,2026-06-15 19:09:25.202100557+00:00
complete,Unmatched,case_14,positive,2027-01-20 13:22:33.487455141+00:00
complete,Unmatched,case_14,positive,2027-06-14 12:44:35.928263493+00:00
complete,Queued,case_15,positive,2024-08-12 13:55:55.086437290+00:00
complete,Accepted,case_15,positive,2024-08-16 08:59:32.263780436+00:00
complete,Accepted,case_15,positive,2024-08-16 08:59:32.263880436+00:00
complete,Accepted,case_15,positive,2024-08-16 08:59:32.263980436+00:00
complete,Accepted,case_15,positive,2024-10-31 10:37:34.549502394+00:00
complete,Accepted,case_15,positive,2025-01-09 08:30:11.404960115+00:00
complete,Completed,case_15,positive,2025-09-01 12:09:36.128658215+00:00
complete,Unmatched,case_15,positive,2026-04-06 08:25:48.086105199+00:00
complete,Accepted,case_16,positive,2024-08-15 08:37:58.509572971+00:00
complete,Accepted,case_16,positive,2024-08-15 08:37:58.509672971+00:00
complete,Accepted,case_16,positive,2024-08-15 20:19:52.027368981+00:00
complete,Accepted,case_16,positive,2025-03-28 09:38:07.044980633+00:00
complete,Accepted,case_16,positive,2025-03-28 09:38:07.045080633+00:00
complete,Completed,case_16,positive,2025-06-30 09:31:53.410973761+00:00
complete,Unmatched,case_16,positive,2025-07-29 15:07:13.345341697+00:00
complete,Unmatched,case_16,positive,2026-02-16 08:00:59.638910829+00:00
complete,Queued,case_17,positive,2024-08-12 15:29:30.333293178+00:00
complete,Accepted,case_17,positive,2025-01-06 08:41:51.642878776+00:00
complete,Accepted,case_17,positive,2025-01-20 16:31:40.086656477+00:00
complete,Accepted,case_17,positive,2025-11-24 15:51:35.816510329+00:00
complete,Accepted,case_17,positive,2026-03-06 08:13:57.174453141+00:00
complete,Completed,case_17,positive,2026-08-10 14:07:28.020910011+00:00
complete,Unmatched,case_17,positive,2027-03-01 18:02:12.020746321+00:00
complete,Unmatched,case_17,positive,2027-05-17 15:01:21.809502272+00:00
complete,Queued,case_18,positive,2024-08-12 23:39:21.946394021+00:00
complete,Queued,case_18,positive,2024-08-13 08:39:21.946494021+00:00
complete,Accepted,case_18,positive,2024-10-14 14:00:03.209303135+00:00
complete,Accepted,case_18,positive,2024-10-14 14:00:03.209403135+00:00
complete,Accepted,case_18,positive,2025-08-01 18:02:12.020731867+00:00
complete,Accepted,case_18,positive,2025-08-13 08:34:58.559542474+00:00
complete,Accepted,case_18,positive,2025-12-15 11:40:03.868463122+00:00
complete,Completed,case_18,positive,2026-03-17 08:14:42.101012257+00:00
complete,Queued,case_19,positive,2024-08-12 14:26:11.542326171+00:00
complete,Queued,case_19,positive,2025-02-28 08:59:26.007733223+00:00
complete,Queued,case_19,positive,2025-03-19 19:36:04.182887330+00:00
complete,Accepted,case_19,positive,2025-03-26 08:04:57.010502872+00:00
complete,Accepted,case_19,positive,2025-07-07 08:22:54.148428413+00:00
complete,Completed,case_19,positive,2026-01-16 08:36:23.609526623+00:00
complete,Unmatched,case_19,positive,2026-03-26 16:04:56.134317355+00:00
complete,Unmatched,case_19,positive,2026-09-21 19:54:05.471100583+00:00
complete,Accepted,case_20,positive,2024-08-12 14:50:41.875377818+00:00
complete,Accepted,case_20,positive,2024-08-12 14:50:41.875477818+00:00
complete,Accepted,case_20,positive,2024-08-12 14:50:41.875577818+00:00
complete,Accepted,case_20,positive,2024-08-12 14:50:41.875677818+00:00
complete,Accepted,case_20,positive,2024-12-26 08:00:06.864778310+00:00
complete,Accepted,case_20,positive,2025-06-20 12:56:58.850215052+00:00
complete,Completed,case_20,positive,2025-06-20 12:56:58.850315052+00:00
complete,Unmatched,case_20,positive,2026-02-16 08:20:33.165147524+00:00
complete,Queued,case_21,positive,2024-08-12 15:27:53.600749101+00:00
complete,Queued,case_21,positive,2024-08-29 08:55:33.672640657+00:00
complete,Accepted,case_21,positive,2024-12-23 19:07:53.527526847+00:00
complete,Accepted,case_21,positive,2025-08-05 08:16:56.704570643+00:00
complete,Accepted,case_21,positive,2025-08-05 08:16:56.704670643+00:00
complete,Accepted,case_21,positive,2026-06-12 08:23:47.571414499+00:00
complete,Completed,case_21,positive,2026-06-12 08:23:47.571514499+00:00
complete,Unmatched,case_21,positive,2027-02-19 15:56:23.680910767+00:00
complete,Queued,case_22,positive,2024-08-12 15:36:56.717131063+00:00
complete,Queued,case_22,positive,2024-08-12 15:36:56.717231063+00:00
complete,Accepted,case_22,positive,2024-08-19 08:54:35.807945408+00:00
complete,Accepted,case_22,positive,2024-08-29 12:05:12.498150074+00:00
complete,Accepted,case_22,positive,2024-08-29 12:05:12.498250074+00:00
complete,Accepted,case_22,positive,2025-04-03 08:01:08.621889762+00:00
complete,Accepted,case_22,positive,2025-04-03 08:01:08.621989762+00:00
complete,Completed,case_22,positive,2025-06-30 08:09:23.602705912+00:00
complete,Queued,case_23,positive,2024-08-15 09:53:25.979255+00:00
complete,Accepted,case_23,positive,2024-11-06 13:25:07.958611617+00:00
complete,Accepted,case_23,positive,2025-05-26 08:01:39.371842625+00:00
complete,Accepted,case_23,positive,2025-11-26 11:28:50.985033101+00:00
complete,Accepted,case_23,positive,2026-03-11 17:08:19.254303345+00:00
complete,Accepted,case_23,positive,2026-05-07 08:50:03.991855751+00:00
complete,Completed,case_23,positive,2026-06-18 08:08:30.355518597+00:00
complete,Unmatched,case_23,positive,2026-11-03 08:00:05.172208827+00:00
complete,Queued,case_24,positive,2024-08-14 12:55:27.585044160+00:00
complete,Accepted,case_24,positive,2024-10-28 17:54:52.354237860+00:00
complete,Accepted,case_24,positive,2025-06-11 08:11:22.973774044+00:00
complete,Accepted,case_24,positive,2026-01-15 08:03:10.582157916+00:00
complete,Accepted,case_24,positive,2026-11-02 17:06:11.864263084+00:00
complete,Completed,case_24,positive,2027-03-23 08:37:49.532097724+00:00
complete,Unmatched,case_24,positive,2027-09-28 08:51:22.957383884+00:00
complete,Unmatched,case_24,positive,2028-06-12 08:40:08.760343572+00:00
complete,Queued,case_25,positive,2024-08-12 21:35:44.137127613+00:00
complete,Queued,case_25,positive,2024-08-16 10:48:02.698886651+00:00
complete,Queued,case_25,positive,2024-08-16 10:48:02.698986651+00:00
complete,Accepted,case_25,positive,2024-11-20 08:58:41.160545997+00:00
complete,Accepted,case_25,positive,2024-11-20 08:58:41.160645997+00:00
complete,Accepted,case_25,positive,2025-02-28 14:09:15.279297609+00:00
complete,Accepted,case_25,positive,2025-07-15 14:57:56.145905503+00:00
complete,Completed,case_25,positive,2026-02-16 08:18:44.187503535+00:00
complete,Accepted,case_26,positive,2024-08-12 14:20:52.315580708+00:00
complete,Accepted,case_26,positive,2024-12-06 11:06:11.350243524+00:00
complete,Accepted,case_26,positive,2024-12-06 11:06:11.350343524+00:00
complete,Accepted,case_26,positive,2025-09-12 08:17:47.217246408+00:00
complete,Accepted,case_26,positive,2025-12-11 10:45:50.229419887+00:00
complete,Accepted,case_26,positive,2026-03-10 08:35:45.582256313+00:00
complete,Completed,case_26,positive,2026-04-01 08:52:58.420674485+00:00
complete,Unmatched,case_26,positive,2026-09-18 18:18:08.712603911+00:00
complete,Queued,case_27,positive,2024-08-12 13:58:20.465138512+00:00
complete,Queued,case_27,positive,2024-12-16 08:49:15.287535116+00:00
complete,Accepted,case_27,positive,2025-05-28 08:25:21.702435526+00:00
complete,Accepted,case_27,positive,2025-09-10 10:19:45.684874904+00:00
complete,Accepted,case_27,positive,2026-01-12 08:47:36.210467474+00:00
complete,Accepted,case_27,positive,2026-01-12 08:47:36.210567474+00:00
complete,Completed,case_27,positive,2026-02-04 08:40:41.482795351+00:00
complete,Unmatched,case_27,positive,2026-09-07 18:14:34.266062167+00:00
complete,Queued,case_28,positive,2024-08-12 17:13:08.157968382+00:00
complete,Accepted,case_28,positive,2024-08-12 17:13:08.158068382+00:00
complete,Accepted,case_28,positive,2024-08-12 17:13:08.158168382+00:00
complete,Accepted,case_28,positive,2025-03-31 08:31:43.194611138+00:00
complete,Completed,case_28,positive,2025-07-11 20:52:55.080346572+00:00
complete,Unmatched,case_28,positive,2025-09-22 13:03:27.528169413+00:00
complete,Unmatched,case_28,positive,2025-12-08 08:48:53.250025390+00:00
complete,Unmatched,case_28,positive,2026-08-26 08:31:05.878207590+00:00
complete,Queued,case_29,positive,2024-08-13 10:29:19.445142351+00:00
complete,Queued,case_29,positive,2024-09-16 11:30:48.687775341+00:00
complete,Accepted,case_29,positive,2024-12-11 12:33:43.664866989+00:00
complete,Accepted,case_29,positive,2024-12-11 12:33:43.664966989+00:00
complete,Accepted,case_29,positive,2025-09-16 08:29:31.071541485+00:00
complete,Accepted,case_29,positive,2026-04-15 13:14:07.264320725+00:00
complete,Completed,case_29,positive,2026-09-04 08:00:39.685919323+00:00
complete,Unmatched,case_29,positive,2027-03-22 08:15:45.751322535+00:00
complete,Accepted,case_30,positive,2024-08-12 15:46:42.539601068+00:00
complete,Accepted,case_30,positive,2025-06-16 17:39:37.261893648+00:00
complete,Accepted,case_30,positive,2025-12-18 08:35:34.571010298+00:00
complete,Accepted,case_30,positive,2025-12-18 08:35:34.571110298+00:00
complete,Accepted,case_30,positive,2026-04-29 08:56:53.274297146+00:00
complete,Completed,case_30,positive,2026-08-24 08:11:22.374245302+00:00
complete,Unmatched,case_30,positive,2027-05-13 16:52:01.914624662+00:00
complete,Unmatched,case_30,positive,2028-03-13 08:26:51.114845770+00:00
complete,Queued,case_31,positive,2024-08-12 14:44:16.163420231+00:00
complete,Accepted,case_31,positive,2025-02-24 13:23:11.457639587+00:00
complete,Accepted,case_31,positive,2025-02-24 13:23:11.457739587+00:00
complete,Accepted,case_31,positive,2025-04-10 11:24:33.066898730+00:00
complete,Accepted,case_31,positive,2025-04-28 20:42:04.710080929+00:00
complete,Accepted,case_31,positive,2025-11-04 14:02:58.612737853+00:00
complete,Completed,case_31,positive,2025-11-04 14:02:58.612837853+00:00
complete,Unmatched,case_31,positive,2026-05-22 15:24:19.103032565+00:00
complete,Queued,case_32,positive,2024-08-12 14:33:12.519481022+00:00
complete,Queued,case_32,positive,2024-12-09 08:28:32.060722950+00:00
complete,Accepted,case_32,positive,2024-12-09 08:28:32.060822950+00:00
complete,Accepted,case_32,positive,2024-12-19 19:58:36.117834627+00:00
complete,Accepted,case_32,positive,2025-05-05 08:03:37.411350171+00:00
complete,Accepted,case_32,positive,2025-05-21 10:58:29.430011171+00:00
complete,Completed,case_32,positive,2025-07-14 08:03:04.347179593+00:00
complete,Unmatched,case_32,positive,2026-07-01 08:05:55.349773029+00:00
complete,Queued,case_33,positive,2024-08-13 04:38:42.270955794+00:00
complete,Accepted,case_33,positive,2024-11-22 17:56:24.807048582+00:00
complete,Accepted,case_33,positive,2025-03-10 17:53:34.295018202+00:00
complete,Accepted,case_33,positive,2025-09-15 18:24:58.116263814+00:00
complete,Accepted,case_33,positive,2026-11-16 11:45:55.335703854+00:00
complete,Completed,case_33,positive,2026-11-16 11:45:55.335803854+00:00
complete,Unmatched,case_33,positive,2027-09-20 09:31:34.166249202+00:00
complete,Unmatched,case_33,positive,2028-03-06 08:01:36.291895128+00:00
complete,Queued,case_34,positive,2024-08-12 14:16:22.980311+00:00
complete,Queued,case_34,positive,2024-08-12 14:16:22.980411+00:00
complete,Queued,case_34,positive,2024-10-14 08:26:04.165615503+00:00
complete,Accepted,case_34,positive,2024-10-14 08:26:04.165715503+00:00
complete,Accepted,case_34,positive,2024-12-30 14:46:27.520073117+00:00
complete,Accepted,case_34,positive,2025-05-28 13:15:50.819624565+00:00
complete,Accepted,case_34,positive,2025-06-05 08:55:27.364511140+00:00
complete,Completed,case_34,positive,2025-06-05 08:55:27.364611140+00:00
complete,Accepted,case_35,positive,2024-08-13 01:19:32.540063188+00:00
complete,Accepted,case_35,positive,2024-08-13 08:19:32.540163188+00:00
complete,Accepted,case_35,positive,2024-08-13 08:19:32.540263188+00:00
complete,Accepted,case_35,positive,2025-02-10 08:18:30.965891686+00:00
complete,Accepted,case_35,positive,2025-07-21 08:11:33.124247380+00:00
complete,Completed,case_35,positive,2026-02-26 15:25:41.521060504+00:00
complete,Unmatched,case_35,positive,2026-10-01 08:42:25.890715612+00:00
complete,Unmatched,case_35,positive,2026-10-19 08:59:52.512938547+00:00
complete,Queued,case_36,positive,2024-08-13 05:19:08.446888890+00:00
complete,Accepted,case_36,positive,2024-10-28 08:34:34.069346802+00:00
complete,Accepted,case_36,positive,2025-06-09 08:35:26.574424874+00:00
complete,Accepted,case_36,positive,2025-11-24 08:28:57.434482648+00:00
complete,Accepted,case_36,positive,2026-12-03 08:47:44.660573764+00:00
complete,Accepted,case_36,positive,2027-03-02 11:40:51.852748145+00:00
complete,Completed,case_36,positive,2027-07-16 14:07:06.270493743+00:00
complete,Unmatched,case_36,positive,2027-09-08 13:17:47.104330241+00:00
complete,Queued,case_37,positive,2024-08-12 16:51:07.813334111+00:00
complete,Accepted,case_37,positive,2024-08-12 16:51:07.813434111+00:00
complete,Accepted,case_37,positive,2025-03-10 08:35:24.279670497+00:00
complete,Accepted,case_37,positive,2025-04-03 08:10:55.728111082+00:00
complete,Accepted,case_37,positive,2025-12-29 08:06:16.922436842+00:00
complete,Completed,case_37,positive,2026-05-08 11:53:04.882256722+00:00
complete,Queued,case_38,positive,2024-08-13 14:56:33.425402316+00:00
complete,Accepted,case_38,positive,2024-09-25 12:48:25.048916005+00:00
complete,Accepted,case_38,positive,2025-03-19 13:32:35.316738281+00:00
complete,Accepted,case_38,positive,2025-12-23 19:58:39.259647661+00:00
complete,Accepted,case_38,positive,2026-11-24 08:54:54.247178469+00:00
complete,Completed,case_38,positive,2026-12-14 08:18:43.150690787+00:00
complete,Accepted,case_39,positive,2024-08-12 16:00:15.067081322+00:00
complete,Accepted,case_39,positive,2024-08-12 16:00:15.067181322+00:00
complete,Accepted,case_39,positive,2024-12-16 19:54:32.171607546+00:00
complete,Accepted,case_39,positive,2025-03-28 15:19:54.215959547+00:00
complete,Completed,case_39,positive,2025-03-28 15:19:54.216059547+00:00
complete,Unmatched,case_39,positive,2025-09-17 08:13:25.562709653+00:00
complete,Accepted,case_40,positive,2024-08-13 02:09:36.726758959+00:00
complete,Accepted,case_40,positive,2024-09-16 14:11:10.309937268+00:00
complete,Accepted,case_40,positive,2025-03-21 08:13:08.169931680+00:00
complete,Accepted,case_40,positive,2025-03-21 08:13:08.170031680+00:00
complete,Completed,case_40,positive,2025-05-19 08:42:27.914175322+00:00
complete,Unmatched,case_40,positive,2025-10-06 08:37:41.842088798+00:00
complete,Queued,case_41,positive,2024-08-13 20:15:06.217244048+00:00
complete,Accepted,case_41,positive,2024-11-25 08:08:15.729895395+00:00
complete,Accepted,case_41,positive,2025-11-03 08:31:56.234603163+00:00
complete,Accepted,case_41,positive,2025-11-03 08:31:56.234703163+00:00
complete,Completed,case_41,positive,2026-01-29 08:06:16.029863052+00:00
complete,Unmatched,case_41,positive,2026-08-20 08:31:27.315354146+00:00
complete,Accepted,case_42,positive,2024-08-12 14:14:16.008584906+00:00
complete,Accepted,case_42,positive,2025-03-10 08:41:55.766626474+00:00
complete,Accepted,case_42,positive,2025-03-10 08:41:55.766726474+00:00
complete,Completed,case_42,positive,2025-11-24 08:11:14.053934478+00:00
complete,Unmatched,case_42,positive,2026-11-02 08:59:19.558906014+00:00
complete,Unmatched,case_42,positive,2027-01-25 16:34:47.837202559+00:00
complete,Queued,case_43,positive,2024-08-13 03:59:20.196315669+00:00
complete,Accepted,case_43,positive,2024-08-13 08:59:20.196415669+00:00
complete,Accepted,case_43,positive,2024-08-13 08:59:20.196515669+00:00
complete,Accepted,case_43,positive,2026-03-25 18:56:30.795003853+00:00
complete,Accepted,case_43,positive,2027-01-20 14:36:40.052329917+00:00
complete,Completed,case_43,positive,2027-01-20 14:36:40.052429917+00:00
complete,Accepted,case_44,positive,2024-08-13 05:03:18.355015470+00:00
complete,Accepted,case_44,positive,2024-08-13 08:03:18.355115470+00:00
complete,Accepted,case_44,positive,2025-01-30 14:23:40.461628552+00:00
complete,Accepted,case_44,positive,2025-01-30 14:23:40.461728552+00:00
complete,Completed,case_44,positive,2025-06-02 16:36:40.916826368+00:00
complete,Unmatched,case_44,positive,2025-08-11 19:30:31.224263818+00:00
complete,Accepted,case_45,positive,2024-08-12 19:38:52.430668251+00:00
complete,Accepted,case_45,positive,2024-08-12 19:38:52.430768251+00:00
complete,Accepted,case_45,positive,2025-02-10 09:51:46.146959215+00:00
complete,Accepted,case_45,positive,2025-02-10 09:51:46.147059215+00:00
complete,Accepted,case_45,positive,2025-05-12 08:12:21.661828014+00:00
complete,Completed,case_45,positive,2025-08-18 08:34:50.015152507+00:00
complete,Queued,case_46,positive,2024-08-12 14:02:50.093624278+00:00
complete,Accepted,case_46,positive,2024-08-12 14:02:50.093724278+00:00
complete,Accepted,case_46,positive,2024-08-12 14:02:50.093824278+00:00
complete,Accepted,case_46,positive,2025-02-24 14:00:50.421361376+00:00
complete,Accepted,case_46,positive,2025-02-24 14:00:50.421461376+00:00
complete,Completed,case_46,positive,2025-02-24 14:00:50.421561376+00:00
complete,Accepted,case_47,positive,2024-08-12 14:01:29.754999397+00:00
complete,Accepted,case_47,positive,2024-08-12 14:01:29.755099397+00:00
complete,Accepted,case_47,positive,2024-08-12 14:01:29.755199397+00:00
complete,Accepted,case_47,positive,2024-09-09 08:00:20.432145975+00:00
complete,Completed,case_47,positive,2024-09-09 08:00:20.432245975+00:00
complete,Unmatched,case_47,positive,2025-02-13 16:38:53.948128919+00:00
complete,Queued,case_48,positive,2024-08-12 16:07:25.002752343+00:00
complete,Accepted,case_48,positive,2024-11-14 08:55:48.612747442+00:00
complete,Accepted,case_48,positive,2024-11-14 08:55:48.612847442+00:00
complete,Accepted,case_48,positive,2025-01-02 08:40:43.651650047+00:00
complete,Completed,case_48,positive,2025-02-26 08:43:26.384914937+00:00
complete,Unmatched,case_48,positive,2025-07-21 16:57:49.578802227+00:00
complete,Queued,case_49,positive,2024-08-14 00:56:48.958332329+00:00
complete,Queued,case_49,positive,2025-03-31 08:13:20.974446529+00:00
complete,Accepted,case_49,positive,2025-03-31 08:13:20.974546529+00:00
complete,Accepted,case_49,positive,2025-05-05 15:56:19.310645850+00:00
complete,Completed,case_49,positive,2025-08-12 08:20:30.665105357+00:00
complete,Unmatched,case_49,positive,2026-06-09 08:48:17.667221401+00:00
complete,Queued,case_50,positive,2024-08-12 17:16:29.139715007+00:00
complete,Accepted,case_50,positive,2024-08-12 17:16:29.139815007+00:00
complete,Accepted,case_50,positive,2024-08-12 17:16:29.139915007+00:00
complete,Accepted,case_50,positive,2024-08-26 13:20:54.207618306+00:00
complete,Accepted,case_50,positive,2024-12-25 08:14:36.408593740+00:00
complete,Completed,case_50,positive,2025-05-02 08:25:29.716979162+00:00
complete,Accepted,case_51,positive,2024-08-12 15:37:07.329817090+00:00
complete,Accepted,case_51,positive,2024-08-12 15:37:07.329917090+00:00
complete,Accepted,case_51,positive,2025-08-04 08:24:16.312433714+00:00
complete,Accepted,case_51,positive,2025-09-17 08:35:46.879502579+00:00
complete,Accepted,case_51,positive,2025-11-05 08:10:31.234404912+00:00
complete,Completed,case_51,positive,2025-12-01 08:49:33.613525310+00:00
complete,Queued,case_52,positive,2024-08-12 15:53:36.096362993+00:00
complete,Queued,case_52,positive,2024-08-12 15:53:36.096462993+00:00
