concept:name,time:timestamp,case:concept:name
Create SW anomaly,2024-08-01 08:18:58,case_15
Resolve ticket,2024-08-12 08:40:52,case_15
Closed,2024-09-03 08:34:53,case_15
Assign seriousness,2024-08-01 13:19:40,case_16
Resolve ticket,2024-08-01 13:19:40,case_16
Resolve ticket,2024-08-02 10:07:59,case_16
Closed,2024-09-04 08:26:20,case_16
Assign seriousness,2024-07-31 20:23:14,case_17
Assign seriousness,2024-08-05 08:58:05,case_17
Resolve ticket,2024-08-06 08:10:23,case_17
Closed,2024-09-02 08:41:00,case_17
Assign seriousness,2024-07-31 21:49:56,case_18
Resolve SW anomaly,2024-08-01 08:49:56,case_18
Resolve ticket,2024-08-27 08:26:24,case_18
Closed,2024-10-02 08:33:18,case_18
Assign seriousness,2024-07-31 20:05:50,case_19
Assign seriousness,2024-08-19 08:38:58,case_19
Resolve ticket,2024-08-21 14:41:49,case_19
Closed,2024-09-09 11:34:57,case_19
Assign seriousness,2024-07-31 19:35:03,case_20
Create SW anomaly,2024-08-12 08:53:14,case_20
Resolve ticket,2024-09-09 08:03:09,case_20
Closed,2024-10-09 08:51:39,case_20
Assign seriousness,2024-07-31 19:52:54,case_21
Schedule intervention,2024-07-31 19:52:54,case_21
Resolve ticket,2024-08-12 10:12:41,case_21
Closed,2024-09-13 08:00:38,case_21
Assign seriousness,2024-07-31 19:40:01,case_22
Wait,2024-08-05 08:44:07,case_22
Resolve ticket,2024-08-07 20:59:09,case_22
Closed,2024-09-11 11:51:33,case_22
Assign seriousness,2024-07-31 20:55:47,case_23
Resolve ticket,2024-07-31 20:55:47,case_23
Resolve ticket,2024-08-02 12:28:47,case_23
Closed,2024-09-03 14:55:07,case_23
Assign seriousness,2024-08-01 13:24:08,case_24
Insert ticket,2024-08-05 16:44:58,case_24
Resolve ticket,2024-08-12 18:51:50,case_24
Closed,2024-09-10 08:19:52,case_24
Assign seriousness,2024-08-01 08:22:54,case_25
Schedule intervention,2024-08-01 08:22:54,case_25
Resolve ticket,2024-08-12 14:44:04,case_25
Closed,2024-09-23 08:05:05,case_25
Assign seriousness,2024-07-31 21:00:28,case_26
Insert ticket,2024-08-01 08:00:28,case_26
Resolve ticket,2024-08-06 08:05:03,case_26
Closed,2024-10-02 09:21:19,case_26
Assign seriousness,2024-07-31 20:11:05,case_27
Wait,2024-07-31 20:11:05,case_27
Resolve ticket,2024-07-31 20:11:05,case_27
Closed,2024-09-02 11:35:07,case_27
Assign seriousness,2024-07-31 19:57:21,case_28
Insert ticket,2024-07-31 19:57:21,case_28
Resolve ticket,2024-08-08 08:01:55,case_28
Closed,2024-09-12 08:22:02,case_28
Assign seriousness,2024-07-31 23:55:11,case_30
Assign seriousness,2024-08-12 10:02:23,case_30
Resolve ticket,2024-08-15 15:06:53,case_30
Closed,2024-09-25 13:04:01,case_30
Assign seriousness,2024-07-31 20:00:17,case_31
VERIFIED,2024-08-08 09:16:59,case_31
Resolve ticket,2024-08-22 13:14:29,case_31
Closed,2024-09-23 11:09:29,case_31
Assign seriousness,2024-07-31 19:55:04,case_32
Resolve ticket,2024-08-05 08:38:51,case_32
Resolve ticket,2024-08-05 08:38:51,case_32
Closed,2024-09-09 13:41:55,case_32
Assign seriousness,2024-07-31 20:19:39,case_33
Resolve ticket,2024-08-06 08:52:10,case_33
Resolve ticket,2024-08-08 08:40:57,case_33
Closed,2024-09-23 08:58:08,case_33
Assign seriousness,2024-07-31 22:41:32,case_34
Resolve ticket,2024-08-02 08:04:34,case_34
Resolve ticket,2024-08-02 08:04:34,case_34
Closed,2024-09-02 09:49:11,case_34
Assign seriousness,2024-07-31 22:23:50,case_36
Insert ticket,2024-08-01 08:23:50,case_36
Resolve ticket,2024-08-08 20:42:15,case_36
Closed,2024-10-07 08:58:20,case_36
Assign seriousness,2024-07-31 19:34:05,case_37
Resolve ticket,2024-07-31 19:34:05,case_37
Resolve ticket,2024-07-31 19:34:05,case_37
Closed,2024-09-02 10:06:43,case_37
Assign seriousness,2024-08-01 01:19:57,case_38
Assign seriousness,2024-08-09 08:02:33,case_38
Resolve ticket,2024-08-09 13:45:01,case_38
Closed,2024-09-18 08:59:26,case_38
Assign seriousness,2024-07-31 19:55:54,case_39
Resolve ticket,2024-07-31 19:55:54,case_39
Resolve ticket,2024-07-31 19:55:54,case_39
Closed,2024-08-26 08:20:08,case_39
Assign seriousness,2024-07-31 20:22:29,case_40
Wait,2024-08-05 08:39:58,case_40
Resolve ticket,2024-08-29 08:33:18,case_40
Closed,2024-10-07 08:36:56,case_40
Assign seriousness,2024-07-31 22:15:07,case_41
Resolve SW anomaly,2024-08-09 16:02:31,case_41
Resolve ticket,2024-09-02 15:44:20,case_41
Closed,2024-10-14 12:06:52,case_41
Assign seriousness,2024-08-01 02:57:29,case_42
Create SW anomaly,2024-08-06 08:00:59,case_42
Resolve ticket,2024-08-19 14:16:00,case_42
Closed,2024-09-05 08:27:56,case_42
Assign seriousness,2024-07-31 19:47:22,case_43
INVALID,2024-08-05 19:22:58,case_43
Resolve ticket,2024-08-13 08:22:33,case_43
Closed,2024-09-10 20:17:05,case_43
Assign seriousness,2024-07-31 22:39:33,case_44
Assign seriousness,2024-08-21 08:45:57,case_44
Resolve ticket,2024-08-23 17:47:09,case_44
Closed,2024-10-17 16:14:25,case_44
Assign seriousness,2024-07-31 22:31:37,case_45
Insert ticket,2024-08-01 08:31:37,case_45
Resolve ticket,2024-08-02 08:00:35,case_45
Closed,2024-09-18 08:06:54,case_45
Assign seriousness,2024-07-31 20:43:10,case_46
Resolve ticket,2024-08-05 08:24:50,case_46
Resolve ticket,2024-08-05 08:24:50,case_46
Closed,2024-08-23 12:57:40,case_46
Assign seriousness,2024-07-31 19:57:30,case_47
Insert ticket,2024-08-08 08:48:51,case_47
Resolve ticket,2024-08-13 08:25:09,case_47
Closed,2024-09-20 19:12:47,case_47
Assign seriousness,2024-07-31 20:01:09,case_49
Assign seriousness,2024-08-12 08:31:02,case_49
Resolve ticket,2024-08-12 13:40:34,case_49
Closed,2024-09-30 13:55:18,case_49
Assign seriousness,2024-08-01 04:29:56,case_50
Require upgrade,2024-08-01 08:29:56,case_50
Resolve ticket,2024-08-28 10:36:24,case_50
Closed,2024-10-14 17:25:22,case_50
Assign seriousness,2024-07-31 20:07:55,case_51
VERIFIED,2024-08-01 14:12:41,case_51
Resolve ticket,2024-08-19 08:54:03,case_51
Closed,2024-09-16 08:17:28,case_51
Assign seriousness,2024-07-31 19:28:37,case_52
Resolve ticket,2024-07-31 19:28:37,case_52
Resolve ticket,2024-07-31 19:28:37,case_52
Closed,2024-08-19 08:12:05,case_52
Assign seriousness,2024-07-31 19:52:03,case_53
Resolve ticket,2024-07-31 19:52:03,case_53
Resolve ticket,2024-08-05 08:00:31,case_53
Closed,2024-09-09 08:39:55,case_53
Assign seriousness,2024-08-01 06:56:53,case_54
Resolve ticket,2024-08-05 20:09:07,case_54
Resolve ticket,2024-08-12 08:35:58,case_54
Closed,2024-09-23 19:22:37,case_54
Assign seriousness,2024-07-31 21:06:48,case_55
Resolve ticket,2024-08-01 08:06:48,case_55
Resolve ticket,2024-08-01 08:06:48,case_55
Closed,2024-09-11 08:08:26,case_55
Assign seriousness,2024-07-31 23:51:03,case_56
VERIFIED,2024-08-05 08:17:07,case_56
Resolve ticket,2024-08-19 16:22:43,case_56
Closed,2024-08-26 08:13:53,case_56
Assign seriousness,2024-08-01 02:42:48,case_57
Resolve ticket,2024-08-01 18:45:01,case_57
Resolve ticket,2024-08-01 18:45:01,case_57
Closed,2024-09-02 08:56:10,case_57
Assign seriousness,2024-07-31 23:48:47,case_58
Resolve ticket,2024-08-01 08:48:47,case_58
Resolve ticket,2024-08-05 09:14:43,case_58
Closed,2024-09-10 12:00:48,case_58
Assign seriousness,2024-07-31 20:08:53,case_59
Schedule intervention,2024-08-01 08:21:53,case_59
Resolve ticket,2024-08-09 08:59:41,case_59
Closed,2024-09-02 08:29:15,case_59
Assign seriousness,2024-07-31 19:45:39,case_60
Assign seriousness,2024-08-21 12:12:00,case_60
Resolve ticket,2024-08-26 11:07:10,case_60
Closed,2024-09-23 20:19:56,case_60
Assign seriousness,2024-07-31 23:37:29,case_61
Resolve SW anomaly,2024-08-05 14:11:26,case_61
Resolve ticket,2024-09-02 08:38:14,case_61
Closed,2024-10-18 09:42:15,case_61
Assign seriousness,2024-07-31 19:40:58,case_62
Resolve ticket,2024-08-01 09:02:33,case_62
Resolve ticket,2024-08-02 08:17:25,case_62
Closed,2024-08-19 19:14:40,case_62
Assign seriousness,2024-07-31 19:50:09,case_63
Resolve ticket,2024-08-05 08:51:38,case_63
Resolve ticket,2024-08-08 14:01:47,case_63
Closed,2024-08-19 10:38:47,case_63
Assign seriousness,2024-07-31 19:59:52,case_64
INVALID,2024-08-07 08:50:30,case_64
Resolve ticket,2024-08-14 19:50:05,case_64
Closed,2024-09-19 15:51:24,case_64
Assign seriousness,2024-07-31 20:30:34,case_67
VERIFIED,2024-08-05 14:30:25,case_67
Resolve ticket,2024-08-20 18:44:16,case_67
Closed,2024-09-20 08:13:17,case_67
Assign seriousness,2024-07-31 20:27:35,case_68
Assign seriousness,2024-08-20 08:30:21,case_68
Resolve ticket,2024-08-23 08:21:51,case_68
Closed,2024-09-05 08:21:51,case_68
Assign seriousness,2024-07-31 19:54:42,case_69
Assign seriousness,2024-08-08 08:37:05,case_69
Resolve ticket,2024-08-12 08:13:27,case_69
Closed,2024-08-28 08:02:06,case_69
Assign seriousness,2024-07-31 21:11:59,case_70
RESOLVED,2024-08-06 20:29:03,case_70
Resolve ticket,2024-08-06 20:29:03,case_70
Closed,2024-09-03 12:20:01,case_70
Assign seriousness,2024-08-01 04:43:39,case_72
Resolve ticket,2024-08-01 08:43:39,case_72
Resolve ticket,2024-08-01 08:43:39,case_72
Closed,2024-09-02 17:16:38,case_72
Assign seriousness,2024-07-31 19:49:53,case_73
Assign seriousness,2024-07-31 19:49:53,case_73
Resolve ticket,2024-07-31 19:49:53,case_73
Closed,2024-08-19 08:47:12,case_73
Assign seriousness,2024-07-31 21:18:41,case_74
RESOLVED,2024-08-01 08:18:41,case_74
Resolve ticket,2024-08-05 11:29:03,case_74
Closed,2024-09-02 08:17:44,case_74
Assign seriousness,2024-07-31 20:00:04,case_75
Create SW anomaly,2024-08-05 08:25:31,case_75
Resolve ticket,2024-09-10 08:13:03,case_75
Closed,2024-10-14 17:13:12,case_75
Assign seriousness,2024-07-31 20:54:30,case_77
Resolve ticket,2024-08-05 08:06:48,case_77
Resolve ticket,2024-08-07 08:32:16,case_77
Closed,2024-09-03 18:24:21,case_77
Assign seriousness,2024-07-31 19:39:30,case_78
Wait,2024-08-05 08:45:41,case_78
Resolve ticket,2024-08-27 12:28:49,case_78
Closed,2024-10-02 08:25:26,case_78
Assign seriousness,2024-07-31 19:48:07,case_79
Resolve ticket,2024-08-02 17:04:59,case_79
Resolve ticket,2024-08-05 15:29:11,case_79
Closed,2024-09-02 11:39:53,case_79
Assign seriousness,2024-07-31 20:02:14,case_80
Resolve ticket,2024-08-02 08:51:53,case_80
Resolve ticket,2024-08-06 10:54:50,case_80
Closed,2024-09-23 16:32:52,case_80
Assign seriousness,2024-07-31 20:29:50,case_81
Assign seriousness,2024-08-05 08:39:44,case_81
Resolve ticket,2024-08-09 08:16:12,case_81
Closed,2024-09-09 18:02:39,case_81
Assign seriousness,2024-07-31 21:28:33,case_82
Resolve SW anomaly,2024-08-01 08:28:33,case_82
Resolve ticket,2024-08-21 09:52:59,case_82
Closed,2024-09-11 15:48:45,case_82
Assign seriousness,2024-08-01 08:03:33,case_83
VERIFIED,2024-08-05 12:22:34,case_83
Resolve ticket,2024-08-19 08:10:39,case_83
Closed,2024-09-16 08:03:45,case_83
Assign seriousness,2024-08-01 05:37:11,case_85
Schedule intervention,2024-08-09 08:46:16,case_85
Resolve ticket,2024-08-19 08:18:19,case_85
Closed,2024-09-12 09:16:24,case_85
Assign seriousness,2024-07-31 19:36:51,case_86
Insert ticket,2024-07-31 19:36:51,case_86
Resolve ticket,2024-08-02 08:14:03,case_86
Closed,2024-08-21 08:52:58,case_86
Assign seriousness,2024-07-31 23:59:46,case_87
Resolve ticket,2024-08-01 10:18:06,case_87
Resolve ticket,2024-08-02 15:41:03,case_87
Closed,2024-09-04 08:55:26,case_87
Assign seriousness,2024-07-31 20:19:47,case_88
Assign seriousness,2024-07-31 20:19:47,case_88
Resolve ticket,2024-07-31 20:19:47,case_88
Closed,2024-08-20 08:21:16,case_88
Assign seriousness,2024-07-31 19:46:56,case_89
Resolve ticket,2024-07-31 19:46:56,case_89
Resolve ticket,2024-08-06 08:33:05,case_89
Closed,2024-08-26 12:35:28,case_89
Assign seriousness,2024-08-01 03:48:20,case_90
Resolve ticket,2024-08-01 08:48:20,case_90
Resolve ticket,2024-08-01 08:48:20,case_90
Closed,2024-09-09 08:36:47,case_90
Assign seriousness,2024-07-31 20:23:40,case_91
INVALID,2024-08-02 08:35:58,case_91
Resolve ticket,2024-08-09 19:35:34,case_91
Closed,2024-09-09 08:08:15,case_91
Assign seriousness,2024-07-31 22:29:04,case_92
Resolve SW anomaly,2024-08-13 08:55:47,case_92
Resolve ticket,2024-08-28 11:13:38,case_92
Closed,2024-09-30 17:40:01,case_92
Assign seriousness,2024-08-01 02:57:36,case_93
VERIFIED,2024-08-08 20:58:34,case_93
Resolve ticket,2024-08-22 08:33:07,case_93
Closed,2024-09-16 11:04:04,case_93
Assign seriousness,2024-07-31 19:43:20,case_94
Resolve ticket,2024-08-05 08:37:58,case_94
Resolve ticket,2024-08-06 11:01:50,case_94
Closed,2024-08-26 15:43:30,case_94
Assign seriousness,2024-07-31 19:34:15,case_95
Schedule intervention,2024-07-31 19:34:15,case_95
Resolve ticket,2024-08-12 14:50:11,case_95
Closed,2024-08-26 08:46:44,case_95
Assign seriousness,2024-07-31 19:35:27,case_96
Resolve ticket,2024-08-07 11:24:27,case_96
Resolve ticket,2024-08-07 11:24:27,case_96
Closed,2024-09-23 18:37:35,case_96
Assign seriousness,2024-07-31 20:39:09,case_97
Assign seriousness,2024-08-05 08:04:18,case_97
Resolve ticket,2024-08-05 08:04:18,case_97
Closed,2024-09-19 08:49:52,case_97
Assign seriousness,2024-07-31 21:37:32,case_98
Require upgrade,2024-08-05 12:15:42,case_98
Resolve ticket,2024-08-07 08:45:20,case_98
Closed,2024-09-04 08:08:39,case_98
Assign seriousness,2024-07-31 19:41:03,case_99
Assign seriousness,2024-08-01 08:05:32,case_99
Resolve ticket,2024-08-02 11:14:37,case_99
Closed,2024-09-17 19:49:54,case_99
Assign seriousness,2024-07-31 21:13:23,case_100
Assign seriousness,2024-08-07 18:18:20,case_100
Resolve ticket,2024-08-07 18:18:20,case_100
Closed,2024-09-03 19:28:07,case_100
Assign seriousness,2024-07-31 21:18:55,case_101
VERIFIED,2024-08-02 12:21:21,case_101
Resolve ticket,2024-08-16 08:47:04,case_101
Closed,2024-09-02 13:29:45,case_101
Assign seriousness,2024-07-31 20:06:58,case_102
Resolve ticket,2024-08-05 17:03:27,case_102
Resolve ticket,2024-08-06 08:54:17,case_102
Closed,2024-09-04 08:53:36,case_102
Assign seriousness,2024-08-01 02:46:12,case_104
Create SW anomaly,2024-08-09 08:45:44,case_104
Resolve ticket,2024-08-09 08:45:44,case_104
Closed,2024-09-13 08:35:08,case_104
Assign seriousness,2024-07-31 23:49:14,case_105
Assign seriousness,2024-08-06 08:55:52,case_105
Resolve ticket,2024-08-09 08:10:08,case_105
Closed,2024-09-11 08:47:17,case_105
Assign seriousness,2024-07-31 20:59:43,case_106
Assign seriousness,2024-08-07 13:19:08,case_106
Resolve ticket,2024-08-09 17:02:13,case_106
Closed,2024-10-28 08:04:39,case_106
Assign seriousness,2024-07-31 19:31:38,case_107
INVALID,2024-07-31 19:31:38,case_107
Resolve ticket,2024-08-08 08:31:14,case_107
Closed,2024-09-16 18:19:04,case_107
Assign seriousness,2024-07-31 19:39:47,case_108
Assign seriousness,2024-08-05 08:42:16,case_108
Resolve ticket,2024-08-05 08:42:16,case_108
Closed,2024-09-12 08:27:28,case_108
Assign seriousness,2024-08-01 08:40:34,case_109
Wait,2024-08-08 08:35:23,case_109
Resolve ticket,2024-08-12 08:50:42,case_109
Closed,2024-09-20 08:28:10,case_109
Assign seriousness,2024-08-01 04:59:10,case_110
Resolve ticket,2024-08-02 17:32:40,case_110
Resolve ticket,2024-08-02 17:32:40,case_110
Closed,2024-08-29 17:12:59,case_110
Assign seriousness,2024-07-31 19:22:32,case_111
Resolve SW anomaly,2024-07-31 19:22:32,case_111
Resolve ticket,2024-08-28 17:27:16,case_111
Closed,2024-10-02 08:54:54,case_111
Assign seriousness,2024-07-31 20:05:10,case_112
Require upgrade,2024-08-05 13:19:12,case_112
Resolve ticket,2024-08-22 11:07:11,case_112
Closed,2024-10-02 08:57:01,case_112
Assign seriousness,2024-07-31 19:26:53,case_114
Assign seriousness,2024-08-15 08:51:25,case_114
Resolve ticket,2024-08-15 17:41:14,case_114
Closed,2024-09-24 08:35:08,case_114
Assign seriousness,2024-08-01 00:36:10,case_115
Resolve ticket,2024-08-01 08:36:10,case_115
Resolve ticket,2024-08-01 20:19:35,case_115
Closed,2024-08-26 14:54:51,case_115
Assign seriousness,2024-07-31 19:56:36,case_116
Resolve ticket,2024-08-05 17:39:32,case_116
Resolve ticket,2024-08-05 17:39:32,case_116
Closed,2024-09-13 10:25:35,case_116
Assign seriousness,2024-08-01 07:16:07,case_117
VERIFIED,2024-08-02 10:49:27,case_117
Resolve ticket,2024-08-19 08:43:18,case_117
Closed,2024-08-26 08:40:20,case_117
Assign seriousness,2024-07-31 21:28:43,case_118
Insert ticket,2024-08-01 08:28:43,case_118
Resolve ticket,2024-08-01 08:28:43,case_118
Closed,2024-08-13 08:52:37,case_118
Assign seriousness,2024-07-31 19:45:36,case_119
Resolve ticket,2024-07-31 19:45:36,case_119
Resolve ticket,2024-07-31 19:45:36,case_119
Closed,2024-09-23 20:29:12,case_119
Assign seriousness,2024-08-01 01:47:41,case_120
Assign seriousness,2024-08-01 08:47:41,case_120
Resolve ticket,2024-08-01 08:47:41,case_120
Closed,2024-09-23 08:54:09,case_120
Assign seriousness,2024-07-31 21:27:52,case_121
Insert ticket,2024-08-01 08:27:52,case_121
Resolve ticket,2024-08-12 20:12:18,case_121
Closed,2024-09-16 19:26:18,case_121
Assign seriousness,2024-07-31 20:26:54,case_122
Resolve ticket,2024-07-31 20:26:54,case_122
Resolve ticket,2024-07-31 20:26:54,case_122
Closed,2024-09-02 15:44:37,case_122
Assign seriousness,2024-07-31 23:50:03,case_123
Assign seriousness,2024-08-08 10:01:26,case_123
Resolve ticket,2024-08-08 10:01:26,case_123
Closed,2024-09-02 09:46:06,case_123
Assign seriousness,2024-08-01 01:20:19,case_124
Assign seriousness,2024-08-01 08:20:19,case_124
Resolve ticket,2024-08-05 08:37:55,case_124
Closed,2024-08-27 09:20:28,case_124
Assign seriousness,2024-07-31 20:32:10,case_125
Assign seriousness,2024-08-05 15:42:16,case_125
Resolve ticket,2024-08-08 08:23:25,case_125
Closed,2024-08-27 17:01:52,case_125
Assign seriousness,2024-07-31 23:14:52,case_126
Resolve ticket,2024-08-01 08:14:52,case_126
Resolve ticket,2024-08-01 15:28:18,case_126
Closed,2024-09-24 08:27:22,case_126
Assign seriousness,2024-07-31 22:19:39,case_127
Resolve SW anomaly,2024-08-01 08:19:39,case_127
Resolve ticket,2024-08-28 08:29:17,case_127
Closed,2024-10-07 09:44:43,case_127
Assign seriousness,2024-08-01 02:45:44,case_128
INVALID,2024-08-01 08:45:44,case_128
Resolve ticket,2024-08-08 19:45:19,case_128
Closed,2024-09-20 12:45:36,case_128
Assign seriousness,2024-07-31 20:03:40,case_129
Resolve ticket,2024-08-05 18:03:16,case_129
Resolve ticket,2024-08-05 18:03:16,case_129
Closed,2024-09-02 08:42:26,case_129
Assign seriousness,2024-07-31 20:19:01,case_130
Resolve ticket,2024-08-05 08:02:11,case_130
Resolve ticket,2024-08-05 08:02:11,case_130
Closed,2024-09-23 08:00:20,case_130
Assign seriousness,2024-07-31 19:26:23,case_131
Resolve ticket,2024-07-31 19:26:23,case_131
Resolve ticket,2024-08-05 15:56:29,case_131
Closed,2024-09-06 17:05:35,case_131
Assign seriousness,2024-07-31 19:46:22,case_132
Resolve ticket,2024-08-05 08:30:04,case_132
Resolve ticket,2024-08-05 08:30:04,case_132
Closed,2024-08-19 15:17:20,case_132
Assign seriousness,2024-08-01 00:18:23,case_133
Create SW anomaly,2024-08-01 08:18:23,case_133
Resolve ticket,2024-08-07 11:39:33,case_133
Closed,2024-10-01 09:11:56,case_133
Assign seriousness,2024-07-31 19:56:51,case_134
Schedule intervention,2024-08-01 14:47:33,case_134
Resolve ticket,2024-08-12 10:45:34,case_134
Closed,2024-09-12 08:34:56,case_134
Assign seriousness,2024-07-31 22:29:56,case_135
VERIFIED,2024-08-02 19:25:45,case_135
Resolve ticket,2024-08-15 20:02:39,case_135
Closed,2024-09-16 08:10:54,case_135
Assign seriousness,2024-07-31 19:51:17,case_136
Schedule intervention,2024-07-31 19:51:17,case_136
Resolve ticket,2024-08-09 19:08:08,case_136
Closed,2024-08-26 08:10:08,case_136
Assign seriousness,2024-07-31 20:22:57,case_137
Require upgrade,2024-08-12 13:02:20,case_137
Resolve ticket,2024-08-20 08:22:50,case_137
Closed,2024-09-19 11:10:14,case_137
Assign seriousness,2024-07-31 21:51:09,case_138
Create SW anomaly,2024-08-01 08:51:09,case_138
Resolve ticket,2024-08-12 08:10:38,case_138
Closed,2024-09-30 08:51:13,case_138
Assign seriousness,2024-07-31 20:38:03,case_139
INVALID,2024-07-31 20:38:03,case_139
Resolve ticket,2024-08-08 08:37:39,case_139
Closed,2024-09-09 18:02:01,case_139
Assign seriousness,2024-07-31 23:40:20,case_140
Wait,2024-08-05 08:49:47,case_140
Resolve ticket,2024-08-19 13:47:56,case_140
Closed,2024-10-07 08:10:10,case_140
Assign seriousness,2024-07-31 19:59:08,case_141
Resolve SW anomaly,2024-08-09 19:11:15,case_141
Resolve ticket,2024-08-30 08:12:34,case_141
Closed,2024-09-24 08:15:43,case_141
Assign seriousness,2024-07-31 19:42:05,case_142
Schedule intervention,2024-08-12 08:15:06,case_142
Resolve ticket,2024-08-21 10:59:06,case_142
Closed,2024-09-20 08:30:13,case_142
Assign seriousness,2024-07-31 20:32:57,case_144
Resolve ticket,2024-08-01 20:10:55,case_144
Resolve ticket,2024-08-01 20:10:55,case_144
Closed,2024-09-11 08:13:28,case_144
Assign seriousness,2024-07-31 19:50:27,case_145
Assign seriousness,2024-08-08 18:21:54,case_145
Resolve ticket,2024-08-12 08:47:40,case_145
Closed,2024-09-16 08:35:29,case_145
Assign seriousness,2024-07-31 20:31:43,case_146
Create SW anomaly,2024-07-31 20:31:43,case_146
Resolve ticket,2024-08-16 08:13:05,case_146
Closed,2024-10-08 13:56:16,case_146
Assign seriousness,2024-07-31 21:26:15,case_147
VERIFIED,2024-08-05 09:54:22,case_147
Resolve ticket,2024-08-19 10:49:01,case_147
Closed,2024-09-26 09:47:07,case_147
Assign seriousness,2024-08-01 11:18:55,case_148
Resolve ticket,2024-08-01 11:18:55,case_148
Resolve ticket,2024-08-02 08:07:33,case_148
Closed,2024-09-23 20:23:54,case_148
Assign seriousness,2024-07-31 21:15:14,case_149
INVALID,2024-08-12 14:06:19,case_149
Resolve ticket,2024-08-20 08:05:54,case_149
Closed,2024-09-23 08:52:05,case_149
Assign seriousness,2024-07-31 19:42:04,case_151
Insert ticket,2024-08-12 18:29:47,case_151
Resolve ticket,2024-08-15 08:55:58,case_151
Closed,2024-09-05 11:11:42,case_151
Assign seriousness,2024-07-31 19:58:52,case_152
Assign seriousness,2024-08-05 08:03:19,case_152
Resolve ticket,2024-08-06 08:23:16,case_152
Closed,2024-09-09 16:01:47,case_152
Assign seriousness,2024-08-01 01:14:54,case_154
Resolve ticket,2024-08-02 15:03:02,case_154
Resolve ticket,2024-08-05 08:08:19,case_154
Closed,2024-08-19 08:00:53,case_154
Assign seriousness,2024-07-31 20:28:40,case_155
Assign seriousness,2024-08-02 13:24:23,case_155
Resolve ticket,2024-08-05 08:00:00,case_155
Closed,2024-08-15 19:26:01,case_155
Assign seriousness,2024-07-31 20:41:58,case_156
INVALID,2024-08-01 14:22:55,case_156
Resolve ticket,2024-08-09 08:22:31,case_156
Closed,2024-09-26 08:21:15,case_156
Assign seriousness,2024-07-31 20:23:04,case_158
Assign seriousness,2024-08-12 11:18:39,case_158
Resolve ticket,2024-08-13 15:37:09,case_158
Closed,2024-09-18 18:06:18,case_158
Assign seriousness,2024-07-31 19:59:31,case_159
Resolve ticket,2024-07-31 19:59:31,case_159
Resolve ticket,2024-08-02 17:11:30,case_159
Closed,2024-09-06 11:51:08,case_159
Assign seriousness,2024-07-31 20:34:04,case_160
Require upgrade,2024-07-31 20:34:04,case_160
Resolve ticket,2024-08-19 08:33:08,case_160
Closed,2024-10-01 19:50:40,case_160
Assign seriousness,2024-07-31 19:35:29,case_161
RESOLVED,2024-07-31 19:35:29,case_161
Resolve ticket,2024-08-05 08:24:57,case_161
