case_id,prefix,k,next_act
1752835843,accepted accepted queued accepted accepted completed,5,accepted
1752835843,accepted accepted queued accepted accepted completed accepted,6,accepted
1752835843,accepted accepted queued accepted accepted completed accepted accepted,7,queued
1752835843,accepted accepted queued accepted accepted completed accepted accepted queued,8,accepted
1752835843,accepted accepted queued accepted accepted completed accepted accepted queued accepted,9,accepted
1752835843,accepted accepted queued accepted accepted completed accepted accepted queued accepted accepted,10,completed
1752835843,accepted accepted queued accepted accepted completed accepted accepted queued accepted accepted completed,11,[EOC]
1752835845,accepted accepted,1,accepted
1752835845,accepted accepted accepted,2,completed
1752835845,accepted accepted accepted completed,3,[EOC]
1752835846,accepted accepted,1,queued
1752835846,accepted accepted queued,2,accepted
1752835846,accepted accepted queued accepted,3,accepted
1752835846,accepted accepted queued accepted accepted,4,accepted
1752835846,accepted accepted queued accepted accepted accepted,5,completed
1752835846,accepted accepted queued accepted accepted accepted completed,6,[EOC]
1752835847,accepted accepted,1,queued
1752835847,accepted accepted queued,2,accepted
1752835847,accepted accepted queued accepted,3,unmatched
1752835847,accepted accepted queued accepted unmatched,4,completed
1752835847,accepted accepted queued accepted unmatched completed,5,[EOC]
1752835848,accepted unmatched,1,accepted
1752835848,accepted unmatched accepted,2,completed
1752835848,accepted unmatched accepted completed,3,[EOC]
1752835849,accepted queued,1,accepted
1752835849,accepted queued accepted,2,accepted
1752835849,accepted queued accepted accepted,3,accepted
1752835849,accepted queued accepted accepted accepted,4,completed
1752835849,accepted queued accepted accepted accepted completed,5,[EOC]
1752835850,accepted accepted,1,completed
1752835850,accepted accepted completed,2,[EOC]
1752835851,accepted queued,1,accepted
1752835851,accepted queued accepted,2,accepted
1752835851,accepted queued accepted accepted,3,completed
1752835851,accepted queued accepted accepted completed,4,queued
1752835851,accepted queued accepted accepted completed queued,5,accepted
1752835851,accepted queued accepted accepted completed queued accepted,6,accepted
1752835851,accepted queued accepted accepted completed queued accepted accepted,7,completed
1752835851,accepted queued accepted accepted completed queued accepted accepted completed,8,accepted
1752835851,accepted queued accepted accepted completed queued accepted accepted completed accepted,9,queued
1752835851,accepted queued accepted accepted completed queued accepted accepted completed accepted queued,10,accepted
1752835851,accepted queued accepted accepted completed queued accepted accepted completed accepted queued accepted,11,accepted
1752835851,accepted queued accepted accepted completed queued accepted accepted completed accepted queued accepted accepted,12,completed
1752835851,accepted queued accepted accepted completed queued accepted accepted completed accepted queued accepted accepted completed,13,[EOC]
1752835852,accepted accepted,1,[EOC]
1752835853,accepted queued,1,accepted
1752835853,accepted queued accepted,2,accepted
1752835853,accepted queued accepted accepted,3,accepted
1752835853,accepted queued accepted accepted accepted,4,completed
1752835853,accepted queued accepted accepted accepted completed,5,[EOC]
1752835854,accepted accepted,1,accepted
1752835854,accepted accepted accepted,2,accepted
1752835854,accepted accepted accepted accepted,3,accepted
1752835854,accepted accepted accepted accepted accepted,4,accepted
1752835854,accepted accepted accepted accepted accepted accepted,5,accepted
1752835854,accepted accepted accepted accepted accepted accepted accepted,6,accepted
1752835854,accepted accepted accepted accepted accepted accepted accepted accepted,7,accepted
1752835854,accepted accepted accepted accepted accepted accepted accepted accepted accepted,8,completed
1752835854,accepted accepted accepted accepted accepted accepted accepted accepted accepted completed,9,[EOC]
1752835855,accepted accepted,1,accepted
1752835855,accepted accepted accepted,2,accepted
1752835855,accepted accepted accepted accepted,3,accepted
1752835855,accepted accepted accepted accepted accepted,4,completed
1752835855,accepted accepted accepted accepted accepted completed,5,accepted
1752835855,accepted accepted accepted accepted accepted completed accepted,6,accepted
1752835855,accepted accepted accepted accepted accepted completed accepted accepted,7,accepted
1752835855,accepted accepted accepted accepted accepted completed accepted accepted accepted,8,accepted
1752835855,accepted accepted accepted accepted accepted completed accepted accepted accepted accepted,9,accepted
