prefix_length;ground_truth;predicted;prediction_probs
3;3;8;[2.4018327e-02,6.2810977e-05,2.0368407e-03,2.3947185e-01,8.3607483e-05,6.7151128e-04,9.6319753e-05,1.9241750e-02,2.6145735e-01,2.0185533e-01,2.5056690e-01,2.5240675e-04,2.2001508e-05,1.0497449e-05,2.7911918e-05,1.4528628e-06,1.2310654e-04]
4;10;10;[9.36155266e-04,6.97379073e-05,1.22260849e-03,7.12837325e-03,5.93274053e-05,8.27610202e-04,1.24147860e-03,3.38480319e-03,2.76645436e-03,4.03271943e-01,5.78712523e-01,3.35788121e-04,2.30487185e-05,3.99325654e-06,4.89303648e-06,9.75142598e-07,1.03195325e-05]
5;0;9;[1.0745523e-01,5.0576846e-03,1.3896759e-01,1.1742679e-02,1.8306131e-05,4.4044992e-03,2.7445285e-04,1.4576127e-02,1.1722341e-01,5.8558631e-01,1.4374213e-02,2.4307166e-04,1.3499666e-05,4.8036954e-06,1.1099143e-05,4.3649184e-06,4.2628642e-05]
2;5;5;[4.56530761e-05,7.59746172e-06,1.38256000e-04,2.36633886e-02,1.23814927e-04,9.27592874e-01,1.57903240e-04,1.20427227e-04,8.41586292e-03,1.87460948e-02,2.09270641e-02,2.13432395e-05,9.89878913e-07,1.38391988e-06,1.88516951e-05,6.25684879e-06,1.21883895e-05]
3;8;8;[2.6901251e-02,5.1254814e-05,3.0604587e-03,2.2205342e-01,4.6037854e-05,5.0748565e-04,8.7476634e-05,1.1513502e-02,2.7922469e-01,2.1425219e-01,2.4198125e-01,2.0908743e-04,1.4446210e-05,6.1502465e-06,1.8542987e-05,7.3825305e-07,7.1971212e-05]
4;9;7;[7.3426942e-05,7.3593619e-06,1.0935826e-04,2.3131296e-01,6.9947586e-05,3.5814472e-04,1.4347673e-04,4.8399881e-01,5.4109015e-04,1.2354834e-01,1.5954317e-01,2.5055945e-04,1.3719862e-05,3.8216731e-06,5.0164667e-06,8.9146289e-07,1.9846606e-05]
5;10;10;[4.9453170e-06,6.8803490e-07,1.9260078e-05,4.0091798e-01,7.5163896e-08,1.4081872e-04,4.2466010e-05,8.4489511e-05,6.7186943e-06,3.0605793e-03,5.9571224e-01,9.2194578e-06,2.4805425e-07,3.0948684e-08,7.7176789e-09,2.9138522e-10,2.0802916e-07]
6;3;3;[3.4752293e-04,3.4423004e-04,1.9547525e-03,9.1534001e-01,9.4760043e-07,1.4048262e-03,3.3622677e-05,4.9186166e-02,5.2827233e-03,1.0599959e-02,1.5389621e-02,8.9695357e-05,1.6300861e-05,1.8031013e-06,1.8480517e-06,4.0566357e-07,5.4211851e-06]
7;7;7;[6.8994565e-03,6.7680324e-03,5.5904798e-02,2.0251661e-03,3.0423371e-06,5.9911772e-04,3.4808305e-05,9.0659750e-01,3.8566897e-03,1.5193311e-02,1.6417102e-03,1.5321003e-04,1.7527129e-04,4.6958714e-05,9.1233524e-06,9.1522617e-07,9.0924608e-05]
8;2;2;[7.6244406e-02,7.3365428e-02,8.3773488e-01,4.1306205e-03,3.7876857e-06,7.4414231e-05,8.6718332e-04,1.6023319e-04,8.1222138e-04,1.1612314e-03,4.9946373e-03,3.4478938e-04,2.3255114e-05,4.4970941e-05,4.9723471e-06,3.3041368e-07,3.2702705e-05]
9;3;10;[7.97283184e-03,3.80284637e-02,1.89676419e-01,3.31184238e-01,1.54126647e-05,2.86837429e-04,1.90073415e-03,4.42679913e-04,1.83716754e-03,3.32106203e-02,3.34576607e-01,5.30247651e-02,5.45471814e-03,2.08080793e-03,1.04810606e-04,2.63842321e-06,2.00245471e-04]
10;11;10;[8.2778290e-04,2.0067166e-03,7.7267415e-03,4.3037828e-02,2.0314526e-06,3.1742058e-04,2.7762339e-05,1.3433218e-04,3.3581955e-04,6.0209963e-03,7.9627001e-01,1.4125514e-01,1.1125430e-03,4.4743414e-04,1.0792164e-04,1.0869001e-06,3.6835409e-04]
11;0;0;[6.4511114e-01,9.8936885e-05,6.7589724e-05,6.1190414e-04,3.4705015e-05,3.1925843e-05,1.2104343e-05,3.4397523e-05,3.7985694e-05,7.8821919e-05,3.3967031e-04,5.1337374e-05,2.8454391e-05,2.7290125e-05,9.0624226e-06,2.1485785e-06,3.5342246e-01]
2;5;5;[5.2298055e-05,7.9990386e-06,1.2776048e-04,2.3134639e-02,1.3384984e-04,9.2290843e-01,1.5202494e-04,1.3054213e-04,9.4020590e-03,1.8480977e-02,2.5405044e-02,2.0246536e-05,1.2778423e-06,1.7798837e-06,2.0996202e-05,6.9169223e-06,1.3201474e-05]
3;7;8;[2.8466752e-02,5.0245791e-05,2.4086803e-03,2.1541879e-01,5.2204228e-05,4.8325749e-04,7.0047303e-05,1.0455545e-02,2.7837107e-01,2.1725042e-01,2.4665709e-01,1.9938983e-04,1.5453248e-05,5.9029326e-06,1.8855637e-05,7.3275135e-07,7.5624077e-05]
4;3;10;[3.80456890e-03,2.05499656e-03,1.33008230e-02,2.98777729e-01,1.23046478e-03,1.75186014e-03,1.37169985e-02,1.47288349e-02,1.42775178e-01,1.44815996e-01,3.59512031e-01,2.96605937e-03,2.39102665e-04,2.37032637e-05,1.42516394e-04,1.63995392e-05,1.42688688e-04]
5;9;10;[1.3209542e-03,3.0616904e-04,1.9978804e-03,3.7190954e-03,3.2021460e-05,4.0606668e-04,6.2747742e-04,7.0654653e-04,2.5091821e-03,3.6112052e-01,6.2635702e-01,8.6329790e-04,1.8752165e-05,3.8407125e-06,2.7688266e-06,6.1676195e-07,7.7511895e-06]
6;10;10;[3.8115950e-03,8.9163386e-04,1.5311622e-02,5.0665438e-03,9.1707170e-06,4.3108311e-04,3.1090836e-05,1.5985178e-03,3.1524677e-02,6.0734139e-03,9.3486387e-01,3.7776973e-04,7.4313484e-06,4.0061656e-07,2.9948134e-07,6.7091634e-08,8.1021676e-07]
7;8;2;[5.5308241e-02,5.8320746e-02,3.9310446e-01,7.5796982e-03,2.1847467e-05,5.1941298e-04,7.8011319e-05,8.0795050e-02,3.9189112e-01,7.1464977e-03,3.8180156e-03,2.1276959e-04,1.0321185e-03,1.5188558e-05,6.8588713e-05,3.0528321e-05,5.7609945e-05]
8;0;2;[1.1570601e-02,5.7129465e-02,8.4333080e-01,9.1643650e-03,1.0114691e-04,1.4036939e-04,3.3586624e-03,3.5154141e-02,7.7021676e-03,4.5648240e-03,2.7097166e-02,1.2676856e-04,4.0828477e-04,8.5625426e-05,3.6201945e-05,1.0357619e-05,1.9079287e-05]
2;5;5;[5.2783256e-05,7.9493893e-06,1.2713516e-04,2.3039492e-02,1.3331888e-04,9.2214417e-01,1.5039074e-04,1.2973422e-04,9.4645694e-03,1.8748675e-02,2.5937457e-02,2.0128256e-05,1.3002466e-06,1.7841959e-06,2.0996049e-05,6.9012822e-06,1.3231311e-05]
3;10;8;[2.8795609e-02,5.0075676e-05,2.3476523e-03,2.1340799e-01,5.2874770e-05,4.7927970e-04,6.7761437e-05,1.0116985e-02,2.7831897e-01,2.1908534e-01,2.4696325e-01,1.9790595e-04,1.5515310e-05,5.8105393e-06,1.8793731e-05,7.2459085e-07,7.5437492e-05]
4;9;3;[1.64416549e-03,1.46982638e-04,1.87644958e-02,6.73730552e-01,5.39269167e-05,9.82481753e-04,4.60213399e-04,2.19200738e-03,2.78019905e-03,2.87574857e-01,1.10718105e-02,4.82431351e-04,7.56488816e-06,1.13014112e-05,3.45492226e-05,4.13784255e-06,5.83399960e-05]
5;3;3;[1.5772518e-03,5.3899066e-04,1.0740051e-02,9.5471811e-01,8.9028043e-05,3.0871169e-03,5.3080299e-04,1.8330446e-03,2.2560062e-03,6.3019358e-03,1.7517811e-02,7.8169483e-04,5.0525005e-06,7.7560969e-07,6.8098225e-06,7.3599131e-07,1.4842564e-05]
6;8;8;[1.5814234e-02,2.0022541e-02,7.3303469e-02,6.5550231e-04,9.6089834e-06,6.8933266e-04,4.9780698e-05,2.4504511e-01,6.3784629e-01,1.8962624e-03,3.6806767e-03,8.4314425e-04,6.5506982e-05,4.3749419e-06,2.9173385e-05,4.6431674e-06,4.0265379e-05]
7;7;7;[4.72651125e-04,1.04689435e-03,1.08891344e-02,3.00549116e-04,7.06173569e-06,7.51770567e-05,5.84339323e-05,9.82919574e-01,7.48835038e-04,1.09733199e-03,1.05869328e-03,1.13187394e-04,1.17934239e-03,7.82215466e-06,5.82951407e-06,6.72368105e-06,1.27734993e-05]
8;0;2;[5.7561107e-02,3.4688219e-02,8.9236259e-01,3.6626379e-03,2.7638207e-06,4.1871877e-05,8.3218626e-04,8.4760926e-05,2.6719467e-04,6.5569009e-04,9.1135716e-03,6.3540123e-04,3.3189845e-05,3.5930036e-05,4.3694290e-06,4.5744059e-07,1.8149700e-05]
2;5;5;[5.1599374e-05,8.7577628e-06,1.2295056e-04,2.3594135e-02,1.4761441e-04,9.2380923e-01,1.6198641e-04,1.4546230e-04,9.5710764e-03,1.6450761e-02,2.5869969e-02,1.9920099e-05,1.3532122e-06,2.1368016e-06,2.2145256e-05,7.4647314e-06,1.3473883e-05]
3;10;8;[2.6571138e-02,5.2806950e-05,2.3738961e-03,2.2467786e-01,5.6751953e-05,5.2204501e-04,7.9132958e-05,1.2799901e-02,2.7438274e-01,2.0932527e-01,2.4881554e-01,2.1295983e-04,1.6739345e-05,6.9315029e-06,2.0708629e-05,8.7401861e-07,8.4713691e-05]
4;3;3;[1.24821370e-03,1.18480195e-04,1.48998536e-02,6.82256997e-01,5.47460622e-05,8.77960934e-04,4.88224265e-04,2.70531187e-03,2.65703909e-03,2.83190727e-01,1.09796152e-02,4.10613487e-04,7.32725493e-06,1.15948333e-05,3.61389320e-05,4.22874791e-06,5.29735262e-05]
5;0;9;[1.6211140e-01,4.9572685e-03,9.4871819e-02,5.9683695e-03,1.6039347e-05,3.7036245e-03,1.3431336e-03,3.5431501e-02,5.3796150e-02,6.1400026e-01,2.2541013e-02,1.0360425e-03,1.7224289e-05,1.1531860e-05,2.1455528e-05,4.7255216e-06,1.6834511e-04]
2;5;5;[5.3261640e-05,6.9003913e-06,1.4195006e-04,1.8820455e-02,1.0640596e-04,9.2197949e-01,1.2406043e-04,8.9199180e-05,8.6375214e-03,2.4274316e-02,2.5707994e-02,2.0579204e-05,1.1989916e-06,1.2272493e-06,1.7927534e-05,5.9988588e-06,1.1632163e-05]
3;7;8;[3.6631048e-02,4.9710252e-05,2.4996412e-03,1.8162329e-01,4.8428483e-05,4.6507909e-04,5.0476563e-05,6.0865213e-03,2.8356647e-01,2.4362454e-01,2.4507760e-01,1.7908349e-04,1.4347702e-05,4.2183815e-06,1.6151551e-05,5.5575816e-07,6.2800827e-05]
4;8;10;[2.6588105e-03,2.2379109e-03,8.0850767e-03,2.1582453e-01,2.4046057e-03,7.2195980e-04,1.3723134e-02,5.3899251e-03,1.5427609e-01,1.3439733e-01,4.5727193e-01,2.4478990e-03,2.8665585e-04,1.8063207e-05,1.1155234e-04,1.1336227e-05,1.3325716e-04]
5;10;10;[3.7026455e-04,1.7096996e-04,4.4850790e-04,1.0327806e-01,1.4908108e-03,5.7790702e-04,2.0930574e-03,4.4769938e-03,2.2013620e-03,1.8044756e-01,7.0332623e-01,8.3992485e-04,1.2361581e-04,9.2547116e-06,1.7548158e-05,3.8937619e-06,1.2396291e-04]
6;3;3;[8.0085738e-04,1.5678749e-04,3.2327448e-03,6.0328102e-01,1.3131949e-05,1.5350147e-04,2.8300890e-05,9.1950758e-05,2.9262173e-04,3.8192967e-01,9.7993491e-03,1.8452457e-04,5.4319621e-06,2.4084886e-06,3.9588417e-06,1.0520462e-06,2.2725208e-05]
7;9;9;[1.3381539e-02,2.1324265e-03,2.2106756e-02,7.8481892e-03,2.5435650e-06,9.4446659e-05,9.4764968e-05,2.1346675e-02,5.4252530e-03,9.2420584e-01,2.8689296e-03,3.3159001e-04,8.8000474e-05,2.6565771e-05,4.8945990e-06,9.8879036e-07,4.0573574e-05]
8;2;2;[4.7830865e-02,5.6352738e-02,8.7678409e-01,4.4094450e-03,7.9087149e-06,1.8384920e-04,9.9383251e-05,1.5062821e-03,9.8443066e-04,6.8998849e-03,4.5123440e-03,2.9426659e-04,6.6620705e-05,1.5575702e-05,8.0572881e-06,1.1732469e-07,4.4148557e-05]
9;2;3;[7.31883477e-03,5.80528118e-02,2.36090019e-01,3.22708637e-01,6.30584327e-05,4.23789141e-04,2.17009289e-03,6.14545424e-04,4.24766727e-03,3.17047797e-02,2.26018399e-01,9.39489082e-02,1.48842605e-02,1.17045920e-03,3.19971965e-04,3.10842097e-06,2.60612287e-04]
10;10;3;[3.4725184e-03,2.4774302e-02,7.1318619e-02,3.8467330e-01,4.0349754e-05,5.0443574e-04,6.2971836e-04,4.1712323e-04,3.0941216e-03,1.6460581e-02,3.3445489e-01,1.4623216e-01,1.1935923e-02,1.1478566e-03,2.4137234e-04,2.2820616e-06,6.0043525e-04]
11;3;3;[6.5157912e-04,2.7471420e-03,1.6491245e-02,8.6893833e-01,3.5648961e-06,4.9217080e-05,6.5943536e-06,8.8130233e-05,5.3223517e-05,1.0031517e-02,8.7499835e-02,1.2928228e-02,1.8893719e-04,1.0109158e-05,2.6690866e-05,2.7295744e-07,2.8533695e-04]
12;3;11;[7.9521807e-03,1.0541773e-02,1.6866718e-01,2.1471743e-01,1.0189608e-05,2.2576135e-04,2.2329781e-04,1.9395900e-04,1.0393468e-03,4.3757793e-02,2.3540226e-01,3.0198732e-01,1.1853550e-02,2.2462218e-03,5.6828652e-04,4.2297811e-06,6.0918438e-04]
13;10;10;[2.1630886e-03,1.8178485e-03,7.2900681e-03,7.6076068e-02,9.1440807e-06,3.2930373e-04,9.0606649e-05,1.2028607e-04,2.7265007e-04,3.6366421e-03,7.6434648e-01,1.3787712e-01,2.3030152e-03,1.4380078e-03,5.2613282e-04,2.3350989e-05,1.6801684e-03]
14;10;11;[1.4929710e-03,3.3441458e-03,4.0336255e-02,1.8032280e-01,8.4401590e-06,1.2808357e-04,6.2951003e-05,3.8707974e-05,3.8288406e-04,2.6542400e-03,2.5067693e-01,5.0160497e-01,7.9629021e-03,7.7262432e-03,2.7297104e-03,5.6027700e-05,4.7184151e-04]
15;10;3;[1.3168312e-02,2.3303300e-03,6.8302853e-03,7.0117033e-01,1.4725723e-05,3.0563184e-04,3.0396668e-05,6.6589440e-05,1.5418133e-04,1.0143403e-03,1.9144796e-01,6.5960236e-02,1.1923804e-03,6.2220293e-04,4.2943098e-04,3.6653044e-04,1.4896219e-02]
16;10;11;[3.91346309e-03,1.26972620e-03,1.47162322e-02,1.78473011e-01,8.59242118e-06,1.06252155e-04,3.67811335e-05,1.62759388e-05,2.31522310e-04,1.26758777e-03,3.28561753e-01,4.44880784e-01,1.45503152e-02,6.71173586e-03,2.68970546e-03,1.77881200e-04,2.38837535e-03]
17;10;3;[2.6009614e-02,4.1251653e-03,9.2644813e-03,4.4172612e-01,1.1214146e-05,1.8830711e-04,6.6841283e-05,9.7237906e-05,2.4502093e-04,5.9883497e-03,3.9944258e-01,6.4240493e-02,1.5874023e-02,8.3007652e-04,1.5427088e-03,1.9247233e-04,3.0155359e-02]
18;3;10;[8.09147605e-04,1.02349953e-03,5.60939778e-03,3.01191121e-01,4.03979084e-06,1.14836745e-04,2.44860439e-05,7.96794393e-06,9.80424957e-05,1.60995964e-02,6.07259691e-01,4.41907942e-02,2.22368054e-02,2.36991807e-04,7.07414467e-04,3.95777388e-05,3.46610614e-04]
19;9;10;[3.0983293e-03,1.3628190e-03,1.6717914e-02,1.7565888e-01,1.5477446e-05,1.0508847e-04,3.2975029e-05,1.4646327e-04,6.9737178e-04,4.7123600e-02,6.0950381e-01,4.2021941e-02,9.1622539e-02,2.4376023e-03,8.6781792e-03,1.8259956e-04,5.9438578e-04]
20;10;10;[3.6381859e-02,2.3914035e-03,2.3215035e-02,1.7959933e-01,4.0595434e-05,5.8068009e-04,8.2953957e-05,3.2831714e-04,4.6844524e-04,1.6576918e-02,6.9673610e-01,1.1036116e-02,1.3919928e-02,4.1074492e-04,1.2297314e-03,5.6275836e-05,1.6945524e-02]
21;3;10;[1.6589554e-03,1.6833463e-03,3.8263439e-03,3.8101560e-01,7.7533832e-06,3.3569126e-04,2.6082784e-05,2.9105828e-05,5.1494455e-05,4.4058897e-02,5.4288459e-01,1.1545073e-02,1.1902202e-02,6.4483022e-05,2.3577310e-04,6.3408159e-05,6.1119086e-04]
22;10;10;[2.0240184e-03,1.6920236e-03,2.4746111e-02,1.0939182e-01,3.2881635e-05,1.5767341e-04,3.4377692e-05,2.7922570e-04,6.4142339e-04,2.4944815e-01,5.0219381e-01,2.4035716e-02,7.9203270e-02,2.3699612e-03,3.2940700e-03,2.4131716e-04,2.1413011e-04]
23;13;3;[2.2941146e-03,1.7588470e-03,3.3207336e-03,5.0689423e-01,4.9053674e-06,2.7968059e-04,1.6494218e-05,3.4946373e-05,4.7793277e-05,7.5237798e-03,4.6135071e-01,1.1960496e-02,2.7813059e-03,1.0597428e-04,4.3949630e-04,9.0641566e-05,1.0958144e-03]
24;0;0;[7.3907548e-01,3.6168844e-05,1.7681569e-03,3.9281722e-02,9.5256582e-05,1.0145816e-04,5.7076253e-05,1.3594817e-04,1.5227593e-04,5.1881666e-03,1.5032171e-02,1.6302335e-04,4.8255577e-04,4.3020846e-05,1.7019285e-05,8.2982951e-06,1.9836213e-01]
2;5;5;[4.53746507e-05,6.43359135e-06,1.38746604e-04,2.17721183e-02,1.06401014e-04,9.27958667e-01,1.38048679e-04,1.00450176e-04,7.95776397e-03,2.11973563e-02,2.05216091e-02,2.08496876e-05,9.16602573e-07,1.06502932e-06,1.71529719e-05,5.62728746e-06,1.13602155e-05]
3;10;8;[3.1264741e-02,4.8273600e-05,2.9944463e-03,2.0702220e-01,4.3065589e-05,4.6613280e-04,6.9030008e-05,8.4753921e-03,2.8432605e-01,2.2722267e-01,2.3778112e-01,1.8851545e-04,1.3133548e-05,4.8329039e-06,1.6357300e-05,5.7776089e-07,6.3466672e-05]
4;3;3;[1.8039220e-03,1.3298661e-04,2.3893705e-02,6.8884408e-01,3.5447763e-05,9.4749435e-04,3.7454104e-04,2.3983282e-03,1.9611253e-03,2.6828209e-01,1.0689847e-02,5.4474297e-04,5.7241818e-06,9.9114241e-06,2.2955523e-05,2.4854269e-06,5.0556147e-05]
5;9;9;[1.6019082e-01,9.1096535e-03,1.2502158e-01,5.9020990e-03,3.2650511e-05,4.8753303e-03,1.7047281e-03,4.5280050e-02,6.6214457e-02,5.6029421e-01,1.9325376e-02,1.7794914e-03,2.5337999e-05,1.8133847e-05,2.8554348e-05,1.0320832e-05,1.8719374e-04]
6;0;8;[3.6636420e-02,6.2852851e-03,1.3347360e-01,3.1123944e-03,1.7083528e-05,2.2948408e-03,1.4892287e-04,2.1163353e-01,5.8301687e-01,4.4995369e-03,1.4828506e-02,3.7489349e-03,1.6531425e-04,8.4698258e-06,5.5833396e-05,5.1483917e-06,6.9248235e-05]
2;5;5;[4.3164942e-05,7.8041958e-06,1.4133682e-04,2.4324859e-02,1.2441781e-04,9.2839235e-01,1.6473065e-04,1.2199576e-04,8.2119945e-03,1.8332152e-02,2.0074638e-02,2.1707678e-05,9.3436375e-07,1.3720171e-06,1.8396626e-05,6.1623095e-06,1.1973025e-05]
3;8;8;[2.5402065e-02,5.3434371e-05,3.3043812e-03,2.2680971e-01,4.6250516e-05,5.4077129e-04,1.0052355e-04,1.2862292e-02,2.7749452e-01,2.1133573e-01,2.4171209e-01,2.2148329e-04,1.4843694e-05,6.7929900e-06,1.9401559e-05,8.1633073e-07,7.4805139e-05]
4;10;7;[7.1587223e-05,6.7217361e-06,1.1194019e-04,2.3686501e-01,5.9871574e-05,3.4292822e-04,1.4470397e-04,4.9229205e-01,4.9971812e-04,1.1491693e-01,1.5441142e-01,2.3657861e-04,1.2909925e-05,3.6557508e-06,4.4902822e-06,8.2220708e-07,1.8677651e-05]
5;9;3;[1.8363449e-04,1.1480022e-05,6.1732047e-04,6.1815351e-01,7.0168642e-07,5.6250510e-04,1.1842428e-05,2.2241060e-04,4.2580345e-05,3.6975896e-01,1.0406644e-02,1.9106705e-05,6.5856705e-07,9.6581039e-07,5.2407938e-07,1.5190656e-07,6.9252910e-06]
6;3;3;[3.8031989e-04,2.5601877e-04,1.5985708e-03,9.0703422e-01,1.3407900e-05,1.6001129e-03,1.0896768e-04,4.7799449e-02,3.3519513e-03,2.2915352e-02,1.4733221e-02,1.8098250e-04,1.1132928e-05,3.4526508e-06,2.1362830e-06,4.6449040e-07,1.0254931e-05]
7;7;7;[3.2910141e-03,7.8225750e-03,4.4823918e-02,5.6350394e-04,5.9115587e-06,3.9370725e-04,6.3859145e-05,9.3419015e-01,2.7176787e-03,4.6407022e-03,1.0310916e-03,1.4014241e-04,2.0490073e-04,4.3119522e-05,1.8936731e-05,2.0149541e-06,4.6842415e-05]
8;2;2;[6.8108290e-02,7.1752891e-02,8.5034627e-01,2.6700536e-03,4.0232280e-06,6.2400897e-05,1.0481204e-03,1.7673973e-04,7.2620506e-04,8.0033048e-04,3.8861651e-03,3.1749319e-04,2.4802526e-05,4.1547744e-05,5.9724857e-06,4.1109223e-07,2.8366301e-05]
9;3;3;[9.7355694e-03,3.7846994e-02,2.1945868e-01,3.1930494e-01,1.6403743e-05,2.6885874e-04,2.1546260e-03,5.0516339e-04,1.7401184e-03,3.0942578e-02,3.1664482e-01,5.3979706e-02,5.0112205e-03,2.0520077e-03,1.2140125e-04,2.9004098e-06,2.1401115e-04]
