prefix_length;ground_truth;predicted;prediction_probs
3;2;2;[8.72008153e-04,2.88588257e-04,9.26506042e-01,1.51977758e-04,2.79642227e-05,2.02387073e-05,2.13941803e-05,1.17785785e-04,1.34462416e-05,1.42465084e-04,3.42293046e-02,3.71364222e-05,3.21820863e-02,2.85744354e-05,5.36099821e-03]
4;0;0;[9.9890399e-01,3.4914347e-06,7.9962390e-04,7.4934219e-06,1.1756389e-06,8.1957496e-06,1.7271776e-06,7.6669215e-07,1.4681926e-06,4.1957250e-07,1.0724352e-04,1.7137335e-06,1.0725508e-04,3.8890736e-05,1.6550550e-05]
2;10;10;[3.1163736e-04,4.3718203e-04,1.6385872e-03,5.8282572e-03,6.8783565e-06,4.0449988e-05,4.7529711e-06,2.8677456e-05,5.2619830e-06,3.1888508e-04,7.3451829e-01,3.1752512e-04,5.5205626e-03,1.5976530e-05,2.5100708e-01]
3;2;2;[1.2001271e-03,1.5276636e-04,9.2567229e-01,1.0487068e-04,1.3715917e-05,1.1105719e-05,1.3382213e-05,7.3869887e-05,8.1194084e-06,1.2903930e-04,3.0387422e-02,2.3089271e-05,3.7787583e-02,1.9997693e-05,4.4026831e-03]
4;0;0;[9.9852556e-01,3.6877170e-06,1.0645647e-03,8.0597229e-06,8.9697363e-07,5.8082360e-06,1.3331312e-06,6.4345937e-07,1.3365428e-06,3.0353763e-07,1.6184064e-04,1.4591734e-06,1.5492506e-04,4.7894562e-05,2.1723270e-05]
2;12;12;[1.5896928e-04,1.0135017e-01,1.1807878e-03,1.8393037e-04,1.7910363e-05,8.7894805e-05,2.1445221e-05,8.3785868e-05,9.2716627e-06,2.1861655e-04,6.8063989e-02,7.7408673e-05,8.0812651e-01,1.7355116e-05,2.0401897e-02]
3;10;10;[2.6530601e-04,4.1424192e-04,2.1249778e-03,1.0278711e-02,7.6229194e-06,5.1070572e-05,4.1216044e-06,2.6215625e-05,6.2830791e-06,3.6484067e-04,6.9951683e-01,7.4012083e-04,6.2849643e-03,1.1670381e-05,2.7990294e-01]
4;2;2;[1.0229478e-03,1.7111524e-04,9.1672581e-01,1.5601510e-04,2.3107983e-05,1.9134020e-05,2.6878504e-05,1.4155004e-04,1.3456021e-05,2.5891775e-04,2.7338507e-02,7.5588527e-05,4.9783364e-02,2.7461594e-05,4.2160559e-03]
5;0;0;[9.9849570e-01,2.9607675e-06,1.0955593e-03,1.1357393e-05,1.2797982e-06,1.2168702e-05,2.2058905e-06,1.4261476e-06,1.7597747e-06,4.9112737e-07,1.4575891e-04,3.1613624e-06,1.4890158e-04,5.9049158e-05,1.8375855e-05]
2;10;10;[3.2173097e-04,4.2884436e-04,1.6964042e-03,5.6663575e-03,6.7823225e-06,3.8898997e-05,4.5581373e-06,2.8763730e-05,5.1617371e-06,3.0988402e-04,7.3416317e-01,3.1892248e-04,5.3916341e-03,1.5772608e-05,2.5160310e-01]
3;10;2;[1.16021710e-03,1.48182662e-04,9.27748501e-01,1.00429723e-04,1.26726127e-05,9.86881878e-06,1.27015792e-05,6.75527699e-05,7.58987198e-06,1.17439544e-04,2.90794894e-02,2.17993838e-05,3.72309200e-02,1.77750444e-05,4.26502852e-03]
4;2;2;[1.7808262e-03,5.9685575e-05,9.7066438e-01,1.0248690e-04,7.7913619e-06,9.9319259e-06,6.3728880e-06,5.0526291e-05,2.9323207e-06,9.0255155e-05,1.1380111e-02,1.6282913e-05,1.4068075e-02,1.1996184e-05,1.7482482e-03]
5;0;0;[9.9840122e-01,1.8191573e-06,1.2996723e-03,1.5623444e-05,9.7982161e-07,6.4491287e-06,9.6995723e-07,1.2662480e-06,1.3696983e-06,4.6293735e-07,7.8517776e-05,1.6377593e-06,1.1232864e-04,6.3272906e-05,1.4483138e-05]
2;14;10;[1.5913944e-04,3.4284627e-04,1.6206607e-03,3.2861193e-03,1.5132697e-06,3.3930206e-05,1.4113366e-06,1.3383099e-05,1.4495710e-06,1.9168404e-04,7.8412610e-01,1.4861775e-04,5.5190627e-03,5.0675262e-06,2.0454898e-01]
3;10;10;[2.4110035e-04,5.1061908e-04,9.6347174e-03,3.3985605e-04,2.6095975e-06,1.3699235e-05,2.4992692e-06,1.9862402e-05,6.7716214e-06,2.8194932e-04,4.5248696e-01,7.3111965e-05,4.5217907e-01,1.9728177e-05,8.4187411e-02]
4;2;2;[7.4826664e-04,1.8260854e-04,9.4453800e-01,1.8621211e-04,2.1285599e-05,2.5749829e-05,1.0620995e-05,3.1077542e-04,1.3859181e-05,6.1054474e-05,3.5763673e-02,1.2786514e-05,1.4332843e-02,3.3005785e-05,3.7592554e-03]
5;0;0;[9.9809724e-01,4.4134090e-06,1.3037984e-03,2.6456322e-05,2.4846911e-06,2.0090261e-05,2.3472994e-06,3.0815263e-06,6.2035024e-06,6.1963681e-07,1.4862586e-04,4.6585960e-06,1.8241254e-04,1.7063683e-04,2.6977870e-05]
2;10;10;[3.3748322e-04,4.8466714e-04,1.6252681e-03,6.6186278e-03,8.7715225e-06,4.4636345e-05,5.8383703e-06,3.1560969e-05,6.7522683e-06,3.5572288e-04,7.2219539e-01,3.8276811e-04,5.6812535e-03,1.8901605e-05,2.6220232e-01]
3;2;2;[1.22879993e-03,1.84211720e-04,9.32227492e-01,8.44363021e-05,1.50188953e-05,1.26829655e-05,9.77470518e-06,1.06984924e-04,6.57000373e-06,8.04344818e-05,3.52182165e-02,1.64645862e-05,2.65556611e-02,1.92296939e-05,4.23404621e-03]
4;0;0;[9.9866629e-01,4.1703652e-06,9.6180616e-04,9.0962667e-06,1.3290585e-06,7.2365556e-06,1.9969846e-06,9.3259627e-07,1.6849446e-06,4.8669659e-07,1.3955912e-04,2.2011686e-06,1.3477373e-04,4.6379613e-05,2.2072029e-05]
2;3;10;[1.8644052e-04,6.0756103e-04,1.4449492e-03,1.2106104e-02,1.1724130e-05,4.6102923e-05,6.9300395e-06,1.8354609e-05,9.2227310e-06,1.6238789e-04,7.6847345e-01,4.3407636e-04,6.3629230e-03,1.2687825e-05,2.1011710e-01]
3;8;10;[1.0581149e-04,4.3126539e-04,3.2397613e-03,3.2081679e-02,2.4170868e-05,1.7194744e-04,2.0903322e-05,2.0804699e-05,2.6786494e-05,7.2127334e-03,7.4369836e-01,2.5666449e-03,1.5736565e-02,4.6855643e-05,1.9461562e-01]
4;8;2;[4.0404960e-03,3.7850060e-03,5.5831218e-01,7.6227519e-03,1.8665362e-04,2.9345701e-04,9.3810770e-05,2.6144052e-04,1.2387025e-04,7.7048284e-03,1.2749624e-01,6.4979899e-03,1.9642420e-01,1.5097260e-04,8.7006159e-02]
5;10;2;[2.9198572e-01,5.0767837e-04,3.6513960e-01,7.9453336e-03,2.8460023e-05,7.2277297e-04,8.6812324e-06,1.0197341e-04,1.2567341e-05,4.1579985e-04,2.1434122e-01,3.2123752e-04,5.8344003e-02,1.5922882e-04,5.9965655e-02]
6;0;2;[3.2940349e-03,5.5040425e-04,9.1098541e-01,7.7894103e-05,2.8038696e-05,5.4689750e-05,8.3478117e-06,1.8140532e-04,6.6003508e-06,4.7097157e-05,2.4462750e-02,2.5684716e-05,5.8567464e-02,4.3244178e-05,1.6669629e-03]
2;3;10;[2.48794036e-04,5.66655595e-04,1.30649691e-03,1.09418295e-02,1.30424787e-05,4.84615048e-05,7.70492443e-06,2.39151450e-05,1.04395658e-05,2.35109314e-04,7.37586021e-01,4.24674916e-04,6.20128913e-03,1.63943550e-05,2.42369130e-01]
3;8;10;[8.6922300e-05,3.3070502e-04,2.9004137e-03,2.7777413e-02,1.7406490e-05,1.5920147e-04,1.6123970e-05,1.8631352e-05,1.6780752e-05,7.9293586e-03,7.7715546e-01,1.9297644e-03,1.2412394e-02,3.6342997e-05,1.6921306e-01]
4;10;2;[2.7811674e-03,2.7777054e-03,5.8339292e-01,4.8741624e-03,1.3703752e-04,2.2664713e-04,5.7649711e-05,2.7425191e-04,8.0760976e-05,6.9186422e-03,1.2467073e-01,3.8574405e-03,1.9876465e-01,1.2957401e-04,7.1056649e-02]
5;2;2;[6.0617604e-04,3.0666907e-04,9.3628126e-01,1.3334372e-04,4.6076452e-06,1.9057037e-05,2.5411637e-06,7.9147125e-05,9.8153134e-07,8.7196953e-05,2.5820924e-02,1.7191120e-05,3.3350389e-02,9.1537713e-06,3.2812990e-03]
6;0;0;[9.98704791e-01,1.20333459e-06,1.01185753e-03,8.39535551e-06,5.33392210e-07,7.42105249e-06,7.65554489e-07,5.83397082e-07,5.70316558e-07,1.99455584e-07,1.00718287e-04,1.08360291e-06,1.14823655e-04,3.44008076e-05,1.26235163e-05]
2;10;10;[3.1734299e-04,4.8629078e-04,1.5280398e-03,6.6005462e-03,8.6969676e-06,4.3400865e-05,5.8474443e-06,3.1131913e-05,6.6558205e-06,3.3546161e-04,7.2561228e-01,3.5509409e-04,5.8507416e-03,1.8422617e-05,2.5880006e-01]
3;2;2;[1.1072492e-03,1.6604050e-04,9.2313111e-01,1.1098890e-04,1.3731564e-05,1.0323340e-05,1.4162695e-05,6.8457884e-05,8.6032269e-06,1.3201733e-04,2.9844753e-02,2.6275580e-05,4.0723257e-02,1.8338153e-05,4.6246550e-03]
4;0;0;[9.9854016e-01,3.6886781e-06,1.0569729e-03,8.2659872e-06,9.1480558e-07,6.0313637e-06,1.3391038e-06,6.5697969e-07,1.3619532e-06,3.0879858e-07,1.5883551e-04,1.4853873e-06,1.5092077e-04,4.7572685e-05,2.1531132e-05]
2;14;10;[3.3732137e-04,5.1174674e-04,1.4884006e-03,7.1149729e-03,9.7997136e-06,4.5030254e-05,6.4144401e-06,3.2351039e-05,7.6428105e-06,3.4481211e-04,7.1695668e-01,3.8872022e-04,5.8413735e-03,1.9689454e-05,2.6689512e-01]
3;14;10;[1.4437728e-04,2.9961063e-04,6.4802547e-03,2.1379700e-04,1.0929298e-06,3.1584041e-06,1.0130414e-06,5.6933904e-06,1.9315521e-06,1.0487835e-04,4.6683294e-01,4.6095603e-05,4.0684938e-01,4.5759198e-06,1.1901115e-01]
4;10;10;[4.3363898e-04,1.4613051e-04,8.7449038e-03,8.4750587e-04,1.6155639e-06,1.2561480e-05,1.3277687e-06,1.4128668e-05,2.7564611e-06,1.1605384e-04,5.1582932e-01,3.3315941e-05,3.5493717e-01,8.7540529e-06,1.1887076e-01]
5;2;2;[4.2078437e-04,5.3679178e-05,9.4816959e-01,1.4448485e-04,9.8108394e-06,1.9571882e-05,9.8390610e-06,1.4228538e-04,6.1020210e-06,9.6233249e-05,2.5738001e-02,2.2611343e-05,2.2200143e-02,2.0724576e-05,2.9461363e-03]
6;0;0;[9.9815196e-01,2.0645355e-06,1.3664141e-03,2.2607259e-05,1.0955885e-06,1.6616361e-05,1.5402063e-06,1.9220383e-06,1.6570935e-06,4.6396195e-07,1.3784338e-04,2.8753363e-06,1.8034439e-04,9.4536830e-05,1.8010729e-05]
2;14;10;[3.4662272e-04,5.3611764e-04,1.4970318e-03,7.4927835e-03,1.0728741e-05,4.8221649e-05,6.9329367e-06,3.3307464e-05,8.4534959e-06,3.6789381e-04,7.1223032e-01,4.2958793e-04,5.9788660e-03,2.1298203e-05,2.7099177e-01]
3;10;10;[1.43078883e-04,3.16645514e-04,6.21447060e-03,2.30921694e-04,1.28491001e-06,3.80345159e-06,1.21233109e-06,6.39900827e-06,2.29400121e-06,1.25966835e-04,4.67189908e-01,5.36951266e-05,4.09846634e-01,5.77018818e-06,1.15857914e-01]
4;2;2;[5.0860137e-04,7.6403427e-05,9.3741256e-01,1.4641261e-04,5.9237473e-06,1.1002696e-05,3.8172793e-06,7.6775432e-05,4.0064920e-06,4.7971262e-05,4.0970780e-02,8.4234944e-06,1.5900360e-02,1.1056382e-05,4.8158993e-03]
5;0;0;[9.98842537e-01,2.25553072e-06,8.54102254e-04,9.25172480e-06,8.20927369e-07,6.05503601e-06,1.10164126e-06,5.80875849e-07,1.37788459e-06,2.09637449e-07,1.19844401e-04,1.23920756e-06,1.05237516e-04,3.91983522e-05,1.62034066e-05]
2;10;10;[1.8233246e-04,5.9302949e-04,1.4360691e-03,1.1612321e-02,1.0486876e-05,4.1939024e-05,6.3470684e-06,1.7242626e-05,8.3564337e-06,1.4709400e-04,7.7333903e-01,3.9198255e-04,6.2327734e-03,1.1502947e-05,2.0596950e-01]
3;2;2;[3.39745602e-04,2.96593440e-04,9.25353289e-01,1.62348806e-04,1.00789221e-05,5.70966040e-06,1.24810385e-05,2.87114653e-05,5.28124701e-06,2.80269542e-05,2.44989432e-02,4.28624080e-05,4.60105054e-02,4.08684991e-06,3.20119993e-03]
4;0;0;[9.9846041e-01,3.1014906e-06,1.1211704e-03,1.1506820e-05,1.1311610e-06,9.0778576e-06,1.3790766e-06,1.0314395e-06,1.6398601e-06,3.1995626e-07,1.5965106e-04,2.8511568e-06,1.6472678e-04,4.0505049e-05,2.1487587e-05]
2;12;10;[1.9769432e-04,5.8743160e-04,1.3903021e-03,1.1283075e-02,1.1143718e-05,4.3162967e-05,6.6680282e-06,1.8685441e-05,8.8883271e-06,1.6816672e-04,7.6309085e-01,3.9537973e-04,6.2387227e-03,1.2675206e-05,2.1654727e-01]
3;14;10;[2.3274386e-04,1.0053676e-03,7.7386466e-03,2.2448361e-02,3.1759249e-05,8.3296378e-05,2.7763615e-05,3.0055118e-05,8.7134649e-05,1.9907448e-03,5.8593804e-01,4.3734238e-03,5.4753371e-02,6.2674844e-05,3.2119659e-01]
4;10;12;[1.0187225e-04,1.4154294e-03,2.3094674e-03,1.5360978e-03,1.3429763e-05,3.2411306e-05,1.7947767e-05,3.2412976e-05,1.6111873e-05,1.0296889e-03,1.8090166e-01,6.6366483e-04,7.2176129e-01,4.6339646e-05,9.0122104e-02]
5;2;2;[3.10091011e-04,1.09300840e-04,9.24934447e-01,3.67252884e-04,4.50234984e-06,2.84652033e-05,3.62462924e-06,8.99551669e-05,2.56063663e-06,1.08016524e-04,4.97352704e-02,1.24871494e-05,1.91146750e-02,1.02559288e-05,5.16901212e-03]
6;0;0;[9.9889392e-01,1.4736542e-06,8.2871132e-04,7.5647245e-06,6.3793624e-07,6.5915356e-06,8.7706195e-07,5.0936865e-07,8.6368181e-07,1.6668865e-07,1.0957944e-04,1.1104668e-06,1.0116674e-04,3.4868892e-05,1.2100992e-05]
2;10;10;[2.3279632e-04,3.3489216e-04,1.9230240e-03,3.7960398e-03,2.6118737e-06,3.4221761e-05,2.0963712e-06,1.8795989e-05,2.1823148e-06,2.4696274e-04,7.6677001e-01,2.0146785e-04,5.2002971e-03,7.7924033e-06,2.2122678e-01]
3;2;2;[1.4902613e-03,1.4379181e-04,9.3742543e-01,8.5854728e-05,1.4211664e-05,1.1138058e-05,1.1021846e-05,8.4881598e-05,6.9693269e-06,9.4078299e-05,2.8695485e-02,1.5098347e-05,2.8311735e-02,2.0360123e-05,3.5897200e-03]
4;0;0;[9.9836153e-01,4.3227151e-06,1.1828284e-03,1.0118704e-05,1.1383987e-06,6.2957724e-06,1.5037401e-06,7.7122746e-07,1.4797212e-06,3.7229020e-07,1.7306443e-04,1.6675249e-06,1.7499713e-04,5.5554887e-05,2.4330619e-05]
2;8;10;[1.6560011e-04,8.4094028e-04,1.1229911e-03,1.5489352e-02,2.7620819e-05,1.4164123e-04,1.9754210e-05,5.3261752e-05,1.8779980e-05,8.1149716e-04,7.4816573e-01,9.2652370e-04,8.1046848e-03,4.5900226e-05,2.2406578e-01]
3;10;2;[1.2099168e-03,1.6669177e-03,6.7602783e-01,1.3213777e-03,9.5411779e-05,1.2698388e-04,4.5674366e-05,3.1210831e-04,7.0147762e-05,7.7941664e-03,1.3242330e-01,1.5735433e-03,1.3301082e-01,1.6370713e-04,4.4158060e-02]
4;2;2;[9.1069029e-04,1.2779546e-04,9.5295972e-01,6.8030939e-05,8.0113377e-06,1.2062016e-05,4.4183907e-06,8.9613066e-05,2.2391721e-06,6.2452469e-05,2.3348015e-02,9.2606506e-06,1.9415548e-02,1.4509566e-05,2.9677656e-03]
5;0;0;[9.98814940e-01,1.79917868e-06,9.22025472e-04,8.18195349e-06,7.57368696e-07,7.52477035e-06,1.06149514e-06,6.92409856e-07,7.62230002e-07,3.57878491e-07,8.12430371e-05,1.14117722e-06,1.06977466e-04,3.95129136e-05,1.31592506e-05]
2;10;10;[3.2521560e-04,4.5064106e-04,1.7333273e-03,6.0223653e-03,7.4376803e-06,4.2916483e-05,5.0787949e-06,2.9835419e-05,5.6680860e-06,3.4827160e-04,7.3052162e-01,3.5203062e-04,5.5657304e-03,1.7205115e-05,2.5457278e-01]
3;2;2;[1.1189362e-03,1.6293829e-04,9.2145354e-01,1.2021137e-04,1.5789185e-05,1.2772505e-05,1.6552482e-05,8.5782645e-05,9.6959257e-06,1.6348291e-04,3.0297263e-02,3.1720883e-05,4.1957609e-02,2.2699354e-05,4.5310156e-03]
4;0;0;[9.9851447e-01,3.5230391e-06,1.0762975e-03,8.2904062e-06,8.9012440e-07,6.2825147e-06,1.3929937e-06,6.9555199e-07,1.3701555e-06,3.1093899e-07,1.6183653e-04,1.5739275e-06,1.5349200e-04,4.8314570e-05,2.1137246e-05]
2;14;10;[3.2297111e-04,4.4814916e-04,1.7368777e-03,5.9654326e-03,7.3001988e-06,4.2734748e-05,5.0006097e-06,2.9568622e-05,5.5670080e-06,3.4611943e-04,7.3139310e-01,3.4837614e-04,5.5648694e-03,1.7012428e-05,2.5376686e-01]
3;10;10;[1.7348205e-04,3.1899835e-04,7.2137304e-03,2.4733573e-04,1.4082029e-06,4.3765294e-06,1.3752882e-06,7.4044956e-06,2.5696315e-06,1.4249288e-04,4.7076368e-01,5.6933783e-05,4.0991801e-01,6.7462820e-06,1.1114148e-01]
4;2;2;[4.4337244e-04,8.2612176e-05,9.3733096e-01,1.8897784e-04,1.0878056e-05,1.7371583e-05,1.1238851e-05,1.1759993e-04,8.0424907e-06,1.1893919e-04,2.9320680e-02,2.9078999e-05,2.8185185e-02,1.9571073e-05,4.1155256e-03]
5;0;0;[9.9870956e-01,2.5043723e-06,9.4275386e-04,1.2645987e-05,1.1625418e-06,1.0631403e-05,1.8236559e-06,1.1150985e-06,1.8549888e-06,3.4043501e-07,1.2318064e-04,2.0904249e-06,1.2379515e-04,5.0099487e-05,1.6346421e-05]
2;10;10;[1.8392909e-04,3.4170263e-04,1.6860868e-03,3.4013116e-03,1.8537485e-06,3.4073240e-05,1.6267945e-06,1.5233846e-05,1.7059591e-06,2.0190954e-04,7.7828443e-01,1.6876543e-04,5.3978683e-03,5.9279851e-06,2.1027352e-01]
3;2;2;[1.6246235e-03,1.3838726e-04,9.3938220e-01,8.2065664e-05,1.3976923e-05,1.0371267e-05,1.0922789e-05,8.1473707e-05,6.7637052e-06,9.0899324e-05,2.7077777e-02,1.4539510e-05,2.8054627e-02,2.0049718e-05,3.3911900e-03]
4;0;0;[9.9820518e-01,4.5374900e-06,1.2889830e-03,1.1728245e-05,1.2336617e-06,6.3209727e-06,1.4824046e-06,8.1905119e-07,1.5085474e-06,3.9236414e-07,1.8697222e-04,1.6683882e-06,2.0106189e-04,6.1821454e-05,2.6253831e-05]
2;2;2;[2.5597459e-04,1.3501880e-03,7.5211811e-01,1.1215865e-03,4.0287377e-06,1.1459547e-05,9.5129908e-06,2.4337120e-05,3.0681508e-06,1.8795045e-05,2.0601188e-01,6.1432758e-05,2.2523919e-02,6.3396769e-06,1.6479457e-02]
3;0;0;[9.9848855e-01,1.9978188e-05,8.8901544e-04,1.7666605e-05,8.9180401e-07,5.7503771e-06,9.6950282e-07,1.4592141e-06,1.1147731e-06,4.6556355e-07,1.9835377e-04,2.2458321e-06,3.1219417e-04,1.5882284e-05,4.5488036e-05]
2;14;10;[1.6807036e-04,5.9672917e-04,1.4422288e-03,1.1031956e-02,8.9205532e-06,3.6378868e-05,5.5931787e-06,1.5223234e-05,7.2676798e-06,1.2209865e-04,7.8330564e-01,3.3567633e-04,6.1400710e-03,9.7999928e-06,1.9677433e-01]
3;10;12;[1.1039813e-04,1.8769248e-03,2.8163944e-03,9.5702719e-04,1.5944879e-05,1.8358498e-05,1.7766164e-05,3.2670745e-05,2.3207383e-05,4.1525500e-04,2.3133330e-01,4.3226118e-04,6.4584219e-01,3.4357643e-05,1.1607391e-01]
4;2;2;[3.62443039e-04,9.98052928e-05,9.12001193e-01,2.91578821e-04,5.40735800e-06,2.03831351e-05,4.33057130e-06,6.69106375e-05,4.39711130e-06,1.01184494e-04,6.08917885e-02,1.28658821e-05,1.89007428e-02,1.00817551e-05,7.22693186e-03]
5;0;0;[9.98967648e-01,2.11401152e-06,7.75309163e-04,7.52048982e-06,8.15169358e-07,6.06026015e-06,9.82500183e-07,4.74678103e-07,1.05964762e-06,2.08130544e-07,1.01270554e-04,1.04024377e-06,9.15172859e-05,3.07284172e-05,1.31381385e-05]
2;14;10;[2.2583235e-04,5.7381199e-04,1.3864159e-03,1.1993826e-02,1.3527036e-05,5.1702580e-05,7.7942150e-06,2.2560427e-05,1.0488361e-05,2.1743721e-04,7.4839205e-01,4.8101356e-04,6.3115866e-03,1.5707237e-05,2.3029618e-01]
3;14;12;[8.9431167e-05,7.0460490e-04,3.2598889e-03,4.6974461e-04,4.4094386e-06,8.7454227e-06,4.5082061e-06,1.4324236e-05,7.1146110e-06,3.2069930e-04,3.6364889e-01,1.6353402e-04,5.0583726e-01,1.7751274e-05,1.2544911e-01]
4;10;12;[2.4985138e-04,1.7713955e-04,6.0773701e-03,7.5037737e-04,1.8779830e-06,9.1497259e-06,1.4518350e-06,1.1188754e-05,2.5902029e-06,1.0498184e-04,4.3159911e-01,3.9367365e-05,4.4446099e-01,7.7501936e-06,1.1650687e-01]
5;2;2;[3.1472731e-04,5.4480835e-05,9.4779974e-01,1.1465117e-04,3.0464239e-06,1.2584664e-05,2.2461977e-06,6.6273366e-05,1.5064418e-06,3.6974201e-05,3.6314890e-02,4.0801201e-06,1.2468981e-02,6.6279463e-06,2.7991077e-03]
6;0;0;[9.98668075e-01,1.49104926e-06,1.02250522e-03,9.15134387e-06,5.65314849e-07,5.78892877e-06,6.95430060e-07,5.41819531e-07,7.09761935e-07,1.82474992e-07,1.17564836e-04,9.73438091e-07,1.17554970e-04,4.05688770e-05,1.35767086e-05]
2;10;10;[2.1986003e-04,5.8100396e-04,1.3878727e-03,1.1902552e-02,1.3291768e-05,5.0605770e-05,7.6764300e-06,2.1888269e-05,1.0338221e-05,2.1036950e-04,7.5034177e-01,4.6948178e-04,6.3366448e-03,1.5319081e-05,2.2843127e-01]
3;2;2;[6.5332925e-04,2.5822539e-04,9.1029590e-01,1.4142999e-04,1.6121243e-05,9.5264213e-06,1.2820239e-05,5.2990246e-05,8.9324385e-06,9.6856777e-05,3.4224026e-02,4.7588022e-05,4.8219740e-02,1.1489283e-05,5.9510223e-03]
4;0;0;[9.9851090e-01,2.7557542e-06,1.0886915e-03,7.2983494e-06,6.1731498e-07,5.2107494e-06,8.2797368e-07,4.6923719e-07,8.9652264e-07,1.8389441e-07,1.6968466e-04,1.4144650e-06,1.6082407e-04,2.8720384e-05,2.1495725e-05]
2;14;10;[1.76277885e-04,6.02343353e-04,1.44086522e-03,1.15408581e-02,1.02196755e-05,4.08821325e-05,6.21696972e-06,1.66706213e-05,8.17674572e-06,1.40434466e-04,7.76037514e-01,3.81108839e-04,6.25048857e-03,1.11212012e-05,2.03336835e-01]
3;10;12;[9.8832796e-05,6.9078483e-04,3.4744765e-03,4.4416860e-04,3.9559591e-06,7.7800978e-06,3.8433404e-06,1.3014359e-05,6.2620156e-06,2.9268308e-04,3.8092273e-01,1.3737234e-04,4.8160559e-01,1.7167327e-05,1.3228141e-01]
4;2;2;[3.57187178e-04,7.07709987e-05,9.36246514e-01,1.51000451e-04,6.57400187e-06,1.17708605e-05,4.97068640e-06,5.85294983e-05,4.69633233e-06,7.73443753e-05,3.80180851e-02,1.28208940e-05,2.00508460e-02,1.20847426e-05,4.91685187e-03]
5;0;0;[9.9905664e-01,2.1723063e-06,7.0474809e-04,7.5831713e-06,8.7381005e-07,6.6996222e-06,1.1446135e-06,5.1993044e-07,1.1206671e-06,2.3940748e-07,9.0838126e-05,1.0339716e-06,8.5209693e-05,2.8285282e-05,1.2851018e-05]
2;14;10;[3.24295572e-04,5.72072458e-04,1.25737232e-03,1.01114875e-02,1.46902767e-05,5.22807604e-05,8.70175063e-06,3.19444480e-05,1.19607894e-05,3.31619754e-04,7.06912279e-01,4.49600309e-04,6.18827157e-03,2.20113889e-05,2.73711473e-01]
3;10;12;[1.0243833e-04,4.2853699e-04,4.2001959e-03,2.8201708e-04,1.9462418e-06,4.9713858e-06,1.9167842e-06,8.2771412e-06,3.1637444e-06,1.8796552e-04,4.2863002e-01,8.4694977e-05,4.4434744e-01,9.1645043e-06,1.2170726e-01]
