prefix_length;ground_truth;predicted;prediction_probs
14;1;1;[9.3417492e-04,6.5171814e-01,1.4441611e-01,2.0269418e-01,2.3739034e-04]
15;2;1;[6.3953204e-03,6.8351233e-01,1.3781576e-01,1.7221248e-01,6.4094580e-05]
16;0;0;[0.8302761 ,0.16547014,0.00184451,0.0013274 ,0.00108191]
2;2;1;[0.00474343,0.5860958 ,0.35028702,0.05736323,0.00151053]
3;0;0;[9.5108235e-01,2.6721915e-02,2.9780364e-03,5.8446574e-04,1.8633323e-02]
2;0;0;[9.7160989e-01,2.5772562e-02,1.4378126e-03,4.6299296e-04,7.1671093e-04]
2;0;0;[9.5030117e-01,4.6460427e-02,2.3302471e-03,4.3583850e-04,4.7222999e-04]
2;0;0;[9.7072023e-01,2.6787501e-02,1.5784031e-03,4.3286246e-04,4.8089659e-04]
2;1;1;[3.02749895e-03,5.03837347e-01,3.92997086e-01,1.00016497e-01,1.21540004e-04]
3;1;1;[8.5936079e-04,6.2008429e-01,2.8702611e-01,9.1889039e-02,1.4116504e-04]
4;2;1;[0.00315639,0.52173835,0.43151078,0.04306062,0.00053386]
5;0;0;[9.5447522e-01,5.8949664e-03,9.0402074e-04,9.3483628e-05,3.8632262e-02]
2;0;0;[9.8974168e-01,8.4488038e-03,1.3222083e-03,1.7596026e-04,3.1136634e-04]
2;2;1;[2.9449726e-03,5.7521886e-01,2.4960367e-01,1.7214832e-01,8.4126768e-05]
3;0;0;[9.7366965e-01,1.7761424e-02,1.4395359e-03,2.0264625e-04,6.9266823e-03]
2;1;1;[2.9416720e-03,5.7585561e-01,2.4900374e-01,1.7211503e-01,8.3956533e-05]
3;1;1;[1.5402967e-03,6.7274833e-01,2.3394839e-01,9.1470249e-02,2.9274999e-04]
4;2;1;[1.0696988e-03,6.9556534e-01,2.5147346e-01,5.1671546e-02,2.1989713e-04]
5;0;0;[9.2932647e-01,1.4196642e-02,9.4086083e-04,1.9829012e-04,5.5337649e-02]
2;1;1;[1.0455548e-03,9.3249691e-01,3.0013034e-03,6.3433670e-02,2.2459632e-05]
3;3;1;[0.00092094,0.77166456,0.09000549,0.13661116,0.00079794]
4;1;1;[3.8566583e-04,9.2288333e-01,2.1057003e-03,7.4603736e-02,2.1584010e-05]
5;2;1;[0.00193733,0.5784564 ,0.21271254,0.2047038 ,0.00218995]
6;0;0;[9.7616029e-01,2.1942366e-02,1.1460491e-03,2.2891216e-04,5.2241993e-04]
2;0;0;[9.7381026e-01,2.3712464e-02,1.5781134e-03,3.6657185e-04,5.3257367e-04]
2;2;1;[5.6812577e-03,4.9118122e-01,4.1467315e-01,8.8352539e-02,1.1189060e-04]
3;0;0;[9.4600654e-01,3.8346719e-02,2.0106088e-03,8.5540558e-04,1.2780780e-02]
2;0;0;[8.5333300e-01,1.4060813e-01,4.0422175e-03,1.5389149e-03,4.7771618e-04]
2;0;0;[9.7332102e-01,2.2716032e-02,1.4685183e-03,2.9143694e-04,2.2030654e-03]
2;0;0;[9.8686206e-01,1.0404441e-02,1.0888469e-03,1.6528387e-04,1.4794116e-03]
2;1;1;[1.3626738e-03,9.4343138e-01,3.9473563e-03,5.1161978e-02,9.6580683e-05]
3;1;1;[0.00222205,0.67331755,0.15669145,0.15939447,0.00837441]
4;3;1;[2.8265917e-03,7.3220176e-01,1.9102111e-01,7.3745377e-02,2.0517349e-04]
5;1;1;[1.0319639e-03,9.3677264e-01,2.6348780e-03,5.9443545e-02,1.1696275e-04]
6;1;1;[0.00193272,0.5666129 ,0.12779273,0.3030611 ,0.00060048]
7;1;1;[2.8603938e-03,6.3159722e-01,7.6787286e-02,2.8870270e-01,5.2419899e-05]
8;3;1;[3.8160044e-03,5.5187219e-01,1.4289077e-01,3.0134851e-01,7.2573916e-05]
9;1;1;[6.0317625e-04,9.7613508e-01,2.0249835e-03,2.1214508e-02,2.2224587e-05]
10;1;1;[1.4141705e-03,6.9277579e-01,1.2521222e-01,1.8030128e-01,2.9657144e-04]
11;2;1;[5.1615662e-03,7.3828793e-01,7.3489971e-02,1.8299015e-01,7.0394184e-05]
12;0;0;[6.1624742e-01,3.7668967e-01,4.3669525e-03,2.1320167e-03,5.6390138e-04]
2;0;0;[9.7930306e-01,1.6929837e-02,1.2121442e-03,2.4353391e-04,2.3114646e-03]
2;0;0;[9.4891191e-01,4.6938989e-02,1.8691696e-03,5.0294516e-04,1.7770298e-03]
2;1;1;[9.3671109e-04,9.3867350e-01,2.7375347e-03,5.7594374e-02,5.7895992e-05]
3;3;1;[0.00132679,0.7318398 ,0.11113099,0.15313594,0.00256645]
4;1;1;[5.3106801e-04,9.0919179e-01,2.3690159e-03,8.7857872e-02,5.0330087e-05]
5;1;1;[0.00342048,0.5411488 ,0.23378833,0.21965632,0.00198608]
6;1;1;[8.5523054e-03,5.0469744e-01,2.1882063e-01,2.6783505e-01,9.4593503e-05]
7;2;1;[3.7604482e-03,4.3449685e-01,2.3174976e-01,3.2991284e-01,8.0175734e-05]
8;0;0;[9.6400636e-01,3.2753419e-02,8.5295114e-04,6.4972299e-04,1.7375437e-03]
2;0;0;[9.7000164e-01,2.6711104e-02,1.4263735e-03,3.6137740e-04,1.4993926e-03]
2;1;1;[3.8602599e-04,5.4634058e-01,3.4196796e-03,4.4893503e-01,9.1870129e-04]
3;2;1;[6.4809469e-04,8.7478280e-01,4.9421962e-02,7.4115470e-02,1.0316905e-03]
4;0;0;[0.85104614,0.11229596,0.00295018,0.00194246,0.03176519]
2;3;1;[5.9587735e-04,8.5586047e-01,4.9080435e-02,9.3856931e-02,6.0633413e-04]
3;1;1;[3.0063957e-04,8.5774910e-01,3.2962449e-03,1.3845198e-01,2.0201126e-04]
4;2;1;[0.00149291,0.7581638 ,0.11617922,0.11884781,0.00531626]
5;0;0;[0.81564903,0.12332362,0.00270092,0.00246018,0.0558662 ]
2;2;1;[1.8667090e-03,5.2531070e-01,3.9894715e-01,7.3660225e-02,2.1523269e-04]
3;0;0;[9.2346781e-01,6.4582624e-03,8.0411817e-04,1.2796624e-04,6.9141835e-02]
2;0;0;[9.5807886e-01,3.7923019e-02,2.0892087e-03,3.3816483e-04,1.5707696e-03]
2;0;0;[9.6906966e-01,2.7205432e-02,1.4612459e-03,3.4823795e-04,1.9153563e-03]
2;2;1;[2.1623529e-03,5.0349075e-01,4.2218620e-01,7.1942784e-02,2.1785454e-04]
3;1;0;[8.88531744e-01,9.51913651e-03,7.38263945e-04,1.78938324e-04,1.01031885e-01]
4;2;2;[0.00483907,0.19980972,0.60128707,0.18921171,0.00485248]
5;0;0;[0.91306955,0.06602778,0.00237198,0.00109536,0.01743543]
2;0;0;[9.2855412e-01,6.7387961e-02,2.3509057e-03,6.2276283e-04,1.0843821e-03]
2;2;1;[2.7868145e-03,4.7894359e-01,4.7328496e-01,4.4839472e-02,1.4510077e-04]
3;0;0;[9.5501691e-01,7.2268941e-03,1.6382848e-03,1.4181818e-04,3.5976067e-02]
2;0;0;[9.82943833e-01,1.46627575e-02,1.19494996e-03,3.27796035e-04,8.70745571e-04]
2;0;0;[8.9892173e-01,9.6292116e-02,2.9961325e-03,8.3849981e-04,9.5161929e-04]
2;1;1;[9.9696976e-04,9.3813050e-01,2.7670441e-03,5.8073595e-02,3.1891137e-05]
3;1;1;[0.00087268,0.79037875,0.08537116,0.12176057,0.00161693]
4;3;1;[1.3979457e-03,8.7310696e-01,3.5393581e-02,9.0059467e-02,4.2037878e-05]
5;1;1;[4.4390801e-04,9.5087892e-01,4.3699690e-03,4.4240538e-02,6.6609515e-05]
6;1;1;[0.0020407 ,0.62505245,0.1148063 ,0.25664186,0.00145872]
7;1;1;[4.3929750e-03,6.3866627e-01,8.5007153e-02,2.7188146e-01,5.2173560e-05]
8;1;1;[4.5817741e-03,4.7684416e-01,2.2219664e-01,2.9632226e-01,5.5198103e-05]
9;1;1;[4.0518860e-03,5.7996929e-01,1.1934580e-01,2.9658738e-01,4.5719393e-05]
10;2;1;[2.85704643e-03,6.17067337e-01,1.18032694e-01,2.62002498e-01,4.03852900e-05]
11;0;0;[7.2754318e-01,2.6434407e-01,5.7389992e-03,1.7419189e-03,6.3181022e-04]
2;3;1;[1.87304209e-03,5.77230096e-01,3.00234824e-01,1.20501906e-01,1.60128198e-04]
3;1;1;[8.1550376e-04,9.1726512e-01,2.5487412e-03,7.9285115e-02,8.5497435e-05]
4;2;1;[0.00181921,0.7425808 ,0.10787701,0.14074609,0.00697693]
5;0;1;[0.43375957,0.556346  ,0.00321151,0.00417173,0.00251119]
2;0;0;[9.7075438e-01,2.6303984e-02,1.4696213e-03,3.8945788e-04,1.0825741e-03]
2;0;0;[9.0293068e-01,9.2303269e-02,2.9238733e-03,8.3087955e-04,1.0113139e-03]
2;1;1;[9.5934531e-04,9.3004853e-01,2.9311487e-03,6.6029325e-02,3.1627555e-05]
3;2;1;[0.00198537,0.62006   ,0.16675001,0.20620012,0.00500442]
4;0;0;[0.8662083 ,0.12514561,0.00354577,0.0012867 ,0.0038136 ]
2;3;1;[2.59361649e-03,5.27271748e-01,3.68829072e-01,1.01170875e-01,1.34695554e-04]
3;1;1;[1.0699470e-03,9.1052860e-01,2.8690260e-03,8.5436784e-02,9.5581672e-05]
4;3;1;[0.00247613,0.6921956 ,0.13019072,0.16379987,0.01133761]
5;1;1;[3.6374127e-04,9.2842615e-01,1.7310168e-03,6.9375210e-02,1.0386649e-04]
6;1;1;[0.0017354 ,0.50678635,0.18631539,0.30243215,0.00273076]
7;2;1;[5.2278326e-03,5.5592251e-01,1.2531099e-01,3.1345898e-01,7.9652564e-05]
8;0;0;[9.664034e-01,3.127891e-02,8.926547e-04,4.812871e-04,9.437309e-04]
2;1;1;[9.9950016e-04,9.3491834e-01,2.8594243e-03,6.1196964e-02,2.5738096e-05]
3;1;1;[0.00086186,0.7834117 ,0.08674178,0.1278312 ,0.00115335]
4;1;1;[1.4827878e-03,8.7380797e-01,3.3018753e-02,9.1659799e-02,3.0741041e-05]
5;2;2;[7.1122129e-03,2.2379369e-01,7.3616570e-01,3.2834951e-02,9.3462957e-05]
6;0;0;[9.9382073e-01,4.4611068e-03,2.4642938e-04,1.7503097e-04,1.2967749e-03]
2;0;0;[9.1426480e-01,8.1507616e-02,2.6550021e-03,8.4553927e-04,7.2711817e-04]
2;0;0;[9.1739905e-01,7.8371882e-02,2.6257739e-03,8.4805203e-04,7.5526786e-04]
2;0;0;[9.7209734e-01,2.5220111e-02,1.4859731e-03,4.0825328e-04,7.8840827e-04]
2;1;1;[1.0081152e-03,9.2530286e-01,3.1568641e-03,7.0503742e-02,2.8480994e-05]
3;1;1;[0.00137471,0.68092036,0.12894675,0.18632983,0.00242837]
4;1;1;[3.40456399e-03,7.84978449e-01,1.10464051e-01,1.01050936e-01,1.02004982e-04]
5;2;1;[4.1645775e-03,4.7867900e-01,3.4349126e-01,1.7353728e-01,1.2790032e-04]
6;0;0;[9.7690588e-01,1.9310961e-02,5.5644370e-04,3.4380474e-04,2.8828233e-03]
2;2;1;[2.6049255e-03,6.0091454e-01,2.4519794e-01,1.5119989e-01,8.2745122e-05]
3;0;0;[8.8430792e-01,1.0380036e-01,3.2620053e-03,6.3654134e-04,7.9930620e-03]
2;2;1;[2.6480646e-03,5.9775394e-01,2.4583061e-01,1.5368444e-01,8.2971150e-05]
3;0;0;[9.7108006e-01,2.0614669e-02,2.0961878e-03,1.6900744e-04,6.0401508e-03]
2;2;1;[2.6820188e-03,5.9524751e-01,2.4631469e-01,1.5567261e-01,8.3137085e-05]
3;0;0;[8.876811e-01,1.001876e-01,3.312127e-03,6.454997e-04,8.173639e-03]
2;0;0;[9.4897944e-01,4.7744215e-02,2.2639583e-03,4.5535804e-04,5.5708428e-04]
2;0;0;[9.1771752e-01,7.8206725e-02,2.7543039e-03,7.5660081e-04,5.6478998e-04]
2;1;1;[3.2754389e-03,5.7834786e-01,2.2690339e-01,1.9140290e-01,7.0389317e-05]
3;2;2;[7.8846747e-03,2.8321609e-01,6.8505204e-01,2.3583414e-02,2.6379502e-04]
4;0;0;[9.6857083e-01,1.4261475e-02,2.6271106e-03,4.6669459e-04,1.4073899e-02]
2;1;1;[1.0691611e-03,9.3683910e-01,2.9997681e-03,5.9074398e-02,1.7627106e-05]
3;2;1;[8.9303660e-04,7.8126204e-01,8.5568398e-02,1.3182048e-01,4.5611215e-04]
4;0;0;[9.6187037e-01,3.4727369e-02,2.5528963e-03,2.5508681e-04,5.9427274e-04]
2;1;1;[1.1616769e-03,9.2473382e-01,3.7410983e-03,7.0342787e-02,2.0614794e-05]
3;1;1;[0.0013839 ,0.69580114,0.12743741,0.1746083 ,0.00076923]
4;2;1;[2.24408763e-03,8.38795185e-01,4.46148254e-02,1.14320576e-01,2.52656409e-05]
5;1;0;[0.8493879 ,0.14178677,0.00422357,0.00140584,0.00319599]
6;2;2;[1.1246904e-03,2.3305538e-01,5.3669900e-01,2.2906247e-01,5.8425925e-05]
7;0;0;[9.0766037e-01,8.7615728e-02,3.2675317e-03,5.3975498e-04,9.1654266e-04]
2;1;1;[1.1465377e-03,9.3870008e-01,3.2976714e-03,5.6771040e-02,8.4648527e-05]
3;3;1;[0.00124601,0.76170677,0.09836401,0.13443215,0.00425111]
4;1;1;[3.1735966e-04,9.2376232e-01,1.5706399e-03,7.4258350e-02,9.1312977e-05]
5;3;1;[0.00192341,0.5133793 ,0.18241736,0.2989727 ,0.0033072 ]
6;1;1;[5.9296173e-04,9.3843085e-01,1.8894779e-03,5.9021518e-02,6.5219909e-05]
7;1;1;[0.00208845,0.46006897,0.22703435,0.3099073 ,0.00090092]
8;2;1;[6.5066107e-03,5.4201412e-01,1.3617504e-01,3.1522366e-01,8.0548954e-05]
9;0;0;[0.8354431 ,0.15980858,0.00229488,0.00153754,0.00091597]
2;0;0;[9.8843050e-01,9.0518417e-03,1.1575606e-03,1.4351681e-04,1.2166467e-03]
2;1;1;[1.06774690e-03,9.43175673e-01,3.36837396e-03,5.22866063e-02,1.01505844e-04]
3;3;1;[0.00118073,0.77409077,0.09629733,0.12437872,0.00405252]
4;1;1;[2.6501913e-04,9.2652762e-01,1.4572105e-03,7.1654789e-02,9.5458301e-05]
5;3;1;[0.00231318,0.4875269 ,0.20418221,0.30221865,0.0037591 ]
6;1;1;[1.0095615e-03,9.3424809e-01,2.2798777e-03,6.2389672e-02,7.2854775e-05]
7;1;1;[0.00280804,0.44478345,0.22512089,0.32641056,0.000877  ]
8;3;1;[6.5014795e-03,5.7332641e-01,1.0218800e-01,3.1789121e-01,9.2974435e-05]
9;1;1;[6.3498790e-04,9.7203344e-01,3.2307741e-03,2.4074771e-02,2.6012203e-05]
10;3;1;[1.4496506e-03,6.1288226e-01,1.6699325e-01,2.1829754e-01,3.7730945e-04]
11;1;1;[9.1556675e-04,9.7296417e-01,2.2117724e-03,2.3885410e-02,2.3060871e-05]
12;1;1;[2.1607219e-03,5.6881428e-01,2.5825816e-01,1.7050336e-01,2.6349127e-04]
13;2;1;[9.2826542e-03,6.6263199e-01,1.4922814e-01,1.7876969e-01,8.7556633e-05]
14;0;0;[6.4814371e-01,3.4637156e-01,3.0184467e-03,1.9050572e-03,5.6127465e-04]
2;2;2;[1.5334678e-03,4.6725556e-01,4.8633063e-01,4.4603977e-02,2.7645667e-04]
3;0;0;[8.4241927e-01,1.0134804e-02,8.4442354e-04,1.9073529e-04,1.4641079e-01]
2;0;0;[9.7813433e-01,1.8052746e-02,1.2460719e-03,2.5672530e-04,2.3101268e-03]
2;0;0;[9.6721762e-01,2.8658940e-02,1.6295932e-03,2.6076796e-04,2.2330154e-03]
2;0;0;[9.8629355e-01,1.0715716e-02,9.3180710e-04,1.3340249e-04,1.9255657e-03]
2;2;1;[1.2149542e-03,9.6200341e-01,2.4553571e-02,1.1487119e-02,7.4107799e-04]
3;0;0;[9.0426940e-01,3.3687141e-02,4.3873643e-03,4.8661770e-04,5.7169583e-02]
2;3;1;[1.5948892e-03,5.4940444e-01,3.7573135e-01,7.3052377e-02,2.1694682e-04]
3;1;1;[1.6275304e-03,9.1053641e-01,3.6456862e-03,8.4007069e-02,1.8331328e-04]
4;1;1;[0.00366339,0.63672155,0.15445808,0.18481968,0.0203373 ]
5;3;1;[4.7295671e-03,7.0475626e-01,8.1085235e-02,2.0927230e-01,1.5665758e-04]
6;1;1;[4.9000134e-04,9.4085652e-01,3.6890951e-03,5.4836068e-02,1.2830336e-04]
7;2;1;[0.00190329,0.5393173 ,0.14192703,0.31437525,0.0024771 ]
8;0;0;[0.5914787 ,0.39758638,0.00447913,0.00582238,0.00063346]
2;1;1;[9.5289736e-04,9.3897319e-01,2.7543488e-03,5.7263035e-02,5.6525965e-05]
3;2;1;[0.0025588 ,0.58886385,0.22816114,0.17015596,0.01026027]
4;0;0;[9.5035803e-01,4.0979978e-02,2.7231574e-03,7.7795872e-04,5.1607667e-03]
2;0;0;[9.8758030e-01,1.0020256e-02,1.1878475e-03,1.7741065e-04,1.0340729e-03]
2;0;0;[9.0609533e-01,8.9085698e-02,3.0500037e-03,8.3213218e-04,9.3684578e-04]
2;1;1;[9.9009497e-04,9.3787301e-01,2.7652548e-03,5.8339149e-02,3.2382664e-05]
3;1;1;[0.00151717,0.6970515 ,0.13002045,0.1685191 ,0.00289183]
4;3;1;[3.4269879e-03,7.9696089e-01,8.2572021e-02,1.1697009e-01,6.9887719e-05]
5;1;1;[7.2973390e-04,9.4003922e-01,5.1337923e-03,5.4033451e-02,6.3730884e-05]
6;3;1;[0.00264587,0.5498913 ,0.15738526,0.28868985,0.00138764]
7;1;1;[6.8534364e-04,9.4023770e-01,2.3491632e-03,5.6673337e-02,5.4503249e-05]
8;3;1;[0.00370034,0.41483107,0.2858336 ,0.29356673,0.00206823]
9;1;1;[1.7388666e-03,9.4345498e-01,2.9161412e-03,5.1822476e-02,6.7609377e-05]
10;1;1;[0.00356457,0.47339746,0.25772393,0.26464695,0.00066715]
11;3;1;[1.1159623e-02,6.0708004e-01,1.4582427e-01,2.3584270e-01,9.3403454e-05]
12;1;1;[8.4741908e-04,9.7476351e-01,4.1371007e-03,2.0226028e-02,2.5870468e-05]
13;1;1;[1.8265126e-03,6.2087601e-01,1.9939484e-01,1.7756942e-01,3.3324689e-04]
14;3;1;[9.9231387e-03,6.5614569e-01,1.6817513e-01,1.6566902e-01,8.7082153e-05]
15;1;1;[8.3086593e-04,9.7835630e-01,4.3791221e-03,1.6412282e-02,2.1474589e-05]
16;1;1;[2.1913003e-03,6.3109720e-01,2.2208749e-01,1.4438578e-01,2.3815766e-04]
17;1;1;[1.1750387e-02,6.5027905e-01,1.7697622e-01,1.6090183e-01,9.2526461e-05]
18;2;1;[7.8338096e-03,5.1900876e-01,3.1649974e-01,1.5656929e-01,8.8370245e-05]
19;0;0;[0.6647426 ,0.32901213,0.00275981,0.00230891,0.00117652]
2;1;1;[2.0129695e-03,5.6717777e-01,3.0348474e-01,1.2716162e-01,1.6284920e-04]
3;2;1;[0.00185199,0.62015396,0.28205132,0.09523938,0.00070337]
4;1;0;[8.5569924e-01,2.6207214e-02,1.4958034e-03,5.1703415e-04,1.1608074e-01]
5;2;2;[0.00361509,0.23588051,0.5993173 ,0.15942897,0.00175806]
6;0;0;[9.1155434e-01,7.9143107e-02,2.7341060e-03,6.6374394e-04,5.9047258e-03]
2;1;1;[9.1735879e-04,9.2202193e-01,3.0354972e-03,7.3982961e-02,4.2294956e-05]
3;2;1;[0.00092573,0.73474264,0.10092746,0.16168717,0.0017171 ]
4;0;0;[0.56063133,0.43107697,0.00366908,0.00327673,0.0013459 ]
2;1;1;[9.3999313e-04,9.2708468e-01,2.9706610e-03,6.8969272e-02,3.5447643e-05]
3;1;1;[0.00096071,0.7420899 ,0.10070577,0.1547619 ,0.00148179]
4;1;1;[2.1300938e-03,8.5549557e-01,4.2000197e-02,1.0033613e-01,3.7921927e-05]
5;1;1;[6.02187822e-03,4.65902179e-01,3.50764573e-01,1.77200615e-01,1.10794135e-04]
6;2;1;[4.0130909e-03,5.5773485e-01,2.0413028e-01,2.3407406e-01,4.7742898e-05]
7;0;0;[9.85566080e-01,1.28685795e-02,5.22282498e-04,2.02065377e-04,8.41150177e-04]
2;0;0;[9.6983260e-01,2.7355535e-02,1.7785081e-03,3.8211391e-04,6.5124949e-04]
2;0;0;[9.3971676e-01,5.5870380e-02,3.0535043e-03,4.9850892e-04,8.6092443e-04]
2;1;1;[2.2630999e-03,6.2505502e-01,2.3977827e-01,1.3282330e-01,8.0312013e-05]
3;1;1;[1.723364e-03,6.354146e-01,2.860814e-01,7.641313e-02,3.675779e-04]
4;2;1;[1.6205173e-03,6.4404827e-01,2.9790291e-01,5.6101646e-02,3.2658657e-04]
5;0;0;[9.4923395e-01,1.0179583e-02,1.0016222e-03,1.6374486e-04,3.9421145e-02]
2;0;0;[8.83642852e-01,1.11857355e-01,3.08045512e-03,9.10610368e-04,5.08681231e-04]
2;0;0;[8.8410908e-01,1.1137209e-01,3.0877425e-03,9.1876264e-04,5.1232683e-04]
2;0;0;[9.5803738e-01,3.9043576e-02,1.7210351e-03,5.1505520e-04,6.8298180e-04]
2;0;0;[8.6582315e-01,1.2904201e-01,3.5442754e-03,1.1350923e-03,4.5544287e-04]
2;2;1;[1.2275820e-03,5.2219552e-01,4.2737898e-01,4.8912708e-02,2.8515988e-04]
3;0;0;[8.28230977e-01,1.22187715e-02,8.84156791e-04,2.40318652e-04,1.58425838e-01]
2;0;0;[9.5258802e-01,4.2919666e-02,1.8536296e-03,5.0996966e-04,2.1287405e-03]
2;0;0;[9.8557508e-01,1.1626121e-02,1.1912296e-03,1.8657392e-04,1.4209879e-03]
2;0;0;[9.8555380e-01,1.1641752e-02,1.1625692e-03,1.8270289e-04,1.4591906e-03]
2;0;0;[9.8558944e-01,1.1607756e-02,1.1603527e-03,1.8220974e-04,1.4601302e-03]
2;1;2;[1.5522998e-03,4.6383438e-01,4.9021918e-01,4.4117969e-02,2.7622559e-04]
3;3;1;[1.2832806e-03,5.3492451e-01,3.9532599e-01,6.7944847e-02,5.2135548e-04]
4;1;1;[1.2378274e-03,8.8804275e-01,3.2741860e-03,1.0672623e-01,7.1898091e-04]
5;2;1;[0.00339366,0.5279783 ,0.16952044,0.2882805 ,0.01082711]
6;0;1;[0.45037878,0.5397348 ,0.00319565,0.0051541 ,0.00153675]
2;1;1;[1.6067532e-03,9.4022423e-01,4.5512835e-03,5.3480323e-02,1.3755744e-04]
3;2;1;[0.00186192,0.74395293,0.11062219,0.13735828,0.00620477]
4;0;0;[0.82990867,0.15888473,0.00250418,0.00243317,0.0062693 ]
2;1;1;[1.6305974e-03,9.4014633e-01,4.6094069e-03,5.3476285e-02,1.3742398e-04]
3;3;1;[0.00188875,0.7413631 ,0.11307362,0.13727106,0.00640343]
4;1;1;[3.56213131e-04,9.16734159e-01,1.71512587e-03,8.10726881e-02,1.21750665e-04]
5;2;1;[0.00188085,0.4898482 ,0.21436255,0.2905162 ,0.00339222]
6;0;0;[8.4332305e-01,1.5064387e-01,2.8222823e-03,2.5270802e-03,6.8362377e-04]
2;1;1;[1.6667970e-03,9.4002974e-01,4.6975808e-03,5.3468611e-02,1.3732506e-04]
3;2;1;[0.00190941,0.7457882 ,0.11040094,0.13566044,0.00624099]
4;0;0;[0.9188931 ,0.07385036,0.00252491,0.00109274,0.00363878]
2;2;1;[1.7825490e-03,4.7511184e-01,4.7208777e-01,5.0751913e-02,2.6581730e-04]
3;0;0;[8.5959071e-01,8.8172834e-03,7.3833321e-04,1.7871549e-04,1.3067511e-01]
2;0;0;[9.8134845e-01,1.5096219e-02,1.0949188e-03,1.9347027e-04,2.2669770e-03]
2;1;1;[1.8532408e-03,9.3920225e-01,5.1660161e-03,5.3638805e-02,1.3975853e-04]
3;2;1;[0.00206183,0.7518153 ,0.10934994,0.1304426 ,0.00633038]
4;0;0;[0.91960144,0.0730378 ,0.00248202,0.0011341 ,0.00374463]
2;2;1;[1.4350758e-03,5.6495035e-01,3.6285669e-01,7.0536733e-02,2.2108745e-04]
3;0;0;[9.0869403e-01,1.0695643e-02,1.0842240e-03,2.0309152e-04,7.9323024e-02]
2;3;1;[6.2248262e-04,8.6212182e-01,4.7274377e-02,8.9370973e-02,6.1032944e-04]
3;1;1;[3.3866067e-04,8.5756123e-01,3.5622837e-03,1.3832171e-01,2.1612855e-04]
4;1;1;[0.00174541,0.7556374 ,0.11644628,0.12089474,0.00527616]
5;3;1;[0.00460977,0.6021212 ,0.19629292,0.19619974,0.00077645]
6;1;1;[7.1611773e-04,9.1740948e-01,3.2534543e-03,7.8384660e-02,2.3635660e-04]
7;3;1;[0.00214581,0.45225286,0.17203918,0.37203923,0.00152278]
8;1;1;[8.1866421e-04,9.3091488e-01,3.1623088e-03,6.5013528e-02,9.0693036e-05]
9;3;1;[0.00210395,0.4116178 ,0.29050368,0.2951663 ,0.00060828]
10;1;1;[1.0523839e-03,9.5106995e-01,3.5063063e-03,4.4300873e-02,7.0554401e-05]
11;2;2;[0.00302209,0.37212008,0.4316021 ,0.19267912,0.00057656]
12;0;0;[0.537964  ,0.44976637,0.00640136,0.00504344,0.00082486]
2;2;1;[0.00095913,0.77095354,0.08484477,0.14243001,0.00081263]
3;0;1;[0.3225904 ,0.65753716,0.00737537,0.00278861,0.00970845]
2;2;2;[6.2417598e-03,4.0374792e-01,5.6435066e-01,2.5385229e-02,2.7440547e-04]
