prefix_length;ground_truth;predicted;prediction_probs
3;2;1;[0.02042214,0.5889408 ,0.13370356,0.25048435,0.00644915]
4;0;0;[8.5247636e-01,1.3911146e-01,5.3826417e-03,2.8324849e-03,1.9709680e-04]
2;3;1;[0.0509231 ,0.48332053,0.29799163,0.1493451 ,0.01841964]
3;1;1;[0.02853226,0.82231104,0.02059032,0.12431183,0.00425455]
4;3;1;[0.03603035,0.6138035 ,0.15057206,0.19490851,0.00468558]
5;1;1;[0.02081003,0.87314564,0.01413784,0.08784773,0.0040588 ]
6;1;1;[0.02796751,0.4847615 ,0.15162252,0.33312467,0.00252377]
7;2;1;[0.02629355,0.55568874,0.10386479,0.31210476,0.00204814]
8;0;0;[9.7456485e-01,2.0838788e-02,3.0911807e-03,1.4170540e-03,8.8064320e-05]
2;1;1;[0.03855567,0.8139362 ,0.01874388,0.11241169,0.01635258]
3;1;1;[0.03058462,0.73545855,0.05649455,0.17401935,0.00344293]
4;1;1;[0.04300876,0.70584273,0.09286015,0.1450017 ,0.01328663]
5;2;1;[0.0274465 ,0.5991861 ,0.19309422,0.16717479,0.01309836]
6;0;0;[9.7311628e-01,2.4688732e-02,1.2017481e-03,9.0656406e-04,8.6654058e-05]
2;0;0;[8.7616777e-01,1.0852021e-01,1.3928186e-02,1.1610363e-03,2.2285308e-04]
2;0;0;[8.8253093e-01,1.0316229e-01,1.2781102e-02,1.2880159e-03,2.3774605e-04]
2;0;0;[9.4516873e-01,3.4968052e-02,1.7700467e-02,1.5201793e-03,6.4254296e-04]
2;1;1;[0.03598103,0.79683536,0.02146789,0.12909117,0.01662456]
3;1;1;[0.01948594,0.7088104 ,0.07052223,0.19659553,0.00458587]
4;1;1;[0.036429  ,0.6803597 ,0.11572208,0.15270603,0.01478321]
5;2;1;[0.02177934,0.6276833 ,0.12350111,0.21737528,0.00966099]
6;0;0;[9.1938114e-01,7.7505641e-02,1.2791302e-03,1.6343265e-03,1.9982361e-04]
2;2;1;[0.03715336,0.4670621 ,0.28176013,0.20396233,0.01006208]
3;0;0;[8.6077893e-01,1.3135590e-01,5.7637249e-03,2.0726882e-03,2.8710949e-05]
2;2;1;[0.03737937,0.46827012,0.2787732 ,0.20531258,0.01026478]
3;0;0;[9.7845834e-01,1.5043996e-02,5.5445912e-03,8.9074636e-04,6.2281135e-05]
2;2;1;[0.03757685,0.4692106 ,0.27644917,0.20633161,0.01043174]
3;0;0;[8.6102206e-01,1.3104762e-01,5.6907553e-03,2.2095176e-03,3.0113539e-05]
2;0;0;[8.8881338e-01,8.3529092e-02,2.5338696e-02,1.7151916e-03,6.0375436e-04]
2;0;0;[8.9898789e-01,7.9912968e-02,1.8883482e-02,1.7515476e-03,4.6409154e-04]
2;1;1;[0.04050459,0.47772107,0.26076937,0.20702243,0.01398257]
3;2;2;[0.05525775,0.24568222,0.66580176,0.01627107,0.01698716]
4;0;0;[9.8334795e-01,1.3387854e-02,3.1127811e-03,1.3922685e-04,1.2215043e-05]
2;1;1;[0.03222977,0.79491305,0.0181001 ,0.14522229,0.0095348 ]
3;2;1;[0.03628028,0.7199892 ,0.06164945,0.17979033,0.00229082]
4;0;0;[9.7844625e-01,1.7537607e-02,3.5715180e-03,3.6158704e-04,8.3024752e-05]
2;1;1;[0.03228516,0.77621907,0.02401583,0.15427916,0.01320078]
3;1;1;[0.01513857,0.6956607 ,0.07582696,0.21006612,0.00330763]
4;2;1;[0.04111236,0.7205524 ,0.10851163,0.11954411,0.01027951]
5;1;0;[7.3320925e-01,2.5391179e-01,6.4552110e-03,6.1134333e-03,3.1032693e-04]
6;2;1;[0.04665492,0.4746958 ,0.3377412 ,0.13650753,0.00440054]
7;0;0;[9.6198982e-01,3.5331413e-02,2.2548896e-03,3.5417022e-04,6.9726491e-05]
2;1;1;[0.05168336,0.8159446 ,0.02008787,0.08755498,0.02472916]
3;3;1;[0.02786997,0.76250184,0.05286565,0.15234105,0.00442153]
4;1;1;[0.02905743,0.862925  ,0.0056696 ,0.09642605,0.0059219 ]
5;3;1;[0.0247883 ,0.49996823,0.09540939,0.37434748,0.00548661]
6;1;1;[0.0223526 ,0.8486886 ,0.00858441,0.11374747,0.00662689]
7;1;1;[0.02208307,0.45157802,0.10605906,0.41523087,0.00504898]
8;2;1;[0.03127895,0.59916675,0.06151423,0.30562422,0.00241578]
9;0;0;[8.64897788e-01,1.23161554e-01,4.44578985e-03,7.30689988e-03,1.87909463e-04]
2;0;0;[0.9482456 ,0.02100104,0.0287506 ,0.00095892,0.00104376]
2;1;1;[0.05440937,0.8218369 ,0.01884545,0.0806023 ,0.024306  ]
3;3;1;[0.02878884,0.7835096 ,0.05181862,0.13134515,0.00453786]
4;1;1;[0.03032466,0.8685291 ,0.0053689 ,0.08926485,0.00651255]
5;3;1;[0.02711104,0.46932173,0.10539605,0.3932054 ,0.00496584]
6;1;1;[0.02515163,0.81796736,0.01063326,0.13989218,0.00635554]
7;1;1;[0.0236787 ,0.44818854,0.10051403,0.42408162,0.00353709]
8;3;1;[0.03299163,0.59756655,0.05930297,0.30827054,0.00186828]
9;1;1;[0.05107859,0.7270826 ,0.03456954,0.18476139,0.0025079 ]
10;3;1;[0.01746919,0.56719774,0.10146254,0.31162313,0.00224742]
11;1;1;[0.02633992,0.9084112 ,0.00568641,0.05760295,0.00195957]
12;1;1;[0.01940466,0.56794775,0.13673529,0.27383646,0.00207589]
13;2;1;[0.04587861,0.67770725,0.09879219,0.17398767,0.00363433]
14;0;1;[2.9145810e-01,6.6189283e-01,1.4026506e-02,3.2323007e-02,2.9963124e-04]
2;2;1;[0.065607  ,0.5241681 ,0.2169346 ,0.17838128,0.01490904]
3;0;0;[9.1686362e-01,7.7432476e-02,3.7473605e-03,1.8802461e-03,7.6291704e-05]
2;0;0;[8.7571490e-01,1.0773249e-01,1.5834980e-02,5.6585629e-04,1.5179355e-04]
2;0;0;[8.8515085e-01,9.9320315e-02,1.4544213e-02,8.0503512e-04,1.7970079e-04]
2;0;0;[9.1185564e-01,7.4116468e-02,1.2757451e-02,1.0447628e-03,2.2561304e-04]
2;2;2;[0.08146375,0.18508258,0.6799396 ,0.04142017,0.01209395]
3;0;0;[9.6997011e-01,2.1048956e-02,8.3426824e-03,5.9834507e-04,3.9920782e-05]
2;3;1;[0.05608672,0.50858235,0.23947105,0.1809632 ,0.01489665]
3;1;1;[0.02510795,0.79238087,0.01910616,0.15972874,0.00367635]
4;1;1;[0.02869434,0.6414317 ,0.11315761,0.21334344,0.00337295]
5;3;1;[0.02335204,0.5718747 ,0.12766534,0.27278027,0.0043277 ]
6;1;1;[0.03354444,0.7696192 ,0.02867762,0.16430761,0.0038511 ]
7;2;1;[0.02531572,0.4857633 ,0.13220496,0.35436904,0.00234688]
8;0;0;[8.0305970e-01,1.9198969e-01,2.1326682e-03,2.7504922e-03,6.7399691e-05]
2;1;1;[0.0485823 ,0.82218075,0.01934353,0.08734978,0.02254362]
3;2;1;[0.02505612,0.47069275,0.2486154 ,0.24057978,0.0150559 ]
4;0;0;[9.6232939e-01,3.3361956e-02,3.3020312e-03,8.8488963e-04,1.2167279e-04]
2;0;0;[0.95095587,0.0200431 ,0.02681138,0.00105678,0.00113282]
2;0;0;[8.8156152e-01,9.9795364e-02,1.7259469e-02,1.1210452e-03,2.6266632e-04]
2;1;1;[0.0429399 ,0.82289547,0.01871298,0.09659652,0.01885504]
3;1;1;[0.02782476,0.63569355,0.08129925,0.2511641 ,0.00401838]
4;3;1;[0.04506657,0.65435535,0.11725139,0.17066799,0.01265869]
5;1;1;[0.02135791,0.8002271 ,0.01856413,0.15367566,0.00617525]
6;3;1;[0.0233864 ,0.46121824,0.1033933 ,0.40796474,0.00403743]
7;1;1;[0.02678892,0.82364666,0.01003519,0.13389307,0.00563624]
8;3;1;[0.02408602,0.4418665 ,0.13652435,0.39407128,0.00345186]
9;1;1;[0.03645183,0.845671  ,0.00894883,0.10616092,0.00276742]
10;1;1;[0.02087583,0.531518  ,0.14524104,0.3002778 ,0.00208733]
11;3;1;[0.05791967,0.6521582 ,0.10641105,0.18043503,0.00307599]
12;1;1;[0.04609669,0.704657  ,0.08148126,0.16393967,0.00382532]
13;1;1;[0.01447471,0.5041528 ,0.1943812 ,0.2820507 ,0.0049406 ]
14;3;1;[0.02285548,0.5262164 ,0.17478655,0.2722413 ,0.00390028]
15;1;1;[0.05832516,0.75399375,0.04572372,0.14033662,0.00162078]
16;1;1;[0.0176048 ,0.52361155,0.15111677,0.30504403,0.00262286]
17;1;1;[0.03139498,0.6159037 ,0.12851954,0.22129628,0.00288552]
18;2;1;[0.01884977,0.49873483,0.20684925,0.27162364,0.00394252]
19;0;0;[6.9606775e-01,2.9457119e-01,4.1537290e-03,5.0951652e-03,1.1221150e-04]
2;1;1;[0.05057354,0.50202817,0.22211622,0.20883475,0.0164473 ]
3;2;1;[0.0535658 ,0.57807887,0.26095507,0.09464063,0.0127596 ]
4;1;0;[8.75802875e-01,1.18086495e-01,4.11417196e-03,1.88386126e-03,1.12657210e-04]
5;2;2;[0.0769437 ,0.3534198 ,0.4824643 ,0.08349423,0.00367803]
6;0;0;[9.2703635e-01,6.9446228e-02,3.0794258e-03,3.9519405e-04,4.2832758e-05]
2;1;1;[0.0407314 ,0.80394906,0.02330767,0.11171699,0.02029477]
3;2;1;[0.01847558,0.7031078 ,0.06219625,0.21198969,0.00423063]
4;0;1;[4.8213524e-01,5.0364709e-01,6.9396649e-03,7.0566772e-03,2.2139156e-04]
2;1;1;[0.03992355,0.80754185,0.02170413,0.11130083,0.0195297 ]
3;1;1;[0.02100339,0.69643277,0.06133616,0.21757376,0.00365395]
4;1;1;[0.04466692,0.7117834 ,0.09349459,0.13614772,0.01390726]
5;1;1;[0.02230196,0.67161995,0.10673876,0.19030249,0.00903684]
6;2;1;[0.02112779,0.6008261 ,0.1038321 ,0.26667258,0.00754139]
7;0;0;[9.7016090e-01,2.6369041e-02,2.3752435e-03,9.5527078e-04,1.3950917e-04]
2;0;0;[0.9398292 ,0.0289654 ,0.02884362,0.00126401,0.00109773]
2;0;0;[0.9165375 ,0.04722403,0.03262039,0.00208209,0.00153594]
2;1;1;[0.03637743,0.4573163 ,0.3063004 ,0.19127347,0.00873242]
3;1;1;[0.05417218,0.51617897,0.33942783,0.08204018,0.00818087]
4;2;1;[0.05629032,0.56701094,0.3022585 ,0.0521374 ,0.02230278]
5;0;0;[9.5490050e-01,4.2360120e-02,2.2952715e-03,3.7808195e-04,6.6067987e-05]
2;0;0;[8.3984542e-01,1.3892105e-01,1.9784706e-02,1.2782149e-03,1.7064747e-04]
2;0;0;[8.4364742e-01,1.3585860e-01,1.9028094e-02,1.2918578e-03,1.7403196e-04]
2;0;0;[8.6875790e-01,1.1160310e-01,1.8383097e-02,1.0098302e-03,2.4621835e-04]
2;0;0;[8.4927940e-01,1.3035783e-01,1.8336099e-02,1.8211199e-03,2.0566648e-04]
2;2;1;[0.10239466,0.5115868 ,0.26294893,0.11384778,0.00922186]
3;0;0;[9.1247320e-01,8.1835374e-02,4.7215307e-03,9.1248524e-04,5.7447403e-05]
2;0;0;[8.3276802e-01,1.4283155e-01,2.3821365e-02,4.5579858e-04,1.2315203e-04]
2;0;0;[9.4645494e-01,2.4832657e-02,2.6738664e-02,1.0708780e-03,9.0298953e-04]
2;0;0;[9.4818825e-01,2.4846919e-02,2.5097288e-02,1.0413993e-03,8.2610839e-04]
2;0;0;[9.4825202e-01,2.4838183e-02,2.5043963e-02,1.0414554e-03,8.2438806e-04]
2;1;1;[0.06532084,0.5241218 ,0.21452168,0.18101142,0.01502426]
3;3;1;[0.0569594 ,0.62917244,0.18039669,0.12667885,0.00679259]
4;1;1;[0.03131169,0.8526127 ,0.01526129,0.0965413 ,0.00427301]
5;2;1;[0.02768018,0.5360025 ,0.12535231,0.30800048,0.00296449]
6;0;0;[7.1986210e-01,2.7456853e-01,2.5985034e-03,2.8577964e-03,1.1304593e-04]
2;1;1;[0.05939064,0.8106108 ,0.01960042,0.08564438,0.02475378]
3;2;1;[0.03019341,0.7395808 ,0.06153908,0.16349019,0.0051965 ]
4;0;0;[6.0836762e-01,3.8381195e-01,3.4588086e-03,3.9741257e-03,3.8750781e-04]
2;1;1;[0.05913445,0.8111793 ,0.01949644,0.08562288,0.0245669 ]
3;3;1;[0.0278756 ,0.7427695 ,0.0593721 ,0.16462341,0.00535947]
4;1;1;[0.02995723,0.8587826 ,0.00632942,0.09747008,0.00746068]
5;2;1;[0.02963115,0.44159865,0.12063011,0.4029833 ,0.00515691]
6;0;0;[9.2797917e-01,6.7379855e-02,1.6853370e-03,2.7016317e-03,2.5400196e-04]
2;1;1;[0.05877426,0.8119858 ,0.01935021,0.08559305,0.02429665]
3;2;1;[0.03063178,0.73940426,0.06182492,0.16290525,0.00523383]
4;0;0;[9.5176840e-01,4.4840444e-02,2.6093950e-03,6.3858222e-04,1.4311259e-04]
2;2;1;[0.05903611,0.5142611 ,0.22624363,0.1844234 ,0.01603579]
3;0;0;[8.9253843e-01,1.0138350e-01,3.8951284e-03,2.1072975e-03,7.5663105e-05]
2;0;0;[8.8587552e-01,1.0005046e-01,1.3238170e-02,6.7975203e-04,1.5604861e-04]
2;1;1;[0.05715665,0.81589544,0.01870203,0.0853272 ,0.02291857]
3;2;1;[0.03240057,0.7376383 ,0.06333604,0.16131322,0.00531192]
4;0;0;[9.5178270e-01,4.5005575e-02,2.4383310e-03,6.2918972e-04,1.4421271e-04]
2;2;1;[0.05920738,0.50171804,0.26237833,0.16354908,0.01314713]
3;0;0;[9.6936059e-01,2.4797553e-02,4.5114565e-03,1.2477802e-03,8.2641352e-05]
2;3;1;[0.06939525,0.53226745,0.13685243,0.25886196,0.00262289]
3;1;1;[0.04840244,0.8659983 ,0.01001627,0.07444753,0.00113535]
4;1;1;[0.08705857,0.63240105,0.11181282,0.16592687,0.00280067]
5;3;1;[0.03592442,0.5891944 ,0.13489789,0.23586783,0.00411551]
6;1;1;[0.04664402,0.7607394 ,0.03101981,0.15859497,0.00300174]
7;3;1;[0.03473152,0.4579686 ,0.13451484,0.37099653,0.0017885 ]
8;1;1;[0.04720037,0.844045  ,0.01216541,0.09475135,0.00183782]
9;3;1;[0.02934356,0.5340317 ,0.15544929,0.27973908,0.00143632]
10;1;1;[4.1177664e-02,9.1269994e-01,5.6189871e-03,3.9908573e-02,5.9478736e-04]
11;2;1;[0.03341895,0.49909008,0.2601787 ,0.20614342,0.00116883]
12;0;0;[6.2320763e-01,3.6654109e-01,5.2260887e-03,4.8911460e-03,1.3402359e-04]
2;2;1;[0.06160481,0.540766  ,0.1395276 ,0.25500798,0.00309356]
3;0;1;[4.7044289e-01,5.1756442e-01,6.9254697e-03,5.0167101e-03,5.0559091e-05]
2;2;2;[0.08866324,0.39862776,0.44705346,0.05238441,0.01327109]
3;0;0;[9.5330429e-01,3.5328746e-02,1.0114962e-02,1.1639430e-03,8.7917193e-05]
2;1;1;[0.04764636,0.82658696,0.01814148,0.08703181,0.02059343]
3;2;1;[0.0345054 ,0.7467919 ,0.05694085,0.15762459,0.00413729]
4;0;0;[5.1496869e-01,4.7700536e-01,3.0813916e-03,4.6871980e-03,2.5735321e-04]
2;2;1;[0.0439576 ,0.48198852,0.26974598,0.18623044,0.01807746]
3;0;0;[9.6706957e-01,2.7910443e-02,3.9056840e-03,1.0642884e-03,5.0048180e-05]
2;3;1;[0.04687762,0.8306554 ,0.0169104 ,0.08712176,0.01843482]
3;1;1;[0.0174241 ,0.64752036,0.0102171 ,0.31843516,0.00640322]
4;3;1;[0.05822287,0.60598004,0.06472649,0.26221457,0.00885591]
5;1;1;[0.01696229,0.80692333,0.00805554,0.15994081,0.0081181 ]
6;1;3;[0.02711886,0.4249473 ,0.10142709,0.4421318 ,0.00437488]
7;3;3;[0.03160958,0.39569396,0.09925667,0.46979275,0.00364691]
8;1;1;[0.05196002,0.57261896,0.05039082,0.32044935,0.00458079]
9;3;1;[0.02232489,0.47413394,0.09895452,0.4019555 ,0.00263102]
10;1;1;[0.03427935,0.82360476,0.00780614,0.1322611 ,0.0020487 ]
11;3;1;[0.01661915,0.5556955 ,0.11309925,0.3125279 ,0.00205828]
12;1;1;[0.02844632,0.92691076,0.00396746,0.03937802,0.00129748]
13;1;1;[0.02006051,0.5579387 ,0.16513988,0.25464612,0.00221478]
14;1;1;[0.04433447,0.6703196 ,0.11713301,0.16565779,0.00255505]
15;3;1;[0.01764142,0.54054415,0.22620389,0.211596  ,0.00401452]
16;1;1;[0.055834  ,0.88600194,0.01751248,0.03971968,0.00093188]
17;2;1;[0.02326644,0.5195699 ,0.22843125,0.22641872,0.00231371]
18;0;0;[8.2520479e-01,1.6832225e-01,3.6276006e-03,2.7358108e-03,1.0950614e-04]
2;1;2;[0.07073852,0.4189126 ,0.4424579 ,0.0525736 ,0.01531736]
3;2;2;[0.05523854,0.3627589 ,0.48349437,0.05582144,0.04268677]
4;0;0;[9.3807393e-01,5.5814810e-02,5.8338922e-03,2.4563016e-04,3.1814307e-05]
2;1;1;[0.05331256,0.8139685 ,0.01964839,0.08970559,0.02336495]
3;2;1;[0.02883347,0.6110337 ,0.10783587,0.24631737,0.00597961]
4;0;0;[8.3387077e-01,1.5851790e-01,4.2919279e-03,2.9902537e-03,3.2911604e-04]
2;1;1;[0.05310361,0.81443167,0.01956009,0.08965678,0.02324781]
3;2;2;[0.02622069,0.26740512,0.58959544,0.05889661,0.05788214]
4;0;0;[9.8658156e-01,9.4773620e-03,3.5763318e-03,3.1324531e-04,5.1528259e-05]
2;0;0;[9.1312408e-01,6.5426283e-02,1.8946750e-02,1.8768172e-03,6.2612072e-04]
2;0;0;[9.5169455e-01,2.4027504e-02,2.2235535e-02,1.1576598e-03,8.8472001e-04]
2;2;1;[0.05920316,0.52537674,0.14724517,0.2649078 ,0.00326713]
