prefix_length;ground_truth;predicted;prediction_probs
12;3;1;[9.9255634e-04,5.8163452e-01,1.0623465e-01,3.1097800e-01,1.6024592e-04]
13;1;1;[1.3070974e-03,9.2796278e-01,4.9976902e-03,6.5474622e-02,2.5785813e-04]
14;1;1;[2.9950385e-04,6.2427890e-01,1.6625328e-01,2.0898539e-01,1.8295841e-04]
15;2;1;[4.9866899e-03,6.9372368e-01,9.8379098e-02,2.0275760e-01,1.5287622e-04]
16;0;0;[0.6051914 ,0.37836954,0.00831875,0.00518073,0.0029396 ]
2;2;1;[0.01074894,0.62533593,0.31190598,0.04698156,0.0050276 ]
3;0;0;[0.9310569 ,0.03683952,0.00313478,0.00132087,0.02764783]
2;0;0;[9.5988852e-01,3.6541771e-02,1.8795523e-03,7.2848791e-04,9.6168299e-04]
2;0;0;[0.90894216,0.08516101,0.00301032,0.00119145,0.00169511]
2;0;0;[9.6332258e-01,3.3177719e-02,1.9106338e-03,5.7562673e-04,1.0135118e-03]
2;1;1;[3.04717431e-03,5.81673563e-01,2.98379213e-01,1.16733536e-01,1.66491867e-04]
3;1;1;[1.8196747e-03,6.1674160e-01,2.7929971e-01,1.0185426e-01,2.8476230e-04]
4;2;1;[0.00376238,0.50646806,0.46149185,0.02762348,0.00065422]
5;0;0;[9.46433663e-01,1.29153505e-02,2.11977935e-03,1.84284771e-04,3.83468606e-02]
2;0;0;[9.8708159e-01,1.0395432e-02,1.1387396e-03,1.8762426e-04,1.1967054e-03]
2;2;1;[2.1483807e-03,5.7450354e-01,2.3619360e-01,1.8700409e-01,1.5033578e-04]
3;0;0;[9.6294457e-01,2.6187357e-02,2.7625812e-03,7.2568248e-04,7.3797479e-03]
2;1;1;[2.1415176e-03,5.7482463e-01,2.3570442e-01,1.8717970e-01,1.4970583e-04]
3;1;1;[1.6624253e-03,6.1328083e-01,2.9427740e-01,9.0520248e-02,2.5911504e-04]
4;2;1;[1.2727947e-03,6.5077746e-01,3.1089178e-01,3.6802333e-02,2.5563713e-04]
5;0;0;[9.3595886e-01,3.9866991e-02,3.2395662e-03,5.5240555e-04,2.0382227e-02]
2;1;1;[4.3999968e-04,9.2940092e-01,1.8319568e-03,6.8239965e-02,8.7164030e-05]
3;3;1;[5.8309932e-04,7.7499408e-01,7.8680210e-02,1.4486212e-01,8.8041008e-04]
4;1;1;[2.9381533e-04,9.1443032e-01,1.3518779e-03,8.3881795e-02,4.2143191e-05]
5;2;1;[0.00114797,0.47939306,0.22256513,0.29501516,0.00187858]
6;0;0;[9.6990329e-01,2.1658912e-02,4.6921093e-03,5.6510675e-04,3.1806023e-03]
2;0;0;[9.6417022e-01,3.2494996e-02,2.0571209e-03,6.3209637e-04,6.4555340e-04]
2;2;1;[4.7673704e-03,5.3105098e-01,3.8369638e-01,8.0335446e-02,1.4981188e-04]
3;0;0;[0.9644955 ,0.02575934,0.00235242,0.00113183,0.00626094]
2;0;0;[8.0242300e-01,1.8698293e-01,5.4992242e-03,4.6639121e-03,4.3089295e-04]
2;0;0;[9.5786971e-01,3.8524758e-02,1.8141228e-03,6.1199232e-04,1.1794353e-03]
2;0;0;[9.8331255e-01,1.4340861e-02,1.2462620e-03,9.0529473e-05,1.0098257e-03]
2;1;1;[9.9468883e-04,9.5612234e-01,2.3620566e-03,4.0439907e-02,8.1040314e-05]
3;1;1;[0.00219902,0.6284938 ,0.21055654,0.15330496,0.00544568]
4;3;1;[3.1605754e-03,7.3696065e-01,1.6992012e-01,8.9547977e-02,4.1063983e-04]
5;1;1;[1.2256292e-03,9.2595381e-01,3.3569452e-03,6.8961710e-02,5.0201581e-04]
6;1;1;[0.00068125,0.42072117,0.16240759,0.41558018,0.00060992]
7;1;1;[3.1936225e-03,4.9098063e-01,1.0780286e-01,3.9777130e-01,2.5169938e-04]
8;3;1;[7.8037061e-04,4.5276582e-01,1.3668296e-01,4.0951836e-01,2.5252983e-04]
9;1;1;[4.24499885e-04,9.34115887e-01,2.24873843e-03,6.30987436e-02,1.12089605e-04]
10;1;1;[4.9431733e-04,6.1608058e-01,1.5663797e-01,2.2632727e-01,4.5979570e-04]
11;2;1;[3.0945132e-03,7.2935414e-01,8.2890794e-02,1.8442507e-01,2.3551763e-04]
12;0;0;[0.5593895 ,0.4147394 ,0.01406741,0.00373469,0.00806909]
2;0;0;[9.7109365e-01,2.6039440e-02,1.3789700e-03,4.0848707e-04,1.0793561e-03]
2;0;0;[0.9245459 ,0.06997242,0.00248537,0.00128965,0.00170664]
2;1;1;[6.5384933e-04,9.5254040e-01,1.8218897e-03,4.4883393e-02,1.0044878e-04]
3;3;1;[0.00095556,0.72625357,0.09998375,0.17057084,0.00223622]
4;1;1;[3.78045050e-04,8.82970631e-01,1.70112005e-03,1.14883885e-01,6.62205493e-05]
5;1;1;[0.00126693,0.48979366,0.20820498,0.29858407,0.00215026]
6;1;3;[2.0607172e-03,3.5384536e-01,1.6360246e-01,4.8028171e-01,2.0975141e-04]
7;2;3;[5.1550183e-04,3.1728721e-01,1.6885117e-01,5.1325685e-01,8.9311048e-05]
8;0;0;[0.90544957,0.08387114,0.00491376,0.00170054,0.00406494]
2;0;0;[9.5363605e-01,4.2690933e-02,2.0590317e-03,5.5833830e-04,1.0556508e-03]
2;1;1;[5.8785093e-04,7.3128861e-01,4.0765642e-03,2.6369748e-01,3.4952746e-04]
3;2;1;[0.00089276,0.8582992 ,0.06671548,0.07213774,0.00195485]
4;0;0;[0.6623781 ,0.15648508,0.01059468,0.00175447,0.16878772]
2;3;1;[0.00136259,0.7964272 ,0.08794907,0.11345989,0.00080133]
3;1;1;[4.0956980e-04,8.1940997e-01,2.7449818e-03,1.7693576e-01,4.9974315e-04]
4;2;1;[0.00248189,0.6660231 ,0.1770369 ,0.14945164,0.0050065 ]
5;0;0;[0.6745078 ,0.28206444,0.00537163,0.00868871,0.02936747]
2;2;1;[2.9974489e-03,5.6384301e-01,3.2993186e-01,1.0299854e-01,2.2916052e-04]
3;0;0;[8.86294663e-01,8.48955102e-03,1.33883231e-03,7.08965643e-04,1.03167996e-01]
2;0;0;[0.9146572 ,0.08004797,0.00295462,0.00122377,0.00111653]
2;0;0;[0.9416221 ,0.05418135,0.00203452,0.00101241,0.0011497 ]
2;2;1;[3.4670897e-03,5.4455739e-01,3.4241483e-01,1.0926799e-01,2.9262432e-04]
3;1;0;[0.8684041 ,0.01206087,0.00119893,0.00136517,0.11697087]
4;2;2;[0.01185063,0.14109765,0.4917854 ,0.3443236 ,0.01094261]
5;0;0;[0.89527464,0.07468044,0.00310387,0.00291333,0.02402774]
2;0;0;[0.8789414 ,0.11389792,0.00320221,0.00199576,0.0019627 ]
2;2;1;[4.5919274e-03,5.4181260e-01,4.1354749e-01,3.9885793e-02,1.6221631e-04]
3;0;0;[9.4673693e-01,1.2426239e-02,2.1318011e-03,9.0554630e-04,3.7799422e-02]
2;0;0;[9.7634536e-01,2.0686192e-02,1.3089081e-03,2.9855911e-04,1.3609900e-03]
2;0;0;[0.82385826,0.16731627,0.00425637,0.00290095,0.00166815]
2;1;1;[5.5893773e-04,9.4676375e-01,1.7055655e-03,5.0876968e-02,9.4826733e-05]
3;1;1;[0.00081019,0.786199  ,0.07520218,0.13630822,0.00148044]
4;3;1;[1.0873370e-03,8.3035582e-01,3.4109060e-02,1.3434869e-01,9.9051191e-05]
5;1;1;[1.3467485e-04,9.5048296e-01,1.8783144e-03,4.7415379e-02,8.8631248e-05]
6;1;1;[6.8987621e-04,5.4931045e-01,9.2246562e-02,3.5725552e-01,4.9761625e-04]
7;1;1;[2.8336518e-03,5.2305412e-01,6.4960718e-02,4.0898266e-01,1.6880884e-04]
8;1;1;[1.1799739e-03,4.8981106e-01,8.7626368e-02,4.2114922e-01,2.3334083e-04]
9;1;1;[1.5090080e-03,5.6113046e-01,7.4314833e-02,3.6283141e-01,2.1425300e-04]
10;2;1;[1.1535925e-03,6.0765797e-01,7.1853660e-02,3.1910101e-01,2.3378656e-04]
11;0;0;[0.73307055,0.25101745,0.0074373 ,0.00238858,0.00608612]
2;3;1;[2.5072854e-03,5.6911290e-01,2.9676241e-01,1.3141881e-01,1.9856944e-04]
3;1;1;[5.2117067e-04,9.2767632e-01,2.2635057e-03,6.9183692e-02,3.5521737e-04]
4;2;1;[0.00161585,0.6960078 ,0.14615908,0.14901638,0.00720094]
5;0;1;[0.46213233,0.5205831 ,0.00562104,0.00731632,0.00434724]
2;0;0;[9.4549006e-01,5.0505567e-02,2.1064184e-03,8.7574963e-04,1.0222979e-03]
2;0;0;[0.8241849 ,0.16708621,0.00427351,0.00299361,0.00146189]
2;1;1;[4.4673032e-04,9.3218732e-01,1.5140916e-03,6.5741867e-02,1.1001849e-04]
3;2;1;[0.00175737,0.5008939 ,0.26106519,0.22853678,0.00774673]
4;0;0;[0.9155488 ,0.07041553,0.007748  ,0.00266051,0.00362712]
2;3;1;[3.0012196e-03,5.7607895e-01,3.0365849e-01,1.1709126e-01,1.7012100e-04]
3;1;1;[5.5450830e-04,9.2068815e-01,2.4094828e-03,7.6007769e-02,3.4017622e-04]
4;3;1;[0.00188768,0.69095576,0.15416326,0.14434598,0.00864729]
5;1;1;[2.1364188e-04,9.4701463e-01,1.3589485e-03,5.1329393e-02,8.3422281e-05]
6;1;1;[0.00124802,0.43796235,0.21734461,0.34146896,0.00197599]
7;2;1;[3.5310930e-03,4.5286918e-01,1.1366039e-01,4.2955947e-01,3.7982687e-04]
8;0;0;[0.9039492 ,0.07969914,0.00712232,0.00137653,0.00785285]
2;1;1;[4.7347668e-04,9.3300784e-01,1.6329486e-03,6.4787388e-02,9.8360950e-05]
3;1;1;[6.6715281e-04,7.7966207e-01,7.6480739e-02,1.4200428e-01,1.1857882e-03]
4;1;1;[1.0441918e-03,8.3986551e-01,3.1191608e-02,1.2781230e-01,8.6385880e-05]
5;2;2;[2.6586419e-03,3.2522824e-01,5.7620704e-01,9.5617667e-02,2.8841742e-04]
6;0;0;[9.8341149e-01,1.4056664e-02,6.2440074e-04,4.1699471e-04,1.4904392e-03]
2;0;0;[0.85783875,0.13476878,0.0036522 ,0.0026623 ,0.0010779 ]
2;0;0;[0.86148745,0.13128163,0.00359692,0.00268366,0.00095037]
2;0;0;[9.5453811e-01,4.1802730e-02,2.0929957e-03,8.8146358e-04,6.8468886e-04]
2;1;1;[4.0777680e-04,9.2637497e-01,1.5422584e-03,7.1576960e-02,9.7933000e-05]
3;1;1;[0.00086097,0.6887775 ,0.11176247,0.19618252,0.00241652]
4;1;1;[2.60397908e-03,7.88269639e-01,8.62454101e-02,1.22651115e-01,2.29817437e-04]
5;2;1;[1.5286496e-03,4.7743776e-01,3.0396196e-01,2.1680273e-01,2.6891546e-04]
6;0;0;[0.93604606,0.05719673,0.00246778,0.00140719,0.00288226]
2;2;1;[2.0071133e-03,5.9230465e-01,2.4883156e-01,1.5665439e-01,2.0230548e-04]
3;0;0;[0.8983847 ,0.08499347,0.00410009,0.00197061,0.01055103]
2;2;1;[2.0240135e-03,5.9033781e-01,2.4724133e-01,1.6020234e-01,1.9454697e-04]
3;0;0;[9.5266795e-01,3.3370115e-02,3.4939535e-03,7.0154842e-04,9.7664511e-03]
2;2;1;[2.0375745e-03,5.8872145e-01,2.4599124e-01,1.6306114e-01,1.8868121e-04]
3;0;0;[0.90057784,0.08386306,0.00408025,0.00204297,0.00943583]
2;0;0;[9.0904826e-01,8.5506544e-02,3.1203623e-03,1.5107171e-03,8.1416138e-04]
2;0;0;[8.7826759e-01,1.1502952e-01,3.6134303e-03,2.3334664e-03,7.5591670e-04]
2;1;1;[2.1287967e-03,5.7091391e-01,2.0517448e-01,2.2167882e-01,1.0401779e-04]
3;2;2;[6.1109983e-03,4.1234118e-01,5.5624616e-01,2.5087712e-02,2.1394907e-04]
4;0;0;[9.7642910e-01,1.6278714e-02,2.2139854e-03,8.7482092e-04,4.2033996e-03]
2;1;1;[4.7846141e-04,9.3553799e-01,2.8169281e-03,6.1098706e-02,6.7969850e-05]
3;2;1;[4.8483978e-04,7.8620273e-01,7.1439259e-02,1.4135143e-01,5.2173203e-04]
4;0;0;[9.6669900e-01,2.6698027e-02,4.5221327e-03,3.7166633e-04,1.7092295e-03]
2;1;1;[4.1062327e-04,9.3747640e-01,2.5698182e-03,5.9473488e-02,6.9780894e-05]
3;1;1;[5.7091145e-04,7.3670816e-01,9.1994204e-02,1.6996822e-01,7.5843593e-04]
4;2;1;[1.2391552e-03,8.4101033e-01,3.3982020e-02,1.2370937e-01,5.9074406e-05]
5;1;0;[0.71123326,0.27018046,0.01079333,0.00564212,0.00215087]
6;2;1;[0.00124793,0.4056648 ,0.26272756,0.32994565,0.00041416]
7;0;0;[0.88742447,0.10468194,0.0043708 ,0.00237031,0.00115242]
2;1;1;[8.7124621e-04,9.5146030e-01,2.2328887e-03,4.5333594e-02,1.0200282e-04]
3;3;1;[0.00117818,0.7710137 ,0.09046241,0.13527548,0.00207019]
4;1;1;[1.5294983e-04,9.2039645e-01,5.3678791e-04,7.8879811e-02,3.4044308e-05]
5;3;1;[0.00113548,0.5230534 ,0.19847931,0.27490968,0.00242208]
6;1;1;[5.4158980e-04,9.2390567e-01,2.7473408e-03,7.2742946e-02,6.2431405e-05]
7;1;3;[0.00069777,0.38870496,0.20772994,0.40214008,0.00072731]
8;2;3;[3.9790790e-03,4.3148318e-01,1.2819576e-01,4.3605259e-01,2.8927909e-04]
9;0;0;[0.66642636,0.31098038,0.01160131,0.00544607,0.00554588]
2;0;0;[9.8617363e-01,1.1212643e-02,1.2173241e-03,5.6285673e-05,1.3400599e-03]
2;1;1;[8.3617977e-04,9.5530581e-01,2.1231892e-03,4.1641980e-02,9.2824630e-05]
3;3;1;[0.00138702,0.77812284,0.09647468,0.12176239,0.00225306]
4;1;1;[1.4688048e-04,9.2108613e-01,4.3399827e-04,7.8297593e-02,3.5322493e-05]
5;3;1;[0.00180644,0.4711101 ,0.24356452,0.28060344,0.00291558]
6;1;1;[1.1869378e-03,8.9446867e-01,3.9457767e-03,1.0026677e-01,1.3191933e-04]
7;1;3;[0.00098839,0.36935708,0.22578141,0.40304586,0.00082723]
8;3;1;[5.5982084e-03,4.5443982e-01,1.3664903e-01,4.0301391e-01,2.9902917e-04]
9;1;1;[8.2661491e-04,8.7720281e-01,5.1740236e-03,1.1661327e-01,1.8318216e-04]
10;3;1;[0.00086536,0.4840486 ,0.21323924,0.30117717,0.00066971]
11;1;1;[8.1522809e-04,9.3510365e-01,3.0948529e-03,6.0935140e-02,5.1210864e-05]
12;1;1;[0.00087062,0.55132705,0.21208736,0.23493013,0.00078482]
13;2;1;[4.6039312e-03,6.4921820e-01,1.1384856e-01,2.3197931e-01,3.4998037e-04]
14;0;1;[0.30622944,0.6595307 ,0.01817479,0.01256335,0.00350176]
2;2;1;[3.0473133e-03,5.5078781e-01,3.8543934e-01,6.0459271e-02,2.6631737e-04]
3;0;0;[0.8351728 ,0.011217  ,0.00133234,0.00112147,0.1511565 ]
2;0;0;[9.6980023e-01,2.7245715e-02,1.4263706e-03,4.2759115e-04,1.1000982e-03]
2;0;0;[0.946296  ,0.04936702,0.00205838,0.00100053,0.00127814]
2;0;0;[9.7701824e-01,2.0537771e-02,1.1655249e-03,3.1342765e-04,9.6501916e-04]
2;2;1;[4.8560235e-03,8.9784026e-01,8.2665019e-02,1.4274987e-02,3.6366016e-04]
3;0;0;[9.0209794e-01,5.8410984e-02,4.5067118e-03,4.8930838e-04,3.4495004e-02]
2;3;1;[2.6057791e-03,5.7550287e-01,3.2803267e-01,9.3653359e-02,2.0531724e-04]
3;1;1;[9.76270414e-04,8.95191729e-01,3.01785488e-03,1.00120336e-01,6.93910464e-04]
4;1;1;[0.00235226,0.6390853 ,0.17319104,0.17411418,0.0112572 ]
5;3;1;[0.00392696,0.62656903,0.12097783,0.24757108,0.00095501]
6;1;1;[4.6652788e-04,9.3279827e-01,3.2340381e-03,6.3215740e-02,2.8549475e-04]
7;2;1;[0.00086055,0.4109169 ,0.20030788,0.3870047 ,0.00090996]
8;0;0;[0.5942353 ,0.39043227,0.00546725,0.00492449,0.00494068]
2;1;1;[6.6151161e-04,9.5293707e-01,1.8333435e-03,4.4470303e-02,9.7812874e-05]
3;2;1;[0.0028425 ,0.44707724,0.35428455,0.18349883,0.01229689]
4;0;0;[0.93524915,0.04769124,0.00630027,0.00236267,0.00839665]
2;0;0;[9.8341745e-01,1.3859986e-02,1.2939216e-03,9.4844385e-05,1.3338421e-03]
2;0;0;[0.83428335,0.15731801,0.00402201,0.0027723 ,0.00160432]
2;1;1;[5.5437011e-04,9.4661653e-01,1.6965311e-03,5.1036380e-02,9.6092386e-05]
3;1;1;[0.00122254,0.66179514,0.1373584 ,0.19649717,0.00312679]
4;3;1;[3.2125758e-03,7.9105592e-01,7.3333107e-02,1.3213162e-01,2.6677901e-04]
5;1;1;[4.0280531e-04,9.3829155e-01,3.3018002e-03,5.7783727e-02,2.2016492e-04]
6;3;1;[0.0007277 ,0.5026879 ,0.13016441,0.3658522 ,0.00056777]
7;1;1;[9.3218242e-04,9.1403037e-01,2.1012677e-03,8.2867667e-02,6.8549431e-05]
8;3;1;[0.00068223,0.4222825 ,0.2007531 ,0.37570927,0.00057282]
9;1;1;[2.12473259e-03,8.92844319e-01,3.65145784e-03,1.01285316e-01,9.41792896e-05]
10;1;1;[0.00107118,0.51184034,0.19674653,0.28962255,0.00071938]
11;3;1;[7.96941947e-03,6.28054202e-01,1.00515224e-01,2.63180345e-01,2.80765351e-04]
12;1;1;[1.5133704e-03,8.8091010e-01,9.3418155e-03,1.0794427e-01,2.9048510e-04]
13;1;1;[0.00099668,0.55026656,0.19570145,0.25241572,0.00061965]
14;3;1;[8.7801674e-03,6.2624240e-01,1.1671092e-01,2.4788037e-01,3.8613842e-04]
15;1;1;[2.1239896e-03,9.0211987e-01,9.3612447e-03,8.6092703e-02,3.0215082e-04]
16;1;1;[0.00164229,0.5896503 ,0.18866362,0.21931803,0.00072579]
17;1;1;[8.2334485e-03,6.1340308e-01,1.4117801e-01,2.3669028e-01,4.9508724e-04]
18;2;1;[0.00224812,0.41577482,0.20716989,0.37430888,0.00049826]
19;0;0;[0.58423686,0.39952424,0.00770019,0.00638017,0.00215847]
2;1;1;[2.6585222e-03,5.6425810e-01,2.9097530e-01,1.4191736e-01,1.9072909e-04]
3;2;1;[0.00296483,0.63825864,0.27923465,0.07885699,0.00068488]
4;1;0;[0.8767316 ,0.05084332,0.00423777,0.00132127,0.0668661 ]
5;2;2;[0.00313767,0.17501657,0.6009409 ,0.21886273,0.00204207]
6;0;0;[0.86932933,0.11391057,0.00534572,0.00285565,0.00855881]
2;1;1;[4.4941515e-04,9.2882103e-01,1.4358837e-03,6.9163017e-02,1.3060405e-04]
3;2;1;[0.00075745,0.74125516,0.08722922,0.16875984,0.00199836]
4;0;0;[0.64814144,0.33716112,0.00730491,0.00580981,0.00158266]
2;1;1;[4.4249266e-04,9.3121994e-01,1.4685331e-03,6.6752210e-02,1.1673121e-04]
3;1;1;[7.4413209e-04,7.4519461e-01,8.8655382e-02,1.6370791e-01,1.6980035e-03]
4;1;1;[1.42213388e-03,8.49902630e-01,3.50095369e-02,1.13558404e-01,1.07204396e-04]
5;1;1;[1.5490925e-03,5.6064332e-01,1.7162524e-01,2.6593781e-01,2.4461831e-04]
6;2;1;[1.1981757e-03,5.6124842e-01,1.0604262e-01,3.3143088e-01,7.9931524e-05]
7;0;0;[0.9197286 ,0.07145809,0.00403149,0.00094851,0.00383333]
2;0;0;[9.5040691e-01,4.5178466e-02,2.3727426e-03,5.7998911e-04,1.4618881e-03]
2;0;0;[0.8796414 ,0.11362705,0.0039164 ,0.00171625,0.00109893]
2;1;1;[1.8911308e-03,6.0399836e-01,2.6204565e-01,1.3178873e-01,2.7613199e-04]
3;1;1;[1.8131511e-03,5.9516460e-01,3.4759042e-01,5.5085983e-02,3.4581072e-04]
4;2;1;[1.6315201e-03,5.7841587e-01,3.9115158e-01,2.8433621e-02,3.6746275e-04]
5;0;0;[9.1693938e-01,4.3849315e-02,4.6343198e-03,4.2825189e-04,3.4148712e-02]
2;0;0;[0.83014685,0.16115452,0.00446992,0.0030001 ,0.00122863]
2;0;0;[0.83132297,0.16001771,0.00445471,0.00302993,0.00117477]
2;0;0;[9.3730849e-01,5.8159396e-02,2.2497268e-03,1.4186697e-03,8.6366897e-04]
2;0;0;[0.8129666 ,0.17773542,0.00500431,0.00341618,0.00087748]
2;2;1;[2.3229902e-03,5.9808612e-01,3.4728652e-01,5.2113507e-02,1.9086713e-04]
3;0;0;[0.83186424,0.01104952,0.00127506,0.00103   ,0.15478122]
2;0;0;[9.5046216e-01,4.4624288e-02,2.1056759e-03,7.5196876e-04,2.0559418e-03]
2;0;0;[9.8134619e-01,1.6102634e-02,1.3656415e-03,9.6836215e-05,1.0888415e-03]
2;0;0;[9.8189765e-01,1.5615590e-02,1.3339269e-03,9.6604417e-05,1.0562355e-03]
2;0;0;[9.8193973e-01,1.5577839e-02,1.3313539e-03,9.6442309e-05,1.0545425e-03]
2;1;1;[3.0916035e-03,5.4770863e-01,3.8842171e-01,6.0503289e-02,2.7478693e-04]
3;3;1;[0.00528195,0.6214918 ,0.3061491 ,0.06519734,0.00187985]
4;1;1;[0.00238107,0.89593   ,0.00339462,0.09709492,0.00119942]
5;2;1;[0.00179559,0.4939146 ,0.20845574,0.29104355,0.00479047]
6;0;1;[0.47496432,0.496443  ,0.00649203,0.00485862,0.01724196]
2;1;1;[1.12523243e-03,9.49697971e-01,2.53888615e-03,4.65330705e-02,1.04825645e-04]
3;2;1;[0.00193366,0.74650353,0.12275779,0.12569861,0.00310649]
4;0;0;[0.8056035 ,0.17301404,0.00264096,0.00595058,0.01279096]
2;1;1;[1.1360347e-03,9.4969702e-01,2.5534173e-03,4.6509687e-02,1.0380544e-04]
3;3;1;[0.00179996,0.747466  ,0.11875195,0.12890762,0.0030745 ]
4;1;1;[2.2845570e-04,9.0271199e-01,5.2531558e-04,9.6473195e-02,6.1106635e-05]
5;2;1;[0.00171116,0.5029799 ,0.24905413,0.24320726,0.00304757]
6;0;0;[0.7791333 ,0.20353542,0.00570584,0.00603485,0.00559062]
2;1;1;[1.1527522e-03,9.4967401e-01,2.5763814e-03,4.6494476e-02,1.0248289e-04]
3;2;1;[0.00192533,0.74769306,0.12282811,0.12450778,0.0030456 ]
4;0;0;[0.9214721 ,0.06313888,0.00252232,0.00231311,0.01055367]
2;2;1;[3.1078965e-03,5.5244744e-01,3.7258413e-01,7.1599610e-02,2.6088613e-04]
3;0;0;[0.8482066 ,0.00979938,0.0011432 ,0.00101167,0.13983922]
2;0;0;[9.7190452e-01,2.5252244e-02,1.3050538e-03,4.3574953e-04,1.1024348e-03]
2;1;1;[1.2396587e-03,9.4906509e-01,2.7072763e-03,4.6888743e-02,9.9186924e-05]
3;2;1;[0.00192228,0.750976  ,0.12367086,0.12051873,0.00291222]
4;0;0;[0.9212466 ,0.06267066,0.00243851,0.00219913,0.0114451 ]
2;2;1;[2.3493685e-03,5.8308244e-01,3.2971779e-01,8.4638208e-02,2.1213086e-04]
3;0;0;[0.8646797 ,0.01562771,0.00197135,0.00093225,0.11678893]
2;3;1;[1.36395823e-03,8.00457180e-01,8.53687003e-02,1.12083174e-01,7.26990751e-04]
3;1;1;[4.3443369e-04,8.2774079e-01,3.0228058e-03,1.6829614e-01,5.0578295e-04]
4;1;1;[0.00267856,0.6475828 ,0.18553147,0.15877609,0.00543099]
5;3;1;[0.00250324,0.46339473,0.17606916,0.35734785,0.00068499]
6;1;1;[8.3641848e-04,8.8712138e-01,3.6516730e-03,1.0741808e-01,9.7252510e-04]
7;3;3;[0.00091031,0.31736052,0.24119005,0.4397966 ,0.00074251]
8;1;1;[6.1528676e-04,9.3026161e-01,1.9328748e-03,6.7025736e-02,1.6460252e-04]
9;3;1;[0.00133387,0.4433086 ,0.24083877,0.31324625,0.00127252]
10;1;1;[6.1911391e-04,9.5250386e-01,2.3281260e-03,4.4472300e-02,7.6627992e-05]
11;2;1;[0.00163257,0.4425868 ,0.30071694,0.25358358,0.00148003]
12;0;0;[0.5951046 ,0.38845503,0.00590425,0.0051811 ,0.00535508]
2;2;1;[0.00199349,0.6669285 ,0.16269882,0.1668875 ,0.00149159]
3;0;0;[0.48907194,0.4826525 ,0.00987931,0.00266178,0.01573456]
2;2;1;[5.6874724e-03,5.2122092e-01,4.5583072e-01,1.7037652e-02,2.2321208e-04]
3;0;0;[0.93671805,0.01414314,0.00236951,0.00110923,0.04566013]
2;1;1;[7.2942942e-04,9.5506674e-01,1.9338350e-03,4.2186704e-02,8.3197272e-05]
3;2;1;[0.00104892,0.77744097,0.08544566,0.13430743,0.00175702]
4;0;0;[0.564294  ,0.42043754,0.00442399,0.0079786 ,0.00286586]
2;2;1;[2.8060235e-03,5.4422075e-01,3.2472229e-01,1.2804525e-01,2.0568605e-04]
3;0;0;[0.90668315,0.02733273,0.00298576,0.00118576,0.06181252]
2;3;1;[8.4907573e-04,9.5659333e-01,2.1004169e-03,4.0385850e-02,7.1266157e-05]
3;1;1;[3.3206938e-04,7.2132605e-01,1.0881896e-02,2.6430064e-01,3.1592848e-03]
4;3;1;[0.00125173,0.71143746,0.08102597,0.20442788,0.00185699]
5;1;1;[5.9043639e-04,9.0922606e-01,2.9958682e-03,8.7084942e-02,1.0275777e-04]
6;1;3;[0.00073653,0.3411686 ,0.2272617 ,0.43017933,0.00065384]
7;3;1;[3.0749799e-03,4.7994912e-01,1.4592640e-01,3.7095991e-01,8.9602938e-05]
