prefix_length;ground_truth;predicted;prediction_probs
5;9;9;[3.8183268e-02,9.3297921e-03,2.2077839e-01,2.3552151e-02,9.0423040e-05,7.7892700e-04,3.1281095e-03,4.6209988e-04,1.3399560e-02,4.3457139e-01,2.5379515e-01,1.5071142e-03,8.8359651e-05,1.9237834e-04,2.5827167e-06,7.5040298e-05,6.5295637e-05]
6;10;10;[1.6159907e-02,3.0473475e-03,1.5098219e-01,6.6321064e-03,9.2569617e-06,1.4497888e-04,3.9114835e-05,4.3347140e-04,2.3471707e-02,1.4590154e-02,7.8420722e-01,1.5312209e-04,5.5389228e-05,6.6978602e-05,3.3201903e-07,4.9476421e-06,1.9121467e-06]
7;8;2;[5.4792393e-02,2.2234350e-01,5.9416276e-01,1.3007931e-02,2.3645203e-05,2.1660700e-05,1.3192922e-05,1.5520414e-02,6.5951265e-02,8.9096362e-03,2.3173951e-02,1.0526207e-03,6.9296360e-04,2.9879442e-04,8.5541760e-06,5.2600826e-06,2.1415146e-05]
8;0;2;[1.2435475e-01,1.3724317e-01,5.2929342e-01,1.1119107e-02,5.2840037e-06,2.0051906e-04,3.5670327e-04,8.8877298e-02,7.0452705e-02,7.9331566e-03,2.6695965e-02,2.0651936e-03,5.5041898e-04,6.4577197e-04,8.3708919e-06,9.5460928e-06,1.8856929e-04]
2;5;5;[1.3544116e-02,3.4678956e-03,1.4299981e-03,4.1549977e-02,4.5235492e-03,8.5968709e-01,4.9759112e-03,6.0342549e-04,1.0933839e-02,2.6958784e-02,3.0361023e-02,2.5856352e-04,1.6589619e-06,2.3490645e-06,7.6844863e-06,1.0278147e-03,6.6620111e-04]
3;10;10;[3.8117412e-02,9.1200331e-03,2.6111074e-03,2.4583435e-01,1.1253589e-04,2.0865127e-03,1.7217138e-04,7.5124414e-03,2.3180868e-01,1.8078001e-01,2.7955264e-01,1.1554239e-03,1.1400988e-04,3.7011912e-06,5.5363057e-06,8.2082499e-04,1.9259719e-04]
4;9;3;[1.4773866e-02,3.0645430e-03,3.1136964e-02,6.6781414e-01,9.1615046e-05,4.3749332e-04,1.5199473e-03,6.5101543e-03,5.1927315e-03,2.3727603e-01,1.9303452e-02,1.2262106e-03,7.0156422e-03,6.4137328e-04,2.1661600e-04,3.0986113e-03,6.8067265e-04]
5;3;3;[1.3741882e-02,2.0262948e-03,9.1298511e-03,9.2225647e-01,8.3818813e-06,5.1917657e-03,7.0020824e-04,3.2116733e-03,9.2131365e-03,1.3691871e-02,1.7506773e-02,1.9130639e-04,3.2255102e-05,2.6106148e-03,1.2098802e-05,3.4540234e-04,1.2991608e-04]
6;8;8;[1.6516050e-02,1.5867583e-02,9.0938047e-02,3.5738752e-03,9.9573417e-06,2.0009277e-03,5.9776932e-05,3.0521843e-01,5.5739176e-01,2.6896596e-03,3.9430023e-03,4.4329045e-04,5.5817574e-05,9.8320853e-04,5.8428709e-06,2.6362661e-05,2.7635379e-04]
7;7;7;[2.5516651e-03,3.9739152e-03,1.1681333e-02,2.2121826e-04,8.0970303e-06,5.4646593e-05,1.5460906e-05,9.7439653e-01,6.0067587e-03,4.3014466e-04,3.9440708e-04,3.9968447e-05,3.3020809e-05,1.2598495e-04,9.7608390e-06,1.3340372e-06,5.5888639e-05]
8;0;2;[1.0225693e-01,3.9832521e-02,8.5056561e-01,2.1916006e-03,3.3432902e-05,3.2816813e-05,9.3804864e-04,4.4819107e-04,4.0903038e-04,3.6058103e-04,1.9249254e-03,3.3190395e-04,5.2483765e-06,4.0188635e-05,4.6797209e-06,2.1623987e-06,6.2213541e-04]
2;5;5;[1.2845738e-02,3.2735693e-03,1.2679745e-03,4.0531281e-02,4.6851262e-03,8.6332369e-01,5.2669933e-03,6.6048186e-04,1.0784477e-02,2.4629679e-02,3.0718192e-02,2.5354823e-04,1.5322993e-06,2.5015734e-06,6.7530373e-06,1.1494843e-03,5.9895770e-04]
3;10;10;[3.8394511e-02,8.5039735e-03,2.5569950e-03,2.3397578e-01,1.2226414e-04,1.8859548e-03,1.9418877e-04,9.9909883e-03,2.3873655e-01,1.7622226e-01,2.8708306e-01,1.0652100e-03,1.4276008e-04,4.9019677e-06,5.6712943e-06,9.3239464e-04,1.8245965e-04]
4;3;3;[1.5847370e-02,2.6746932e-03,2.9644057e-02,6.7667097e-01,7.7479111e-05,4.6137924e-04,1.6242100e-03,7.1225911e-03,5.0957915e-03,2.3014601e-01,1.9437069e-02,1.1147824e-03,5.5144960e-03,6.9040706e-04,1.9943087e-04,2.9980808e-03,6.8120298e-04]
5;0;9;[1.33314937e-01,1.59795303e-02,1.15777224e-01,2.00188700e-02,1.19226061e-04,3.39877559e-03,4.04063286e-03,3.39755379e-02,7.60977343e-02,5.82166374e-01,9.80847608e-03,3.22973286e-03,2.54204992e-04,1.53460796e-03,4.70457344e-05,3.46709276e-05,2.02341689e-04]
2;5;5;[1.6158281e-02,3.7328880e-03,2.0382889e-03,4.5221120e-02,3.8912238e-03,8.4170121e-01,5.0289207e-03,5.0230871e-04,1.2675978e-02,3.4606770e-02,3.2510053e-02,3.0745511e-04,2.3636592e-06,2.2030947e-06,9.8628943e-06,7.9277356e-04,8.1829925e-04]
3;7;3;[3.76260206e-02,1.03657115e-02,2.77738227e-03,2.80027807e-01,9.11486568e-05,2.61749676e-03,1.39890282e-04,3.81842395e-03,2.08337814e-01,1.88624546e-01,2.63215184e-01,1.46329438e-03,6.45140608e-05,1.97105965e-06,5.28657347e-06,6.11228985e-04,2.12286235e-04]
4;8;3;[6.8678660e-03,1.1428331e-02,8.6542694e-03,4.7128567e-01,2.2702508e-03,7.1132655e-04,1.1572058e-02,8.1109945e-03,1.0952867e-01,1.0414421e-01,2.5689152e-01,4.0994771e-03,1.3507260e-03,4.8493344e-05,1.8844253e-04,2.2852600e-03,5.6232745e-04]
5;10;3;[3.4885509e-03,1.6218171e-02,1.1000970e-03,3.8422948e-01,8.0051650e-05,2.3181902e-04,8.4886415e-04,1.8139912e-02,9.9892337e-03,2.4516164e-01,3.1921452e-01,3.6835298e-04,7.7958324e-04,4.8594135e-05,5.4139241e-06,8.9696274e-05,5.9504346e-06]
6;3;3;[5.7083531e-03,8.9299418e-03,6.2106936e-03,6.5229571e-01,1.0728460e-05,6.7470144e-05,2.4360737e-04,6.7944516e-04,2.9253744e-04,3.0343318e-01,1.8899666e-02,4.7316376e-04,2.3367770e-03,3.9402136e-04,6.3863763e-06,8.2889437e-06,1.0082416e-05]
7;9;9;[8.6368192e-03,8.3924839e-03,8.6353272e-02,2.9250549e-02,5.4884458e-06,4.2510088e-05,1.0826208e-04,2.8666789e-02,9.3254885e-03,8.0208558e-01,2.3553312e-02,2.2835184e-03,1.0685268e-03,1.9584988e-04,2.8069987e-06,6.9397430e-07,2.8016673e-05]
8;2;2;[1.65884625e-02,3.01524270e-02,9.27974880e-01,2.92981835e-03,3.73804614e-05,1.56428268e-05,1.03924474e-04,6.15563104e-03,2.50056200e-03,3.28755053e-03,6.57824101e-03,5.58586733e-04,2.53865670e-04,2.76990165e-03,1.86142843e-05,1.54563659e-05,5.90528180e-05]
9;2;3;[8.29252228e-03,3.06361616e-02,1.83644921e-01,3.66830379e-01,2.32926868e-05,1.81420382e-05,2.03657662e-03,5.18206158e-04,1.19352865e-03,1.54726459e-02,2.97136426e-01,8.39271769e-02,9.06440243e-03,1.05971540e-03,8.32780715e-05,1.47372675e-05,4.78750044e-05]
10;10;3;[3.1786449e-03,1.5044176e-02,4.3846846e-02,4.6245158e-01,2.2748174e-05,6.6315122e-05,1.1882266e-03,2.7054231e-04,1.4017565e-03,1.1553227e-02,3.7531686e-01,8.0360919e-02,4.5943181e-03,4.8995658e-04,1.0969473e-04,1.2298644e-05,9.1791502e-05]
11;3;3;[2.6346731e-03,3.8577330e-03,1.0103694e-02,9.3659455e-01,5.4301279e-07,1.5908223e-05,7.1005838e-05,1.3539540e-04,1.3859947e-04,3.3369581e-03,3.0070756e-02,1.2607067e-02,1.6688211e-04,3.7747221e-05,9.8793033e-05,5.9773294e-07,1.2903831e-04]
12;3;3;[1.48615595e-02,4.42481646e-03,1.84265137e-01,3.25165898e-01,2.75038001e-05,2.07376652e-04,1.25948529e-04,9.93692665e-04,5.63776528e-04,4.40886356e-02,2.66318768e-01,1.54111058e-01,2.11944082e-03,1.01108185e-03,3.23581684e-04,1.71575521e-05,1.37464446e-03]
13;10;10;[5.1556616e-03,1.4544238e-03,4.1606780e-03,8.2084738e-02,9.3620787e-07,9.5168492e-05,1.1579438e-04,8.8437759e-05,1.0312479e-04,1.4130097e-03,8.0130142e-01,1.0217362e-01,5.1238673e-04,2.0027939e-04,1.7996023e-04,4.5918947e-05,9.1449841e-04]
14;10;11;[4.0607420e-03,2.3655216e-03,2.5779868e-02,2.0662136e-01,3.4654582e-05,3.2726985e-05,1.7235812e-05,1.0693089e-04,9.1440692e-05,1.1373695e-03,3.1593031e-01,4.2445520e-01,8.8073835e-03,5.8153351e-03,3.9433148e-03,8.1788872e-05,7.1886962e-04]
15;10;3;[2.8997399e-02,1.9423512e-03,4.5130728e-03,8.4303170e-01,2.8807258e-06,1.9186193e-05,2.9557879e-05,4.9195456e-05,5.6678673e-05,2.1920486e-04,5.1995721e-02,6.0033750e-02,3.4114203e-04,1.9226647e-04,1.1090179e-03,1.9037756e-05,7.4478276e-03]
16;10;10;[6.5461374e-03,6.9972483e-04,1.5479377e-02,2.2877194e-01,5.4690401e-05,4.2471125e-05,3.1119747e-05,7.7663455e-05,6.5405176e-05,1.0075014e-03,3.6824644e-01,3.3895102e-01,2.0056011e-02,9.3941074e-03,8.9834407e-03,1.6714990e-04,1.4258270e-03]
17;10;3;[5.89055382e-02,2.83744093e-03,6.71887817e-03,5.47851980e-01,7.90756349e-06,2.31743143e-05,6.96882707e-05,6.28860362e-05,1.23120059e-04,2.04228866e-03,3.06407928e-01,6.13027588e-02,4.56123799e-03,5.42843831e-04,1.66609325e-03,1.10736706e-04,6.76547177e-03]
18;3;10;[8.8898977e-03,1.1602970e-03,4.2817323e-03,4.2328361e-01,6.4158826e-06,1.4967378e-05,4.1413088e-05,2.0519823e-05,3.6116246e-05,1.8163925e-03,4.8563778e-01,5.7641920e-02,1.4002962e-02,9.3978550e-04,1.2178260e-03,1.5834722e-04,8.4994937e-04]
19;9;3;[1.38327396e-02,2.59754271e-03,2.12956276e-02,3.79435033e-01,9.16856734e-05,2.22007715e-04,4.60449774e-05,1.03891005e-04,1.31108405e-04,1.14322538e-02,3.04887146e-01,2.15698197e-01,3.26260664e-02,9.01242811e-03,5.79703413e-03,9.76533978e-04,1.81465468e-03]
20;10;10;[5.57560623e-02,2.54846830e-03,2.41039898e-02,2.95382231e-01,2.02129850e-05,3.93613096e-04,1.07016145e-04,3.06969043e-04,4.23888880e-04,3.80982123e-02,5.44603705e-01,2.25723982e-02,6.17206004e-03,3.00607731e-04,3.99827812e-04,5.44481591e-05,8.75629298e-03]
21;3;3;[1.6835006e-02,3.1630215e-03,8.8165766e-03,5.4423338e-01,4.5397451e-06,3.1023796e-05,9.2387221e-05,1.4049403e-04,1.3138137e-04,8.7622650e-02,3.1832269e-01,1.2867011e-02,6.5588783e-03,2.7276468e-04,2.0547026e-04,1.9376685e-05,6.8327738e-04]
22;10;9;[6.8183057e-03,3.6425993e-04,1.8118028e-02,3.8313219e-01,3.8974387e-05,5.7966598e-05,9.2194850e-06,1.8152434e-04,9.1892849e-05,3.8443261e-01,1.6868222e-01,2.6826128e-02,9.9232569e-03,6.3474308e-04,3.2818617e-04,6.7110908e-05,2.9337406e-04]
23;13;3;[1.5866935e-02,6.7562871e-03,1.7928042e-02,5.9579837e-01,1.7005692e-05,4.9465154e-05,1.4616347e-04,8.9298781e-05,1.8068049e-04,4.5034442e-02,2.9266557e-01,1.7672887e-02,5.6577842e-03,1.6677387e-04,8.2948914e-04,9.2624578e-05,1.0480771e-03]
24;0;0;[8.1880206e-01,5.0618482e-04,7.6954981e-05,8.5962303e-03,3.0606039e-04,5.9604001e-05,1.0264006e-04,5.9631569e-05,1.1576884e-04,1.0416100e-04,3.1069017e-03,2.6598154e-03,8.7186531e-04,6.0831220e-04,6.4670414e-05,6.5018388e-04,1.6330890e-01]
2;5;5;[1.3897707e-02,3.6000959e-03,2.0739597e-03,4.4539567e-02,4.8086639e-03,8.6076379e-01,5.7683582e-03,5.5344164e-04,8.4260218e-03,2.9826127e-02,2.3857851e-02,2.1647998e-04,1.6349946e-06,2.6237481e-06,9.4042680e-06,8.4465661e-04,8.0961577e-04]
3;10;10;[3.4532007e-02,8.2559362e-03,3.1232650e-03,2.6046187e-01,1.2577284e-04,2.7857595e-03,1.7399757e-04,5.2908817e-03,2.2161555e-01,1.9014612e-01,2.7096546e-01,1.3601298e-03,8.3665320e-05,3.2250393e-06,7.2262851e-06,8.2276086e-04,2.4642475e-04]
4;3;3;[1.29448734e-02,3.12806503e-03,2.35536247e-02,6.81195259e-01,1.00984515e-04,2.51958205e-04,1.05348928e-03,4.24169051e-03,4.29387623e-03,2.36468375e-01,2.07454413e-02,1.37202081e-03,6.99281227e-03,4.40724369e-04,1.43452664e-04,2.51983711e-03,5.53554506e-04]
5;9;9;[1.3326670e-01,3.3295393e-02,1.4808552e-01,2.0484755e-02,2.9561491e-04,4.0958407e-03,8.0581997e-03,3.3558760e-02,6.4887397e-02,5.3993767e-01,6.5094880e-03,4.2194296e-03,3.2897323e-04,2.6796435e-03,6.3797299e-05,2.1137243e-05,2.1171752e-04]
6;0;8;[4.99008745e-02,6.24878472e-03,2.04304412e-01,4.50494047e-03,1.37661918e-04,2.51207058e-03,2.23182535e-04,2.42378891e-01,4.57915097e-01,1.17807621e-02,5.86163392e-03,3.04905744e-03,4.16969386e-04,1.02407718e-02,1.07716165e-04,9.80343175e-05,3.19160055e-04]
2;5;5;[1.1832992e-02,3.3116541e-03,1.9439019e-03,4.2553078e-02,5.1614507e-03,8.6895353e-01,6.9696931e-03,6.5532740e-04,7.1527432e-03,2.8004110e-02,2.1587880e-02,1.8923190e-04,1.4210614e-06,3.0606680e-06,8.0538721e-06,9.7649230e-04,6.9528376e-04]
3;8;10;[3.3627614e-02,7.0119877e-03,3.2167602e-03,2.3112132e-01,1.6811225e-04,2.5873287e-03,2.4245917e-04,9.0170121e-03,2.3429823e-01,1.9069538e-01,2.8529400e-01,1.1802495e-03,1.3374501e-04,6.0705811e-06,8.7226090e-06,1.1409648e-03,2.5001945e-04]
4;10;7;[1.1698364e-03,5.1259692e-03,3.4304682e-04,2.5203776e-01,9.9505523e-06,8.1864325e-04,2.3758908e-04,4.3508515e-01,5.5939392e-03,1.4170705e-01,1.5699540e-01,8.9615125e-05,4.0194977e-04,1.7426248e-05,1.3856010e-05,3.2749758e-04,2.5341769e-05]
5;9;3;[5.9598316e-03,1.8277885e-03,1.3994370e-03,6.8716478e-01,6.2764898e-06,5.4208428e-04,1.7218755e-04,2.5349197e-03,3.4289921e-04,2.8397039e-01,1.3484083e-02,3.5891670e-04,1.4826864e-03,5.5157184e-04,1.1631080e-05,7.4464580e-05,1.1604196e-04]
6;3;3;[3.0616790e-03,5.6282664e-04,1.4694813e-03,8.8417113e-01,4.5045977e-06,1.0833524e-03,1.4663993e-04,5.9763569e-02,3.2824022e-03,1.8370882e-02,2.3395358e-02,1.9027555e-04,1.6248658e-04,4.0550120e-03,9.4841726e-06,1.2467668e-04,1.4609135e-04]
7;7;7;[3.5523693e-03,2.4726088e-03,1.4167010e-02,9.0305979e-04,5.7454986e-06,1.8755204e-04,2.3325772e-05,9.6576494e-01,8.8882530e-03,9.3681487e-04,1.0306051e-03,1.5309142e-04,5.8001697e-05,1.4922700e-03,4.0715354e-06,7.7494251e-06,3.5250571e-04]
8;2;2;[4.4455230e-02,4.5899514e-02,8.8790607e-01,3.7773610e-03,2.4584445e-04,1.4275235e-04,2.7220352e-03,3.8081512e-03,1.0044961e-03,5.2947254e-04,2.2144832e-03,1.4281602e-03,2.3681094e-05,7.0211518e-04,5.8298079e-05,6.3034953e-05,5.0193681e-03]
9;3;10;[4.0042285e-02,6.8305641e-02,1.7025660e-01,2.6273528e-01,2.3987782e-04,1.3100269e-04,6.4064428e-02,1.6794533e-04,1.1531173e-03,5.0772917e-02,2.7960426e-01,5.8186375e-02,1.8233155e-03,1.7144586e-03,8.5631458e-05,9.2257302e-05,6.2467379e-04]
