prefix_length;ground_truth;predicted;prediction_probs
3;8;10;[1.9019570e-02,3.5872888e-03,9.7414143e-03,2.4344648e-01,4.5445180e-05,4.0142026e-04,5.7566835e-04,9.4479667e-03,2.3466372e-01,1.9458181e-01,2.6996836e-01,4.0301792e-03,1.7181027e-03,3.6466329e-03,1.0484749e-03,3.0798647e-03,9.9756871e-04]
4;3;7;[8.8457688e-05,1.7199881e-03,3.7321879e-03,2.2945853e-01,4.2768614e-05,6.9738482e-05,1.1811269e-04,4.3811956e-01,8.6087212e-03,1.4819081e-01,1.6060226e-01,4.4749519e-03,1.2380152e-03,1.6524109e-04,6.0795172e-04,2.4037060e-04,2.5223005e-03]
5;10;9;[1.8467322e-03,9.0899220e-04,1.9577642e-03,3.1744093e-02,2.3138946e-06,1.6751066e-04,1.3605450e-04,1.8296029e-03,1.4132042e-04,4.9828193e-01,4.5824099e-01,4.7167810e-04,5.0126243e-04,5.6242960e-04,2.4921747e-03,4.2980068e-04,2.8531966e-04]
6;9;9;[3.8524142e-03,2.6916468e-04,3.6059334e-03,1.8978817e-02,1.6838706e-06,2.7925801e-04,6.5668391e-05,1.7159255e-02,9.8479632e-04,9.4433808e-01,1.0017925e-02,1.9420456e-04,9.9950348e-06,3.9860297e-05,1.3526565e-04,6.0404094e-05,7.2683324e-06]
7;7;7;[4.6530570e-04,2.8062919e-03,6.3405992e-03,3.2079546e-03,1.7997569e-05,6.9240356e-05,5.9928308e-05,9.8183262e-01,2.3047610e-03,5.1695755e-04,1.9622610e-03,2.4215040e-04,6.5981010e-05,8.1765038e-06,9.1200411e-05,1.7429447e-06,6.8956101e-06]
8;0;2;[1.7436303e-01,1.1623105e-01,7.0184052e-01,3.5884692e-03,5.2791944e-07,3.1031543e-06,9.3456189e-04,1.5484706e-04,2.0750154e-04,8.2776503e-04,1.0730695e-03,1.1300108e-04,1.5498372e-04,1.2772715e-05,3.3663082e-04,1.2390836e-04,3.4213550e-05]
2;5;5;[8.8635585e-05,2.5872598e-05,8.9337067e-05,1.8540952e-02,7.9579631e-06,9.5156521e-01,3.9597475e-05,1.0188679e-04,2.3741578e-03,7.3196613e-03,1.9756302e-02,6.8970467e-06,3.0731797e-05,7.1656136e-06,3.0501581e-06,4.6632163e-06,3.7992668e-05]
3;3;10;[2.0129522e-02,9.5063075e-03,2.4717435e-02,1.4836399e-01,7.4285927e-05,3.6201256e-04,2.5244078e-04,4.1469876e-02,1.3928512e-01,9.5309339e-02,4.6339735e-01,1.5766336e-02,8.7028248e-03,5.6320820e-03,5.8178478e-03,1.6353374e-02,4.8597469e-03]
4;10;10;[2.9484081e-04,6.5742159e-04,1.8596505e-03,1.0195652e-02,6.0553853e-06,1.4236164e-03,2.1920468e-04,1.9276515e-03,7.6887454e-04,4.1346240e-01,5.6680965e-01,8.9758495e-04,2.7928629e-04,3.9318349e-04,5.1400950e-04,1.2380071e-04,1.6717390e-04]
5;0;9;[9.2521846e-02,3.3183077e-03,1.8720649e-01,1.5224061e-02,9.7152006e-06,7.8804838e-03,2.6153558e-04,2.4283925e-02,9.6939050e-02,5.5477977e-01,1.5615328e-02,7.5697282e-04,4.0072358e-05,9.6720512e-05,1.0666047e-04,1.6070147e-04,7.9828448e-04]
2;5;5;[1.3368456e-04,2.2439282e-05,7.9407415e-05,3.2638937e-02,9.2423206e-06,9.2094553e-01,6.2910680e-05,7.0015878e-05,2.8424119e-03,2.3532752e-02,1.9584311e-02,4.9435957e-06,3.3485423e-05,1.5272637e-05,3.9675729e-06,5.0317240e-06,1.5659676e-05]
3;8;10;[2.3083469e-02,4.0622721e-03,1.0589580e-02,2.1429951e-01,6.0976978e-05,4.8874685e-04,5.5695523e-04,1.1754720e-02,1.9014731e-01,1.8566619e-01,3.3608311e-01,6.2934784e-03,2.8329240e-03,5.2906382e-03,2.1894719e-03,4.5027346e-03,2.0979648e-03]
4;9;7;[1.1354918e-04,2.2182385e-03,5.4595792e-03,2.6431510e-01,5.7522415e-05,5.4596334e-05,1.3100752e-04,4.0175968e-01,7.0085702e-03,1.3901973e-01,1.6739108e-01,5.4282392e-03,1.7200081e-03,1.8012615e-04,1.2494997e-03,5.2520126e-04,3.3683223e-03]
5;10;3;[6.2823405e-05,4.6396334e-04,2.9317042e-04,6.2764192e-01,1.3958360e-06,1.1545278e-04,2.6234662e-05,1.4122226e-03,4.2353527e-04,4.0682728e-04,3.5901326e-01,6.6256255e-04,4.8352801e-03,1.3658776e-03,1.1865302e-03,8.1848534e-04,1.2704465e-03]
6;3;3;[5.0949911e-04,2.0427520e-04,1.3978078e-03,9.5622605e-01,1.2505468e-06,3.1708478e-04,8.7694643e-06,6.4001898e-03,1.6289182e-03,9.5909974e-04,2.7210135e-02,3.4210586e-04,2.7954906e-05,7.7188475e-04,3.2112934e-03,6.8113359e-04,1.0262466e-04]
7;7;7;[1.7361233e-03,3.4011668e-03,5.5755014e-03,7.8648276e-04,2.5515697e-06,1.9482062e-05,4.7759831e-06,9.8009205e-01,5.1746960e-03,2.8016910e-04,1.0558709e-03,6.1188254e-04,3.0662184e-05,1.7509125e-04,9.7020180e-04,1.9709096e-05,6.3563770e-05]
8;2;2;[7.5955823e-02,8.3772205e-02,8.3038294e-01,4.3554804e-03,5.7821449e-08,1.1696835e-06,1.0768347e-04,4.0192407e-04,4.7490228e-04,6.5140368e-04,2.7044695e-03,3.9597406e-04,1.0756370e-04,7.2799005e-05,4.3983781e-04,1.4923789e-04,2.6516493e-05]
9;3;3;[6.3500792e-02,2.3234589e-02,1.8678167e-01,3.5072178e-01,6.0312068e-08,1.8788058e-05,3.3071889e-03,1.1118518e-03,2.4644160e-03,4.8392702e-02,2.6577610e-01,5.0159596e-02,2.0009773e-03,1.1420611e-03,3.1057748e-04,9.6905645e-04,1.0786168e-04]
10;11;10;[2.3431070e-03,8.0759488e-03,5.1914095e-03,5.7788935e-02,3.0899471e-07,2.0689917e-05,1.1971745e-05,1.9828783e-05,1.5436555e-04,6.7528221e-03,8.5595638e-01,6.2589012e-02,9.1274531e-05,2.5591935e-04,2.2653605e-05,1.8946912e-04,5.3585350e-04]
11;0;0;[5.2426779e-01,1.1094298e-05,9.9090603e-06,2.7244748e-04,2.0924698e-08,2.1308731e-06,1.9946258e-06,7.6505376e-06,7.5315670e-06,3.0799576e-05,1.5913528e-04,1.8602225e-04,2.1964122e-06,1.4728903e-05,3.8735111e-06,2.4990421e-05,4.7499758e-01]
2;5;5;[1.4462370e-04,1.9198256e-05,8.2769555e-05,3.3875827e-02,1.0896752e-05,9.2055643e-01,7.2262177e-05,6.8362846e-05,3.3232919e-03,2.2390814e-02,1.9377917e-02,5.4604830e-06,3.1256019e-05,1.1857745e-05,3.8995963e-06,4.7684080e-06,2.0424672e-05]
3;7;10;[2.3835547e-02,2.5622468e-03,1.1112986e-02,2.1826014e-01,7.1783987e-05,6.8281108e-04,8.8916684e-04,1.1918101e-02,2.1275859e-01,2.0801237e-01,2.9274073e-01,4.6262136e-03,1.7818802e-03,3.5977690e-03,1.6082324e-03,3.7645942e-03,1.7768097e-03]
4;3;3;[6.4569630e-04,2.4320508e-04,1.1173832e-03,4.4050032e-01,4.0673152e-05,7.8911435e-05,5.5434867e-03,2.7380945e-02,4.0509325e-02,1.6922706e-01,2.8481632e-01,1.4394035e-02,9.9796662e-04,1.4912771e-04,1.3534252e-02,3.8365595e-04,4.3767877e-04]
5;9;10;[1.0660035e-02,1.8520989e-02,1.3430663e-02,4.6203036e-02,1.6137436e-05,1.3838687e-04,3.2047182e-04,3.0116588e-03,1.2900115e-02,3.0352509e-01,5.1888007e-01,1.5119464e-02,7.0055723e-03,2.9971328e-02,5.7258354e-03,7.1542100e-03,7.4169752e-03]
6;10;10;[2.8513176e-02,8.7593906e-03,4.9197059e-02,1.1402652e-02,3.7956768e-05,2.5410563e-04,1.2658916e-04,1.4985073e-02,1.2971437e-01,3.1572504e-03,7.3458838e-01,5.7570860e-03,3.8341393e-03,3.3389422e-04,6.9002691e-04,7.6711569e-03,9.7764819e-04]
7;8;2;[2.15384498e-01,1.11826926e-01,5.00250459e-01,1.35564925e-02,1.02645288e-04,1.91267303e-04,4.17300937e-04,8.34734887e-02,3.59559692e-02,1.10697025e-03,2.77785212e-02,2.34106276e-03,1.79577514e-03,9.73381684e-04,2.78941728e-03,1.80759723e-03,2.48319207e-04]
8;0;2;[3.9983008e-02,1.7772585e-02,9.2845905e-01,1.8078967e-03,4.0723439e-06,9.1332331e-06,3.0659870e-05,5.1029781e-03,6.6909508e-04,2.0489399e-03,3.0893858e-03,1.8761538e-04,5.1219028e-04,9.1654401e-06,1.3901685e-04,1.0704082e-04,6.8014364e-05]
2;5;5;[1.44627717e-04,1.86889520e-05,8.12553917e-05,3.34595516e-02,1.11968457e-05,9.21720445e-01,7.20529861e-05,6.78460492e-05,3.25696939e-03,2.20034160e-02,1.90854054e-02,5.56276245e-06,3.13228629e-05,1.17435075e-05,4.06223444e-06,4.89429249e-06,2.09729151e-05]
3;10;10;[2.4111265e-02,2.5244562e-03,1.1371089e-02,2.1320587e-01,7.5354619e-05,7.1282941e-04,9.1583503e-04,1.2336917e-02,2.1268870e-01,2.0720823e-01,2.9694375e-01,4.7268979e-03,1.8391880e-03,3.6911797e-03,1.7461949e-03,3.9980845e-03,1.9041679e-03]
4;9;3;[1.2044772e-03,2.2133433e-03,1.5966313e-02,7.0853269e-01,4.6618505e-05,5.3214293e-04,4.6927511e-04,1.1821119e-02,3.3250244e-03,2.1263598e-01,3.3408090e-02,1.9715324e-03,9.4183144e-04,9.7764807e-04,2.0620616e-03,1.0951238e-03,2.7967473e-03]
5;3;3;[5.1782341e-03,1.4527627e-03,4.8376517e-03,8.8285774e-01,1.4229331e-05,5.1932759e-03,1.3149531e-03,6.4775511e-03,3.2448776e-02,4.4727887e-04,4.7603268e-02,9.3065959e-04,5.6311353e-03,3.3730601e-03,1.4807053e-04,1.1132872e-03,9.7799744e-04]
6;8;8;[4.6198756e-02,2.0587901e-02,4.9578700e-02,4.5228861e-03,1.2908558e-06,3.2347493e-04,6.1567698e-05,2.9314145e-01,5.7728511e-01,2.7805430e-04,4.4888956e-03,1.0713325e-03,1.7104506e-04,2.0894295e-04,4.2568988e-04,6.7659112e-04,9.7837497e-04]
7;7;7;[3.7771398e-03,7.7776762e-04,6.9125863e-03,1.5777554e-03,1.6649556e-06,5.5289215e-06,3.8415396e-06,9.8225284e-01,7.2927709e-04,7.7131909e-04,1.7821452e-03,4.0129526e-04,2.7115693e-04,1.9609311e-04,6.9609385e-05,5.9460131e-06,4.6408176e-04]
8;0;2;[1.3215320e-01,1.6959598e-02,8.4342128e-01,2.9727961e-03,5.0347080e-07,2.4358230e-06,3.4383568e-04,4.8045000e-05,3.0293371e-05,3.7127646e-04,2.7710327e-03,2.3758668e-04,6.8869616e-05,6.7093380e-05,3.9223829e-04,1.3440197e-04,2.5554156e-05]
2;5;5;[1.4756202e-04,2.1960974e-05,9.8502824e-05,3.7155937e-02,1.0902005e-05,9.1278684e-01,7.8696896e-05,7.5215015e-05,4.5304196e-03,2.3169592e-02,2.1845842e-02,5.4785642e-06,3.1848645e-05,1.1227055e-05,3.1981058e-06,4.2374118e-06,2.2670887e-05]
3;10;10;[2.1384172e-02,2.5146108e-03,1.0826039e-02,2.4102835e-01,5.9358848e-05,5.0811138e-04,7.5101876e-04,1.0372528e-02,2.3032840e-01,2.0771985e-01,2.6095802e-01,3.9781476e-03,1.4869428e-03,2.7315489e-03,1.1169229e-03,2.9254828e-03,1.3105591e-03]
4;3;3;[7.9822214e-04,1.7906614e-03,1.2310963e-02,7.4544895e-01,4.4320390e-05,5.4587115e-04,5.0165504e-04,1.1353531e-02,3.4603719e-03,1.8706305e-01,2.9213643e-02,1.3657470e-03,7.9380965e-04,9.7834226e-04,1.4817162e-03,8.5944036e-04,1.9897632e-03]
5;0;9;[1.1982180e-01,4.3975892e-03,1.3769557e-01,1.2938781e-02,4.7482681e-05,1.3481317e-02,7.8870757e-03,4.4768546e-02,6.2720016e-02,5.7781106e-01,1.1381619e-02,1.6845129e-03,4.2046609e-04,2.5189980e-03,2.6277336e-04,3.8778948e-04,1.7745674e-03]
2;5;5;[1.6504990e-04,2.1162763e-05,7.3281321e-05,2.2911200e-02,8.1151429e-06,9.4111151e-01,3.5423116e-05,5.4324486e-05,1.5118159e-03,1.5409460e-02,1.8550228e-02,1.1353492e-05,4.9370399e-05,2.5167667e-05,1.6320550e-05,1.7759856e-05,2.8496028e-05]
3;7;10;[1.8335443e-02,1.1018577e-02,1.9192379e-02,4.5462165e-02,7.2648050e-05,1.7072994e-04,5.9682912e-05,2.0524010e-02,8.6542591e-02,4.3935504e-02,3.8206390e-01,3.4024663e-02,3.3130195e-02,2.6008118e-02,1.3599056e-01,1.1820162e-01,2.5267165e-02]
4;8;9;[3.0463981e-04,1.7279598e-03,2.0376525e-03,1.4029461e-01,1.1034975e-04,9.3270144e-05,7.9032630e-03,2.7281731e-02,4.3750167e-02,2.3372599e-01,2.2600706e-01,7.8581266e-02,4.1633267e-03,2.8798849e-04,2.2784276e-01,5.2785147e-03,6.0938270e-04]
5;10;10;[2.89853802e-03,1.02025017e-01,2.36838330e-02,1.35058984e-01,1.20877055e-04,4.56299822e-05,1.06244865e-04,2.54804408e-03,3.71235982e-02,9.77125913e-02,2.37780556e-01,3.74969579e-02,1.22529157e-02,5.25245210e-03,5.17354421e-02,1.76585287e-01,7.75730461e-02]
6;3;9;[4.9629132e-03,3.6739871e-02,6.4735122e-02,1.8454419e-01,3.0776522e-05,3.5628669e-05,1.2272378e-05,1.0544671e-03,1.6933952e-01,1.8579082e-01,1.2698653e-01,2.2362934e-02,4.9714665e-03,2.0314688e-02,2.9678796e-03,1.4289767e-01,3.2253232e-02]
7;9;9;[4.2075641e-02,2.1252556e-02,1.2556002e-01,7.9591691e-02,4.3751661e-05,2.5003161e-05,3.3303880e-04,5.0171103e-02,3.6391426e-02,5.2171683e-01,4.4703379e-02,1.2581540e-02,7.3377695e-04,1.4321858e-02,6.3432679e-03,4.1206464e-02,2.9487151e-03]
8;2;2;[2.99947888e-01,4.55595031e-02,5.68363547e-01,1.07508665e-02,1.67919497e-05,2.09875761e-05,1.88806414e-04,2.77890195e-03,1.96236558e-03,8.24311632e-04,2.10011490e-02,1.36876083e-03,5.07701770e-04,5.26466267e-03,3.53274634e-03,3.78342755e-02,7.67190795e-05]
9;2;10;[9.9699758e-03,2.5764775e-02,1.5476035e-01,3.4587139e-01,2.4028063e-06,1.2376363e-04,9.0750738e-04,1.4788707e-03,7.3463409e-03,2.8797461e-02,3.8764691e-01,1.6833778e-02,4.9187397e-03,1.9903595e-03,3.4759049e-03,1.0088988e-02,2.2524335e-05]
10;10;3;[1.0044043e-03,1.4287166e-02,1.6546054e-02,4.4958934e-01,6.5166564e-06,2.0241989e-04,8.2726084e-04,2.2101837e-04,1.2570557e-02,7.1981408e-02,3.9879563e-01,2.1021342e-02,9.9378033e-03,8.7083579e-04,3.1098051e-04,1.7636707e-03,6.3588879e-05]
11;3;3;[1.1903059e-04,4.0281150e-03,2.6195562e-03,6.1682814e-01,1.6457424e-06,5.1712077e-06,1.1330931e-06,8.0976053e-05,1.4883067e-04,3.2086447e-02,3.3861256e-01,4.8287548e-03,2.0152466e-04,6.9401067e-05,4.7975205e-05,3.1296862e-04,7.8316707e-06]
12;3;10;[9.4787247e-04,2.1039005e-02,3.3335768e-02,2.5725716e-01,1.1557223e-04,3.2688861e-04,1.6150632e-04,6.2433166e-05,2.1420959e-03,7.0928313e-02,4.0289444e-01,1.9603975e-01,9.3090525e-03,1.3614257e-03,3.2536807e-03,5.1948836e-04,3.0556016e-04]
13;10;10;[1.2198290e-03,3.7446371e-03,1.2791589e-03,2.5713291e-02,5.7397169e-06,1.2651589e-05,5.4530688e-06,1.8553887e-05,1.7808953e-04,6.5469067e-04,9.0410161e-01,6.0907252e-02,5.9079769e-04,3.5609058e-04,4.4201215e-04,2.3543715e-04,5.3476077e-04]
14;10;11;[5.00061782e-04,5.45335189e-03,1.83343869e-02,1.28996119e-01,1.58754028e-05,1.48087405e-04,9.13846961e-05,1.22196752e-05,1.36782380e-03,3.04635870e-03,3.74937117e-01,4.36425269e-01,9.92779527e-03,1.05817495e-02,9.80999786e-03,9.42325278e-05,2.58111919e-04]
15;10;3;[3.36638466e-03,7.37136835e-03,4.42130305e-03,7.13034928e-01,2.54156384e-06,6.14616647e-06,1.41241765e-06,1.10004345e-04,6.80152880e-05,1.05495965e-04,1.94450632e-01,7.20426291e-02,1.15669065e-03,8.72069038e-04,7.67207472e-04,1.99888062e-04,2.02323077e-03]
16;10;10;[3.2124317e-03,2.3464391e-03,8.3030993e-03,2.6434538e-01,1.5598985e-06,3.0009178e-05,7.2220937e-06,8.3033883e-06,2.7689396e-03,5.7145942e-04,4.9540800e-01,1.9017622e-01,1.4200223e-02,9.4788074e-03,7.8752115e-03,4.6779067e-04,7.9897168e-04]
17;10;10;[1.2671613e-02,9.6504865e-03,6.0956893e-03,2.1739323e-01,1.6194708e-05,9.6998818e-05,1.6345261e-05,1.3032503e-04,1.1532661e-03,6.6891820e-03,6.4144909e-01,6.2967569e-02,2.1709617e-02,7.3187621e-03,4.8251050e-03,1.6396267e-03,6.1769490e-03]
18;3;10;[4.4529652e-03,4.6522347e-03,4.0424056e-03,1.9456747e-01,1.9429870e-05,4.1759671e-05,1.0526837e-05,4.9469254e-05,1.0512121e-03,4.7663124e-03,7.2987098e-01,2.4728861e-02,2.1895809e-02,4.7912528e-03,2.6873765e-03,1.8872402e-03,4.8468960e-04]
19;9;10;[6.01963000e-03,2.13629846e-03,2.12692451e-02,1.94795296e-01,1.65677528e-04,1.35889655e-04,5.42224589e-05,5.57360836e-05,1.31110661e-03,3.18382457e-02,4.80644733e-01,6.42451271e-02,1.36546776e-01,2.15305369e-02,2.75968611e-02,1.03780525e-02,1.27658632e-03]
20;10;10;[3.3382878e-02,5.4294122e-03,7.5194319e-03,6.0985092e-02,4.0013701e-04,3.4734450e-04,1.4699043e-03,2.6980444e-04,5.1122205e-04,1.2660272e-02,8.5407233e-01,2.0710814e-03,7.5639337e-03,5.9957821e-03,2.3895358e-03,4.2538708e-03,6.7795062e-04]
21;3;10;[4.7221412e-03,1.6574425e-03,5.1041483e-03,1.2343678e-01,9.4701754e-06,1.3445195e-05,3.6394108e-06,8.7071949e-04,9.8907614e-05,9.0792300e-03,8.5064721e-01,2.6159892e-03,6.3978642e-04,1.9924174e-04,3.5356663e-04,4.0827322e-04,1.4006968e-04]
22;10;10;[1.61185476e-03,1.12100050e-03,2.25108732e-02,2.37402648e-01,3.83477396e-04,1.80964227e-04,2.45680076e-05,9.12584146e-05,1.17243624e-04,1.56394333e-01,5.04825413e-01,4.40228991e-02,1.92634873e-02,3.08480882e-03,7.47764623e-03,1.22078648e-03,2.66665273e-04]
23;13;10;[1.8452698e-03,5.6235250e-03,1.0237341e-02,4.3056867e-01,6.1251783e-05,2.3529781e-05,1.0182291e-05,9.8551362e-05,6.9110465e-05,3.7241608e-02,4.8488224e-01,1.8934363e-02,5.6832973e-03,9.6773735e-04,2.6858507e-03,6.1172538e-04,4.5576776e-04]
24;0;0;[7.1610159e-01,6.3360326e-06,5.4201036e-04,9.1013182e-03,9.8634249e-05,6.5415620e-06,2.8734223e-07,1.6868459e-03,1.9859986e-05,3.7796945e-05,1.2576559e-02,1.5030967e-04,1.3634425e-05,3.5540244e-05,3.7143737e-04,7.1135862e-04,2.5853986e-01]
2;5;5;[1.4271543e-04,2.3247741e-05,7.0181348e-05,3.0249173e-02,9.7191723e-06,9.2809087e-01,4.7113215e-05,6.0947343e-05,1.8924676e-03,2.0813813e-02,1.8493617e-02,6.7396609e-06,4.2682299e-05,2.0125613e-05,8.2778852e-06,8.8294701e-06,1.9437650e-05]
3;10;10;[2.89839245e-02,7.01809116e-03,1.26790125e-02,1.46822244e-01,7.69053950e-05,1.88194666e-04,1.27828564e-04,1.56850051e-02,1.10235602e-01,1.04739822e-01,4.65768546e-01,1.96878053e-02,1.87572110e-02,1.36835119e-02,2.32257582e-02,1.87050942e-02,1.36154536e-02]
4;3;3;[3.0921667e-03,8.7796850e-03,2.9810736e-02,4.4074851e-01,5.4309501e-05,2.8358208e-04,2.1746093e-04,1.7662469e-02,5.4458715e-03,3.5241184e-01,7.7714130e-02,1.3134260e-02,7.6474957e-03,3.8491557e-03,1.8965086e-02,1.0506606e-02,9.6766558e-03]
5;9;9;[1.03953175e-01,8.05778243e-03,1.71353698e-01,3.36746164e-02,9.35254502e-05,3.75840627e-03,1.73627830e-03,4.65217493e-02,5.65391965e-02,4.83105153e-01,4.80358079e-02,8.68371502e-03,4.12512012e-03,1.33606195e-02,2.24658544e-03,5.49437711e-03,9.26021207e-03]
6;0;8;[1.2005918e-01,2.4649365e-02,1.1893417e-01,5.2283332e-03,2.7151536e-05,1.4445013e-03,4.0572413e-04,1.5491198e-01,5.4205990e-01,7.2993961e-04,1.3914672e-02,9.5780902e-03,1.4550248e-03,1.2362316e-04,6.2124443e-04,4.4325506e-03,1.4246679e-03]
2;5;5;[1.2842384e-04,2.3970009e-05,8.1704908e-05,3.2908846e-02,9.0101412e-06,9.1920805e-01,6.3245141e-05,7.4596210e-05,3.0324319e-03,2.4107527e-02,2.0284215e-02,4.6484643e-06,3.4263063e-05,1.6291422e-05,3.6459573e-06,4.8573766e-06,1.4408743e-05]
3;8;10;[2.1211106e-02,4.5716497e-03,1.0376923e-02,2.1213539e-01,5.5040327e-05,4.6449402e-04,5.4009195e-04,1.1349736e-02,1.9944121e-01,1.8444471e-01,3.3340251e-01,6.0583875e-03,2.6984015e-03,5.4259771e-03,1.8632702e-03,4.2290711e-03,1.7319794e-03]
4;10;7;[1.0452190e-04,2.1555568e-03,4.4944435e-03,2.6465312e-01,5.4395914e-05,5.4015545e-05,1.4584602e-04,4.0389475e-01,6.9459910e-03,1.4166915e-01,1.6470224e-01,5.0557135e-03,1.6708099e-03,1.8985306e-04,1.0308208e-03,4.3416355e-04,2.7445790e-03]
5;9;3;[2.7024851e-03,7.9746393e-04,3.5686193e-03,5.6110448e-01,2.3201623e-05,1.3954697e-04,1.6250997e-04,4.5304121e-03,5.4586359e-04,3.9106321e-01,2.0869166e-02,7.0717721e-04,7.8231556e-04,2.2436045e-03,8.2281576e-03,1.3430401e-03,1.1887358e-03]
6;3;3;[1.3756993e-03,1.2672055e-04,1.0906485e-03,8.8966757e-01,9.8896908e-06,9.2935143e-04,7.1165654e-05,5.3873304e-02,4.9836626e-03,1.2574149e-03,3.9550509e-02,1.8196105e-03,6.1250158e-04,8.7226799e-04,2.9068405e-03,7.8729307e-04,6.5531684e-05]
7;7;7;[1.2032570e-03,2.1313103e-03,6.5236976e-03,1.8692175e-03,6.5215625e-07,6.3215821e-06,1.7104747e-06,9.8314095e-01,1.9871804e-03,2.9484284e-04,9.3248324e-04,3.8189316e-04,2.5078160e-05,5.0511753e-05,1.3892507e-03,1.8463721e-05,4.3169119e-05]
8;2;2;[6.9661066e-02,4.4463545e-02,8.7884575e-01,2.9095130e-03,3.1917235e-08,6.0490714e-07,6.1920429e-05,2.3410688e-04,2.6774191e-04,7.5240462e-04,2.1581615e-03,2.2297916e-04,5.7436369e-05,3.9682171e-05,2.2799782e-04,8.5266707e-05,1.1798982e-05]
9;3;3;[6.8329051e-02,2.8947616e-02,2.4203593e-01,3.1909099e-01,4.5868905e-08,1.3083358e-05,3.1708172e-03,1.1522846e-03,2.0566529e-03,4.0127024e-02,2.4865761e-01,4.2756651e-02,1.5629615e-03,1.0056517e-03,2.4802022e-04,7.4810669e-04,9.7431133e-05]
