lifecycle:transition,concept:name,case:concept:name,case:label,time:timestamp
complete,Accepted,case_3,positive,2024-10-21 16:49:39.607358150+00:00
complete,Accepted,case_3,positive,2024-11-04 08:34:26.525928043+00:00
complete,Accepted,case_3,positive,2025-10-06 08:38:15.556070275+00:00
complete,Completed,case_3,positive,2026-01-12 08:02:38.693901182+00:00
complete,Unmatched,case_3,positive,2026-07-15 08:02:21.753932474+00:00
complete,Queued,case_4,positive,2024-08-12 13:59:07.151353461+00:00
complete,Accepted,case_4,positive,2024-09-25 19:27:41.954701092+00:00
complete,Accepted,case_4,positive,2025-03-28 13:21:06.914905720+00:00
complete,Accepted,case_4,positive,2025-03-28 13:21:06.915005720+00:00
complete,Accepted,case_4,positive,2025-03-28 13:21:06.915105720+00:00
complete,Accepted,case_4,positive,2025-10-06 17:57:10.388081286+00:00
complete,Completed,case_4,positive,2025-10-06 17:57:10.388181286+00:00
complete,Unmatched,case_4,positive,2026-04-24 08:37:29.632891046+00:00
complete,Queued,case_5,positive,2024-08-12 20:43:11.023987368+00:00
complete,Queued,case_5,positive,2024-08-12 20:43:11.024087368+00:00
complete,Accepted,case_5,positive,2024-08-29 08:07:26.615243359+00:00
complete,Accepted,case_5,positive,2024-08-29 08:07:26.615343359+00:00
complete,Accepted,case_5,positive,2025-05-01 09:39:00.321574451+00:00
complete,Accepted,case_5,positive,2025-05-01 09:39:00.321674451+00:00
complete,Accepted,case_5,positive,2025-07-10 16:46:15.047947617+00:00
complete,Completed,case_5,positive,2025-07-10 16:46:15.048047617+00:00
complete,Queued,case_6,positive,2024-08-12 14:37:04.370764407+00:00
complete,Queued,case_6,positive,2024-08-12 14:37:04.370864407+00:00
complete,Accepted,case_6,positive,2024-12-23 08:13:27.539077397+00:00
complete,Accepted,case_6,positive,2025-08-18 17:52:08.429377617+00:00
complete,Accepted,case_6,positive,2026-07-24 08:01:57.944297965+00:00
complete,Accepted,case_6,positive,2026-07-24 08:01:57.944397965+00:00
complete,Completed,case_6,positive,2026-08-26 08:30:05.717109143+00:00
complete,Unmatched,case_6,positive,2026-08-31 08:06:57.277787992+00:00
complete,Queued,case_7,positive,2024-08-13 10:57:36.510866693+00:00
complete,Queued,case_7,positive,2024-08-13 10:57:36.510966693+00:00
complete,Queued,case_7,positive,2024-10-14 18:52:58.179043974+00:00
complete,Queued,case_7,positive,2024-10-14 18:52:58.179143974+00:00
complete,Accepted,case_7,positive,2024-10-29 11:05:30.842689039+00:00
complete,Accepted,case_7,positive,2024-10-30 08:39:16.383516105+00:00
complete,Accepted,case_7,positive,2024-10-30 08:39:16.383616105+00:00
complete,Completed,case_7,positive,2025-02-03 13:51:21.435860093+00:00
complete,Queued,case_8,positive,2024-08-12 14:51:37.164791462+00:00
complete,Accepted,case_8,positive,2024-08-12 14:51:37.164891462+00:00
complete,Accepted,case_8,positive,2024-09-16 08:07:42.270447386+00:00
complete,Accepted,case_8,positive,2025-02-26 08:19:06.034546510+00:00
complete,Accepted,case_8,positive,2025-06-09 11:29:15.531666894+00:00
complete,Accepted,case_8,positive,2025-06-09 11:29:15.531766894+00:00
complete,Accepted,case_8,positive,2025-08-11 12:01:55.820959969+00:00
complete,Completed,case_8,positive,2025-10-20 19:08:04.509977557+00:00
complete,Queued,case_9,positive,2024-08-12 15:37:04.761299328+00:00
complete,Queued,case_9,positive,2024-12-25 10:36:54.880642726+00:00
complete,Accepted,case_9,positive,2025-04-28 16:59:10.843315332+00:00
complete,Accepted,case_9,positive,2025-06-04 10:11:04.654794964+00:00
complete,Accepted,case_9,positive,2025-06-04 10:11:04.654894964+00:00
complete,Accepted,case_9,positive,2025-10-28 19:26:17.433089312+00:00
complete,Completed,case_9,positive,2026-04-13 08:54:04.798350158+00:00
complete,Unmatched,case_9,positive,2026-08-26 11:26:03.542331690+00:00
complete,Queued,case_10,positive,2024-08-12 17:40:30.417636513+00:00
complete,Accepted,case_10,positive,2024-08-12 17:40:30.417736513+00:00
complete,Accepted,case_10,positive,2024-08-12 17:40:30.417836513+00:00
complete,Accepted,case_10,positive,2024-08-12 17:40:30.417936513+00:00
complete,Accepted,case_10,positive,2025-01-03 08:19:04.221600027+00:00
complete,Completed,case_10,positive,2025-01-03 08:19:04.221700027+00:00
complete,Unmatched,case_10,positive,2025-01-27 09:02:09.014662680+00:00
complete,Unmatched,case_10,positive,2025-11-17 08:08:50.267893460+00:00
complete,Queued,case_11,positive,2024-08-12 15:53:03.337508476+00:00
complete,Accepted,case_11,positive,2024-08-12 15:53:03.337608476+00:00
complete,Accepted,case_11,positive,2025-02-10 10:29:31.386504676+00:00
complete,Accepted,case_11,positive,2026-01-12 14:15:55.496404204+00:00
complete,Accepted,case_11,positive,2026-01-12 14:15:55.496504204+00:00
complete,Accepted,case_11,positive,2026-01-12 14:15:55.496604204+00:00
complete,Completed,case_11,positive,2026-05-18 08:55:51.127322786+00:00
complete,Unmatched,case_11,positive,2026-10-02 08:33:20.027901482+00:00
complete,Accepted,case_12,positive,2024-08-12 17:58:37.886463701+00:00
complete,Accepted,case_12,positive,2025-03-10 17:32:04.576107281+00:00
complete,Accepted,case_12,positive,2025-11-17 13:15:51.086984221+00:00
complete,Accepted,case_12,positive,2026-03-02 14:09:07.402467635+00:00
complete,Accepted,case_12,positive,2027-02-05 20:03:47.257624887+00:00
complete,Accepted,case_12,positive,2027-02-05 20:03:47.257724887+00:00
complete,Accepted,case_12,positive,2027-04-05 08:42:33.106049968+00:00
complete,Completed,case_12,positive,2027-04-05 08:42:33.106149968+00:00
complete,Queued,case_13,positive,2024-08-12 14:24:43.950182609+00:00
complete,Accepted,case_13,positive,2024-08-21 08:38:15.770765418+00:00
complete,Accepted,case_13,positive,2024-09-02 12:25:00.152600254+00:00
complete,Accepted,case_13,positive,2024-09-02 12:25:00.152700254+00:00
complete,Accepted,case_13,positive,2025-02-26 13:10:31.839130694+00:00
complete,Accepted,case_13,positive,2025-02-26 13:10:31.839230694+00:00
complete,Completed,case_13,positive,2025-02-26 13:10:31.839330694+00:00
complete,Unmatched,case_13,positive,2025-02-26 13:10:31.839430694+00:00
complete,Queued,case_14,positive,2024-08-12 21:03:10.492140788+00:00
complete,Accepted,case_14,positive,2024-09-04 13:51:23.520841186+00:00
complete,Accepted,case_14,positive,2024-09-04 13:51:23.520941186+00:00
complete,Accepted,case_14,positive,2024-09-04 13:51:23.521041186+00:00
complete,Accepted,case_14,positive,2025-05-02 08:00:19.443465474+00:00
complete,Accepted,case_14,positive,2025-12-03 08:58:01.018489250+00:00
complete,Completed,case_14,positive,2025-12-30 08:39:33.540745312+00:00
complete,Unmatched,case_14,positive,2026-06-10 12:25:32.596760922+00:00
complete,Queued,case_15,positive,2024-08-12 14:01:30.245804290+00:00
complete,Accepted,case_15,positive,2024-08-12 14:01:30.245904290+00:00
complete,Accepted,case_15,positive,2024-08-12 14:01:30.246004290+00:00
complete,Accepted,case_15,positive,2024-11-25 08:43:00.109030204+00:00
complete,Accepted,case_15,positive,2024-11-25 08:43:00.109130204+00:00
complete,Accepted,case_15,positive,2024-11-25 08:43:00.109230204+00:00
complete,Completed,case_15,positive,2025-03-14 18:55:47.649505572+00:00
complete,Unmatched,case_15,positive,2025-11-10 08:15:34.494770216+00:00
complete,Queued,case_16,positive,2024-08-15 08:26:55.669459971+00:00
complete,Queued,case_16,positive,2024-08-27 08:53:34.609405400+00:00
complete,Accepted,case_16,positive,2025-09-12 08:50:14.971782328+00:00
complete,Accepted,case_16,positive,2026-02-02 08:30:54.147320830+00:00
complete,Accepted,case_16,positive,2026-02-02 08:30:54.147420830+00:00
complete,Accepted,case_16,positive,2026-02-20 08:32:18.387831159+00:00
complete,Completed,case_16,positive,2026-08-31 13:43:26.101994309+00:00
complete,Unmatched,case_16,positive,2027-02-15 08:12:05.537057577+00:00
complete,Queued,case_17,positive,2024-08-12 15:57:01.493180178+00:00
complete,Queued,case_17,positive,2025-01-29 16:29:31.238626482+00:00
complete,Accepted,case_17,positive,2025-02-17 08:27:33.049424308+00:00
complete,Accepted,case_17,positive,2025-08-04 08:24:09.323757134+00:00
complete,Accepted,case_17,positive,2025-08-04 08:24:09.323857134+00:00
complete,Completed,case_17,positive,2025-11-20 19:51:34.458834222+00:00
complete,Unmatched,case_17,positive,2026-04-08 08:07:05.293739010+00:00
complete,Unmatched,case_17,positive,2026-12-14 08:44:52.698645262+00:00
complete,Accepted,case_18,positive,2024-08-12 23:55:34.106281021+00:00
complete,Accepted,case_18,positive,2025-04-02 09:36:21.526366777+00:00
complete,Accepted,case_18,positive,2025-10-02 08:00:36.941963589+00:00
complete,Accepted,case_18,positive,2025-11-21 08:40:49.776314152+00:00
complete,Accepted,case_18,positive,2025-12-19 08:37:50.699039277+00:00
complete,Completed,case_18,positive,2026-01-02 14:49:08.395802509+00:00
complete,Unmatched,case_18,positive,2026-03-13 09:22:18.055434393+00:00
complete,Unmatched,case_18,positive,2027-01-14 08:00:57.853661769+00:00
complete,Queued,case_19,positive,2024-08-12 13:57:12.701683171+00:00
complete,Queued,case_19,positive,2025-03-24 08:32:22.433456899+00:00
complete,Accepted,case_19,positive,2025-03-24 08:32:22.433556899+00:00
complete,Accepted,case_19,positive,2025-03-24 08:32:22.433656899+00:00
complete,Accepted,case_19,positive,2025-09-17 10:32:56.226733473+00:00
complete,Accepted,case_19,positive,2026-01-16 08:56:49.492790733+00:00
complete,Completed,case_19,positive,2026-04-27 08:12:55.932540991+00:00
complete,Unmatched,case_19,positive,2026-11-16 08:06:35.000572757+00:00
complete,Queued,case_20,positive,2024-08-12 14:24:50.035259818+00:00
complete,Queued,case_20,positive,2025-03-13 08:56:35.880893218+00:00
complete,Accepted,case_20,positive,2025-03-13 13:17:42.342366239+00:00
complete,Accepted,case_20,positive,2025-04-14 11:23:29.741206517+00:00
complete,Accepted,case_20,positive,2025-07-10 08:06:05.704297996+00:00
complete,Accepted,case_20,positive,2025-08-18 08:41:11.409040430+00:00
complete,Accepted,case_20,positive,2026-04-01 08:03:40.965443022+00:00
complete,Completed,case_20,positive,2026-04-01 08:03:40.965543022+00:00
complete,Queued,case_21,positive,2024-08-12 15:48:20.760631101+00:00
complete,Queued,case_21,positive,2024-08-28 19:47:07.530776744+00:00
complete,Accepted,case_21,positive,2025-01-07 08:54:15.220694030+00:00
complete,Accepted,case_21,positive,2026-01-05 10:23:44.388981894+00:00
complete,Accepted,case_21,positive,2026-11-16 08:28:49.953893186+00:00
complete,Accepted,case_21,positive,2027-11-19 08:28:53.551138306+00:00
complete,Completed,case_21,positive,2028-04-12 08:16:29.446986154+00:00
complete,Unmatched,case_21,positive,2028-09-22 08:57:41.582666708+00:00
complete,Queued,case_22,positive,2024-08-12 15:38:43.877013063+00:00
complete,Accepted,case_22,positive,2024-12-02 10:07:45.598882745+00:00
complete,Accepted,case_22,positive,2025-03-17 10:46:06.141725221+00:00
complete,Accepted,case_22,positive,2025-03-17 10:46:06.141825221+00:00
complete,Accepted,case_22,positive,2025-04-24 08:51:06.695868030+00:00
complete,Accepted,case_22,positive,2025-04-24 08:51:06.695968030+00:00
complete,Completed,case_22,positive,2025-07-29 08:23:01.953817481+00:00
complete,Unmatched,case_22,positive,2026-05-06 09:55:48.568801009+00:00
complete,Queued,case_23,positive,2024-08-15 09:59:18.139137+00:00
complete,Accepted,case_23,positive,2024-08-15 09:59:18.139237+00:00
complete,Accepted,case_23,positive,2024-12-09 08:08:30.319641662+00:00
complete,Accepted,case_23,positive,2025-12-08 09:23:56.397656970+00:00
complete,Accepted,case_23,positive,2026-08-07 08:32:20.097532578+00:00
complete,Completed,case_23,positive,2026-09-04 18:31:04.100418101+00:00
complete,Unmatched,case_23,positive,2026-11-16 11:01:43.938866024+00:00
complete,Unmatched,case_23,positive,2026-11-16 11:01:43.938966024+00:00
complete,Queued,case_24,positive,2024-08-14 12:47:15.744926160+00:00
complete,Queued,case_24,positive,2024-09-24 08:57:26.698196876+00:00
complete,Accepted,case_24,positive,2024-10-15 18:02:16.229100093+00:00
complete,Accepted,case_24,positive,2024-12-09 13:55:58.554279070+00:00
complete,Accepted,case_24,positive,2025-02-17 08:13:01.520668008+00:00
complete,Accepted,case_24,positive,2025-02-17 08:13:01.520768008+00:00
complete,Completed,case_24,positive,2025-02-17 08:13:01.520868008+00:00
complete,Unmatched,case_24,positive,2025-08-01 08:55:18.620857976+00:00
complete,Queued,case_25,positive,2024-08-12 20:57:20.297009613+00:00
complete,Queued,case_25,positive,2025-01-20 08:26:21.465279347+00:00
complete,Accepted,case_25,positive,2025-01-20 08:26:21.465379347+00:00
complete,Accepted,case_25,positive,2025-10-13 08:03:19.883861123+00:00
complete,Accepted,case_25,positive,2026-07-21 08:18:30.017403771+00:00
complete,Accepted,case_25,positive,2026-07-21 08:18:30.017503771+00:00
complete,Completed,case_25,positive,2026-08-03 09:57:02.541588209+00:00
complete,Unmatched,case_25,positive,2026-09-25 08:44:48.097406115+00:00
complete,Queued,case_26,positive,2024-08-12 14:35:15.475986708+00:00
complete,Accepted,case_26,positive,2025-03-03 19:37:48.097838640+00:00
complete,Accepted,case_26,positive,2025-09-04 20:40:54.878719642+00:00
complete,Accepted,case_26,positive,2025-10-15 08:33:19.381496815+00:00
complete,Accepted,case_26,positive,2026-05-11 10:25:00.330899817+00:00
complete,Accepted,case_26,positive,2026-06-15 08:29:24.521828454+00:00
complete,Completed,case_26,positive,2026-12-28 09:43:33.329604634+00:00
complete,Unmatched,case_26,positive,2027-07-06 19:43:26.314595652+00:00
complete,Queued,case_27,positive,2024-08-12 14:28:34.625544512+00:00
complete,Accepted,case_27,positive,2024-11-15 08:37:34.752571493+00:00
complete,Accepted,case_27,positive,2024-12-12 20:15:19.185786346+00:00
complete,Accepted,case_27,positive,2025-05-15 18:18:57.585887662+00:00
complete,Accepted,case_27,positive,2025-08-11 08:01:33.008272551+00:00
complete,Accepted,case_27,positive,2026-05-19 08:37:02.530694971+00:00
complete,Completed,case_27,positive,2026-07-13 17:20:06.460472287+00:00
complete,Unmatched,case_27,positive,2026-07-13 17:20:06.460572287+00:00
complete,Queued,case_28,positive,2024-08-12 16:49:49.317848382+00:00
complete,Accepted,case_28,positive,2024-11-29 19:53:54.267674496+00:00
complete,Accepted,case_28,positive,2025-09-17 08:56:55.549779664+00:00
complete,Accepted,case_28,positive,2026-04-15 08:55:52.401074632+00:00
complete,Accepted,case_28,positive,2026-09-14 08:44:53.881057820+00:00
complete,Accepted,case_28,positive,2027-06-14 15:10:37.963515828+00:00
complete,Accepted,case_28,positive,2027-09-08 08:01:40.770533931+00:00
complete,Completed,case_28,positive,2027-09-08 08:01:40.770633931+00:00
complete,Queued,case_29,positive,2024-08-13 10:13:48.605022351+00:00
complete,Accepted,case_29,positive,2024-09-04 15:47:00.204617587+00:00
complete,Accepted,case_29,positive,2024-09-04 15:47:00.204717587+00:00
complete,Accepted,case_29,positive,2024-09-04 15:47:00.204817587+00:00
complete,Accepted,case_29,positive,2024-09-25 10:11:44.312162533+00:00
complete,Completed,case_29,positive,2024-09-25 10:11:44.312262533+00:00
complete,Unmatched,case_29,positive,2025-03-14 13:15:36.756432087+00:00
complete,Unmatched,case_29,positive,2025-06-02 15:53:15.513432716+00:00
complete,Queued,case_30,positive,2024-08-12 15:52:55.699481068+00:00
complete,Accepted,case_30,positive,2024-11-15 08:43:51.489286173+00:00
complete,Accepted,case_30,positive,2024-11-15 08:43:51.489386173+00:00
complete,Accepted,case_30,positive,2025-08-08 09:01:40.660107337+00:00
complete,Accepted,case_30,positive,2025-10-24 14:46:05.940086025+00:00
complete,Accepted,case_30,positive,2026-05-18 08:02:50.414611269+00:00
complete,Completed,case_30,positive,2026-05-18 08:02:50.414711269+00:00
complete,Unmatched,case_30,positive,2026-05-29 08:46:09.672792440+00:00
complete,Queued,case_31,positive,2024-08-12 14:40:25.323300231+00:00
complete,Queued,case_31,positive,2024-08-12 14:40:25.323400231+00:00
complete,Accepted,case_31,positive,2024-09-25 08:13:14.633161024+00:00
complete,Accepted,case_31,positive,2025-01-02 08:38:26.585241946+00:00
complete,Accepted,case_31,positive,2025-05-01 18:40:50.474650322+00:00
complete,Accepted,case_31,positive,2025-09-10 08:40:01.003667780+00:00
complete,Completed,case_31,positive,2025-10-14 08:38:07.791801642+00:00
complete,Unmatched,case_31,positive,2026-08-05 09:00:40.344992686+00:00
complete,Accepted,case_32,positive,2024-08-12 14:36:28.679883022+00:00
complete,Accepted,case_32,positive,2024-08-12 14:36:28.679983022+00:00
complete,Accepted,case_32,positive,2024-09-26 12:37:50.289142165+00:00
complete,Accepted,case_32,positive,2024-10-14 08:55:21.932324364+00:00
complete,Completed,case_32,positive,2025-02-18 08:14:47.781815572+00:00
complete,Unmatched,case_32,positive,2025-02-25 08:32:48.679370029+00:00
complete,Unmatched,case_32,positive,2025-09-12 09:54:09.169564741+00:00
complete,Unmatched,case_32,positive,2026-08-24 08:57:14.229596365+00:00
complete,Queued,case_33,positive,2024-08-13 04:56:20.431357794+00:00
complete,Accepted,case_33,positive,2024-12-16 17:51:52.721100944+00:00
complete,Accepted,case_33,positive,2024-12-16 17:51:52.721200944+00:00
complete,Accepted,case_33,positive,2025-07-18 13:07:10.596046828+00:00
complete,Accepted,case_33,positive,2025-10-20 08:44:51.243675018+00:00
complete,Accepted,case_33,positive,2025-10-20 08:44:51.243775018+00:00
complete,Completed,case_33,positive,2025-11-03 20:48:26.711234157+00:00
complete,Unmatched,case_33,positive,2026-06-11 20:27:58.299581481+00:00
complete,Accepted,case_34,positive,2024-08-12 14:13:55.140183+00:00
complete,Accepted,case_34,positive,2025-03-24 08:20:47.220520580+00:00
complete,Completed,case_34,positive,2025-04-23 17:10:43.879586274+00:00
complete,Accepted,case_35,positive,2024-08-13 00:46:03.699935188+00:00
complete,Accepted,case_35,positive,2025-03-10 12:30:20.166171574+00:00
complete,Completed,case_35,positive,2025-03-24 17:59:31.600369330+00:00
complete,Accepted,case_36,positive,2024-08-13 04:30:17.606760890+00:00
complete,Accepted,case_36,positive,2025-03-31 08:25:23.370197270+00:00
complete,Completed,case_36,positive,2025-11-24 08:35:16.071144714+00:00
complete,Accepted,case_37,positive,2024-08-12 16:15:22.973206111+00:00
complete,Accepted,case_37,positive,2024-08-12 16:15:22.973306111+00:00
complete,Completed,case_37,positive,2024-08-12 16:15:22.973406111+00:00
complete,Accepted,case_38,positive,2024-08-13 15:10:39.585274316+00:00
complete,Accepted,case_38,positive,2024-09-02 08:44:13.869803368+00:00
complete,Completed,case_38,positive,2024-09-27 17:28:51.169363737+00:00
complete,Accepted,case_39,positive,2024-08-12 15:25:45.226953322+00:00
complete,Accepted,case_39,positive,2024-08-12 15:25:45.227053322+00:00
complete,Completed,case_39,positive,2024-11-04 08:27:37.311624738+00:00
complete,Accepted,case_40,positive,2024-08-13 02:22:49.886630959+00:00
complete,Accepted,case_40,positive,2024-08-13 08:22:49.886730959+00:00
complete,Completed,case_40,positive,2025-01-17 08:35:23.104761195+00:00
complete,Accepted,case_41,positive,2024-08-13 19:36:36.377116048+00:00
complete,Accepted,case_41,positive,2024-08-13 19:36:36.377216048+00:00
complete,Completed,case_41,positive,2024-12-23 13:21:13.709205496+00:00
complete,Accepted,case_42,positive,2024-08-12 14:33:10.167922906+00:00
complete,Accepted,case_42,positive,2025-08-04 09:28:13.608994966+00:00
complete,Completed,case_42,positive,2025-08-04 09:28:13.609094966+00:00
complete,Accepted,case_43,positive,2024-08-13 04:32:46.355653669+00:00
complete,Accepted,case_43,positive,2024-08-19 14:57:13.025510083+00:00
complete,Completed,case_43,positive,2024-08-19 14:57:13.025610083+00:00
complete,Accepted,case_44,positive,2024-08-13 05:07:18.514353470+00:00
complete,Accepted,case_44,positive,2024-08-13 08:07:18.514453470+00:00
complete,Completed,case_44,positive,2025-05-28 08:43:36.085549834+00:00
complete,Accepted,case_45,positive,2024-08-12 19:01:02.590542251+00:00
complete,Accepted,case_45,positive,2024-09-23 15:18:37.659930659+00:00
complete,Completed,case_45,positive,2024-12-19 15:10:11.311191044+00:00
complete,Accepted,case_46,positive,2024-08-12 14:14:07.253498278+00:00
complete,Accepted,case_46,positive,2024-08-12 14:14:07.253598278+00:00
complete,Completed,case_46,positive,2024-08-12 14:14:07.253698278+00:00
complete,Accepted,case_47,positive,2024-08-12 14:23:32.914873397+00:00
complete,Accepted,case_47,positive,2024-10-08 09:37:52.130905069+00:00
complete,Completed,case_47,positive,2024-11-13 08:25:16.472340470+00:00
complete,Accepted,case_48,positive,2024-08-12 16:08:15.162626343+00:00
complete,Accepted,case_48,positive,2024-08-12 16:08:15.162726343+00:00
complete,Completed,case_48,positive,2024-08-12 16:08:15.162826343+00:00
complete,Accepted,case_49,positive,2024-08-14 01:12:13.118206329+00:00
complete,Accepted,case_49,positive,2024-08-14 08:12:13.118306329+00:00
complete,Completed,case_49,positive,2024-10-09 08:56:40.538242694+00:00
complete,Accepted,case_50,positive,2024-08-12 17:25:24.299589007+00:00
complete,Accepted,case_50,positive,2025-09-01 08:16:25.957851607+00:00
complete,Completed,case_50,positive,2025-09-23 16:54:10.921193649+00:00
complete,Accepted,case_51,positive,2024-08-12 15:25:23.489691090+00:00
complete,Accepted,case_51,positive,2024-11-01 20:05:29.905085927+00:00
complete,Completed,case_51,positive,2025-07-15 08:28:03.279253579+00:00
complete,Accepted,case_52,positive,2024-08-12 15:10:33.256236993+00:00
complete,Accepted,case_52,positive,2025-09-29 08:42:04.086769061+00:00
complete,Completed,case_52,positive,2026-06-02 10:35:37.143263185+00:00
complete,Accepted,case_53,positive,2024-08-14 08:05:27.696215180+00:00
complete,Accepted,case_53,positive,2024-08-14 08:05:27.696315180+00:00
complete,Completed,case_53,positive,2024-08-14 08:05:27.696415180+00:00
complete,Accepted,case_54,positive,2024-08-12 21:41:21.509236993+00:00
complete,Accepted,case_54,positive,2024-08-13 08:36:11.793852876+00:00
complete,Completed,case_54,positive,2024-12-06 08:17:20.965766806+00:00
complete,Accepted,case_55,positive,2024-08-13 08:01:30.561608083+00:00
complete,Accepted,case_55,positive,2024-08-13 08:01:30.561708083+00:00
complete,Completed,case_55,positive,2024-08-13 08:01:30.561808083+00:00
complete,Accepted,case_56,positive,2024-08-13 20:38:54.732834923+00:00
complete,Accepted,case_56,positive,2024-08-13 20:38:54.732934923+00:00
complete,Completed,case_56,positive,2024-08-15 17:06:43.116805698+00:00
complete,Accepted,case_57,positive,2024-08-13 08:26:43.350692230+00:00
complete,Accepted,case_57,positive,2024-08-13 08:26:43.350792230+00:00
complete,Completed,case_57,positive,2025-04-28 18:35:59.376697598+00:00
complete,Accepted,case_58,positive,2024-08-12 15:39:07.217951485+00:00
complete,Accepted,case_58,positive,2024-08-26 12:32:48.410774014+00:00
complete,Completed,case_58,positive,2025-03-18 08:28:26.648860618+00:00
complete,Accepted,case_59,positive,2024-08-12 15:32:36.891255109+00:00
complete,Accepted,case_59,positive,2024-08-12 15:32:36.891355109+00:00
complete,Completed,case_59,positive,2025-01-06 12:16:20.151310893+00:00
complete,Accepted,case_60,positive,2024-08-13 08:52:35.207665905+00:00
complete,Accepted,case_60,positive,2024-09-06 08:36:19.556788199+00:00
complete,Completed,case_60,positive,2025-02-27 08:00:22.966436935+00:00
complete,Accepted,case_61,positive,2024-08-12 14:31:09.140719+00:00
complete,Accepted,case_61,positive,2025-03-24 08:19:11.038672608+00:00
complete,Completed,case_61,positive,2025-07-15 08:33:44.153490850+00:00
complete,Accepted,case_62,positive,2024-08-12 16:49:40.826942109+00:00
complete,Accepted,case_62,positive,2024-08-12 16:49:40.827042109+00:00
complete,Completed,case_62,positive,2025-02-28 11:49:13.546216409+00:00
complete,Accepted,case_63,positive,2024-08-12 14:23:19.850805998+00:00
complete,Accepted,case_63,positive,2024-11-28 13:46:11.535874920+00:00
complete,Completed,case_63,positive,2025-06-23 08:46:43.925976264+00:00
complete,Accepted,case_64,positive,2024-08-14 14:44:39.216147647+00:00
complete,Accepted,case_64,positive,2024-11-28 11:48:37.801246043+00:00
complete,Completed,case_64,positive,2024-11-28 11:48:37.801346043+00:00
complete,Accepted,case_65,positive,2024-08-12 19:32:32.052025118+00:00
complete,Accepted,case_65,positive,2024-10-15 14:14:14.100017328+00:00
complete,Completed,case_65,positive,2024-10-15 14:14:14.100117328+00:00
complete,Accepted,case_66,positive,2024-08-12 16:19:56.026367728+00:00
complete,Accepted,case_66,positive,2025-06-23 08:38:21.909541628+00:00
complete,Completed,case_66,positive,2025-06-23 08:38:21.909641628+00:00
complete,Accepted,case_67,positive,2024-08-12 19:01:20.223033070+00:00
complete,Accepted,case_67,positive,2025-05-26 08:47:26.504201714+00:00
complete,Completed,case_67,positive,2025-05-26 08:47:26.504301714+00:00
complete,Accepted,case_68,positive,2024-08-12 21:03:42.059204242+00:00
complete,Accepted,case_68,positive,2025-01-27 14:39:26.763866860+00:00
complete,Completed,case_68,positive,2025-02-17 12:32:08.472241685+00:00
complete,Accepted,case_69,positive,2024-08-12 14:16:05.603828004+00:00
complete,Accepted,case_69,positive,2024-09-16 17:26:43.485814733+00:00
complete,Completed,case_69,positive,2025-01-03 08:08:03.390749329+00:00
complete,Accepted,case_70,positive,2024-08-14 00:49:12.177542052+00:00
complete,Accepted,case_70,positive,2025-09-05 08:01:20.264545788+00:00
complete,Completed,case_70,positive,2025-11-05 17:11:43.930838967+00:00
complete,Accepted,case_71,positive,2024-08-12 14:56:38.396177172+00:00
complete,Accepted,case_71,positive,2024-12-20 08:34:57.044917566+00:00
complete,Completed,case_71,positive,2025-01-20 08:42:55.825594035+00:00
complete,Accepted,case_72,positive,2024-08-12 23:24:55.892453995+00:00
complete,Accepted,case_72,positive,2024-08-13 08:24:55.892553995+00:00
complete,Completed,case_72,positive,2025-01-07 08:41:51.418699891+00:00
