lifecycle:transition,concept:name,case:concept:name,case:label,time:timestamp
complete,Release A,case_1,positive,2024-08-26 01:55:28.802333605+00:00
complete,Return ER,case_1,positive,2025-02-08 13:47:58.328678545+00:00
complete,Admission IC,case_1,positive,2025-02-08 13:47:58.328778545+00:00
complete,ER Registration,case_2,positive,2024-08-11 08:57:10.590340408+00:00
complete,Leucocytes,case_2,positive,2024-08-11 09:15:58.334965626+00:00
complete,CRP,case_2,positive,2024-08-11 18:41:19.345230496+00:00
complete,CRP,case_2,positive,2024-08-11 18:41:19.345330496+00:00
complete,LacticAcid,case_2,positive,2024-08-11 18:41:19.345430496+00:00
complete,LacticAcid,case_2,positive,2024-08-12 03:29:51.921436024+00:00
complete,LacticAcid,case_2,positive,2024-08-12 09:27:02.147402514+00:00
complete,LacticAcid,case_2,positive,2024-08-12 21:50:30.743324677+00:00
complete,LacticAcid,case_2,positive,2024-08-14 04:48:31.749299438+00:00
complete,ER Triage,case_2,positive,2024-08-14 04:57:06.037750215+00:00
complete,ER Sepsis Triage,case_2,positive,2024-08-14 04:57:06.037850215+00:00
complete,IV Liquid,case_2,positive,2024-08-14 05:37:21.682538682+00:00
complete,IV Liquid,case_2,positive,2024-08-14 14:06:05.392403924+00:00
complete,IV Liquid,case_2,positive,2024-08-14 20:52:28.497581592+00:00
complete,Admission NC,case_2,positive,2024-08-14 22:33:41.328810846+00:00
complete,Admission NC,case_2,positive,2024-08-15 04:37:28.317079211+00:00
complete,Release D,case_2,positive,2024-08-23 04:34:05.317079211+00:00
complete,Release E,case_2,positive,2024-09-09 23:13:29.955115092+00:00
complete,Release E,case_2,positive,2024-09-11 15:00:28.373811984+00:00
complete,ER Registration,case_3,positive,2024-08-10 20:12:13.549162809+00:00
complete,Leucocytes,case_3,positive,2024-08-10 20:32:24.137361874+00:00
complete,Leucocytes,case_3,positive,2024-08-12 10:15:27.790905713+00:00
complete,Leucocytes,case_3,positive,2024-08-14 04:09:47.037092431+00:00
complete,Leucocytes,case_3,positive,2024-08-16 00:28:59.433697897+00:00
complete,Leucocytes,case_3,positive,2024-08-17 04:49:39.234068552+00:00
complete,Leucocytes,case_3,positive,2024-08-20 19:45:18.543376666+00:00
complete,Leucocytes,case_3,positive,2024-08-20 19:45:18.543476666+00:00
complete,CRP,case_3,positive,2024-08-20 19:45:18.543576666+00:00
complete,CRP,case_3,positive,2024-08-22 16:03:42.680870217+00:00
complete,CRP,case_3,positive,2024-08-22 16:03:42.680970217+00:00
complete,ER Triage,case_3,positive,2024-08-22 16:09:20.019996089+00:00
complete,ER Sepsis Triage,case_3,positive,2024-08-22 16:55:46.163768503+00:00
complete,IV Liquid,case_3,positive,2024-08-22 17:10:59.373942079+00:00
complete,IV Liquid,case_3,positive,2024-08-22 21:27:46.343453900+00:00
complete,IV Antibiotics,case_3,positive,2024-08-22 21:27:46.343553900+00:00
complete,Return ER,case_3,positive,2024-08-22 21:27:46.343653900+00:00
complete,Release C,case_3,positive,2024-08-23 06:00:35.263040696+00:00
complete,Release D,case_3,positive,2024-09-02 19:06:32.897105757+00:00
complete,ER Registration,case_4,positive,2024-08-10 19:32:29.657068567+00:00
complete,Leucocytes,case_4,positive,2024-08-10 19:51:05.560322193+00:00
complete,CRP,case_4,positive,2024-08-10 19:51:05.560422193+00:00
complete,LacticAcid,case_4,positive,2024-08-10 21:36:48.524261027+00:00
complete,LacticAcid,case_4,positive,2024-08-12 08:17:14.646766155+00:00
complete,LacticAcid,case_4,positive,2024-08-12 19:58:23.857931082+00:00
complete,LacticAcid,case_4,positive,2024-08-13 04:22:13.674893258+00:00
complete,LacticAcid,case_4,positive,2024-08-13 22:36:35.209776671+00:00
complete,ER Triage,case_4,positive,2024-08-13 22:43:56.214479208+00:00
complete,ER Sepsis Triage,case_4,positive,2024-08-13 23:18:06.950534933+00:00
complete,IV Liquid,case_4,positive,2024-08-13 23:18:06.950634933+00:00
complete,Release A,case_4,positive,2024-08-14 05:22:50.290611112+00:00
complete,Release A,case_4,positive,2024-09-12 06:59:54.425904377+00:00
complete,Admission IC,case_4,positive,2024-09-27 08:28:11.086215440+00:00
complete,Release B,case_4,positive,2024-09-27 14:58:13.072239638+00:00
complete,Release C,case_4,positive,2024-09-28 03:17:36.582931943+00:00
complete,Release E,case_4,positive,2024-10-21 04:17:28.463893597+00:00
complete,Release E,case_4,positive,2024-10-21 04:17:28.463993597+00:00
complete,Release E,case_4,positive,2024-10-22 18:31:52.353441391+00:00
complete,ER Registration,case_5,positive,2024-08-11 04:20:31.827043204+00:00
complete,Leucocytes,case_5,positive,2024-08-11 04:45:38.640625225+00:00
complete,CRP,case_5,positive,2024-08-11 09:06:39.509203994+00:00
complete,LacticAcid,case_5,positive,2024-08-11 09:06:39.509303994+00:00
complete,LacticAcid,case_5,positive,2024-08-12 09:27:59.591374250+00:00
complete,LacticAcid,case_5,positive,2024-08-12 19:06:19.766739299+00:00
complete,LacticAcid,case_5,positive,2024-08-13 01:38:53.906828262+00:00
complete,ER Triage,case_5,positive,2024-08-13 01:44:25.521570991+00:00
complete,ER Sepsis Triage,case_5,positive,2024-08-13 01:44:25.521670991+00:00
complete,IV Liquid,case_5,positive,2024-08-13 01:44:25.521770991+00:00
complete,IV Liquid,case_5,positive,2024-08-13 06:25:38.731359365+00:00
complete,IV Liquid,case_5,positive,2024-08-13 11:07:47.404581242+00:00
complete,IV Liquid,case_5,positive,2024-08-13 11:21:16.638632235+00:00
complete,IV Antibiotics,case_5,positive,2024-08-13 11:21:16.638732235+00:00
complete,Admission NC,case_5,positive,2024-08-13 15:06:56.487935828+00:00
complete,Return ER,case_5,positive,2024-08-16 09:49:44.482922575+00:00
complete,Admission IC,case_5,positive,2024-08-18 02:20:58.002765259+00:00
complete,Release B,case_5,positive,2024-08-18 12:45:15.374773028+00:00
complete,Release D,case_5,positive,2024-08-19 01:46:31.633807297+00:00
complete,ER Registration,case_6,positive,2024-08-10 19:19:29.181303801+00:00
complete,Leucocytes,case_6,positive,2024-08-10 19:38:21.426051982+00:00
complete,Leucocytes,case_6,positive,2024-08-12 13:06:30.715343136+00:00
complete,Leucocytes,case_6,positive,2024-08-15 23:40:04.759329306+00:00
complete,Leucocytes,case_6,positive,2024-08-17 03:33:33.742112964+00:00
complete,CRP,case_6,positive,2024-08-17 06:59:43.670724849+00:00
complete,CRP,case_6,positive,2024-08-17 21:02:36.355035571+00:00
complete,CRP,case_6,positive,2024-08-20 21:18:19.351553095+00:00
complete,CRP,case_6,positive,2024-08-23 02:18:50.438801787+00:00
complete,CRP,case_6,positive,2024-08-24 13:02:05.607814760+00:00
complete,LacticAcid,case_6,positive,2024-08-24 13:02:05.607914760+00:00
complete,LacticAcid,case_6,positive,2024-08-25 16:50:42.146040999+00:00
complete,LacticAcid,case_6,positive,2024-08-25 20:46:40.258371610+00:00
complete,ER Triage,case_6,positive,2024-08-25 20:50:39.648334939+00:00
complete,ER Sepsis Triage,case_6,positive,2024-08-25 21:03:01.292205256+00:00
complete,IV Liquid,case_6,positive,2024-08-25 21:03:01.292305256+00:00
complete,Admission NC,case_6,positive,2024-08-25 21:03:01.292405256+00:00
complete,Release C,case_6,positive,2024-08-25 21:03:01.292505256+00:00
complete,Release E,case_6,positive,2024-09-16 07:54:52.188403638+00:00
complete,ER Registration,case_7,positive,2024-08-11 13:42:14.640113704+00:00
complete,Leucocytes,case_7,positive,2024-08-11 13:56:06.970079544+00:00
complete,Leucocytes,case_7,positive,2024-08-11 13:56:06.970179544+00:00
complete,Leucocytes,case_7,positive,2024-08-13 17:56:08.791166056+00:00
complete,Leucocytes,case_7,positive,2024-08-17 18:53:05.203760124+00:00
complete,Leucocytes,case_7,positive,2024-08-18 22:24:13.302410355+00:00
complete,CRP,case_7,positive,2024-08-18 22:24:13.302510355+00:00
complete,CRP,case_7,positive,2024-08-21 18:06:40.544114226+00:00
complete,CRP,case_7,positive,2024-08-24 23:21:41.741527848+00:00
complete,CRP,case_7,positive,2024-08-24 23:21:41.741627848+00:00
complete,CRP,case_7,positive,2024-08-27 04:08:00.393290008+00:00
complete,LacticAcid,case_7,positive,2024-08-27 07:12:59.086385734+00:00
complete,ER Triage,case_7,positive,2024-08-27 07:18:54.085415582+00:00
complete,ER Sepsis Triage,case_7,positive,2024-08-27 07:18:54.085515582+00:00
complete,IV Antibiotics,case_7,positive,2024-08-27 08:39:32.306597611+00:00
complete,Admission IC,case_7,positive,2024-08-27 08:55:01.791450991+00:00
complete,Release C,case_7,positive,2024-08-27 08:55:01.791550991+00:00
complete,Release C,case_7,positive,2024-08-27 08:55:01.791650991+00:00
complete,Release C,case_7,positive,2024-09-23 11:49:44.446407299+00:00
complete,ER Registration,case_8,positive,2024-08-10 20:57:04.415457543+00:00
complete,Leucocytes,case_8,positive,2024-08-10 21:16:49.605354963+00:00
complete,CRP,case_8,positive,2024-08-11 04:29:38.760244986+00:00
complete,CRP,case_8,positive,2024-08-12 05:48:37.241456718+00:00
complete,ER Triage,case_8,positive,2024-08-12 05:58:14.739072956+00:00
complete,ER Sepsis Triage,case_8,positive,2024-08-12 05:58:14.739172956+00:00
complete,Admission NC,case_8,positive,2024-08-12 06:33:39.344154445+00:00
complete,Admission NC,case_8,positive,2024-08-13 08:42:02.906968885+00:00
complete,Release A,case_8,positive,2024-08-14 13:47:59.315289710+00:00
complete,Return ER,case_8,positive,2024-12-31 23:40:44.480022614+00:00
complete,Admission IC,case_8,positive,2024-12-31 23:40:44.480122614+00:00
complete,Release B,case_8,positive,2025-01-01 12:47:48.613444176+00:00
complete,Release C,case_8,positive,2025-01-01 14:09:24.280032724+00:00
complete,Release D,case_8,positive,2025-01-13 02:57:25.786376656+00:00
complete,Release D,case_8,positive,2025-01-30 01:41:10.610025628+00:00
complete,Release D,case_8,positive,2025-02-04 04:26:02.637954035+00:00
complete,Release E,case_8,positive,2025-02-18 15:49:35.831678336+00:00
complete,Release E,case_8,positive,2025-02-20 01:01:58.094161900+00:00
complete,Release E,case_8,positive,2025-02-21 18:09:39.282388253+00:00
complete,ER Registration,case_9,positive,2024-08-10 22:19:59.415063885+00:00
complete,Leucocytes,case_9,positive,2024-08-10 22:43:09.996716063+00:00
complete,Leucocytes,case_9,positive,2024-08-13 05:41:25.194530244+00:00
complete,Leucocytes,case_9,positive,2024-08-16 06:42:46.825809774+00:00
complete,Leucocytes,case_9,positive,2024-08-16 21:58:00.729279453+00:00
complete,Leucocytes,case_9,positive,2024-08-17 01:42:12.222788369+00:00
complete,CRP,case_9,positive,2024-08-17 01:42:32.568757151+00:00
complete,CRP,case_9,positive,2024-08-17 19:51:19.100508948+00:00
complete,CRP,case_9,positive,2024-08-20 12:22:07.658099462+00:00
complete,CRP,case_9,positive,2024-08-21 00:38:40.113799387+00:00
complete,LacticAcid,case_9,positive,2024-08-21 12:16:40.249851447+00:00
complete,ER Triage,case_9,positive,2024-08-21 12:27:40.694316642+00:00
complete,ER Sepsis Triage,case_9,positive,2024-08-21 12:30:59.854693083+00:00
complete,Release A,case_9,positive,2024-08-21 14:16:19.195410305+00:00
complete,Release A,case_9,positive,2024-08-21 14:16:19.195510305+00:00
complete,Admission IC,case_9,positive,2024-10-26 14:50:38.693745596+00:00
complete,Release D,case_9,positive,2024-10-26 17:02:04.348374129+00:00
complete,Release E,case_9,positive,2024-11-06 16:46:52.371956276+00:00
complete,Release E,case_9,positive,2024-11-06 16:46:52.372056276+00:00
complete,ER Registration,case_10,positive,2024-08-11 00:00:52.991773268+00:00
complete,Leucocytes,case_10,positive,2024-08-11 00:21:30.079552962+00:00
complete,CRP,case_10,positive,2024-08-11 00:21:30.079652962+00:00
complete,LacticAcid,case_10,positive,2024-08-11 00:21:30.079752962+00:00
complete,LacticAcid,case_10,positive,2024-08-11 17:01:14.200975186+00:00
complete,LacticAcid,case_10,positive,2024-08-12 14:31:21.202848395+00:00
complete,LacticAcid,case_10,positive,2024-08-13 06:57:25.242231263+00:00
complete,LacticAcid,case_10,positive,2024-08-13 20:49:36.257261046+00:00
complete,LacticAcid,case_10,positive,2024-08-14 09:02:21.364521782+00:00
complete,LacticAcid,case_10,positive,2024-08-14 10:43:50.149754531+00:00
complete,ER Triage,case_10,positive,2024-08-14 10:47:20.855313196+00:00
complete,ER Sepsis Triage,case_10,positive,2024-08-14 10:47:20.855413196+00:00
complete,IV Liquid,case_10,positive,2024-08-14 11:49:36.046371857+00:00
complete,IV Liquid,case_10,positive,2024-08-14 16:30:43.620988061+00:00
complete,IV Antibiotics,case_10,positive,2024-08-14 16:30:43.621088061+00:00
complete,Admission NC,case_10,positive,2024-08-14 18:26:17.354977895+00:00
complete,Return ER,case_10,positive,2024-08-16 14:07:47.092672697+00:00
complete,Admission IC,case_10,positive,2024-08-16 18:44:22.011417563+00:00
complete,Release E,case_10,positive,2024-08-17 02:30:23.991562546+00:00
complete,ER Registration,case_11,positive,2024-08-11 04:50:58.040607589+00:00
complete,Leucocytes,case_11,positive,2024-08-11 04:55:41.844191158+00:00
complete,Leucocytes,case_11,positive,2024-08-11 08:50:02.768394864+00:00
complete,Leucocytes,case_11,positive,2024-08-13 14:25:28.710173094+00:00
complete,Leucocytes,case_11,positive,2024-08-15 19:58:20.845711161+00:00
complete,Leucocytes,case_11,positive,2024-08-18 01:33:48.316433407+00:00
complete,CRP,case_11,positive,2024-08-21 05:29:57.721877329+00:00
complete,LacticAcid,case_11,positive,2024-08-21 09:07:33.830532707+00:00
complete,ER Triage,case_11,positive,2024-08-21 09:17:58.496582687+00:00
complete,ER Sepsis Triage,case_11,positive,2024-08-21 09:45:54.679029466+00:00
complete,IV Liquid,case_11,positive,2024-08-21 10:29:44.942824147+00:00
complete,IV Liquid,case_11,positive,2024-08-21 12:48:49.697810029+00:00
complete,IV Liquid,case_11,positive,2024-08-21 18:59:29.905666+00:00
complete,Admission NC,case_11,positive,2024-08-21 19:24:59.352481844+00:00
complete,Admission IC,case_11,positive,2024-08-21 23:29:18.372032212+00:00
complete,Release D,case_11,positive,2024-08-22 02:09:55.453597452+00:00
complete,Release D,case_11,positive,2024-09-04 18:03:18.176250261+00:00
complete,Release E,case_11,positive,2024-10-17 21:38:24.544725502+00:00
complete,Release E,case_11,positive,2024-10-17 21:38:24.544825502+00:00
complete,ER Registration,case_12,positive,2024-08-10 21:59:30.482339810+00:00
complete,Leucocytes,case_12,positive,2024-08-10 22:10:50.387945028+00:00
complete,Leucocytes,case_12,positive,2024-08-12 02:51:31.161765919+00:00
complete,CRP,case_12,positive,2024-08-12 14:09:08.461783197+00:00
complete,CRP,case_12,positive,2024-08-16 10:13:45.089744210+00:00
complete,CRP,case_12,positive,2024-08-19 11:36:50.394355369+00:00
complete,LacticAcid,case_12,positive,2024-08-19 11:55:11.945053336+00:00
complete,ER Triage,case_12,positive,2024-08-19 12:01:19.012347190+00:00
complete,ER Sepsis Triage,case_12,positive,2024-08-19 12:01:19.012447190+00:00
complete,IV Liquid,case_12,positive,2024-08-19 12:14:44.925623941+00:00
complete,IV Liquid,case_12,positive,2024-08-19 14:39:33.893212174+00:00
complete,Admission NC,case_12,positive,2024-08-19 16:44:42.609797972+00:00
complete,Release A,case_12,positive,2024-08-21 07:14:50.424415371+00:00
complete,Release B,case_12,positive,2024-09-18 00:15:05.115120351+00:00
complete,Release B,case_12,positive,2024-09-18 15:38:01.062077083+00:00
complete,Release C,case_12,positive,2024-09-18 21:02:18.926894360+00:00
complete,Release C,case_12,positive,2024-10-06 23:26:23.905463836+00:00
complete,Release E,case_12,positive,2024-10-28 02:31:43.994258035+00:00
complete,Release E,case_12,positive,2024-10-28 15:39:14.337022474+00:00
complete,ER Registration,case_13,positive,2024-08-11 00:21:38.577772570+00:00
complete,ER Triage,case_13,positive,2024-08-11 00:47:43.779004128+00:00
complete,Release D,case_13,positive,2024-08-11 00:47:43.779104128+00:00
complete,LacticAcid,case_13,positive,2024-08-11 00:47:43.779204128+00:00
complete,CRP,case_13,positive,2024-08-11 04:10:28.691892631+00:00
complete,Leucocytes,case_13,positive,2024-08-12 02:08:54.732600318+00:00
complete,Leucocytes,case_13,positive,2024-08-13 13:00:28.355983691+00:00
complete,IV Antibiotics,case_13,positive,2024-08-13 13:00:28.356083691+00:00
complete,ER Sepsis Triage,case_13,positive,2024-08-13 13:53:46.281897098+00:00
complete,IV Liquid,case_13,positive,2024-08-13 13:53:46.281997098+00:00
complete,LacticAcid,case_14,positive,2024-08-10 21:16:39.582765163+00:00
complete,ER Registration,case_14,positive,2024-08-10 21:48:00.582765163+00:00
complete,Release E,case_14,positive,2024-08-10 22:04:16.031108015+00:00
complete,CRP,case_14,positive,2024-08-10 22:04:16.031208015+00:00
complete,Release D,case_14,positive,2024-08-14 15:04:41.861390652+00:00
complete,Leucocytes,case_14,positive,2024-08-15 08:22:33.403457930+00:00
complete,Admission NC,case_14,positive,2024-08-15 08:22:33.403557930+00:00
complete,ER Triage,case_14,positive,2024-08-16 15:55:30.403557930+00:00
complete,ER Sepsis Triage,case_14,positive,2024-08-16 15:55:30.403657930+00:00
complete,CRP,case_14,positive,2024-08-16 16:20:51.464924502+00:00
complete,ER Registration,case_15,positive,2024-08-11 04:02:56.821684872+00:00
complete,ER Triage,case_15,positive,2024-08-11 04:23:20.144788630+00:00
complete,ER Sepsis Triage,case_15,positive,2024-08-11 04:23:20.144888630+00:00
complete,LacticAcid,case_15,positive,2024-08-11 04:35:21.548949833+00:00
complete,CRP,case_15,positive,2024-08-11 04:35:21.549049833+00:00
complete,CRP,case_15,positive,2024-08-12 14:34:33.252275210+00:00
complete,Leucocytes,case_15,positive,2024-08-13 12:22:24.409651902+00:00
complete,Release E,case_15,positive,2024-08-19 22:34:22.307861281+00:00
complete,CRP,case_15,positive,2024-08-19 22:34:22.307961281+00:00
complete,Leucocytes,case_15,positive,2024-08-21 09:12:15.763516389+00:00
complete,ER Registration,case_16,positive,2024-08-11 04:04:07.818323842+00:00
complete,LacticAcid,case_16,positive,2024-08-11 04:16:16.153194711+00:00
complete,CRP,case_16,positive,2024-08-11 04:16:16.153294711+00:00
complete,IV Liquid,case_16,positive,2024-08-11 04:20:51.386184771+00:00
complete,Release D,case_16,positive,2024-08-11 04:20:51.386284771+00:00
complete,IV Liquid,case_16,positive,2024-09-15 21:40:48.571168202+00:00
complete,ER Triage,case_16,positive,2024-09-15 21:49:46.608394622+00:00
complete,Release D,case_16,positive,2024-09-15 23:37:05.080255085+00:00
complete,ER Sepsis Triage,case_16,positive,2024-10-08 02:17:44.919486362+00:00
complete,Leucocytes,case_16,positive,2024-10-08 02:17:44.919586362+00:00
complete,ER Registration,case_17,positive,2024-08-10 19:51:34.793829381+00:00
complete,ER Triage,case_17,positive,2024-08-10 19:52:33.558739858+00:00
complete,LacticAcid,case_17,positive,2024-08-10 20:19:32.689395607+00:00
complete,Release B,case_17,positive,2024-08-10 21:39:07.772723779+00:00
complete,CRP,case_17,positive,2024-08-12 12:41:36.041820509+00:00
complete,Admission IC,case_17,positive,2024-08-13 23:52:13.579927158+00:00
complete,Leucocytes,case_17,positive,2024-08-14 07:28:16.896726313+00:00
complete,IV Liquid,case_17,positive,2024-08-14 07:50:54.526714804+00:00
complete,ER Sepsis Triage,case_17,positive,2024-08-14 09:47:00.572122454+00:00
complete,IV Antibiotics,case_17,positive,2024-08-14 09:47:00.572222454+00:00
complete,Return ER,case_18,positive,2024-08-12 10:14:23.481338184+00:00
complete,ER Registration,case_18,positive,2024-08-12 14:11:54.878004277+00:00
complete,LacticAcid,case_18,positive,2024-08-12 14:15:14.598435063+00:00
complete,CRP,case_18,positive,2024-08-12 14:15:14.598535063+00:00
complete,Leucocytes,case_18,positive,2024-08-13 01:18:41.401741434+00:00
complete,CRP,case_18,positive,2024-08-13 11:12:19.673554455+00:00
complete,Leucocytes,case_18,positive,2024-08-15 15:35:14.301729489+00:00
complete,LacticAcid,case_18,positive,2024-08-15 15:35:14.301829489+00:00
complete,ER Triage,case_18,positive,2024-08-15 15:45:05.223999813+00:00
complete,ER Sepsis Triage,case_18,positive,2024-08-15 15:45:05.224099813+00:00
complete,ER Registration,case_19,positive,2024-08-10 22:16:25.617843910+00:00
complete,ER Triage,case_19,positive,2024-08-10 22:23:50.808912813+00:00
complete,Release D,case_19,positive,2024-08-10 23:06:08.348560002+00:00
complete,CRP,case_19,positive,2024-08-11 11:18:24.489624509+00:00
complete,IV Antibiotics,case_19,positive,2024-08-11 14:53:41.006482609+00:00
complete,CRP,case_19,positive,2024-08-11 18:26:59.965658713+00:00
complete,Leucocytes,case_19,positive,2024-08-12 13:41:07.754977504+00:00
complete,LacticAcid,case_19,positive,2024-08-12 18:53:09.401726671+00:00
complete,ER Sepsis Triage,case_19,positive,2024-08-12 19:43:59.270852887+00:00
complete,IV Liquid,case_19,positive,2024-08-12 19:43:59.270952887+00:00
complete,LacticAcid,case_20,positive,2024-08-11 06:48:01.178616785+00:00
complete,ER Registration,case_20,positive,2024-08-11 07:19:22.178616785+00:00
complete,Release A,case_20,positive,2024-08-11 07:40:19.271750957+00:00
complete,CRP,case_20,positive,2024-08-11 08:51:19.271750957+00:00
complete,Leucocytes,case_20,positive,2024-08-13 07:09:37.129807563+00:00
complete,CRP,case_20,positive,2024-08-13 16:23:09.640162260+00:00
complete,LacticAcid,case_20,positive,2024-08-14 02:50:53.532144053+00:00
complete,ER Triage,case_20,positive,2024-08-14 02:54:31.077449959+00:00
complete,ER Sepsis Triage,case_20,positive,2024-08-14 03:42:54.095780021+00:00
complete,IV Antibiotics,case_20,positive,2024-08-14 04:20:16.089087251+00:00
complete,LacticAcid,case_21,positive,2024-08-10 20:15:41.833107171+00:00
complete,LacticAcid,case_21,positive,2024-08-10 23:35:44.576501964+00:00
complete,ER Registration,case_21,positive,2024-08-11 00:07:05.576501964+00:00
complete,IV Antibiotics,case_21,positive,2024-08-11 00:15:03.779751764+00:00
complete,IV Antibiotics,case_21,positive,2024-08-11 02:46:50.220437104+00:00
complete,LacticAcid,case_21,positive,2024-08-11 03:14:17.693085997+00:00
complete,ER Triage,case_21,positive,2024-08-11 03:22:15.435664958+00:00
complete,ER Sepsis Triage,case_21,positive,2024-08-11 03:27:15.393066280+00:00
complete,CRP,case_21,positive,2024-08-11 03:27:36.454438777+00:00
complete,Leucocytes,case_21,positive,2024-08-12 17:23:36.889737048+00:00
complete,ER Registration,case_22,positive,2024-08-10 19:10:35.257601913+00:00
complete,IV Liquid,case_22,positive,2024-08-10 19:10:53.101509113+00:00
complete,ER Triage,case_22,positive,2024-08-10 19:17:16.397722236+00:00
complete,ER Sepsis Triage,case_22,positive,2024-08-10 19:17:16.397822236+00:00
complete,IV Antibiotics,case_22,positive,2024-08-10 19:40:46.707461969+00:00
complete,IV Liquid,case_22,positive,2024-08-10 22:48:59.224017096+00:00
complete,Leucocytes,case_22,positive,2024-08-11 03:57:39.866060926+00:00
complete,CRP,case_22,positive,2024-08-11 17:16:51.179954823+00:00
complete,CRP,case_22,positive,2024-08-15 17:32:40.085540155+00:00
complete,CRP,case_22,positive,2024-08-18 06:42:00.333236902+00:00
complete,ER Registration,case_23,positive,2024-08-10 21:55:50.962290865+00:00
complete,LacticAcid,case_23,positive,2024-08-10 22:03:09.410204554+00:00
complete,CRP,case_23,positive,2024-08-11 11:01:29.069943010+00:00
complete,Admission NC,case_23,positive,2024-08-11 13:27:13.690867268+00:00
complete,ER Triage,case_23,positive,2024-08-12 21:00:10.690867268+00:00
complete,ER Sepsis Triage,case_23,positive,2024-08-12 21:00:10.690967268+00:00
complete,Release E,case_23,positive,2024-08-12 22:12:02.077636591+00:00
complete,IV Liquid,case_23,positive,2024-08-13 02:23:55.847804290+00:00
complete,Release D,case_23,positive,2024-08-13 13:33:26.522866793+00:00
complete,Leucocytes,case_23,positive,2024-08-13 13:33:26.522966793+00:00
complete,ER Registration,case_24,positive,2024-08-10 22:17:30.010917700+00:00
complete,Return ER,case_24,positive,2024-08-10 22:29:29.874607375+00:00
complete,ER Triage,case_24,positive,2024-08-13 16:34:07.576171403+00:00
complete,ER Sepsis Triage,case_24,positive,2024-08-13 17:08:15.034924840+00:00
complete,CRP,case_24,positive,2024-08-13 17:38:42.762113404+00:00
complete,Leucocytes,case_24,positive,2024-08-13 17:38:42.762213404+00:00
complete,LacticAcid,case_24,positive,2024-08-13 17:38:42.762313404+00:00
complete,CRP,case_24,positive,2024-08-14 07:00:53.831607544+00:00
complete,Release B,case_24,positive,2024-08-14 07:00:53.831707544+00:00
complete,Leucocytes,case_24,positive,2024-08-14 13:44:32.582501256+00:00
complete,ER Registration,case_25,positive,2024-08-11 02:17:33.379818447+00:00
complete,ER Triage,case_25,positive,2024-08-11 02:39:28.721470322+00:00
complete,ER Sepsis Triage,case_25,positive,2024-08-11 02:39:28.721570322+00:00
complete,LacticAcid,case_25,positive,2024-08-11 02:53:33.378516372+00:00
complete,Release E,case_25,positive,2024-08-11 14:32:10.490013398+00:00
complete,CRP,case_25,positive,2024-08-11 15:05:34.506622014+00:00
complete,Leucocytes,case_25,positive,2024-08-12 19:57:16.819815761+00:00
complete,Leucocytes,case_25,positive,2024-08-14 03:47:45.361431470+00:00
complete,Leucocytes,case_25,positive,2024-08-16 06:07:13.728111458+00:00
